Region;District;0,0 - 0,5 ha/Liczba gospodarstw;0,0 - 0,5 ha/Powierzchnia;0,0 - 0,5 ha/Grunt orny;0,0 - 0,5 ha/Łąki;0,0 - 0,5 ha/Pastwiska stałe, połoniny i wrzosowiska;0,0 - 0,5 ha/Sady owocowe i ogrody warzywne;0,0 - 0,5 ha/Grunt w użytkowaniu leśnem;0,0 - 0,5 ha/Stawy, jeziora i eksploatowane torfowiska;0,0 - 0,5 ha/Pod zabudowaniami i drogami;0,0 - 0,5 ha/Nieużytki;0,5 - 1,0 ha/Liczba gospodarstw;0,5 - 1,0 ha/Powierzchnia;0,5 - 1,0 ha/Grunt orny;0,5 - 1,0 ha/Łąki;0,5 - 1,0 ha/Pastwiska stałe, połoniny i wrzosowiska;0,5 - 1,0 ha/Sady owocowe i ogrody warzywne;0,5 - 1,0 ha/Grunt w użytkowaniu leśnem;0,5 - 1,0 ha/Stawy, jeziora i eksploatowane torfowiska;0,5 - 1,0 ha/Pod zabudowaniami i drogami;0,5 - 1,0 ha/Nieużytki;1 - 2 ha/Liczba gospodarstw;1 - 2 ha/Powierzchnia;1 - 2 ha/Grunt orny;1 - 2 ha/Łąki;1 - 2 ha/Pastwiska stałe, połoniny i wrzosowiska;1 - 2 ha/Sady owocowe i ogrody warzywne;1 - 2 ha/Grunt w użytkowaniu leśnem;1 - 2 ha/Stawy, jeziora i eksploatowane torfowiska;1 - 2 ha/Pod zabudowaniami i drogami;1 - 2 ha/Nieużytki;10 - 20 ha/Liczba gospodarstw;10 - 20 ha/Powierzchnia;10 - 20 ha/Grunt orny;10 - 20 ha/Łąki;10 - 20 ha/Pastwiska stałe, połoniny i wrzosowiska;10 - 20 ha/Sady owocowe i ogrody warzywne;10 - 20 ha/Grunt w użytkowaniu leśnem;10 - 20 ha/Stawy, jeziora i eksploatowane torfowiska;10 - 20 ha/Pod zabudowaniami i drogami;10 - 20 ha/Nieużytki;100 - 200 ha/Liczba gospodarstw;100 - 200 ha/Powierzchnia;100 - 200 ha/Grunt orny;100 - 200 ha/Łąki;100 - 200 ha/Pastwiska stałe, połoniny i wrzosowiska;100 - 200 ha/Sady owocowe i ogrody warzywne;100 - 200 ha/Grunt w użytkowaniu leśnem;100 - 200 ha/Stawy, jeziora i eksploatowane torfowiska;100 - 200 ha/Pod zabudowaniami i drogami;100 - 200 ha/Nieużytki;2 - 3 ha/Liczba gospodarstw;2 - 3 ha/Powierzchnia;2 - 3 ha/Grunt orny;2 - 3 ha/Łąki;2 - 3 ha/Pastwiska stałe, połoniny i wrzosowiska;2 - 3 ha/Sady owocowe i ogrody warzywne;2 - 3 ha/Grunt w użytkowaniu leśnem;2 - 3 ha/Stawy, jeziora i eksploatowane torfowiska;2 - 3 ha/Pod zabudowaniami i drogami;2 - 3 ha/Nieużytki;20 - 50 ha/Liczba gospodarstw;20 - 50 ha/Powierzchnia;20 - 50 ha/Grunt orny;20 - 50 ha/Łąki;20 - 50 ha/Pastwiska stałe, połoniny i wrzosowiska;20 - 50 ha/Sady owocowe i ogrody warzywne;20 - 50 ha/Grunt w użytkowaniu leśnem;20 - 50 ha/Stawy, jeziora i eksploatowane torfowiska;20 - 50 ha/Pod zabudowaniami i drogami;20 - 50 ha/Nieużytki;200 - 1000 ha/Liczba gospodarstw;200 - 1000 ha/Powierzchnia;200 - 1000 ha/Grunt orny;200 - 1000 ha/Łąki;200 - 1000 ha/Pastwiska stałe, połoniny i wrzosowiska;200 - 1000 ha/Sady owocowe i ogrody warzywne;200 - 1000 ha/Grunt w użytkowaniu leśnem;200 - 1000 ha/Stawy, jeziora i eksploatowane torfowiska;200 - 1000 ha/Pod zabudowaniami i drogami;200 - 1000 ha/Nieużytki;200 - 300 ha/Liczba gospodarstw;200 - 300 ha/Powierzchnia;200 - 300 ha/Grunt orny;200 - 300 ha/Łąki;200 - 300 ha/Pastwiska stałe, połoniny i wrzosowiska;200 - 300 ha/Sady owocowe i ogrody warzywne;200 - 300 ha/Grunt w użytkowaniu leśnem;200 - 300 ha/Stawy, jeziora i eksploatowane torfowiska;200 - 300 ha/Pod zabudowaniami i drogami;200 - 300 ha/Nieużytki;3 - 4 ha/Liczba gospodarstw;3 - 4 ha/Powierzchnia;3 - 4 ha/Grunt orny;3 - 4 ha/Łąki;3 - 4 ha/Pastwiska stałe, połoniny i wrzosowiska;3 - 4 ha/Sady owocowe i ogrody warzywne;3 - 4 ha/Grunt w użytkowaniu leśnem;3 - 4 ha/Stawy, jeziora i eksploatowane torfowiska;3 - 4 ha/Pod zabudowaniami i drogami;3 - 4 ha/Nieużytki;300 - 400 ha/Liczba gospodarstw;300 - 400 ha/Powierzchnia;300 - 400 ha/Grunt orny;300 - 400 ha/Łąki;300 - 400 ha/Pastwiska stałe, połoniny i wrzosowiska;300 - 400 ha/Sady owocowe i ogrody warzywne;300 - 400 ha/Grunt w użytkowaniu leśnem;300 - 400 ha/Stawy, jeziora i eksploatowane torfowiska;300 - 400 ha/Pod zabudowaniami i drogami;300 - 400 ha/Nieużytki;4 - 5 ha/Liczba gospodarstw;4 - 5 ha/Powierzchnia;4 - 5 ha/Grunt orny;4 - 5 ha/Łąki;4 - 5 ha/Pastwiska stałe, połoniny i wrzosowiska;4 - 5 ha/Sady owocowe i ogrody warzywne;4 - 5 ha/Grunt w użytkowaniu leśnem;4 - 5 ha/Stawy, jeziora i eksploatowane torfowiska;4 - 5 ha/Pod zabudowaniami i drogami;4 - 5 ha/Nieużytki;400 - 500 ha/Liczba gospodarstw;400 - 500 ha/Powierzchnia;400 - 500 ha/Grunt orny;400 - 500 ha/Łąki;400 - 500 ha/Pastwiska stałe, połoniny i wrzosowiska;400 - 500 ha/Sady owocowe i ogrody warzywne;400 - 500 ha/Grunt w użytkowaniu leśnem;400 - 500 ha/Stawy, jeziora i eksploatowane torfowiska;400 - 500 ha/Pod zabudowaniami i drogami;400 - 500 ha/Nieużytki;5 - 10 ha/Liczba gospodarstw;5 - 10 ha/Powierzchnia;5 - 10 ha/Grunt orny;5 - 10 ha/Łąki;5 - 10 ha/Pastwiska stałe, połoniny i wrzosowiska;5 - 10 ha/Sady owocowe i ogrody warzywne;5 - 10 ha/Grunt w użytkowaniu leśnem;5 - 10 ha/Stawy, jeziora i eksploatowane torfowiska;5 - 10 ha/Pod zabudowaniami i drogami;5 - 10 ha/Nieużytki;50 - 100 ha/Liczba gospodarstw;50 - 100 ha/Powierzchnia;50 - 100 ha/Grunt orny;50 - 100 ha/Łąki;50 - 100 ha/Pastwiska stałe, połoniny i wrzosowiska;50 - 100 ha/Sady owocowe i ogrody warzywne;50 - 100 ha/Grunt w użytkowaniu leśnem;50 - 100 ha/Stawy, jeziora i eksploatowane torfowiska;50 - 100 ha/Pod zabudowaniami i drogami;50 - 100 ha/Nieużytki;500 - 1000 ha/Liczba gospodarstw;500 - 1000 ha/Powierzchnia;500 - 1000 ha/Grunt orny;500 - 1000 ha/Łąki;500 - 1000 ha/Pastwiska stałe, połoniny i wrzosowiska;500 - 1000 ha/Sady owocowe i ogrody warzywne;500 - 1000 ha/Grunt w użytkowaniu leśnem;500 - 1000 ha/Stawy, jeziora i eksploatowane torfowiska;500 - 1000 ha/Pod zabudowaniami i drogami;500 - 1000 ha/Nieużytki;Ogółem/Liczba gospodarstw;Ogółem/Powierzchnia;Ogółem/Grunt orny;Ogółem/Łąki;Ogółem/Pastwiska stałe, połoniny i wrzosowiska;Ogółem/Sady owocowe i ogrody warzywne;Ogółem/Grunt w użytkowaniu leśnem;Ogółem/Stawy, jeziora i eksploatowane torfowiska;Ogółem/Pod zabudowaniami i drogami;Ogółem/Nieużytki;powyżej 100 ha/Liczba gospodarstw;powyżej 100 ha/Powierzchnia;powyżej 100 ha/Grunt orny;powyżej 100 ha/Łąki;powyżej 100 ha/Pastwiska stałe, połoniny i wrzosowiska;powyżej 100 ha/Sady owocowe i ogrody warzywne;powyżej 100 ha/Grunt w użytkowaniu leśnem;powyżej 100 ha/Stawy, jeziora i eksploatowane torfowiska;powyżej 100 ha/Pod zabudowaniami i drogami;powyżej 100 ha/Nieużytki;powyżej 1000 ha/Liczba gospodarstw;powyżej 1000 ha/Powierzchnia;powyżej 1000 ha/Grunt orny;powyżej 1000 ha/Łąki;powyżej 1000 ha/Pastwiska stałe, połoniny i wrzosowiska;powyżej 1000 ha/Sady owocowe i ogrody warzywne;powyżej 1000 ha/Grunt w użytkowaniu leśnem;powyżej 1000 ha/Stawy, jeziora i eksploatowane torfowiska;powyżej 1000 ha/Pod zabudowaniami i drogami;powyżej 1000 ha/Nieużytki
KRAKOWSKIE;OŚWIĘCIMSKI;969.0;263.0;190.0;6.0;3.0;23.0;1.0;0.0;39.0;1.0;861.0;667.0;530.0;36.0;19.0;18.0;2.0;1.0;56.0;5.0;1474.0;2239.0;1768.0;144.0;120.0;31.0;14.0;3.0;133.0;26.0;153.0;1952.0;1165.0;222.0;186.0;26.0;149.0;24.0;111.0;69.0;5.0;659.0;188.0;190.0;35.0;10.0;121.0;75.0;18.0;22.0;993.0;2495.0;1800.0;224.0;212.0;33.0;43.0;2.0;139.0;42.0;19.0;555.0;287.0;50.0;67.0;6.0;89.0;24.0;21.0;11.0;20.0;7039.0;2428.0;642.0;249.0;52.0;1264.0;2192.0;118.0;94.0;;;;;;;;;;;640.0;2245.0;1575.0;214.0;210.0;31.0;51.0;4.0;113.0;47.0;;;;;;;;;;;464.0;2055.0;1413.0;216.0;188.0;21.0;50.0;4.0;106.0;57.0;;;;;;;;;;;822.0;5549.0;3496.0;638.0;603.0;65.0;233.0;21.0;321.0;172.0;1.0;62.0;55.0;1.0;3.0;0.0;1.0;0.0;2.0;0.0;;;;;;;;;;;6422.0;27299.0;14990.0;2735.0;1968.0;325.0;2310.0;3212.0;1183.0;576.0;26.0;9217.0;2711.0;984.0;357.0;71.0;1677.0;3129.0;142.0;146.0;1.0;1519.0;95.0;152.0;73.0;9.0;292.0;862.0;6.0;30.0
KRAKOWSKIE;PILZNEŃSKI;427.0;126.0;86.0;0.0;3.0;10.0;1.0;0.0;26.0;0.0;486.0;375.0;306.0;5.0;19.0;5.0;3.0;0.0;33.0;4.0;1421.0;2217.0;1749.0;55.0;183.0;16.0;25.0;3.0;152.0;34.0;349.0;4503.0;2720.0;251.0;530.0;28.0;623.0;7.0;172.0;172.0;11.0;1545.0;680.0;123.0;11.0;13.0;660.0;4.0;21.0;33.0;1488.0;3824.0;2753.0;128.0;475.0;25.0;131.0;2.0;212.0;98.0;37.0;1091.0;588.0;53.0;66.0;14.0;294.0;7.0;30.0;39.0;21.0;8378.0;2709.0;219.0;200.0;85.0;5007.0;34.0;44.0;80.0;;;;;;;;;;;1132.0;4002.0;2794.0;168.0;529.0;28.0;170.0;6.0;184.0;123.0;;;;;;;;;;;1109.0;4929.0;3348.0;243.0;699.0;27.0;245.0;5.0;224.0;138.0;;;;;;;;;;;1929.0;13081.0;8476.0;657.0;1745.0;80.0;1055.0;21.0;528.0;519.0;11.0;726.0;397.0;37.0;24.0;9.0;225.0;3.0;14.0;17.0;;;;;;;;;;;8422.0;47399.0;26674.0;2090.0;4495.0;342.0;10694.0;129.0;1642.0;1333.0;33.0;12525.0;3457.0;493.0;222.0;100.0;7922.0;75.0;67.0;189.0;1.0;2602.0;68.0;151.0;11.0;2.0;2255.0;37.0;2.0;76.0
KRAKOWSKIE;PODGÓRSKI;1185.0;388.0;253.0;12.0;5.0;31.0;3.0;0.0;81.0;3.0;1264.0;998.0;751.0;61.0;29.0;30.0;17.0;1.0;101.0;8.0;2070.0;3132.0;2377.0;285.0;105.0;61.0;78.0;2.0;181.0;43.0;44.0;570.0;284.0;90.0;52.0;23.0;58.0;8.0;26.0;29.0;12.0;1650.0;839.0;230.0;89.0;49.0;357.0;35.0;27.0;24.0;964.0;2405.0;1745.0;306.0;97.0;30.0;87.0;3.0;95.0;42.0;20.0;739.0;393.0;89.0;54.0;20.0;119.0;8.0;28.0;28.0;5.0;1236.0;426.0;74.0;36.0;38.0;635.0;14.0;12.0;1.0;;;;;;;;;;;424.0;1474.0;998.0;227.0;76.0;27.0;72.0;1.0;48.0;25.0;;;;;;;;;;;227.0;1016.0;670.0;148.0;64.0;15.0;63.0;5.0;29.0;22.0;;;;;;;;;;;272.0;1792.0;1113.0;292.0;114.0;30.0;134.0;2.0;51.0;56.0;20.0;1379.0;770.0;203.0;75.0;51.0;174.0;17.0;59.0;30.0;;;;;;;;;;;6507.0;16779.0;10619.0;2017.0;796.0;405.0;1797.0;96.0;738.0;311.0;17.0;2886.0;1265.0;304.0;125.0;87.0;992.0;49.0;39.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KRAKOWSKIE;ROPCZYCKI;1091.0;341.0;208.0;3.0;7.0;38.0;0.0;0.0;82.0;3.0;1110.0;858.0;659.0;14.0;47.0;22.0;4.0;0.0;99.0;13.0;2615.0;4000.0;3023.0;119.0;378.0;51.0;48.0;2.0;293.0;86.0;352.0;4462.0;2483.0;378.0;568.0;52.0;492.0;29.0;132.0;328.0;9.0;1438.0;945.0;113.0;56.0;21.0;254.0;3.0;21.0;25.0;2513.0;6427.0;4560.0;254.0;802.0;67.0;174.0;7.0;373.0;190.0;47.0;1276.0;691.0;83.0;137.0;12.0;215.0;3.0;32.0;103.0;22.0;7666.0;3782.0;344.0;301.0;86.0;2949.0;41.0;51.0;112.0;;;;;;;;;;;1619.0;5745.0;3957.0;296.0;750.0;63.0;245.0;4.0;261.0;169.0;;;;;;;;;;;1323.0;5910.0;3914.0;344.0;825.0;60.0;283.0;6.0;272.0;206.0;;;;;;;;;;;2258.0;15196.0;9461.0;1041.0;2118.0;177.0;1024.0;29.0;564.0;782.0;24.0;1629.0;997.0;127.0;141.0;21.0;202.0;4.0;42.0;95.0;;;;;;;;;;;12986.0;61955.0;34765.0;3200.0;6181.0;678.0;12652.0;128.0;2227.0;2124.0;34.0;16111.0;4812.0;541.0;408.0;115.0;9965.0;44.0;77.0;149.0;3.0;7007.0;85.0;84.0;51.0;8.0;6762.0;0.0;5.0;12.0
KRAKOWSKIE;SPISKO-ORAWSKI;82.0;25.0;15.0;1.0;1.0;2.0;0.0;0.0;5.0;1.0;113.0;93.0;58.0;6.0;15.0;1.0;3.0;0.0;8.0;2.0;348.0;557.0;334.0;41.0;103.0;8.0;27.0;0.0;33.0;11.0;661.0;8582.0;5217.0;734.0;1486.0;29.0;602.0;35.0;209.0;270.0;1.0;107.0;17.0;14.0;32.0;0.0;43.0;0.0;0.0;1.0;521.0;1344.0;857.0;96.0;220.0;19.0;55.0;2.0;59.0;36.0;66.0;1608.0;862.0;159.0;297.0;5.0;194.0;6.0;33.0;52.0;1.0;441.0;52.0;8.0;43.0;1.0;336.0;0.0;0.0;1.0;;;;;;;;;;;517.0;1841.0;1145.0;138.0;332.0;22.0;91.0;0.0;62.0;51.0;;;;;;;;;;;583.0;2661.0;1719.0;215.0;427.0;15.0;115.0;6.0;74.0;90.0;;;;;;;;;;;1916.0;13818.0;8711.0;1204.0;2354.0;66.0;754.0;39.0;333.0;357.0;4.0;308.0;170.0;27.0;10.0;1.0;87.0;0.0;6.0;7.0;;;;;;;;;;;4815.0;34175.0;20189.0;2871.0;5462.0;173.0;3584.0;88.0;829.0;979.0;4.0;3338.0;1101.0;250.0;217.0;5.0;1656.0;0.0;7.0;102.0;2.0;2790.0;1032.0;228.0;142.0;4.0;1277.0;0.0;7.0;100.0
KRAKOWSKIE;TARNOWSKI;1219.0;316.0;175.0;3.0;7.0;65.0;1.0;0.0;63.0;2.0;988.0;772.0;613.0;15.0;33.0;17.0;4.0;0.0;79.0;11.0;2508.0;3873.0;3069.0;103.0;274.0;50.0;67.0;3.0;257.0;50.0;341.0;4284.0;2490.0;305.0;508.0;73.0;555.0;5.0;157.0;191.0;20.0;2789.0;1878.0;174.0;186.0;30.0;402.0;13.0;49.0;57.0;2269.0;5789.0;4209.0;273.0;607.0;59.0;198.0;4.0;334.0;105.0;51.0;1473.0;818.0;74.0;140.0;26.0;328.0;6.0;38.0;43.0;21.0;6697.0;3287.0;293.0;250.0;91.0;2528.0;64.0;95.0;89.0;;;;;;;;;;;1579.0;5574.0;3902.0;327.0;625.0;53.0;255.0;4.0;284.0;124.0;;;;;;;;;;;1218.0;5420.0;3586.0;386.0;689.0;55.0;257.0;7.0;290.0;150.0;;;;;;;;;;;2135.0;14290.0;8857.0;1113.0;1859.0;155.0;1117.0;19.0;708.0;462.0;18.0;1330.0;781.0;47.0;58.0;23.0;351.0;15.0;25.0;30.0;;;;;;;;;;;12369.0;56128.0;33698.0;3320.0;5237.0;698.0;9153.0;248.0;2383.0;1391.0;43.0;13007.0;5198.0;674.0;437.0;122.0;6020.0;185.0;148.0;223.0;2.0;3521.0;33.0;207.0;1.0;1.0;3090.0;108.0;4.0;77.0
KRAKOWSKIE;WADOWICKI;1529.0;458.0;250.0;6.0;10.0;61.0;4.0;1.0;120.0;6.0;1432.0;1134.0;883.0;20.0;60.0;35.0;22.0;2.0;99.0;13.0;3800.0;5955.0;4540.0;159.0;375.0;127.0;259.0;4.0;377.0;114.0;164.0;2147.0;1251.0;112.0;197.0;33.0;341.0;37.0;101.0;75.0;21.0;3037.0;1735.0;297.0;152.0;38.0;587.0;122.0;37.0;69.0;3264.0;8247.0;5838.0;289.0;740.0;154.0;607.0;9.0;396.0;214.0;28.0;861.0;442.0;84.0;56.0;11.0;198.0;24.0;19.0;27.0;19.0;5948.0;1883.0;198.0;156.0;85.0;3182.0;330.0;66.0;48.0;;;;;;;;;;;1953.0;6901.0;4609.0;278.0;591.0;116.0;802.0;8.0;281.0;216.0;;;;;;;;;;;1176.0;5272.0;3404.0;237.0;554.0;91.0;589.0;9.0;194.0;194.0;;;;;;;;;;;1481.0;9695.0;5964.0;463.0;1017.0;153.0;1273.0;54.0;395.0;376.0;9.0;586.0;277.0;47.0;57.0;16.0;108.0;57.0;11.0;13.0;;;;;;;;;;;14879.0;55802.0;31370.0;2218.0;4008.0;926.0;13097.0;677.0;2133.0;1373.0;43.0;14546.0;3912.0;523.0;351.0;129.0;8894.0;472.0;140.0;125.0;3.0;5561.0;294.0;28.0;43.0;6.0;5125.0;20.0;37.0;8.0
KRAKOWSKIE;WIELICKI;1523.0;464.0;258.0;12.0;13.0;66.0;4.0;0.0;107.0;4.0;1538.0;1224.0;895.0;62.0;60.0;43.0;30.0;1.0;121.0;12.0;3173.0;4845.0;3529.0;320.0;371.0;94.0;174.0;5.0;295.0;57.0;202.0;2631.0;1411.0;315.0;302.0;62.0;392.0;7.0;60.0;82.0;23.0;3359.0;1529.0;166.0;146.0;55.0;1362.0;27.0;42.0;32.0;1985.0;5013.0;3388.0;483.0;458.0;80.0;309.0;4.0;204.0;87.0;34.0;1072.0;558.0;91.0;59.0;19.0;280.0;2.0;19.0;44.0;11.0;3640.0;1033.0;259.0;107.0;29.0;2156.0;29.0;19.0;8.0;;;;;;;;;;;1078.0;3790.0;2450.0;411.0;401.0;63.0;264.0;3.0;133.0;65.0;;;;;;;;;;;687.0;3083.0;1925.0;357.0;343.0;41.0;252.0;3.0;93.0;69.0;;;;;;;;;;;1032.0;6912.0;4056.0;891.0;817.0;115.0;709.0;11.0;161.0;152.0;17.0;1154.0;625.0;68.0;78.0;29.0;282.0;1.0;27.0;44.0;;;;;;;;;;;11303.0;37187.0;21657.0;3435.0;3155.0;696.0;6214.0;93.0;1281.0;656.0;34.0;6999.0;2562.0;425.0;253.0;84.0;3518.0;56.0;61.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KRAKOWSKIE;ŻYWIECKI;2457.0;709.0;402.0;8.0;26.0;86.0;1.0;0.0;179.0;7.0;2458.0;1987.0;1397.0;64.0;203.0;58.0;20.0;1.0;209.0;35.0;5613.0;8787.0;5949.0;501.0;1273.0;166.0;153.0;2.0;528.0;215.0;111.0;1434.0;650.0;129.0;333.0;14.0;181.0;2.0;40.0;85.0;1.0;105.0;10.0;3.0;3.0;1.0;81.0;0.0;3.0;4.0;3741.0;9444.0;6111.0;495.0;1736.0;134.0;293.0;1.0;387.0;287.0;16.0;468.0;193.0;36.0;93.0;31.0;85.0;0.0;12.0;18.0;7.0;4261.0;1437.0;161.0;38.0;12.0;2445.0;60.0;87.0;21.0;;;;;;;;;;;2210.0;7831.0;4726.0;587.0;1544.0;102.0;320.0;3.0;291.0;258.0;;;;;;;;;;;1337.0;5987.0;3506.0;426.0;1255.0;69.0;309.0;1.0;156.0;265.0;;;;;;;;;;;1266.0;8269.0;4468.0;688.0;1752.0;86.0;716.0;18.0;192.0;349.0;8.0;533.0;188.0;17.0;48.0;61.0;179.0;0.0;21.0;19.0;;;;;;;;;;;19236.0;85959.0;29466.0;3360.0;8743.0;846.0;39590.0;98.0;2278.0;1578.0;19.0;40510.0;1876.0;409.0;480.0;39.0;37333.0;70.0;263.0;40.0;11.0;36144.0;429.0;245.0;439.0;26.0;34807.0;10.0;173.0;15.0
LUBELSKIE;BIALSKI (BIAŁA PODLASKA);517.0;130.0;50.0;3.0;0.0;46.0;1.0;0.0;28.0;2.0;247.0;178.0;120.0;8.0;2.0;30.0;5.0;0.0;12.0;1.0;363.0;553.0;382.0;52.0;18.0;24.0;37.0;0.0;20.0;20.0;2412.0;33001.0;17118.0;5122.0;2474.0;371.0;3621.0;36.0;493.0;3766.0;19.0;2522.0;1238.0;559.0;116.0;25.0;382.0;24.0;31.0;147.0;451.0;1161.0;803.0;142.0;29.0;25.0;46.0;0.0;42.0;74.0;538.0;14242.0;6255.0;2182.0;1509.0;133.0;2250.0;27.0;191.0;1695.0;39.0;16251.0;9201.0;3163.0;793.0;121.0;1996.0;62.0;175.0;740.0;;;;;;;;;;;642.0;2307.0;1392.0;409.0;82.0;50.0;124.0;2.0;58.0;190.0;;;;;;;;;;;621.0;2805.0;1735.0;445.0;126.0;46.0;159.0;3.0;63.0;228.0;;;;;;;;;;;3091.0;22945.0;12720.0;3863.0;1343.0;349.0;1774.0;18.0;450.0;2428.0;58.0;3719.0;2109.0;593.0;326.0;35.0;389.0;4.0;44.0;219.0;;;;;;;;;;;9001.0;113130.0;54323.0;16965.0;6967.0;1280.0;21926.0;393.0;1675.0;9601.0;61.0;32089.0;11639.0;4146.0;1058.0;171.0;13520.0;303.0;274.0;978.0;3.0;13316.0;1200.0;424.0;149.0;25.0;11142.0;217.0;68.0;91.0
LUBELSKIE;BIŁGORAJSKI;291.0;85.0;67.0;1.0;0.0;9.0;0.0;0.0;7.0;1.0;396.0;278.0;230.0;11.0;4.0;9.0;0.0;0.0;19.0;5.0;660.0;991.0;742.0;88.0;24.0;17.0;17.0;1.0;67.0;35.0;1116.0;13472.0;7060.0;2102.0;1219.0;60.0;529.0;29.0;930.0;1543.0;11.0;1581.0;807.0;241.0;121.0;21.0;148.0;34.0;28.0;181.0;650.0;1675.0;1009.0;240.0;83.0;18.0;38.0;0.0;152.0;135.0;44.0;1145.0;608.0;181.0;103.0;6.0;57.0;4.0;42.0;144.0;30.0;12758.0;6981.0;1741.0;1439.0;67.0;1212.0;142.0;177.0;999.0;;;;;;;;;;;2558.0;9197.0;4940.0;1563.0;534.0;48.0;130.0;10.0;924.0;1048.0;;;;;;;;;;;2270.0;10233.0;5246.0;1760.0;705.0;37.0;148.0;14.0;1053.0;1270.0;;;;;;;;;;;5407.0;35202.0;18308.0;5550.0;2650.0;153.0;1060.0;66.0;3096.0;4319.0;6.0;407.0;263.0;76.0;22.0;2.0;0.0;5.0;13.0;26.0;;;;;;;;;;;13444.0;148652.0;47323.0;14069.0;6912.0;447.0;57263.0;305.0;7136.0;15197.0;46.0;75967.0;8850.0;2497.0;1568.0;88.0;55284.0;176.0;833.0;6671.0;5.0;61628.0;1062.0;515.0;8.0;0.0;53924.0;0.0;628.0;5491.0
LUBELSKIE;CHEŁMSKI;664.0;201.0;110.0;7.0;0.0;62.0;1.0;1.0;19.0;1.0;703.0;520.0;357.0;53.0;5.0;53.0;6.0;2.0;34.0;10.0;1639.0;2524.0;1664.0;431.0;52.0;69.0;70.0;10.0;122.0;106.0;2103.0;27187.0;16052.0;5227.0;1337.0;395.0;1284.0;301.0;563.0;2028.0;16.0;2388.0;1782.0;321.0;120.0;38.0;41.0;17.0;37.0;32.0;1622.0;4159.0;2602.0;785.0;138.0;87.0;145.0;25.0;169.0;208.0;279.0;7370.0;4295.0;1266.0;442.0;115.0;429.0;172.0;129.0;522.0;30.0;13671.0;8122.0;1601.0;424.0;153.0;1636.0;794.0;234.0;707.0;;;;;;;;;;;2416.0;8578.0;5355.0;1682.0;238.0;164.0;331.0;38.0;295.0;475.0;;;;;;;;;;;1828.0;8250.0;4878.0;1597.0;323.0;162.0;481.0;46.0;247.0;516.0;;;;;;;;;;;5523.0;38619.0;23322.0;7448.0;1604.0;630.0;1664.0;319.0;975.0;2657.0;17.0;1165.0;585.0;226.0;39.0;35.0;17.0;42.0;41.0;180.0;;;;;;;;;;;16850.0;142978.0;72810.0;22604.0;5398.0;2072.0;26108.0;2157.0;3094.0;8735.0;56.0;44405.0;13590.0;3882.0;1220.0;300.0;21680.0;1201.0;500.0;2032.0;10.0;28346.0;3686.0;1960.0;676.0;109.0;20003.0;390.0;229.0;1293.0
LUBELSKIE;GARWOLIŃSKI;892.0;296.0;247.0;5.0;3.0;20.0;1.0;0.0;18.0;2.0;765.0;552.0;449.0;33.0;10.0;14.0;7.0;1.0;27.0;11.0;1205.0;1821.0;1346.0;155.0;56.0;22.0;60.0;3.0;81.0;98.0;2573.0;33049.0;17138.0;2698.0;4010.0;270.0;3908.0;243.0;1080.0;3702.0;22.0;3403.0;2172.0;411.0;178.0;104.0;222.0;93.0;87.0;136.0;1239.0;3205.0;2124.0;289.0;189.0;28.0;190.0;9.0;142.0;234.0;193.0;5005.0;2334.0;381.0;667.0;105.0;675.0;118.0;140.0;585.0;32.0;13540.0;6306.0;1149.0;1082.0;174.0;3028.0;1090.0;208.0;503.0;;;;;;;;;;;2090.0;7485.0;4636.0;702.0;567.0;78.0;504.0;19.0;383.0;596.0;;;;;;;;;;;2004.0;9057.0;5269.0;881.0;800.0;77.0;784.0;25.0;426.0;795.0;;;;;;;;;;;7705.0;54095.0;29691.0;4570.0;5803.0;365.0;5562.0;227.0;2220.0;5657.0;27.0;1786.0;991.0;100.0;264.0;41.0;247.0;8.0;46.0;89.0;;;;;;;;;;;18757.0;159131.0;75044.0;12336.0;14012.0;1370.0;36146.0;2393.0;5014.0;12816.0;64.0;42780.0;10819.0;2522.0;1643.0;350.0;24208.0;1740.0;451.0;1047.0;10.0;25837.0;2341.0;962.0;383.0;72.0;20958.0;557.0;156.0;408.0
