Region;District;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Liczba ludności w wieku 10 lat i więcej/Miasta/r;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Liczba ludności w wieku 10 lat i więcej/Ogółem/r;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Liczba ludności w wieku 10 lat i więcej/Wieś/r;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Liczba ludności w wieku 10 lat i więcej/Miasta/m;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Liczba ludności w wieku 10 lat i więcej/Ogółem/m;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Liczba ludności w wieku 10 lat i więcej/Wieś/m;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Liczba ludności w wieku 10 lat i więcej/Miasta/k;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Liczba ludności w wieku 10 lat i więcej/Ogółem/k;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Liczba ludności w wieku 10 lat i więcej/Wieś/k;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Domowe/Miasta/r;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Domowe/Ogółem/r;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Domowe/Wieś/r;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Domowe/Miasta/m;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Domowe/Ogółem/m;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Domowe/Wieś/m;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Domowe/Miasta/k;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Domowe/Ogółem/k;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Domowe/Wieś/k;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Początkowe/Miasta/r;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Początkowe/Ogółem/r;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Początkowe/Wieś/r;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Początkowe/Miasta/m;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Początkowe/Ogółem/m;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Początkowe/Wieś/m;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Początkowe/Miasta/k;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Początkowe/Ogółem/k;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Początkowe/Wieś/k;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Średnie/Miasta/r;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Średnie/Ogółem/r;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Średnie/Wieś/r;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Średnie/Miasta/m;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Średnie/Ogółem/m;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Średnie/Wieś/m;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Średnie/Miasta/k;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Średnie/Ogółem/k;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Średnie/Wieś/k;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Zawodowe średnie i niższe/Miasta/r;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Zawodowe średnie i niższe/Ogółem/r;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Zawodowe średnie i niższe/Wieś/r;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Zawodowe średnie i niższe/Miasta/m;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Zawodowe średnie i niższe/Ogółem/m;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Zawodowe średnie i niższe/Wieś/m;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Zawodowe średnie i niższe/Miasta/k;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Zawodowe średnie i niższe/Ogółem/k;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Zawodowe średnie i niższe/Wieś/k;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Wyższe/Miasta/r;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Wyższe/Ogółem/r;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Wyższe/Wieś/r;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Wyższe/Miasta/m;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Wyższe/Ogółem/m;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Wyższe/Wieś/m;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Wyższe/Miasta/k;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Wyższe/Ogółem/k;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Wyższe/Wieś/k;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Niewiadome/Miasta/r;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Niewiadome/Ogółem/r;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Niewiadome/Wieś/r;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Niewiadome/Miasta/m;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Niewiadome/Ogółem/m;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Niewiadome/Wieś/m;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Niewiadome/Miasta/k;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Niewiadome/Ogółem/k;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Niewiadome/Wieś/k;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Nie umiało czytać/Miasta/r;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Nie umiało czytać/Ogółem/r;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Nie umiało czytać/Wieś/r;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Nie umiało czytać/Miasta/m;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Nie umiało czytać/Ogółem/m;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Nie umiało czytać/Wieś/m;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Nie umiało czytać/Miasta/k;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Nie umiało czytać/Ogółem/k;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Nie umiało czytać/Wieś/k;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Umiejętność czytania niewiadoma/Miasta/r;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Umiejętność czytania niewiadoma/Ogółem/r;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Umiejętność czytania niewiadoma/Wieś/r;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Umiejętność czytania niewiadoma/Miasta/m;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Umiejętność czytania niewiadoma/Ogółem/m;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Umiejętność czytania niewiadoma/Wieś/m;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Umiejętność czytania niewiadoma/Miasta/k;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Umiejętność czytania niewiadoma/Ogółem/k;Spis powszechny 1921/Wykształcenie ludności w wieku 10 lat i więcej/Umiejętność czytania niewiadoma/Wieś/k
BIAŁOSTOCKIE;SUWALSKI;13544.0;54921.0;41377.0;5890.0;24933.0;19043.0;7654.0;29988.0;22334.0;3432.0;15166.0;11734.0;1412.0;6908.0;5496.0;2020.0;8258.0;6238.0;4130.0;11413.0;7283.0;2153.0;6286.0;4133.0;1977.0;5127.0;3150.0;1391.0;1546.0;155.0;613.0;698.0;85.0;778.0;848.0;70.0;152.0;208.0;56.0;103.0;152.0;49.0;49.0;56.0;7.0;178.0;197.0;19.0;141.0;158.0;17.0;37.0;39.0;2.0;646.0;5577.0;4931.0;255.0;2508.0;2253.0;391.0;3069.0;2678.0;3021.0;18235.0;15214.0;1042.0;7302.0;6260.0;1979.0;10933.0;8954.0;594.0;2579.0;1985.0;171.0;921.0;750.0;423.0;1658.0;1235.0
BIAŁOSTOCKIE;SZCZUCZYŃSKI (WOJ. BIAŁOSTOCKIE);11100.0;45244.0;34144.0;4934.0;20943.0;16009.0;6166.0;24301.0;18135.0;2869.0;10203.0;7334.0;1266.0;4623.0;3357.0;1603.0;5580.0;3977.0;3640.0;12339.0;8699.0;1748.0;6701.0;4953.0;1892.0;5638.0;3746.0;347.0;526.0;179.0;163.0;258.0;95.0;184.0;268.0;84.0;54.0;111.0;57.0;48.0;97.0;49.0;6.0;14.0;8.0;51.0;82.0;31.0;45.0;74.0;29.0;6.0;8.0;2.0;593.0;4344.0;3751.0;274.0;1978.0;1704.0;319.0;2366.0;2047.0;3155.0;15993.0;12838.0;1267.0;6624.0;5357.0;1888.0;9369.0;7481.0;391.0;1646.0;1255.0;123.0;588.0;465.0;268.0;1058.0;790.0
BIAŁOSTOCKIE;WOŁKOWYSKI;12993.0;91224.0;78231.0;6208.0;43463.0;37255.0;6785.0;47761.0;40976.0;5354.0;29764.0;24410.0;2501.0;15110.0;12609.0;2853.0;14654.0;11801.0;3466.0;12695.0;9229.0;1950.0;8425.0;6475.0;1516.0;4270.0;2754.0;895.0;1444.0;549.0;396.0;663.0;267.0;499.0;781.0;282.0;165.0;301.0;136.0;141.0;255.0;114.0;24.0;46.0;22.0;106.0;185.0;79.0;89.0;156.0;67.0;17.0;29.0;12.0;499.0;6299.0;5800.0;217.0;3149.0;2932.0;282.0;3150.0;2868.0;1919.0;33898.0;31979.0;702.0;13366.0;12664.0;1217.0;20532.0;19315.0;589.0;6638.0;6049.0;212.0;2339.0;2127.0;377.0;4299.0;3922.0
BIAŁOSTOCKIE;WYSOKOMAZOWIECKI;6673.0;56189.0;49516.0;3062.0;26863.0;23801.0;3611.0;29326.0;25715.0;1443.0;12606.0;11163.0;673.0;5545.0;4872.0;770.0;7061.0;6291.0;1482.0;15078.0;13596.0;711.0;8532.0;7821.0;771.0;6546.0;5775.0;156.0;634.0;478.0;81.0;329.0;248.0;75.0;305.0;230.0;36.0;223.0;187.0;28.0;190.0;162.0;8.0;33.0;25.0;21.0;79.0;58.0;19.0;65.0;46.0;2.0;14.0;12.0;1095.0;7927.0;6832.0;520.0;3662.0;3142.0;575.0;4265.0;3690.0;1974.0;16170.0;14196.0;873.0;7218.0;6345.0;1101.0;8952.0;7851.0;466.0;3472.0;3006.0;157.0;1322.0;1165.0;309.0;2150.0;1841.0
BIAŁOSTOCKIE;ŁOMŻYŃSKI;22838.0;80418.0;57580.0;10528.0;37993.0;27465.0;12310.0;42425.0;30115.0;5800.0;20852.0;15052.0;2271.0;9048.0;6777.0;3529.0;11804.0;8275.0;7424.0;23839.0;16415.0;3920.0;13066.0;9146.0;3504.0;10773.0;7269.0;2301.0;2790.0;489.0;1146.0;1431.0;285.0;1155.0;1359.0;204.0;356.0;485.0;129.0;306.0;402.0;96.0;50.0;83.0;33.0;241.0;319.0;78.0;202.0;271.0;69.0;39.0;48.0;9.0;1622.0;6647.0;5025.0;761.0;3165.0;2404.0;861.0;3482.0;2621.0;4359.0;21555.0;17196.0;1651.0;9157.0;7506.0;2708.0;12398.0;9690.0;735.0;3931.0;3196.0;271.0;1453.0;1182.0;464.0;2478.0;2014.0
KIELECKIE;BĘDZIŃSKI;156977.0;297525.0;140548.0;74295.0;141904.0;67609.0;82682.0;155621.0;72939.0;21964.0;36923.0;14959.0;10330.0;17352.0;7022.0;11634.0;19571.0;7937.0;75486.0;137908.0;62422.0;38164.0;70942.0;32778.0;37322.0;66966.0;29644.0;10856.0;13852.0;2996.0;4934.0;6499.0;1565.0;5922.0;7353.0;1431.0;1144.0;1726.0;582.0;904.0;1380.0;476.0;240.0;346.0;106.0;1018.0;1261.0;243.0;851.0;1062.0;211.0;167.0;199.0;32.0;9233.0;22451.0;13218.0;4344.0;10518.0;6174.0;4889.0;11933.0;7044.0;30675.0;69437.0;38762.0;12316.0;28873.0;16557.0;18359.0;40564.0;22205.0;6601.0;13967.0;7366.0;2452.0;5278.0;2826.0;4149.0;8689.0;4540.0
KIELECKIE;CZĘSTOCHOWSKI;70346.0;175634.0;105288.0;30999.0;81538.0;50539.0;39347.0;94096.0;54749.0;9627.0;25590.0;15963.0;3945.0;11080.0;7135.0;5682.0;14510.0;8828.0;32133.0;76836.0;44703.0;15502.0;39139.0;23637.0;16631.0;37697.0;21066.0;7089.0;8497.0;1408.0;2968.0;3637.0;669.0;4121.0;4860.0;739.0;735.0;983.0;248.0;519.0;684.0;165.0;216.0;299.0;83.0;584.0;695.0;111.0;468.0;565.0;97.0;116.0;130.0;14.0;3228.0;5860.0;2632.0;1324.0;2590.0;1266.0;1904.0;3270.0;1366.0;14985.0;52810.0;37825.0;5624.0;22200.0;16576.0;9361.0;30610.0;21249.0;1965.0;4363.0;2398.0;649.0;1643.0;994.0;1316.0;2720.0;1404.0
KIELECKIE;IŁŻECKI;4210.0;102030.0;97820.0;1991.0;49022.0;47031.0;2219.0;53008.0;50789.0;959.0;20508.0;19549.0;478.0;9848.0;9370.0;481.0;10660.0;10179.0;1580.0;22732.0;21152.0;776.0;12481.0;11705.0;804.0;10251.0;9447.0;129.0;976.0;847.0;75.0;565.0;490.0;54.0;411.0;357.0;37.0;193.0;156.0;29.0;154.0;125.0;8.0;39.0;31.0;29.0;137.0;108.0;22.0;119.0;97.0;7.0;18.0;11.0;149.0;6194.0;6045.0;69.0;3022.0;2953.0;80.0;3172.0;3092.0;737.0;45993.0;45256.0;309.0;20700.0;20391.0;428.0;25293.0;24865.0;590.0;5297.0;4707.0;233.0;2133.0;1900.0;357.0;3164.0;2807.0
KIELECKIE;JĘDRZEJOWSKI;8956.0;73855.0;64899.0;4182.0;35279.0;31097.0;4774.0;38576.0;33802.0;2003.0;12683.0;10680.0;960.0;6149.0;5189.0;1043.0;6534.0;5491.0;2965.0;21975.0;19010.0;1451.0;11953.0;10502.0;1514.0;10022.0;8508.0;775.0;1318.0;543.0;419.0;722.0;303.0;356.0;596.0;240.0;53.0;177.0;124.0;31.0;136.0;105.0;22.0;41.0;19.0;44.0;118.0;74.0;39.0;100.0;61.0;5.0;18.0;13.0;172.0;2225.0;2053.0;87.0;1078.0;991.0;85.0;1147.0;1062.0;2490.0;31123.0;28633.0;1036.0;13564.0;12528.0;1454.0;17559.0;16105.0;454.0;4236.0;3782.0;159.0;1577.0;1418.0;295.0;2659.0;2364.0
KIELECKIE;KIELECKI;36267.0;135473.0;99206.0;16562.0;63746.0;47184.0;19705.0;71727.0;52022.0;7756.0;25220.0;17464.0;3343.0;11459.0;8116.0;4413.0;13761.0;9348.0;10400.0;32406.0;22006.0;5279.0;17617.0;12338.0;5121.0;14789.0;9668.0;4288.0;5220.0;932.0;1872.0;2376.0;504.0;2416.0;2844.0;428.0;413.0;601.0;188.0;330.0;492.0;162.0;83.0;109.0;26.0;557.0;649.0;92.0;479.0;553.0;74.0;78.0;96.0;18.0;2359.0;10997.0;8638.0;1132.0;5260.0;4128.0;1227.0;5737.0;4510.0;9058.0;52142.0;43084.0;3550.0;22678.0;19128.0;5508.0;29464.0;23956.0;1436.0;8238.0;6802.0;577.0;3311.0;2734.0;859.0;4927.0;4068.0
KIELECKIE;KONECKI;22472.0;108064.0;85592.0;10336.0;50765.0;40429.0;12136.0;57299.0;45163.0;3130.0;16925.0;13795.0;1560.0;7895.0;6335.0;1570.0;9030.0;7460.0;7176.0;24924.0;17748.0;3314.0;12972.0;9658.0;3862.0;11952.0;8090.0;1062.0;1726.0;664.0;488.0;875.0;387.0;574.0;851.0;277.0;194.0;345.0;151.0;159.0;276.0;117.0;35.0;69.0;34.0;103.0;180.0;77.0;90.0;156.0;66.0;13.0;24.0;11.0;2074.0;14054.0;11980.0;1041.0;6719.0;5678.0;1033.0;7335.0;6302.0;7151.0;43063.0;35912.0;3070.0;19142.0;16072.0;4081.0;23921.0;19840.0;1582.0;6847.0;5265.0;614.0;2730.0;2116.0;968.0;4117.0;3149.0
KIELECKIE;KOZIENICKI;5387.0;92731.0;87344.0;2544.0;44193.0;41649.0;2843.0;48538.0;45695.0;855.0;26271.0;25416.0;428.0;12412.0;11984.0;427.0;13859.0;13432.0;1738.0;20900.0;19162.0;789.0;11188.0;10399.0;949.0;9712.0;8763.0;242.0;854.0;612.0;141.0;491.0;350.0;101.0;363.0;262.0;50.0;251.0;201.0;40.0;201.0;161.0;10.0;50.0;40.0;29.0;99.0;70.0;24.0;86.0;62.0;5.0;13.0;8.0;95.0;2873.0;2778.0;60.0;1393.0;1333.0;35.0;1480.0;1445.0;2357.0;40722.0;38365.0;1053.0;18128.0;17075.0;1304.0;22594.0;21290.0;21.0;761.0;740.0;9.0;294.0;285.0;12.0;467.0;455.0
KIELECKIE;MIECHOWSKI;10589.0;110029.0;99440.0;4950.0;52322.0;47372.0;5639.0;57707.0;52068.0;1261.0;10368.0;9107.0;618.0;4315.0;3697.0;643.0;6053.0;5410.0;5033.0;55341.0;50308.0;2423.0;29261.0;26838.0;2610.0;26080.0;23470.0;588.0;1448.0;860.0;346.0;784.0;438.0;242.0;664.0;422.0;48.0;307.0;259.0;39.0;237.0;198.0;9.0;70.0;61.0;78.0;224.0;146.0;67.0;194.0;127.0;11.0;30.0;19.0;456.0;6299.0;5843.0;217.0;2660.0;2443.0;239.0;3639.0;3400.0;2798.0;31854.0;29056.0;1123.0;13346.0;12223.0;1675.0;18508.0;16833.0;327.0;4188.0;3861.0;117.0;1525.0;1408.0;210.0;2663.0;2453.0
KIELECKIE;OLKUSKI;5160.0;101836.0;96676.0;2350.0;48122.0;45772.0;2810.0;53714.0;50904.0;1063.0;18318.0;17255.0;501.0;8601.0;8100.0;562.0;9717.0;9155.0;1875.0;29914.0;28039.0;849.0;15752.0;14903.0;1026.0;14162.0;13136.0;406.0;1225.0;819.0;168.0;597.0;429.0;238.0;628.0;390.0;121.0;328.0;207.0;108.0;262.0;154.0;13.0;66.0;53.0;55.0;186.0;131.0;50.0;164.0;114.0;5.0;22.0;17.0;181.0;9853.0;9672.0;74.0;4477.0;4403.0;107.0;5376.0;5269.0;1316.0;37854.0;36538.0;551.0;16649.0;16098.0;765.0;21205.0;20440.0;143.0;4158.0;4015.0;49.0;1620.0;1571.0;94.0;2538.0;2444.0
KIELECKIE;OPATOWSKI;22122.0;122892.0;100770.0;9958.0;57556.0;47598.0;12164.0;65336.0;53172.0;3264.0;24643.0;21379.0;1550.0;11456.0;9906.0;1714.0;13187.0;11473.0;5889.0;32487.0;26598.0;2845.0;16809.0;13964.0;3044.0;15678.0;12634.0;1107.0;2107.0;1000.0;588.0;1160.0;572.0;519.0;947.0;428.0;99.0;298.0;199.0;63.0;224.0;161.0;36.0;74.0;38.0;85.0;208.0;123.0;69.0;179.0;110.0;16.0;29.0;13.0;2790.0;7511.0;4721.0;1307.0;3423.0;2116.0;1483.0;4088.0;2605.0;6646.0;51494.0;44848.0;2675.0;22690.0;20015.0;3971.0;28804.0;24833.0;2242.0;4144.0;1902.0;861.0;1615.0;754.0;1381.0;2529.0;1148.0
KIELECKIE;OPOCZYŃSKI;5453.0;90992.0;85539.0;2504.0;43593.0;41089.0;2949.0;47399.0;44450.0;1043.0;13522.0;12479.0;506.0;6878.0;6372.0;537.0;6644.0;6107.0;1908.0;14713.0;12805.0;886.0;8040.0;7154.0;1022.0;6673.0;5651.0;221.0;777.0;556.0;105.0;384.0;279.0;116.0;393.0;277.0;30.0;161.0;131.0;25.0;103.0;78.0;5.0;58.0;53.0;41.0;104.0;63.0;36.0;93.0;57.0;5.0;11.0;6.0;300.0;8837.0;8537.0;141.0;4485.0;4344.0;159.0;4352.0;4193.0;1695.0;47490.0;45795.0;726.0;21425.0;20699.0;969.0;26065.0;25096.0;215.0;5388.0;5173.0;79.0;2185.0;2106.0;136.0;3203.0;3067.0
KIELECKIE;PIŃCZOWSKI;11061.0;91135.0;80074.0;5090.0;42696.0;37606.0;5971.0;48439.0;42468.0;2157.0;12671.0;10514.0;1117.0;5855.0;4738.0;1040.0;6816.0;5776.0;3408.0;34729.0;31321.0;1572.0;18541.0;16969.0;1836.0;16188.0;14352.0;473.0;1055.0;582.0;248.0;568.0;320.0;225.0;487.0;262.0;33.0;199.0;166.0;27.0;156.0;129.0;6.0;43.0;37.0;52.0;150.0;98.0;42.0;133.0;91.0;10.0;17.0;7.0;724.0;5479.0;4755.0;372.0;2571.0;2199.0;352.0;2908.0;2556.0;3596.0;32493.0;28897.0;1472.0;13258.0;11786.0;2124.0;19235.0;17111.0;618.0;4359.0;3741.0;240.0;1614.0;1374.0;378.0;2745.0;2367.0
KIELECKIE;RADOMSKI;51241.0;146186.0;94945.0;23458.0;69172.0;45714.0;27783.0;77014.0;49231.0;9637.0;28700.0;19063.0;4426.0;14138.0;9712.0;5211.0;14562.0;9351.0;15997.0;33064.0;17067.0;7880.0;17179.0;9299.0;8117.0;15885.0;7768.0;5235.0;5778.0;543.0;2406.0;2678.0;272.0;2829.0;3100.0;271.0;632.0;781.0;149.0;534.0;657.0;123.0;98.0;124.0;26.0;534.0;621.0;87.0;432.0;502.0;70.0;102.0;119.0;17.0;3255.0;11056.0;7801.0;1607.0;5446.0;3839.0;1648.0;5610.0;3962.0;13157.0;58153.0;44996.0;5130.0;25381.0;20251.0;8027.0;32772.0;24745.0;2794.0;8033.0;5239.0;1043.0;3191.0;2148.0;1751.0;4842.0;3091.0
KIELECKIE;SANDOMIERSKI;11792.0;84947.0;73155.0;5410.0;40073.0;34663.0;6382.0;44874.0;38492.0;2034.0;19720.0;17686.0;901.0;8578.0;7677.0;1133.0;11142.0;10009.0;4047.0;21475.0;17428.0;1985.0;11509.0;9524.0;2062.0;9966.0;7904.0;736.0;1273.0;537.0;382.0;671.0;289.0;354.0;602.0;248.0;68.0;205.0;137.0;53.0;159.0;106.0;15.0;46.0;31.0;110.0;196.0;86.0;99.0;173.0;74.0;11.0;23.0;12.0;664.0;6073.0;5409.0;316.0;2745.0;2429.0;348.0;3328.0;2980.0;3611.0;32570.0;28959.0;1464.0;14785.0;13321.0;2147.0;17785.0;15638.0;522.0;3435.0;2913.0;210.0;1453.0;1243.0;312.0;1982.0;1670.0
KIELECKIE;STOPNICKI;8777.0;105817.0;97040.0;4095.0;49734.0;45639.0;4682.0;56083.0;51401.0;1422.0;17334.0;15912.0;790.0;8069.0;7279.0;632.0;9265.0;8633.0;2329.0;28014.0;25685.0;1092.0;15340.0;14248.0;1237.0;12674.0;11437.0;178.0;706.0;528.0;88.0;379.0;291.0;90.0;327.0;237.0;50.0;180.0;130.0;41.0;146.0;105.0;9.0;34.0;25.0;34.0;114.0;80.0;33.0;104.0;71.0;1.0;10.0;9.0;946.0;11629.0;10683.0;496.0;5432.0;4936.0;450.0;6197.0;5747.0;3268.0;41356.0;38088.0;1362.0;17796.0;16434.0;1906.0;23560.0;21654.0;550.0;6484.0;5934.0;193.0;2468.0;2275.0;357.0;4016.0;3659.0
KIELECKIE;WŁOSZCZOWSKI;8177.0;67128.0;58951.0;3854.0;32330.0;28476.0;4323.0;34798.0;30475.0;1418.0;11148.0;9730.0;695.0;5375.0;4680.0;723.0;5773.0;5050.0;2614.0;18323.0;15709.0;1312.0;10243.0;8931.0;1302.0;8080.0;6778.0;223.0;617.0;394.0;134.0;367.0;233.0;89.0;250.0;161.0;35.0;113.0;78.0;25.0;95.0;70.0;10.0;18.0;8.0;27.0;92.0;65.0;24.0;81.0;57.0;3.0;11.0;8.0;679.0;7208.0;6529.0;305.0;3333.0;3028.0;374.0;3875.0;3501.0;2949.0;27547.0;24598.0;1269.0;11998.0;10729.0;1680.0;15549.0;13869.0;232.0;2080.0;1848.0;90.0;838.0;748.0;142.0;1242.0;1100.0
KRAKOWSKIE;BIALSKI (BIAŁA KRAKOWSKA);12918.0;64917.0;51999.0;5563.0;29139.0;23576.0;7355.0;35778.0;28423.0;189.0;2310.0;2121.0;109.0;970.0;861.0;80.0;1340.0;1260.0;9890.0;50016.0;40126.0;4069.0;22505.0;18436.0;5821.0;27511.0;21690.0;723.0;1201.0;478.0;368.0;663.0;295.0;355.0;538.0;183.0;627.0;956.0;329.0;397.0;616.0;219.0;230.0;340.0;110.0;190.0;285.0;95.0;176.0;266.0;90.0;14.0;19.0;5.0;242.0;2638.0;2396.0;86.0;1086.0;1000.0;156.0;1552.0;1396.0;934.0;6971.0;6037.0;311.0;2811.0;2500.0;623.0;4160.0;3537.0;123.0;540.0;417.0;47.0;222.0;175.0;76.0;318.0;242.0
KRAKOWSKIE;BOCHEŃSKI;15342.0;84037.0;68695.0;6892.0;38631.0;31739.0;8450.0;45406.0;36956.0;687.0;3290.0;2603.0;399.0;1563.0;1164.0;288.0;1727.0;1439.0;11268.0;63041.0;51773.0;4846.0;29023.0;24177.0;6422.0;34018.0;27596.0;910.0;1321.0;411.0;504.0;685.0;181.0;406.0;636.0;230.0;197.0;322.0;125.0;129.0;229.0;100.0;68.0;93.0;25.0;243.0;338.0;95.0;226.0;314.0;88.0;17.0;24.0;7.0;361.0;1796.0;1435.0;174.0;822.0;648.0;187.0;974.0;787.0;1494.0;13258.0;11764.0;542.0;5714.0;5172.0;952.0;7544.0;6592.0;182.0;671.0;489.0;72.0;281.0;209.0;110.0;390.0;280.0
KRAKOWSKIE;BRZESKI (BRZESKO);4117.0;75257.0;71140.0;1836.0;34414.0;32578.0;2281.0;40843.0;38562.0;185.0;4494.0;4309.0;107.0;2086.0;1979.0;78.0;2408.0;2330.0;3057.0;53260.0;50203.0;1321.0;24509.0;23188.0;1736.0;28751.0;27015.0;185.0;738.0;553.0;91.0;387.0;296.0;94.0;351.0;257.0;36.0;226.0;190.0;22.0;159.0;137.0;14.0;67.0;53.0;55.0;184.0;129.0;51.0;165.0;114.0;4.0;19.0;15.0;47.0;1695.0;1648.0;33.0;757.0;724.0;14.0;938.0;924.0;521.0;13986.0;13465.0;199.0;6055.0;5856.0;322.0;7931.0;7609.0;31.0;674.0;643.0;12.0;296.0;284.0;19.0;378.0;359.0
