District,Kategoria IR,Kategoria IPR,Kategoria IIR,Kategoria IIPR,Kategoria IIIR,Kategoria IIIPR,Kategoria IVR,Kategoria IVPR,Kategoria VR,Kategoria VPR,Kategoria VIR,Kategoria VIPR,Kategoria VIIR,Kategoria VIIPR,Kategoria VIIIR,Kategoria VIIIPR
GRÓJECKI,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,14.0,0.0,50.0,2.0,127.0,9.0,1107.0,34.0
KUTNOWSKI,2.0,0.0,2.0,0.0,6.0,0.0,10.0,0.0,7.0,1.0,21.0,1.0,48.0,2.0,649.0,26.0
LIPNOWSKI,0.0,0.0,0.9950298393644311,0.0,0.0,0.0,1.9900596787288622,0.0,7.960238714915449,0.9950298393644311,20.895626626653055,5.970179036186587,72.63717827360347,3.9801193574577245,506.47018823649546,41.79125325330611
ŁOWICKI,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,8.0,2.0,37.0,0.0,67.0,0.0,679.0,25.0
MAKOWSKI (MAKÓW MAZOWIECKI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,16.0,1.0,334.0,7.0
MIŃSKI,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,16.0,1.0,41.0,2.0,612.0,28.0
MŁAWSKI,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,13.0,0.0,80.0,1.0,646.0,71.0
NIESZAWSKI,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,15.0,0.0,70.0,3.0,328.0,85.0
PŁOCKI,1.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,9.0,1.0,29.0,1.0,113.0,6.0,963.0,69.0
PŁOŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,20.0,1.0,60.0,1.0,421.0,22.0
PRZASNYCKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,18.0,1.0,257.0,14.0
PUŁTUSKI,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,23.0,0.0,12.0,0.0,36.0,1.0,956.0,18.0
RADZYMIŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,0.0,16.0,0.0,20.0,3.0,414.0,18.0
RAWSKI (RAWA MAZOWIECKA),0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,18.0,0.0,52.0,3.0,659.0,59.0
RYPIŃSKI,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,17.0,2.0,77.0,2.0,664.0,56.0
SIERPECKI,0.0,0.0,0.00497016063556886,0.0,0.0,0.0,1.0099403212711378,0.0,7.039761285084551,0.00497016063556886,15.104373373346945,0.029820963813413162,52.362821726396525,4.019880642542275,649.5298117635045,46.20874674669389
SKIERNIEWICKI,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,23.0,2.0,79.0,2.0,587.0,23.0
SOCHACZEWSKI,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,15.0,0.0,8.0,0.0,476.0,19.0
WARSZAWSKI,2.0,0.0,0.0,0.0,9.0,0.0,22.0,0.0,36.0,5.0,36.0,3.0,37.0,7.0,1292.0,77.0
WŁOCŁAWSKI,3.0,0.0,0.0,0.0,3.0,0.0,22.0,0.0,21.0,5.0,41.0,3.0,60.0,5.0,1288.0,101.0
DUBIEŃSKI,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,17.0,4.0,75.0,2.0,142.0,6.0,612.0,99.0
HOROCHOWSKI,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,20.0,2.0,31.0,2.0,362.0,28.0
KOWELSKI,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,6.0,3.0,17.0,1.0,43.0,18.0,536.0,95.0
KRZEMIENIECKI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,28.0,1.0,114.0,3.0,494.0,96.0
LUBOMELSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,9.0,0.0,26.0,7.0,245.0,30.0
ŁUCKI,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,11.0,0.0,25.0,0.0,78.0,5.0,817.0,91.0
RÓWIEŃSKI,1.0,0.0,1.0,0.0,4.0,0.0,5.0,1.0,8.0,1.0,46.0,6.0,107.0,14.0,1106.0,149.0
WŁODZIMIERSKI,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,10.0,0.0,20.0,0.0,46.0,2.0,431.0,77.0
KOSTOPOLSKI,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,18.0,2.0,51.0,11.0,371.0,69.0
ZDOŁBUNOWSKI,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,27.0,0.0,41.0,5.0,430.0,100.0
SARNEŃSKI,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,23.0,2.0,24.0,6.0,57.0,21.0,660.0,48.0
OSZMIAŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.9113121418157647,0.0,2.733936425447294,0.0,4.556560709078823,3.645248567263059,49.210855658051294,10.024433559973412,350.8551745990694,42.831670665340944
ŚWIĘCIAŃSKI,0.0,0.0,0.0,0.0,0.06579551142114973,0.0,0.7895461370537967,0.0,5.892186497735367,0.2631820456845989,20.695746931543095,3.8891264429082497,53.877614041057356,4.956451981742958,522.1815038122985,54.089597931417124
WILNO (MIASTO),0.0,0.0,0.0,0.0,2.0,0.0,28.0,0.0,52.0,0.0,65.0,6.0,233.0,17.0,3251.0,195.0
DZIŚNIEŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,1.0560287947052078,0.0,6.336172768231248,0.0,16.797894967839582,2.7003724953356425,35.466645490799095,4.819775174646559,588.2466577466146,58.96986136820616
WILEJSKI,0.0,0.0,0.0,0.0,0.6837747534853558,0.0,0.8001701059844282,0.6837747534853558,3.9668905198900246,0.0,25.96612039772873,2.46976460085423,48.51611759281046,4.636776062837836,511.1759288768916,47.11885698163683
WILEŃSKO-TROCKI,0.0,0.0,0.0,0.0,1.11770463791473,0.0,11.489144909114584,0.0917500746679398,11.846323110216016,3.828568028983341,33.890408439866334,3.3668772024024376,69.38351050776099,8.245485549784505,667.4190611743406,66.01454220403555
POSTAWSKI,0.0,0.0,0.0,0.0,0.0,0.0,1.4158907587209464,0.0,9.109714535783436,0.0,15.645140720198121,3.270617219911719,38.44588586367745,2.650438981045211,997.2878722522797,52.69256059138087
MOŁODECZAŃSKI,0.0,0.0,0.0,0.0,0.3162252465146443,0.0,0.6526332948659972,0.3162252465146443,1.5055428878461616,0.15056302012160458,12.927258691711359,1.0740366293180563,27.244578758887414,3.4728547138177994,253.5939780265902,27.54079583030512
