level,name,path,parent,is_leaf
3,Mining and industry,Census 1931/Indirect Occupation/Mining and industry,Census 1931/Indirect Occupation,True
3,Other,Census 1931/Indirect Occupation/Other,Census 1931/Indirect Occupation,True
3,Outside Agriculture,Census 1931/Indirect Occupation/Outside Agriculture,Census 1931/Indirect Occupation,True
3,Public Hygiene and Sanitation,Census 1931/Indirect Occupation/Public Hygiene and Sanitation,Census 1931/Indirect Occupation,True
3,Public service,Census 1931/Indirect Occupation/Public service,Census 1931/Indirect Occupation,True
3,"Schooling, Education, and Culture","Census 1931/Indirect Occupation/Schooling, Education, and Culture",Census 1931/Indirect Occupation,True
3,Total,Census 1931/Indirect Occupation/Total,Census 1931/Indirect Occupation,True
3,Trade and insurance,Census 1931/Indirect Occupation/Trade and insurance,Census 1931/Indirect Occupation,True
3,Transport and communication,Census 1931/Indirect Occupation/Transport and communication,Census 1931/Indirect Occupation,True
3,% Belarusian,Census 1931/Mother Tongue/% Belarusian,Census 1931/Mother Tongue,True
3,% German,Census 1931/Mother Tongue/% German,Census 1931/Mother Tongue,True
3,% Hebrew,Census 1931/Mother Tongue/% Hebrew,Census 1931/Mother Tongue,True
3,% Jewish,Census 1931/Mother Tongue/% Jewish,Census 1931/Mother Tongue,True
3,% Minority Languages Altogether (Excluding Polish),Census 1931/Mother Tongue/% Minority Languages Altogether (Excluding Polish),Census 1931/Mother Tongue,True
3,% Other,Census 1931/Mother Tongue/% Other,Census 1931/Mother Tongue,True
3,% Polish,Census 1931/Mother Tongue/% Polish,Census 1931/Mother Tongue,True
3,% Russian,Census 1931/Mother Tongue/% Russian,Census 1931/Mother Tongue,True
3,% Ruthenian,Census 1931/Mother Tongue/% Ruthenian,Census 1931/Mother Tongue,True
3,% Ukrainian,Census 1931/Mother Tongue/% Ukrainian,Census 1931/Mother Tongue,True
3,Belarusian,Census 1931/Mother Tongue/Belarusian,Census 1931/Mother Tongue,True
3,German,Census 1931/Mother Tongue/German,Census 1931/Mother Tongue,True
3,Hebrew,Census 1931/Mother Tongue/Hebrew,Census 1931/Mother Tongue,True
3,Jewish,Census 1931/Mother Tongue/Jewish,Census 1931/Mother Tongue,True
3,Minority Languages Altogether (Excluding Polish),Census 1931/Mother Tongue/Minority Languages Altogether (Excluding Polish),Census 1931/Mother Tongue,True
3,Other,Census 1931/Mother Tongue/Other,Census 1931/Mother Tongue,True
3,Polish,Census 1931/Mother Tongue/Polish,Census 1931/Mother Tongue,True
3,Russian,Census 1931/Mother Tongue/Russian,Census 1931/Mother Tongue,True
3,Ruthenian,Census 1931/Mother Tongue/Ruthenian,Census 1931/Mother Tongue,True
3,Ukrainian,Census 1931/Mother Tongue/Ukrainian,Census 1931/Mother Tongue,True
3,Total,Census 1931/Population/Total,Census 1931/Population,True
3,% Evangelical,Census 1931/Religion/% Evangelical,Census 1931/Religion,True
3,% Greek Catholic,Census 1931/Religion/% Greek Catholic,Census 1931/Religion,True
3,% Mosaic (Jewish),Census 1931/Religion/% Mosaic (Jewish),Census 1931/Religion,True
3,% Orthodox,Census 1931/Religion/% Orthodox,Census 1931/Religion,True
3,% Other,Census 1931/Religion/% Other,Census 1931/Religion,True
3,% Other Christian,Census 1931/Religion/% Other Christian,Census 1931/Religion,True
3,% Roman Catholic,Census 1931/Religion/% Roman Catholic,Census 1931/Religion,True
3,Evangelical,Census 1931/Religion/Evangelical,Census 1931/Religion,True
3,Greek Catholic,Census 1931/Religion/Greek Catholic,Census 1931/Religion,True
3,Mosaic (Jewish),Census 1931/Religion/Mosaic (Jewish),Census 1931/Religion,True
3,Orthodox,Census 1931/Religion/Orthodox,Census 1931/Religion,True
3,Other,Census 1931/Religion/Other,Census 1931/Religion,True
3,Other Christian denominations,Census 1931/Religion/Other Christian denominations,Census 1931/Religion,True
3,Roman Catholic,Census 1931/Religion/Roman Catholic,Census 1931/Religion,True
3,Barley,Crops/Area/Barley,Crops/Area,True
3,"Beans, Broad Beans, and Lentils","Crops/Area/Beans, Broad Beans, and Lentils",Crops/Area,True
3,Buckwheat,Crops/Area/Buckwheat,Crops/Area,True
3,Cereal Mixtures for Grain (Barley and Oats),Crops/Area/Cereal Mixtures for Grain (Barley and Oats),Crops/Area,True
3,Chicory,Crops/Area/Chicory,Crops/Area,True
3,Clover,Crops/Area/Clover,Crops/Area,True
3,"Field Pea, Vetch, and Faba Bean","Crops/Area/Field Pea, Vetch, and Faba Bean",Crops/Area,True
3,Flax,Crops/Area/Flax,Crops/Area,True
3,Hemp,Crops/Area/Hemp,Crops/Area,True
3,Hops,Crops/Area/Hops,Crops/Area,True
3,Lupin,Crops/Area/Lupin,Crops/Area,True
3,Maize,Crops/Area/Maize,Crops/Area,True
3,Millet,Crops/Area/Millet,Crops/Area,True
3,Mixtures for Grain,Crops/Area/Mixtures for Grain,Crops/Area,False
3,Oats,Crops/Area/Oats,Crops/Area,True
3,Other Cereal Mixtures for Grain,Crops/Area/Other Cereal Mixtures for Grain,Crops/Area,True
3,Other Fodder Crops and Mixtures,Crops/Area/Other Fodder Crops and Mixtures,Crops/Area,True
3,Peas,Crops/Area/Peas,Crops/Area,True
3,Potatoes,Crops/Area/Potatoes,Crops/Area,True
3,Rapeseed and Turnip Rape,Crops/Area/Rapeseed and Turnip Rape,Crops/Area,True
3,Rye,Crops/Area/Rye,Crops/Area,True
3,Serradella,Crops/Area/Serradella,Crops/Area,True
3,Sugar Beets,Crops/Area/Sugar Beets,Crops/Area,True
3,Tabacco,Crops/Area/Tabacco,Crops/Area,True
3,Wheat,Crops/Area/Wheat,Crops/Area,True
3,Winter and Spring Rapeseed and Turnip Rape,Crops/Area/Winter and Spring Rapeseed and Turnip Rape,Crops/Area,True
3,Sugar Beets,Crops/Average Yield per ha/Sugar Beets,Crops/Average Yield per ha,True
3,Barley,Crops/Size/Barley,Crops/Size,True
3,"Beans, Broad Beans, and Lentils","Crops/Size/Beans, Broad Beans, and Lentils",Crops/Size,True
3,Buckwheat,Crops/Size/Buckwheat,Crops/Size,True
3,Flax,Crops/Size/Flax,Crops/Size,False
3,Hemp,Crops/Size/Hemp,Crops/Size,False
3,Hops,Crops/Size/Hops,Crops/Size,True
3,Maize,Crops/Size/Maize,Crops/Size,True
3,Millet,Crops/Size/Millet,Crops/Size,True
3,Mixtures for Grain,Crops/Size/Mixtures for Grain,Crops/Size,False
3,Oats,Crops/Size/Oats,Crops/Size,True
3,Peas,Crops/Size/Peas,Crops/Size,True
3,Potatoes,Crops/Size/Potatoes,Crops/Size,True
3,Rapeseed and Turnip Rape,Crops/Size/Rapeseed and Turnip Rape,Crops/Size,True
3,Rye,Crops/Size/Rye,Crops/Size,True
3,Seed,Crops/Size/Seed,Crops/Size,False
3,Sugar Beets,Crops/Size/Sugar Beets,Crops/Size,True
3,Tabacco,Crops/Size/Tabacco,Crops/Size,True
3,Wheat,Crops/Size/Wheat,Crops/Size,True
3,Buraki cukrowe,Crops/Yields (q per ha)/Buraki cukrowe,Crops/Yields (q per ha),True
3,Chemical,Employment/Employment Share/Chemical,Employment/Employment Share,False
3,Clothing and Toymaking,Employment/Employment Share/Clothing and Toymaking,Employment/Employment Share,False
3,Construction,Employment/Employment Share/Construction,Employment/Employment Share,False
3,Electrotechnical,Employment/Employment Share/Electrotechnical,Employment/Employment Share,False
3,Food,Employment/Employment Share/Food,Employment/Employment Share,False
3,Leather,Employment/Employment Share/Leather,Employment/Employment Share,False
3,Metal,Employment/Employment Share/Metal,Employment/Employment Share,False
3,Mineral,Employment/Employment Share/Mineral,Employment/Employment Share,False
3,Mining,Employment/Employment Share/Mining,Employment/Employment Share,False
3,Paper,Employment/Employment Share/Paper,Employment/Employment Share,False
3,Plants,Employment/Employment Share/Plants,Employment/Employment Share,False
3,Power plants and waterworks,Employment/Employment Share/Power plants and waterworks,Employment/Employment Share,False
3,Printing,Employment/Employment Share/Printing,Employment/Employment Share,False
3,Textile,Employment/Employment Share/Textile,Employment/Employment Share,False
3,Together,Employment/Employment Share/Together,Employment/Employment Share,False
3,Wood,Employment/Employment Share/Wood,Employment/Employment Share,False
3,Chemical,Employment/Industry/Chemical,Employment/Industry,True
3,Clothing and Toymaking,Employment/Industry/Clothing and Toymaking,Employment/Industry,True
3,Construction,Employment/Industry/Construction,Employment/Industry,True
3,Food,Employment/Industry/Food,Employment/Industry,True
3,Leather,Employment/Industry/Leather,Employment/Industry,True
3,Metal and electrotechnical,Employment/Industry/Metal and electrotechnical,Employment/Industry,True
3,Mineral,Employment/Industry/Mineral,Employment/Industry,True
3,Paper,Employment/Industry/Paper,Employment/Industry,True
3,Power plants and waterworks,Employment/Industry/Power plants and waterworks,Employment/Industry,True
3,Printing,Employment/Industry/Printing,Employment/Industry,True
3,Textile,Employment/Industry/Textile,Employment/Industry,True
3,Wood,Employment/Industry/Wood,Employment/Industry,True
3,Barley,Prices/Local Paid to Producers/Barley,Prices/Local Paid to Producers,False
3,Buckwheat,Prices/Local Paid to Producers/Buckwheat,Prices/Local Paid to Producers,True
3,Hay,Prices/Local Paid to Producers/Hay,Prices/Local Paid to Producers,False
3,Milking Cow (Maximum Price),Prices/Local Paid to Producers/Milking Cow (Maximum Price),Prices/Local Paid to Producers,True
3,Milking Cow (Minimum Price),Prices/Local Paid to Producers/Milking Cow (Minimum Price),Prices/Local Paid to Producers,True
3,Oats,Prices/Local Paid to Producers/Oats,Prices/Local Paid to Producers,True
3,Peas,Prices/Local Paid to Producers/Peas,Prices/Local Paid to Producers,True
3,Pig (per kg),Prices/Local Paid to Producers/Pig (per kg),Prices/Local Paid to Producers,True
3,Potatoes,Prices/Local Paid to Producers/Potatoes,Prices/Local Paid to Producers,False
3,Rye,Prices/Local Paid to Producers/Rye,Prices/Local Paid to Producers,True
3,Straw,Prices/Local Paid to Producers/Straw,Prices/Local Paid to Producers,True
3,Wheat,Prices/Local Paid to Producers/Wheat,Prices/Local Paid to Producers,True
3,Working Horse (Maximum Price),Prices/Local Paid to Producers/Working Horse (Maximum Price),Prices/Local Paid to Producers,True
3,Working Horse (Minimum Price),Prices/Local Paid to Producers/Working Horse (Minimum Price),Prices/Local Paid to Producers,True
3,Total,Yearbook 1939/Population/Total,Yearbook 1939/Population,True
4,PR,Business Permissions/Industrial Occupations/Registration Permits/PR,Business Permissions/Industrial Occupations/Registration Permits,True
4,R,Business Permissions/Industrial Occupations/Registration Permits/R,Business Permissions/Industrial Occupations/Registration Permits,True
4,PR,Business Permissions/Industrial Occupations/Together/PR,Business Permissions/Industrial Occupations/Together,True
4,R,Business Permissions/Industrial Occupations/Together/R,Business Permissions/Industrial Occupations/Together,True
4,Retail,Business Permissions/Industrial Occupations/Trade at Fairs/Retail,Business Permissions/Industrial Occupations/Trade at Fairs,False
4,Wholesale,Business Permissions/Industrial Occupations/Trade at Fairs/Wholesale,Business Permissions/Industrial Occupations/Trade at Fairs,False
4,Total,Business Permissions/Industry/02. Plants of All Types/Total,Business Permissions/Industry/02. Plants of All Types,True
4,I-III,Business Permissions/Industry/03. Plants of All Types/I-III,Business Permissions/Industry/03. Plants of All Types,True
4,IV-V,Business Permissions/Industry/04. Plants of All Types/IV-V,Business Permissions/Industry/04. Plants of All Types,True
4,VI-VII,Business Permissions/Industry/05. Plants of All Types/VI-VII,Business Permissions/Industry/05. Plants of All Types,True
4,VIII,Business Permissions/Industry/06. Plants of All Types/VIII,Business Permissions/Industry/06. Plants of All Types,True
4,I-V,Business Permissions/Industry/07. Mining/I-V,Business Permissions/Industry/07. Mining,True
4,VI-VII,Business Permissions/Industry/08. Mining/VI-VII,Business Permissions/Industry/08. Mining,True
4,VIII,Business Permissions/Industry/09. Mining/VIII,Business Permissions/Industry/09. Mining,True
4,I-V,Business Permissions/Industry/10. Mineral/I-V,Business Permissions/Industry/10. Mineral,True
4,VI-VII,Business Permissions/Industry/11. Mineral/VI-VII,Business Permissions/Industry/11. Mineral,True
4,VIII,Business Permissions/Industry/12. Mineral/VIII,Business Permissions/Industry/12. Mineral,True
4,brickyards (within others),Business Permissions/Industry/13. Mineral/brickyards (within others),Business Permissions/Industry/13. Mineral,True
4,Concrete plants (within others),Business Permissions/Industry/14. Mineral/Concrete plants (within others),Business Permissions/Industry/14. Mineral,True
4,I-V,Business Permissions/Industry/15. Metal and electrotechnical/I-V,Business Permissions/Industry/15. Metal and electrotechnical,True
4,VI-VII,Business Permissions/Industry/16. Metal and electrotechnical/VI-VII,Business Permissions/Industry/16. Metal and electrotechnical,True
4,VIII,Business Permissions/Industry/17. Metal and electrotechnical/VIII,Business Permissions/Industry/17. Metal and electrotechnical,True
4,metal production (within others),Business Permissions/Industry/18. Metal and electrotechnical/metal production (within others),Business Permissions/Industry/18. Metal and electrotechnical,True
4,Backsmithing (within others),Business Permissions/Industry/19. Metal and electrotechnical/Backsmithing (within others),Business Permissions/Industry/19. Metal and electrotechnical,True
4,"Locksmithing, repairs (within others)","Business Permissions/Industry/20. Metal and electrotechnical/Locksmithing, repairs (within others)",Business Permissions/Industry/20. Metal and electrotechnical,True
4,tinsmithing (within others),Business Permissions/Industry/21. Metal and electrotechnical/tinsmithing (within others),Business Permissions/Industry/21. Metal and electrotechnical,True
4,Watchmaking and jewelry (within others),Business Permissions/Industry/22. Metal and electrotechnical/Watchmaking and jewelry (within others),Business Permissions/Industry/22. Metal and electrotechnical,True
4,I-V,Business Permissions/Industry/23. Chemical/I-V,Business Permissions/Industry/23. Chemical,True
4,VI-VII,Business Permissions/Industry/24. Chemical/VI-VII,Business Permissions/Industry/24. Chemical,True
4,VIII,Business Permissions/Industry/25. Chemical/VIII,Business Permissions/Industry/25. Chemical,True
4,Oil mills (within others),Business Permissions/Industry/26. Chemical/Oil mills (within others),Business Permissions/Industry/26. Chemical,True
4,I-V,Business Permissions/Industry/27. Textile/I-V,Business Permissions/Industry/27. Textile,True
4,VI-VII,Business Permissions/Industry/28. Textile/VI-VII,Business Permissions/Industry/28. Textile,True
4,VIII,Business Permissions/Industry/29. Textile/VIII,Business Permissions/Industry/29. Textile,True
4,I-V,Business Permissions/Industry/30. Paper/I-V,Business Permissions/Industry/30. Paper,True
4,VI-VII,Business Permissions/Industry/31. Paper/VI-VII,Business Permissions/Industry/31. Paper,True
4,VIII,Business Permissions/Industry/32. Paper/VIII,Business Permissions/Industry/32. Paper,True
4,I-V,Business Permissions/Industry/33. Leather/I-V,Business Permissions/Industry/33. Leather,True
4,VI-VII,Business Permissions/Industry/34. Leather/VI-VII,Business Permissions/Industry/34. Leather,True
4,VIII,Business Permissions/Industry/35. Leather/VIII,Business Permissions/Industry/35. Leather,True
4,Tanning and white leather (within others),Business Permissions/Industry/36. Leather/Tanning and white leather (within others),Business Permissions/Industry/36. Leather,True
4,Saddlery and harness making (within others),Business Permissions/Industry/37. Leather/Saddlery and harness making (within others),Business Permissions/Industry/37. Leather,True
4,I-V,Business Permissions/Industry/38. Wood/I-V,Business Permissions/Industry/38. Wood,True
4,VI-VII,Business Permissions/Industry/39. Wood/VI-VII,Business Permissions/Industry/39. Wood,True
4,VIII,Business Permissions/Industry/40. Wood/VIII,Business Permissions/Industry/40. Wood,True
4,Sawmills (within others),Business Permissions/Industry/41. Wood/Sawmills (within others),Business Permissions/Industry/41. Wood,True
4,Carpentry (within others),Business Permissions/Industry/42. Wood/Carpentry (within others),Business Permissions/Industry/42. Wood,True
4,Wheelwrighting (within others),Business Permissions/Industry/43. Wood/Wheelwrighting (within others),Business Permissions/Industry/43. Wood,True
4,I-V,Business Permissions/Industry/44. Food/I-V,Business Permissions/Industry/44. Food,True
4,VI-VII,Business Permissions/Industry/45. Food/VI-VII,Business Permissions/Industry/45. Food,True
4,VIII,Business Permissions/Industry/46. Food/VIII,Business Permissions/Industry/46. Food,True
4,mills (within others),Business Permissions/Industry/47. Food/mills (within others),Business Permissions/Industry/47. Food,True
4,Bakeries (within others),Business Permissions/Industry/48. Food/Bakeries (within others),Business Permissions/Industry/48. Food,True
4,Dairies (within others),Business Permissions/Industry/49. Food/Dairies (within others),Business Permissions/Industry/49. Food,True
4,Butchery and meat processing (within others),Business Permissions/Industry/50. Food/Butchery and meat processing (within others),Business Permissions/Industry/50. Food,True
4,I-V,Business Permissions/Industry/51. Clothing/I-V,Business Permissions/Industry/51. Clothing,True
4,VI-VII,Business Permissions/Industry/52. Clothing/VI-VII,Business Permissions/Industry/52. Clothing,True
4,VIII,Business Permissions/Industry/53. Clothing/VIII,Business Permissions/Industry/53. Clothing,True
4,Tailoring and clothing accessories (within others),Business Permissions/Industry/54. Clothing/Tailoring and clothing accessories (within others),Business Permissions/Industry/54. Clothing,True
4,Shoemaking and boot making (within others),Business Permissions/Industry/55. Clothing/Shoemaking and boot making (within others),Business Permissions/Industry/55. Clothing,True
4,furriery (within others),Business Permissions/Industry/56. Clothing/furriery (within others),Business Permissions/Industry/56. Clothing,True
4,I-V,Business Permissions/Industry/57. Printing/I-V,Business Permissions/Industry/57. Printing,True
4,VI-VII,Business Permissions/Industry/58. Printing/VI-VII,Business Permissions/Industry/58. Printing,True
4,VIII,Business Permissions/Industry/59. Printing/VIII,Business Permissions/Industry/59. Printing,True
4,Printing houses (within others),Business Permissions/Industry/60. Printing/Printing houses (within others),Business Permissions/Industry/60. Printing,True
4,I-V,Business Permissions/Industry/61. Construction/I-V,Business Permissions/Industry/61. Construction,True
4,VI-VII,Business Permissions/Industry/62. Construction/VI-VII,Business Permissions/Industry/62. Construction,True
4,VIII,Business Permissions/Industry/63. Construction/VIII,Business Permissions/Industry/63. Construction,True
4,VII,Business Permissions/Industry/64. Processing of various materials/VII,Business Permissions/Industry/64. Processing of various materials,True
4,VIII,Business Permissions/Industry/65. Processing of various materials/VIII,Business Permissions/Industry/65. Processing of various materials,True
4,I-V,Business Permissions/Industry/66. Power plants/I-V,Business Permissions/Industry/66. Power plants,True
4,VI-VII,Business Permissions/Industry/67. Power plants/VI-VII,Business Permissions/Industry/67. Power plants,True
4,VIII,Business Permissions/Industry/68. Power plants/VIII,Business Permissions/Industry/68. Power plants,True
4,VIII,Business Permissions/Industry/69. Services/VIII,Business Permissions/Industry/69. Services,True
4,VIII,Business Permissions/Industry/70. Services/VIII,Business Permissions/Industry/70. Services,True
4,Hairdressing (within others),Business Permissions/Industry/71. Services/Hairdressing (within others),Business Permissions/Industry/71. Services,True
4,Transport (within others),Business Permissions/Industry/72. Services/Transport (within others),Business Permissions/Industry/72. Services,True
4,VIII,Business Permissions/Industry/73. Horticulture and fisheries/VIII,Business Permissions/Industry/73. Horticulture and fisheries,True
4,VIII,Business Permissions/Industry/74. Horticulture and fisheries/VIII,Business Permissions/Industry/74. Horticulture and fisheries,True
4,VIII,Business Permissions/Industry/75. Other plants/VIII,Business Permissions/Industry/75. Other plants,True
4,Category IIIR,Business Permissions/Trade/1. All types of professional purchasing (total)/Category IIIR,Business Permissions/Trade/1. All types of professional purchasing (total),True
4,Category IIR,Business Permissions/Trade/1. All types of professional purchasing (total)/Category IIR,Business Permissions/Trade/1. All types of professional purchasing (total),True
4,Category IR,Business Permissions/Trade/1. All types of professional purchasing (total)/Category IR,Business Permissions/Trade/1. All types of professional purchasing (total),True
4,Category IVR,Business Permissions/Trade/1. All types of professional purchasing (total)/Category IVR,Business Permissions/Trade/1. All types of professional purchasing (total),True
4,Category VaR,Business Permissions/Trade/1. All types of professional purchasing (total)/Category VaR,Business Permissions/Trade/1. All types of professional purchasing (total),True
4,Category VbR,Business Permissions/Trade/1. All types of professional purchasing (total)/Category VbR,Business Permissions/Trade/1. All types of professional purchasing (total),True
4,Total,Business Permissions/Trade/1. All types of professional purchasing (total)/Total,Business Permissions/Trade/1. All types of professional purchasing (total),True
4,Category IIIR,Business Permissions/Trade/10. Ready-made clothing and haberdashery/Category IIIR,Business Permissions/Trade/10. Ready-made clothing and haberdashery,True
4,Category IIR,Business Permissions/Trade/10. Ready-made clothing and haberdashery/Category IIR,Business Permissions/Trade/10. Ready-made clothing and haberdashery,True
4,Category IR,Business Permissions/Trade/10. Ready-made clothing and haberdashery/Category IR,Business Permissions/Trade/10. Ready-made clothing and haberdashery,True
4,Category IVR,Business Permissions/Trade/10. Ready-made clothing and haberdashery/Category IVR,Business Permissions/Trade/10. Ready-made clothing and haberdashery,True
4,Category VaR,Business Permissions/Trade/10. Ready-made clothing and haberdashery/Category VaR,Business Permissions/Trade/10. Ready-made clothing and haberdashery,True
4,Category VbR,Business Permissions/Trade/10. Ready-made clothing and haberdashery/Category VbR,Business Permissions/Trade/10. Ready-made clothing and haberdashery,True
4,Total,Business Permissions/Trade/10. Ready-made clothing and haberdashery/Total,Business Permissions/Trade/10. Ready-made clothing and haberdashery,True
4,Category IIIR,"Business Permissions/Trade/11. Garments, garment parts, furs, and fur products/Category IIIR","Business Permissions/Trade/11. Garments, garment parts, furs, and fur products",True
4,Category IIR,"Business Permissions/Trade/11. Garments, garment parts, furs, and fur products/Category IIR","Business Permissions/Trade/11. Garments, garment parts, furs, and fur products",True
4,Category IR,"Business Permissions/Trade/11. Garments, garment parts, furs, and fur products/Category IR","Business Permissions/Trade/11. Garments, garment parts, furs, and fur products",True
4,Category IVR,"Business Permissions/Trade/11. Garments, garment parts, furs, and fur products/Category IVR","Business Permissions/Trade/11. Garments, garment parts, furs, and fur products",True
4,Category VaR,"Business Permissions/Trade/11. Garments, garment parts, furs, and fur products/Category VaR","Business Permissions/Trade/11. Garments, garment parts, furs, and fur products",True
4,Category VbR,"Business Permissions/Trade/11. Garments, garment parts, furs, and fur products/Category VbR","Business Permissions/Trade/11. Garments, garment parts, furs, and fur products",True
4,Total,"Business Permissions/Trade/11. Garments, garment parts, furs, and fur products/Total","Business Permissions/Trade/11. Garments, garment parts, furs, and fur products",True
4,Category IIIR,Business Permissions/Trade/12. Footwear/Category IIIR,Business Permissions/Trade/12. Footwear,True
4,Category IIR,Business Permissions/Trade/12. Footwear/Category IIR,Business Permissions/Trade/12. Footwear,True
4,Category IR,Business Permissions/Trade/12. Footwear/Category IR,Business Permissions/Trade/12. Footwear,True
4,Category IVR,Business Permissions/Trade/12. Footwear/Category IVR,Business Permissions/Trade/12. Footwear,True
4,Category VaR,Business Permissions/Trade/12. Footwear/Category VaR,Business Permissions/Trade/12. Footwear,True
4,Category VbR,Business Permissions/Trade/12. Footwear/Category VbR,Business Permissions/Trade/12. Footwear,True
4,Total,Business Permissions/Trade/12. Footwear/Total,Business Permissions/Trade/12. Footwear,True
4,Category IIIR,Business Permissions/Trade/13. Footwear with leather and shoemaking accessories/Category IIIR,Business Permissions/Trade/13. Footwear with leather and shoemaking accessories,True
4,Category IIR,Business Permissions/Trade/13. Footwear with leather and shoemaking accessories/Category IIR,Business Permissions/Trade/13. Footwear with leather and shoemaking accessories,True
4,Category IR,Business Permissions/Trade/13. Footwear with leather and shoemaking accessories/Category IR,Business Permissions/Trade/13. Footwear with leather and shoemaking accessories,True
4,Category IVR,Business Permissions/Trade/13. Footwear with leather and shoemaking accessories/Category IVR,Business Permissions/Trade/13. Footwear with leather and shoemaking accessories,True
4,Category VaR,Business Permissions/Trade/13. Footwear with leather and shoemaking accessories/Category VaR,Business Permissions/Trade/13. Footwear with leather and shoemaking accessories,True
4,Category VbR,Business Permissions/Trade/13. Footwear with leather and shoemaking accessories/Category VbR,Business Permissions/Trade/13. Footwear with leather and shoemaking accessories,True
4,Total,Business Permissions/Trade/13. Footwear with leather and shoemaking accessories/Total,Business Permissions/Trade/13. Footwear with leather and shoemaking accessories,True
4,Category IIIR,Business Permissions/Trade/14. All types of leather and leather products (excluding footwear)/Category IIIR,Business Permissions/Trade/14. All types of leather and leather products (excluding footwear),True
4,Category IIR,Business Permissions/Trade/14. All types of leather and leather products (excluding footwear)/Category IIR,Business Permissions/Trade/14. All types of leather and leather products (excluding footwear),True
4,Category IR,Business Permissions/Trade/14. All types of leather and leather products (excluding footwear)/Category IR,Business Permissions/Trade/14. All types of leather and leather products (excluding footwear),True
4,Category IVR,Business Permissions/Trade/14. All types of leather and leather products (excluding footwear)/Category IVR,Business Permissions/Trade/14. All types of leather and leather products (excluding footwear),True
4,Category VaR,Business Permissions/Trade/14. All types of leather and leather products (excluding footwear)/Category VaR,Business Permissions/Trade/14. All types of leather and leather products (excluding footwear),True
4,Category VbR,Business Permissions/Trade/14. All types of leather and leather products (excluding footwear)/Category VbR,Business Permissions/Trade/14. All types of leather and leather products (excluding footwear),True
4,Total,Business Permissions/Trade/14. All types of leather and leather products (excluding footwear)/Total,Business Permissions/Trade/14. All types of leather and leather products (excluding footwear),True
4,Category IIIR,"Business Permissions/Trade/15. Machinery, tools, and technical goods (excluding agricultural)/Category IIIR","Business Permissions/Trade/15. Machinery, tools, and technical goods (excluding agricultural)",True
4,Category IIR,"Business Permissions/Trade/15. Machinery, tools, and technical goods (excluding agricultural)/Category IIR","Business Permissions/Trade/15. Machinery, tools, and technical goods (excluding agricultural)",True
4,Category IR,"Business Permissions/Trade/15. Machinery, tools, and technical goods (excluding agricultural)/Category IR","Business Permissions/Trade/15. Machinery, tools, and technical goods (excluding agricultural)",True
4,Category IVR,"Business Permissions/Trade/15. Machinery, tools, and technical goods (excluding agricultural)/Category IVR","Business Permissions/Trade/15. Machinery, tools, and technical goods (excluding agricultural)",True
4,Category VaR,"Business Permissions/Trade/15. Machinery, tools, and technical goods (excluding agricultural)/Category VaR","Business Permissions/Trade/15. Machinery, tools, and technical goods (excluding agricultural)",True
4,Category VbR,"Business Permissions/Trade/15. Machinery, tools, and technical goods (excluding agricultural)/Category VbR","Business Permissions/Trade/15. Machinery, tools, and technical goods (excluding agricultural)",True
4,Total,"Business Permissions/Trade/15. Machinery, tools, and technical goods (excluding agricultural)/Total","Business Permissions/Trade/15. Machinery, tools, and technical goods (excluding agricultural)",True
4,Category IIIR,Business Permissions/Trade/16. Building materials and fuels/Category IIIR,Business Permissions/Trade/16. Building materials and fuels,True
4,Category IIR,Business Permissions/Trade/16. Building materials and fuels/Category IIR,Business Permissions/Trade/16. Building materials and fuels,True
4,Category IR,Business Permissions/Trade/16. Building materials and fuels/Category IR,Business Permissions/Trade/16. Building materials and fuels,True
4,Category IVR,Business Permissions/Trade/16. Building materials and fuels/Category IVR,Business Permissions/Trade/16. Building materials and fuels,True
4,Category VaR,Business Permissions/Trade/16. Building materials and fuels/Category VaR,Business Permissions/Trade/16. Building materials and fuels,True
4,Category VbR,Business Permissions/Trade/16. Building materials and fuels/Category VbR,Business Permissions/Trade/16. Building materials and fuels,True
4,Total,Business Permissions/Trade/16. Building materials and fuels/Total,Business Permissions/Trade/16. Building materials and fuels,True
4,Category IIIR,Business Permissions/Trade/17. Furniture and all wooden products/Category IIIR,Business Permissions/Trade/17. Furniture and all wooden products,True
4,Category IIR,Business Permissions/Trade/17. Furniture and all wooden products/Category IIR,Business Permissions/Trade/17. Furniture and all wooden products,True
4,Category IR,Business Permissions/Trade/17. Furniture and all wooden products/Category IR,Business Permissions/Trade/17. Furniture and all wooden products,True
4,Category IVR,Business Permissions/Trade/17. Furniture and all wooden products/Category IVR,Business Permissions/Trade/17. Furniture and all wooden products,True
4,Category VaR,Business Permissions/Trade/17. Furniture and all wooden products/Category VaR,Business Permissions/Trade/17. Furniture and all wooden products,True
4,Category VbR,Business Permissions/Trade/17. Furniture and all wooden products/Category VbR,Business Permissions/Trade/17. Furniture and all wooden products,True
4,Total,Business Permissions/Trade/17. Furniture and all wooden products/Total,Business Permissions/Trade/17. Furniture and all wooden products,True
4,Category IIIR,"Business Permissions/Trade/18. Iron, ironware, enameled and aluminum goods (possibly with other goods)/Category IIIR","Business Permissions/Trade/18. Iron, ironware, enameled and aluminum goods (possibly with other goods)",True
