level,name,path,parent,is_leaf
3,524 Obrońcy sądowi oraz biura porad prawnych i próśb,Spis Powszechny 1931/Ludność aktywna zawodowo/524 Obrońcy sądowi oraz biura porad prawnych i próśb,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,53 Służba bezpieczeństwa publicznego i więziennictwo,Spis Powszechny 1931/Ludność aktywna zawodowo/53 Służba bezpieczeństwa publicznego i więziennictwo,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,531 Służba bezpieczeństwa publicznego nie wydzielona,Spis Powszechny 1931/Ludność aktywna zawodowo/531 Służba bezpieczeństwa publicznego nie wydzielona,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,532 Policja państwowa,Spis Powszechny 1931/Ludność aktywna zawodowo/532 Policja państwowa,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,533 Straż graniczna,Spis Powszechny 1931/Ludność aktywna zawodowo/533 Straż graniczna,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,535 Więziennictwo,Spis Powszechny 1931/Ludność aktywna zawodowo/535 Więziennictwo,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,536 Straż pożarna,Spis Powszechny 1931/Ludność aktywna zawodowo/536 Straż pożarna,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,54 Kościół i związki wyznaniowe,Spis Powszechny 1931/Ludność aktywna zawodowo/54 Kościół i związki wyznaniowe,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,542 Duchowieństwo,Spis Powszechny 1931/Ludność aktywna zawodowo/542 Duchowieństwo,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,543 Osoby świeckie w kościele i związkach wyznaniowych,Spis Powszechny 1931/Ludność aktywna zawodowo/543 Osoby świeckie w kościele i związkach wyznaniowych,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,55 Administracja organizacji i instytucji społecznych,Spis Powszechny 1931/Ludność aktywna zawodowo/55 Administracja organizacji i instytucji społecznych,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,"7 Szkolnictwo, oświata i kultura","Spis Powszechny 1931/Ludność aktywna zawodowo/7 Szkolnictwo, oświata i kultura",Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,70 Szkolnictwo,Spis Powszechny 1931/Ludność aktywna zawodowo/70 Szkolnictwo,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,701 Szkolnictwo o niewiadomym charakterze,Spis Powszechny 1931/Ludność aktywna zawodowo/701 Szkolnictwo o niewiadomym charakterze,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,702 Szkolnictwo powszechne,Spis Powszechny 1931/Ludność aktywna zawodowo/702 Szkolnictwo powszechne,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,703 Szkolnictwo średnie ogólnokształcące,Spis Powszechny 1931/Ludność aktywna zawodowo/703 Szkolnictwo średnie ogólnokształcące,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,704 Szkolnictwo wyższe,Spis Powszechny 1931/Ludność aktywna zawodowo/704 Szkolnictwo wyższe,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,705 Chedery,Spis Powszechny 1931/Ludność aktywna zawodowo/705 Chedery,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,706 Inne szkolnictwo,Spis Powszechny 1931/Ludność aktywna zawodowo/706 Inne szkolnictwo,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,71 Wychowanie i oświata pozaszkolna,Spis Powszechny 1931/Ludność aktywna zawodowo/71 Wychowanie i oświata pozaszkolna,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,712 Nauczyciele prywatni,Spis Powszechny 1931/Ludność aktywna zawodowo/712 Nauczyciele prywatni,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,713 Wychowanie przedszkolne,Spis Powszechny 1931/Ludność aktywna zawodowo/713 Wychowanie przedszkolne,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,714 Oświata pozaszkolna,Spis Powszechny 1931/Ludność aktywna zawodowo/714 Oświata pozaszkolna,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,715 Wychowanie fizyczne i sport,Spis Powszechny 1931/Ludność aktywna zawodowo/715 Wychowanie fizyczne i sport,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,"72 Nauka, literatura i sztuka","Spis Powszechny 1931/Ludność aktywna zawodowo/72 Nauka, literatura i sztuka",Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,722 Instytucje naukowe,Spis Powszechny 1931/Ludność aktywna zawodowo/722 Instytucje naukowe,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,723 Literatura i sztuka,Spis Powszechny 1931/Ludność aktywna zawodowo/723 Literatura i sztuka,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,"73 Praca, wydawnictwa i czytelnie","Spis Powszechny 1931/Ludność aktywna zawodowo/73 Praca, wydawnictwa i czytelnie",Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,731 Prasa poza codzienną i inne wydawnictwa,Spis Powszechny 1931/Ludność aktywna zawodowo/731 Prasa poza codzienną i inne wydawnictwa,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,732 Prasa codzienna,Spis Powszechny 1931/Ludność aktywna zawodowo/732 Prasa codzienna,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,733 Czytelnie,Spis Powszechny 1931/Ludność aktywna zawodowo/733 Czytelnie,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,74 Widowiska,Spis Powszechny 1931/Ludność aktywna zawodowo/74 Widowiska,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,741 Widowiska nie wydzielone,Spis Powszechny 1931/Ludność aktywna zawodowo/741 Widowiska nie wydzielone,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,742 Teatr i muzyka,Spis Powszechny 1931/Ludność aktywna zawodowo/742 Teatr i muzyka,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,743 Kinematografy,Spis Powszechny 1931/Ludność aktywna zawodowo/743 Kinematografy,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,744 Cyrki i wędrowni artyści,Spis Powszechny 1931/Ludność aktywna zawodowo/744 Cyrki i wędrowni artyści,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,"8 Lecznictwo i higiena, utrzymywanie czystości oraz zakłady opieki społecznej","Spis Powszechny 1931/Ludność aktywna zawodowo/8 Lecznictwo i higiena, utrzymywanie czystości oraz zakłady opieki społecznej",Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,80 Lecznictwo i profilaktyka,Spis Powszechny 1931/Ludność aktywna zawodowo/80 Lecznictwo i profilaktyka,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,801 Profilaktyka nie wydzielona,Spis Powszechny 1931/Ludność aktywna zawodowo/801 Profilaktyka nie wydzielona,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,802 Zakłady lecznicze i służba sanitarna wszelkich instytucji,Spis Powszechny 1931/Ludność aktywna zawodowo/802 Zakłady lecznicze i służba sanitarna wszelkich instytucji,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,803 Apteki i pracownie analiz lekarskich,Spis Powszechny 1931/Ludność aktywna zawodowo/803 Apteki i pracownie analiz lekarskich,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,804 Lekarze wolnopraktykujący,Spis Powszechny 1931/Ludność aktywna zawodowo/804 Lekarze wolnopraktykujący,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,"805 Felczerzy, pielęgniarki i masażyści wolnopraktykujący","Spis Powszechny 1931/Ludność aktywna zawodowo/805 Felczerzy, pielęgniarki i masażyści wolnopraktykujący",Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,806 Położne wolnopraktykujące,Spis Powszechny 1931/Ludność aktywna zawodowo/806 Położne wolnopraktykujące,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,807 Weterynaria,Spis Powszechny 1931/Ludność aktywna zawodowo/807 Weterynaria,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,81 Higiena osobista i lokali. Utrzymywanie w porządku placów i ulic. Grzebanie zmarłych,Spis Powszechny 1931/Ludność aktywna zawodowo/81 Higiena osobista i lokali. Utrzymywanie w porządku placów i ulic. Grzebanie zmarłych,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,811 Higiena osobista i lokali nie wydzielona,Spis Powszechny 1931/Ludność aktywna zawodowo/811 Higiena osobista i lokali nie wydzielona,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,812 Zakłady kąpielowe,Spis Powszechny 1931/Ludność aktywna zawodowo/812 Zakłady kąpielowe,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,813 Fryzjerstwo i kosmetyka,Spis Powszechny 1931/Ludność aktywna zawodowo/813 Fryzjerstwo i kosmetyka,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,"814 Pralnie, prasowalnie i magle","Spis Powszechny 1931/Ludność aktywna zawodowo/814 Pralnie, prasowalnie i magle",Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,815 Utrzymywanie w porządku placów i ulic,Spis Powszechny 1931/Ludność aktywna zawodowo/815 Utrzymywanie w porządku placów i ulic,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,816 Cmentarze i zakłady pogrzebowe,Spis Powszechny 1931/Ludność aktywna zawodowo/816 Cmentarze i zakłady pogrzebowe,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,82 Zakłady opieki społecznej,Spis Powszechny 1931/Ludność aktywna zawodowo/82 Zakłady opieki społecznej,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,9 Służba domowa,Spis Powszechny 1931/Ludność aktywna zawodowo/9 Służba domowa,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,"n Dział N. Osoby o zawodzie nie określonym, osoby wykolejone oraz osoby o zawodzie niewiadomym","Spis Powszechny 1931/Ludność aktywna zawodowo/n Dział N. Osoby o zawodzie nie określonym, osoby wykolejone oraz osoby o zawodzie niewiadomym",Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,Ogółem k,Spis Powszechny 1931/Ludność aktywna zawodowo/Ogółem k,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,Ogółem m,Spis Powszechny 1931/Ludność aktywna zawodowo/Ogółem m,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,Ogółem r,Spis Powszechny 1931/Ludność aktywna zawodowo/Ogółem r,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,R08-00 Pozostałe gałęzie działu B,Spis Powszechny 1931/Ludność aktywna zawodowo/R08-00 Pozostałe gałęzie działu B,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,R1-2 Pozostałe gałęzie działu C,Spis Powszechny 1931/Ludność aktywna zawodowo/R1-2 Pozostałe gałęzie działu C,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,R11-13 Pozostałe rodzaje gałęzi 11-13,Spis Powszechny 1931/Ludność aktywna zawodowo/R11-13 Pozostałe rodzaje gałęzi 11-13,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,R3 Pozostałe gałęzie działu D,Spis Powszechny 1931/Ludność aktywna zawodowo/R3 Pozostałe gałęzie działu D,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,R4 Pozostałe gałęzie działu 4,Spis Powszechny 1931/Ludność aktywna zawodowo/R4 Pozostałe gałęzie działu 4,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,R5 Pozostałe gałęzie działu 5,Spis Powszechny 1931/Ludność aktywna zawodowo/R5 Pozostałe gałęzie działu 5,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,R7 Pozostałe gałęzie działu 7,Spis Powszechny 1931/Ludność aktywna zawodowo/R7 Pozostałe gałęzie działu 7,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,R8 pozostałe gałęzie działu I,Spis Powszechny 1931/Ludność aktywna zawodowo/R8 pozostałe gałęzie działu I,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,x Utrzymujący się bez pracy zarobkowej,Spis Powszechny 1931/Ludność aktywna zawodowo/x Utrzymujący się bez pracy zarobkowej,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,x1 Kapitaliści i rentierzy,Spis Powszechny 1931/Ludność aktywna zawodowo/x1 Kapitaliści i rentierzy,Spis Powszechny 1931/Ludność aktywna zawodowo,True
3,% Ewangelickie,Spis Powszechny 1931/Wyznanie/% Ewangelickie,Spis Powszechny 1931/Wyznanie,True
3,% Grekokatolickie,Spis Powszechny 1931/Wyznanie/% Grekokatolickie,Spis Powszechny 1931/Wyznanie,True
3,% Inne chrześcijańskie,Spis Powszechny 1931/Wyznanie/% Inne chrześcijańskie,Spis Powszechny 1931/Wyznanie,True
3,% Mojżeszowe,Spis Powszechny 1931/Wyznanie/% Mojżeszowe,Spis Powszechny 1931/Wyznanie,True
3,% Pozostałe,Spis Powszechny 1931/Wyznanie/% Pozostałe,Spis Powszechny 1931/Wyznanie,True
3,% Prawosławne,Spis Powszechny 1931/Wyznanie/% Prawosławne,Spis Powszechny 1931/Wyznanie,True
3,% Rzymskokatolickie,Spis Powszechny 1931/Wyznanie/% Rzymskokatolickie,Spis Powszechny 1931/Wyznanie,True
3,Ewangelickie,Spis Powszechny 1931/Wyznanie/Ewangelickie,Spis Powszechny 1931/Wyznanie,True
3,Grekokatolickie,Spis Powszechny 1931/Wyznanie/Grekokatolickie,Spis Powszechny 1931/Wyznanie,True
3,Inne wyznania chrześcijańskie,Spis Powszechny 1931/Wyznanie/Inne wyznania chrześcijańskie,Spis Powszechny 1931/Wyznanie,True
3,Mojżeszowe,Spis Powszechny 1931/Wyznanie/Mojżeszowe,Spis Powszechny 1931/Wyznanie,True
3,Pozostałe,Spis Powszechny 1931/Wyznanie/Pozostałe,Spis Powszechny 1931/Wyznanie,True
3,Prawosławne,Spis Powszechny 1931/Wyznanie/Prawosławne,Spis Powszechny 1931/Wyznanie,True
3,Rzymskokatolickie,Spis Powszechny 1931/Wyznanie/Rzymskokatolickie,Spis Powszechny 1931/Wyznanie,True
3,Górnictwo i przemysł,Spis Powszechny 1931/Zawód Główny/Górnictwo i przemysł,Spis Powszechny 1931/Zawód Główny,True
3,Handel i ubezpieczenia,Spis Powszechny 1931/Zawód Główny/Handel i ubezpieczenia,Spis Powszechny 1931/Zawód Główny,True
3,Komunikacja i transport,Spis Powszechny 1931/Zawód Główny/Komunikacja i transport,Spis Powszechny 1931/Zawód Główny,True
3,Lecznictwo i higiena,Spis Powszechny 1931/Zawód Główny/Lecznictwo i higiena,Spis Powszechny 1931/Zawód Główny,True
3,Ogrodnictwo,Spis Powszechny 1931/Zawód Główny/Ogrodnictwo,Spis Powszechny 1931/Zawód Główny,True
3,Poza rolnictwem,Spis Powszechny 1931/Zawód Główny/Poza rolnictwem,Spis Powszechny 1931/Zawód Główny,True
3,Pozostałe,Spis Powszechny 1931/Zawód Główny/Pozostałe,Spis Powszechny 1931/Zawód Główny,True
3,Razem,Spis Powszechny 1931/Zawód Główny/Razem,Spis Powszechny 1931/Zawód Główny,True
3,Rolnictwo,Spis Powszechny 1931/Zawód Główny/Rolnictwo,Spis Powszechny 1931/Zawód Główny,True
3,"Szkolnictwo, oświata i kultura","Spis Powszechny 1931/Zawód Główny/Szkolnictwo, oświata i kultura",Spis Powszechny 1931/Zawód Główny,True
3,Służba domowa,Spis Powszechny 1931/Zawód Główny/Służba domowa,Spis Powszechny 1931/Zawód Główny,True
3,Służba publiczna,Spis Powszechny 1931/Zawód Główny/Służba publiczna,Spis Powszechny 1931/Zawód Główny,True
3,Buraki cukrowe,Uprawy rolne/Plony (q na ha)/Buraki cukrowe,Uprawy rolne/Plony (q na ha),True
3,Buraki cukrowe,Uprawy rolne/Powierzchnia/Buraki cukrowe,Uprawy rolne/Powierzchnia,True
3,Chmiel,Uprawy rolne/Powierzchnia/Chmiel,Uprawy rolne/Powierzchnia,True
3,Cykoria,Uprawy rolne/Powierzchnia/Cykoria,Uprawy rolne/Powierzchnia,True
3,"Fasola, bób, soczewica","Uprawy rolne/Powierzchnia/Fasola, bób, soczewica",Uprawy rolne/Powierzchnia,True
3,"Fasola, Bób, Soczewica","Uprawy rolne/Powierzchnia/Fasola, Bób, Soczewica",Uprawy rolne/Powierzchnia,True
3,Groch,Uprawy rolne/Powierzchnia/Groch,Uprawy rolne/Powierzchnia,True
3,Gryka,Uprawy rolne/Powierzchnia/Gryka,Uprawy rolne/Powierzchnia,True
3,Jęczmień,Uprawy rolne/Powierzchnia/Jęczmień,Uprawy rolne/Powierzchnia,True
3,Koniczyna,Uprawy rolne/Powierzchnia/Koniczyna,Uprawy rolne/Powierzchnia,True
3,Konopie,Uprawy rolne/Powierzchnia/Konopie,Uprawy rolne/Powierzchnia,True
3,Kukurydza,Uprawy rolne/Powierzchnia/Kukurydza,Uprawy rolne/Powierzchnia,True
3,Len,Uprawy rolne/Powierzchnia/Len,Uprawy rolne/Powierzchnia,True
3,Mieszanki na ziarno,Uprawy rolne/Powierzchnia/Mieszanki na ziarno,Uprawy rolne/Powierzchnia,False
3,Mieszanki zbóż na ziarno (inne),Uprawy rolne/Powierzchnia/Mieszanki zbóż na ziarno (inne),Uprawy rolne/Powierzchnia,True
3,Mieszanki zbóż na ziarno (jęczmień i owies),Uprawy rolne/Powierzchnia/Mieszanki zbóż na ziarno (jęczmień i owies),Uprawy rolne/Powierzchnia,True
3,Owies,Uprawy rolne/Powierzchnia/Owies,Uprawy rolne/Powierzchnia,True
3,"Peluszka, wyka, bobik","Uprawy rolne/Powierzchnia/Peluszka, wyka, bobik",Uprawy rolne/Powierzchnia,True
3,Pozostałe pastawne oraz mieszanki,Uprawy rolne/Powierzchnia/Pozostałe pastawne oraz mieszanki,Uprawy rolne/Powierzchnia,True
3,Proso,Uprawy rolne/Powierzchnia/Proso,Uprawy rolne/Powierzchnia,True
3,Pszenica,Uprawy rolne/Powierzchnia/Pszenica,Uprawy rolne/Powierzchnia,True
3,Rzepak i rzepik,Uprawy rolne/Powierzchnia/Rzepak i rzepik,Uprawy rolne/Powierzchnia,True
3,Rzepak i rzepik ozimy i jary,Uprawy rolne/Powierzchnia/Rzepak i rzepik ozimy i jary,Uprawy rolne/Powierzchnia,True
3,Seradela,Uprawy rolne/Powierzchnia/Seradela,Uprawy rolne/Powierzchnia,True
3,Tytoń,Uprawy rolne/Powierzchnia/Tytoń,Uprawy rolne/Powierzchnia,True
3,Ziemniaki,Uprawy rolne/Powierzchnia/Ziemniaki,Uprawy rolne/Powierzchnia,True
3,Łubin,Uprawy rolne/Powierzchnia/Łubin,Uprawy rolne/Powierzchnia,True
3,Żyto,Uprawy rolne/Powierzchnia/Żyto,Uprawy rolne/Powierzchnia,True
3,Buraki cukrowe,Uprawy rolne/Przeciętny zbiór z ha/Buraki cukrowe,Uprawy rolne/Przeciętny zbiór z ha,True
3,Buraki cukrowe,Uprawy rolne/Zbiory/Buraki cukrowe,Uprawy rolne/Zbiory,True
3,Chmiel,Uprawy rolne/Zbiory/Chmiel,Uprawy rolne/Zbiory,True
3,"Fasola, bób, soczewica","Uprawy rolne/Zbiory/Fasola, bób, soczewica",Uprawy rolne/Zbiory,True
3,Groch,Uprawy rolne/Zbiory/Groch,Uprawy rolne/Zbiory,True
3,Gryka,Uprawy rolne/Zbiory/Gryka,Uprawy rolne/Zbiory,True
3,Jęczmień,Uprawy rolne/Zbiory/Jęczmień,Uprawy rolne/Zbiory,True
3,Konopie,Uprawy rolne/Zbiory/Konopie,Uprawy rolne/Zbiory,False
3,Kukurydza,Uprawy rolne/Zbiory/Kukurydza,Uprawy rolne/Zbiory,True
3,Len,Uprawy rolne/Zbiory/Len,Uprawy rolne/Zbiory,False
3,Mieszanki na ziarno,Uprawy rolne/Zbiory/Mieszanki na ziarno,Uprawy rolne/Zbiory,False
3,Owies,Uprawy rolne/Zbiory/Owies,Uprawy rolne/Zbiory,True
3,Proso,Uprawy rolne/Zbiory/Proso,Uprawy rolne/Zbiory,True
3,Pszenica,Uprawy rolne/Zbiory/Pszenica,Uprawy rolne/Zbiory,True
3,Rzepak i rzepik,Uprawy rolne/Zbiory/Rzepak i rzepik,Uprawy rolne/Zbiory,True
3,Tytoń,Uprawy rolne/Zbiory/Tytoń,Uprawy rolne/Zbiory,True
3,Ziemniaki,Uprawy rolne/Zbiory/Ziemniaki,Uprawy rolne/Zbiory,True
3,Żyto,Uprawy rolne/Zbiory/Żyto,Uprawy rolne/Zbiory,True
3,Budowlany,Zatrudnienie/Przemysł/Budowlany,Zatrudnienie/Przemysł,True
3,Chemiczny,Zatrudnienie/Przemysł/Chemiczny,Zatrudnienie/Przemysł,True
3,Drzewny,Zatrudnienie/Przemysł/Drzewny,Zatrudnienie/Przemysł,True
3,Elektrownie i wodociągi,Zatrudnienie/Przemysł/Elektrownie i wodociągi,Zatrudnienie/Przemysł,True
3,Metalowy i elektrotechniczny,Zatrudnienie/Przemysł/Metalowy i elektrotechniczny,Zatrudnienie/Przemysł,True
3,Mineralny,Zatrudnienie/Przemysł/Mineralny,Zatrudnienie/Przemysł,True
3,Odzieżowy i zabawkarski,Zatrudnienie/Przemysł/Odzieżowy i zabawkarski,Zatrudnienie/Przemysł,True
3,Papierowy,Zatrudnienie/Przemysł/Papierowy,Zatrudnienie/Przemysł,True
3,Poligraficzny,Zatrudnienie/Przemysł/Poligraficzny,Zatrudnienie/Przemysł,True
3,Skórzany,Zatrudnienie/Przemysł/Skórzany,Zatrudnienie/Przemysł,True
3,Spożywczy,Zatrudnienie/Przemysł/Spożywczy,Zatrudnienie/Przemysł,True
3,Włókienniczy,Zatrudnienie/Przemysł/Włókienniczy,Zatrudnienie/Przemysł,True
3,Budowlany,Zatrudnienie/Udział w całkowitym zatrudnieniu/Budowlany,Zatrudnienie/Udział w całkowitym zatrudnieniu,False
3,Budownictwo,Zatrudnienie/Udział w całkowitym zatrudnieniu/Budownictwo,Zatrudnienie/Udział w całkowitym zatrudnieniu,False
3,Chemiczny,Zatrudnienie/Udział w całkowitym zatrudnieniu/Chemiczny,Zatrudnienie/Udział w całkowitym zatrudnieniu,False
3,Drzewny,Zatrudnienie/Udział w całkowitym zatrudnieniu/Drzewny,Zatrudnienie/Udział w całkowitym zatrudnieniu,False
3,Elektrotechniczny,Zatrudnienie/Udział w całkowitym zatrudnieniu/Elektrotechniczny,Zatrudnienie/Udział w całkowitym zatrudnieniu,False
3,Elektrownie i wodociągi,Zatrudnienie/Udział w całkowitym zatrudnieniu/Elektrownie i wodociągi,Zatrudnienie/Udział w całkowitym zatrudnieniu,False
3,Górnictwo,Zatrudnienie/Udział w całkowitym zatrudnieniu/Górnictwo,Zatrudnienie/Udział w całkowitym zatrudnieniu,False
3,Metalowy,Zatrudnienie/Udział w całkowitym zatrudnieniu/Metalowy,Zatrudnienie/Udział w całkowitym zatrudnieniu,False
3,Mineralny,Zatrudnienie/Udział w całkowitym zatrudnieniu/Mineralny,Zatrudnienie/Udział w całkowitym zatrudnieniu,False
3,Odzieżowy i zabawkarski,Zatrudnienie/Udział w całkowitym zatrudnieniu/Odzieżowy i zabawkarski,Zatrudnienie/Udział w całkowitym zatrudnieniu,False
3,Papierniczy,Zatrudnienie/Udział w całkowitym zatrudnieniu/Papierniczy,Zatrudnienie/Udział w całkowitym zatrudnieniu,False
3,Poligraficzny,Zatrudnienie/Udział w całkowitym zatrudnieniu/Poligraficzny,Zatrudnienie/Udział w całkowitym zatrudnieniu,False
3,Razem,Zatrudnienie/Udział w całkowitym zatrudnieniu/Razem,Zatrudnienie/Udział w całkowitym zatrudnieniu,False
3,Skórzany,Zatrudnienie/Udział w całkowitym zatrudnieniu/Skórzany,Zatrudnienie/Udział w całkowitym zatrudnieniu,False
3,Spożywczy,Zatrudnienie/Udział w całkowitym zatrudnieniu/Spożywczy,Zatrudnienie/Udział w całkowitym zatrudnieniu,False
3,Włókienniczy,Zatrudnienie/Udział w całkowitym zatrudnieniu/Włókienniczy,Zatrudnienie/Udział w całkowitym zatrudnieniu,False
3,01. Skup zawodowy wszelkiego rodzaju (ogółem),Zezwolenia dla przedsiębiorstw/Handel/01. Skup zawodowy wszelkiego rodzaju (ogółem),Zezwolenia dla przedsiębiorstw/Handel,False
3,01a. Skup zawodowy (produkty rolne),Zezwolenia dla przedsiębiorstw/Handel/01a. Skup zawodowy (produkty rolne),Zezwolenia dla przedsiębiorstw/Handel,False
3,01b. Skup zawodowy (zwierzęta gospodarcze),Zezwolenia dla przedsiębiorstw/Handel/01b. Skup zawodowy (zwierzęta gospodarcze),Zezwolenia dla przedsiębiorstw/Handel,False
3,01c. Skup zawodowy (artykuły wytwórczości roślinnej i zwierzęcej),Zezwolenia dla przedsiębiorstw/Handel/01c. Skup zawodowy (artykuły wytwórczości roślinnej i zwierzęcej),Zezwolenia dla przedsiębiorstw/Handel,False
3,02. Artykuły spożywcze i kolonjalne (wyłącznie),Zezwolenia dla przedsiębiorstw/Handel/02. Artykuły spożywcze i kolonjalne (wyłącznie),Zezwolenia dla przedsiębiorstw/Handel,False
3,03. Artykuły spożywcze łącznie z innemi artykułami niespożywczemi (bez win i wódek),Zezwolenia dla przedsiębiorstw/Handel/03. Artykuły spożywcze łącznie z innemi artykułami niespożywczemi (bez win i wódek),Zezwolenia dla przedsiębiorstw/Handel,False
3,"04. Mięso, tłuszcze i przetwory mięsne (wyłącznie)","Zezwolenia dla przedsiębiorstw/Handel/04. Mięso, tłuszcze i przetwory mięsne (wyłącznie)",Zezwolenia dla przedsiębiorstw/Handel,False
3,05. Zakłady gastronomiczne z wyszynkiem i bez wyszynku,Zezwolenia dla przedsiębiorstw/Handel/05. Zakłady gastronomiczne z wyszynkiem i bez wyszynku,Zezwolenia dla przedsiębiorstw/Handel,False
3,"06. Wina, wódki i piwo (ewentualnie łącznie z towarami spożywczo-kolonjalnemi)","Zezwolenia dla przedsiębiorstw/Handel/06. Wina, wódki i piwo (ewentualnie łącznie z towarami spożywczo-kolonjalnemi)",Zezwolenia dla przedsiębiorstw/Handel,False
3,07. Wyroby monopolu tytoniowego,Zezwolenia dla przedsiębiorstw/Handel/07. Wyroby monopolu tytoniowego,Zezwolenia dla przedsiębiorstw/Handel,False
3,08. Manufaktura,Zezwolenia dla przedsiębiorstw/Handel/08. Manufaktura,Zezwolenia dla przedsiębiorstw/Handel,False
3,"09. Manufaktura łącznie z konfekcją, kalanterią, odzieżą i obuwiem","Zezwolenia dla przedsiębiorstw/Handel/09. Manufaktura łącznie z konfekcją, kalanterią, odzieżą i obuwiem",Zezwolenia dla przedsiębiorstw/Handel,False
3,10. Konfekcja i galanterja,Zezwolenia dla przedsiębiorstw/Handel/10. Konfekcja i galanterja,Zezwolenia dla przedsiębiorstw/Handel,False
3,"11. Ubrania, części ubrań, futra i wyroby futrzane","Zezwolenia dla przedsiębiorstw/Handel/11. Ubrania, części ubrań, futra i wyroby futrzane",Zezwolenia dla przedsiębiorstw/Handel,False
3,12. Obuwie,Zezwolenia dla przedsiębiorstw/Handel/12. Obuwie,Zezwolenia dla przedsiębiorstw/Handel,False
3,13. Obuwie łącznie ze skórami i przyborami szewskiemi,Zezwolenia dla przedsiębiorstw/Handel/13. Obuwie łącznie ze skórami i przyborami szewskiemi,Zezwolenia dla przedsiębiorstw/Handel,False
3,14. Skóry wszelkiego rodzaju i wyroby z nich (bez obuwia),Zezwolenia dla przedsiębiorstw/Handel/14. Skóry wszelkiego rodzaju i wyroby z nich (bez obuwia),Zezwolenia dla przedsiębiorstw/Handel,False
