scenario,year,origin_district,dest_district,distance_value
baseline,1929,AUGUSTOWSKI,BARANOWICKI,195.03527393257446
baseline,1929,AUGUSTOWSKI,BIALSKI (BIAŁA KRAKOWSKA),440.0941730385427
baseline,1929,AUGUSTOWSKI,BIALSKI (BIAŁA PODLASKA),200.54866259147803
baseline,1929,AUGUSTOWSKI,BIAŁOSTOCKI,100.5942129757498
baseline,1929,AUGUSTOWSKI,BIELSKI (BIELSK PODLASKI),130.50346499261525
baseline,1929,AUGUSTOWSKI,BIELSKO,442.13855595965214
baseline,1929,AUGUSTOWSKI,BIŁGORAJSKI,301.5012624229626
baseline,1929,AUGUSTOWSKI,BOCHEŃSKI,419.2998976794385
baseline,1929,AUGUSTOWSKI,BORSZCZOWSKI,505.5468552688456
baseline,1929,AUGUSTOWSKI,BRASŁAWSKI,248.76945670849324
baseline,1929,AUGUSTOWSKI,BRODNICKI,323.7446450715225
baseline,1929,AUGUSTOWSKI,BRODZKI,393.4598970018924
baseline,1929,AUGUSTOWSKI,BRZESKI (BRZESKO),405.5841124357822
baseline,1929,AUGUSTOWSKI,BRZESKI (BRZEŚĆ N.BUG.),174.1127585118474
baseline,1929,AUGUSTOWSKI,BRZEZIŃSKI,300.7916807594177
baseline,1929,AUGUSTOWSKI,BRZEŻAŃSKI,411.4673432349388
baseline,1929,AUGUSTOWSKI,BRZOZOWSKI,392.61232372577564
baseline,1929,AUGUSTOWSKI,BUCZACKI,465.57482976213794
baseline,1929,AUGUSTOWSKI,BYDGOSKI,390.3011828832148
baseline,1929,AUGUSTOWSKI,BÓBRECKI,394.6079848064046
baseline,1929,AUGUSTOWSKI,BĘDZIŃSKI,421.98191522297435
baseline,1929,AUGUSTOWSKI,BŁOŃSKI,290.45800837043646
baseline,1929,AUGUSTOWSKI,CHEŁMIŃSKI,380.3119829261155
baseline,1929,AUGUSTOWSKI,CHEŁMSKI,241.30598037011492
baseline,1929,AUGUSTOWSKI,CHODZIESKI,432.94294778664766
baseline,1929,AUGUSTOWSKI,CHOJNICKI,412.91966038319345
baseline,1929,AUGUSTOWSKI,CHORZÓW,412.3446053019537
baseline,1929,AUGUSTOWSKI,CHRZANOWSKI,411.9461886712882
baseline,1929,AUGUSTOWSKI,CIECHANOWSKI,261.6177164392629
baseline,1929,AUGUSTOWSKI,CIESZYŃSKI,454.9243942497158
baseline,1929,AUGUSTOWSKI,CZARNKOWSKI,457.64354862160906
baseline,1929,AUGUSTOWSKI,CZORTKOWSKI,476.8510264310436
baseline,1929,AUGUSTOWSKI,CZĘSTOCHOWSKI,370.0059838214115
baseline,1929,AUGUSTOWSKI,DOBROMILSKI,421.7104085066883
baseline,1929,AUGUSTOWSKI,DOLIŃSKI,422.929395098614
