scenario,year,origin_district,dest_district,distance_value
fixed14,1927,AUGUSTOWSKI,BARANOWICKI,1586.3056986889221
fixed14,1927,AUGUSTOWSKI,BIALSKI (BIAŁA KRAKOWSKA),3262.7784730585363
fixed14,1927,AUGUSTOWSKI,BIALSKI (BIAŁA PODLASKA),1598.2419183386908
fixed14,1927,AUGUSTOWSKI,BIAŁOSTOCKI,902.0593967578706
fixed14,1927,AUGUSTOWSKI,BIELSKI (BIELSK PODLASKI),1146.2196742030203
fixed14,1927,AUGUSTOWSKI,BIELSKO,3253.4055764964132
fixed14,1927,AUGUSTOWSKI,BIŁGORAJSKI,2294.657033579183
fixed14,1927,AUGUSTOWSKI,BOCHEŃSKI,3053.0959179165056
fixed14,1927,AUGUSTOWSKI,BORSZCZOWSKI,3836.7491205638444
fixed14,1927,AUGUSTOWSKI,BRASŁAWSKI,1943.3399785841864
fixed14,1927,AUGUSTOWSKI,BRODNICKI,2403.6279155052566
fixed14,1927,AUGUSTOWSKI,BRODZKI,2879.1190700035772
fixed14,1927,AUGUSTOWSKI,BRZESKI (BRZESKO),3135.9654033487236
fixed14,1927,AUGUSTOWSKI,BRZESKI (BRZEŚĆ N.BUG.),1380.7898031886882
fixed14,1927,AUGUSTOWSKI,BRZEZIŃSKI,2272.4072638939383
fixed14,1927,AUGUSTOWSKI,BRZEŻAŃSKI,3066.3209548775963
fixed14,1927,AUGUSTOWSKI,BRZOZOWSKI,2975.28677566598
fixed14,1927,AUGUSTOWSKI,BUCZACKI,3431.2566850610383
fixed14,1927,AUGUSTOWSKI,BYDGOSKI,2855.1839317942677
fixed14,1927,AUGUSTOWSKI,BÓBRECKI,3037.8055046831073
fixed14,1927,AUGUSTOWSKI,BĘDZIŃSKI,3077.851099798024
fixed14,1927,AUGUSTOWSKI,BŁOŃSKI,2188.070610200463
fixed14,1927,AUGUSTOWSKI,CHEŁMIŃSKI,2825.8294349964335
fixed14,1927,AUGUSTOWSKI,CHEŁMSKI,1845.4019711194928
fixed14,1927,AUGUSTOWSKI,CHODZIESKI,3174.702338580596
fixed14,1927,AUGUSTOWSKI,CHOJNICKI,3139.645363501969
fixed14,1927,AUGUSTOWSKI,CHORZÓW,2982.21456517847
fixed14,1927,AUGUSTOWSKI,CHRZANOWSKI,2999.0190531394414
fixed14,1927,AUGUSTOWSKI,CIECHANOWSKI,1972.7448291870094
fixed14,1927,AUGUSTOWSKI,CIESZYŃSKI,3285.5421093514537
fixed14,1927,AUGUSTOWSKI,CZARNKOWSKI,3353.12721476979
fixed14,1927,AUGUSTOWSKI,CZORTKOWSKI,3474.7606430638352
fixed14,1927,AUGUSTOWSKI,CZĘSTOCHOWSKI,2763.5192350743782
fixed14,1927,AUGUSTOWSKI,DOBROMILSKI,3175.9479537042225
fixed14,1927,AUGUSTOWSKI,DOLIŃSKI,3154.4454506197408
fixed14,1927,AUGUSTOWSKI,DROHICKI,1982.2506904785216
fixed14,1927,AUGUSTOWSKI,DROHOBYCKI,3029.3140566941274
fixed14,1927,AUGUSTOWSKI,DUBIEŃSKI,2777.973203762055
fixed14,1927,AUGUSTOWSKI,DZIAŁDOWSKI,2350.7499623842587
fixed14,1927,AUGUSTOWSKI,DZIŚNIEŃSKI,2071.3326581470187
fixed14,1927,AUGUSTOWSKI,DĄBROWSKI,3001.4007781023092
fixed14,1927,AUGUSTOWSKI,GARWOLIŃSKI,1879.180864332313
fixed14,1927,AUGUSTOWSKI,GNIEŹNIEŃSKI,2865.717692964551
fixed14,1927,AUGUSTOWSKI,GORLICKI,3213.200143804885
fixed14,1927,AUGUSTOWSKI,GOSTYNIŃSKI,2370.3124478047584
fixed14,1927,AUGUSTOWSKI,GOSTYŃSKI,3010.9723477073385
fixed14,1927,AUGUSTOWSKI,GRODZIEŃSKI,731.9164721379875
fixed14,1927,AUGUSTOWSKI,GRUDZIĄDZKI,2603.937661767166
fixed14,1927,AUGUSTOWSKI,GRÓDECKI,2767.265395060672
fixed14,1927,AUGUSTOWSKI,GRÓJECKI,1885.8801410470428
fixed14,1927,AUGUSTOWSKI,HOROCHOWSKI,2965.786633333274
fixed14,1927,AUGUSTOWSKI,HORODEŃSKI,3687.5714821149836
fixed14,1927,AUGUSTOWSKI,HRUBIESZOWSKI,2295.174969457209
fixed14,1927,AUGUSTOWSKI,INOWROCŁAWSKI,2859.3902733618957
fixed14,1927,AUGUSTOWSKI,IWACEWICKI,1711.2774502267214
fixed14,1927,AUGUSTOWSKI,IŁŻECKI,2632.259548845904
fixed14,1927,AUGUSTOWSKI,JANOWSKI,2305.8385285600893
fixed14,1927,AUGUSTOWSKI,JAROCIŃSKI,2891.892940340189
fixed14,1927,AUGUSTOWSKI,JAROSŁAWSKI,2758.462622662571
fixed14,1927,AUGUSTOWSKI,JASIELSKI,3076.308813741622
