scenario,year,origin_district,dest_district,distance_value
fixed14,1930,AUGUSTOWSKI,BARANOWICKI,1581.483649380158
fixed14,1930,AUGUSTOWSKI,BIALSKI (BIAŁA KRAKOWSKA),3262.4488826631723
fixed14,1930,AUGUSTOWSKI,BIALSKI (BIAŁA PODLASKA),1597.625516682802
fixed14,1930,AUGUSTOWSKI,BIAŁOSTOCKI,901.3482604388739
fixed14,1930,AUGUSTOWSKI,BIELSKI (BIELSK PODLASKI),1144.384505625166
fixed14,1930,AUGUSTOWSKI,BIELSKO,3252.080025410155
fixed14,1930,AUGUSTOWSKI,BIŁGORAJSKI,2293.59307642364
fixed14,1930,AUGUSTOWSKI,BOCHEŃSKI,3052.0599717658683
fixed14,1930,AUGUSTOWSKI,BORSZCZOWSKI,3835.3885971830196
fixed14,1930,AUGUSTOWSKI,BRASŁAWSKI,1942.062741766304
fixed14,1930,AUGUSTOWSKI,BRODNICKI,2402.538378359654
fixed14,1930,AUGUSTOWSKI,BRODZKI,2878.140697143478
fixed14,1930,AUGUSTOWSKI,BRZESKI (BRZESKO),3135.047128923572
fixed14,1930,AUGUSTOWSKI,BRZESKI (BRZEŚĆ N.BUG.),1379.7334783586782
fixed14,1930,AUGUSTOWSKI,BRZEZIŃSKI,2272.1416428771995
fixed14,1930,AUGUSTOWSKI,BRZEŻAŃSKI,3065.4097586456164
fixed14,1930,AUGUSTOWSKI,BRZOZOWSKI,2974.12795321303
fixed14,1930,AUGUSTOWSKI,BUCZACKI,3430.2680127927188
fixed14,1930,AUGUSTOWSKI,BYDGOSKI,2850.7278923758927
fixed14,1930,AUGUSTOWSKI,BÓBRECKI,3035.304185127962
fixed14,1930,AUGUSTOWSKI,BĘDZIŃSKI,3076.846080572868
fixed14,1930,AUGUSTOWSKI,BŁOŃSKI,2186.292640697317
fixed14,1930,AUGUSTOWSKI,CHEŁMIŃSKI,2824.3565014627725
fixed14,1930,AUGUSTOWSKI,CHEŁMSKI,1844.5955267766465
fixed14,1930,AUGUSTOWSKI,CHODZIESKI,3173.715488686293
fixed14,1930,AUGUSTOWSKI,CHOJNICKI,3135.5043022928307
fixed14,1930,AUGUSTOWSKI,CHORZÓW,2981.061081599511
fixed14,1930,AUGUSTOWSKI,CHRZANOWSKI,2997.815730859775
fixed14,1930,AUGUSTOWSKI,CIECHANOWSKI,1971.7717753483823
fixed14,1930,AUGUSTOWSKI,CIESZYŃSKI,3284.4656235904827
fixed14,1930,AUGUSTOWSKI,CZARNKOWSKI,3352.5896047717074
fixed14,1930,AUGUSTOWSKI,CZORTKOWSKI,3473.787634722736
fixed14,1930,AUGUSTOWSKI,CZĘSTOCHOWSKI,2761.8662060713405
fixed14,1930,AUGUSTOWSKI,DOBROMILSKI,3175.2679446925295
fixed14,1930,AUGUSTOWSKI,DOLIŃSKI,3153.8181904939734
fixed14,1930,AUGUSTOWSKI,DROHICKI,1981.382149991739
fixed14,1930,AUGUSTOWSKI,DROHOBYCKI,3028.3133002982418
fixed14,1930,AUGUSTOWSKI,DUBIEŃSKI,2776.953882674511
fixed14,1930,AUGUSTOWSKI,DZIAŁDOWSKI,2347.4565561433515
fixed14,1930,AUGUSTOWSKI,DZIŚNIEŃSKI,2069.222610037845
fixed14,1930,AUGUSTOWSKI,DĄBROWSKI,3000.3957238514863
fixed14,1930,AUGUSTOWSKI,GARWOLIŃSKI,1878.1154115418176
fixed14,1930,AUGUSTOWSKI,GNIEŹNIEŃSKI,2869.4085326612753
fixed14,1930,AUGUSTOWSKI,GORLICKI,3212.188335276881
fixed14,1930,AUGUSTOWSKI,GOSTYNIŃSKI,2368.929256048644
fixed14,1930,AUGUSTOWSKI,GOSTYŃSKI,3009.943803927175
fixed14,1930,AUGUSTOWSKI,GRODZIEŃSKI,730.444131697878
fixed14,1930,AUGUSTOWSKI,GRUDZIĄDZKI,2602.562443538926
fixed14,1930,AUGUSTOWSKI,GRÓDECKI,2766.1334771495863
fixed14,1930,AUGUSTOWSKI,GRÓJECKI,2560.894146803332
fixed14,1930,AUGUSTOWSKI,HOROCHOWSKI,2610.399122661093
fixed14,1930,AUGUSTOWSKI,HORODEŃSKI,3686.210685543184
fixed14,1930,AUGUSTOWSKI,HRUBIESZOWSKI,2294.248464694869
fixed14,1930,AUGUSTOWSKI,INOWROCŁAWSKI,2856.510032807389
