scenario,year,origin_district,dest_district,distance_value
baseline,1937,AUGUSTOWSKI,BARANOWICKI,194.14368941128402
baseline,1937,AUGUSTOWSKI,BIALSKI (BIAŁA KRAKOWSKA),428.4482244574046
baseline,1937,AUGUSTOWSKI,BIALSKI (BIAŁA PODLASKA),200.30524073892818
baseline,1937,AUGUSTOWSKI,BIAŁOSTOCKI,100.28940908269585
baseline,1937,AUGUSTOWSKI,BIELSKI (BIELSK PODLASKI),129.3996470918617
baseline,1937,AUGUSTOWSKI,BIELSKO,429.99904546589795
baseline,1937,AUGUSTOWSKI,BIŁGORAJSKI,301.2667357941818
baseline,1937,AUGUSTOWSKI,BOCHEŃSKI,408.5345763942559
baseline,1937,AUGUSTOWSKI,BORSZCZOWSKI,505.3382732554124
baseline,1937,AUGUSTOWSKI,BRASŁAWSKI,248.49995273599833
baseline,1937,AUGUSTOWSKI,BRODNICKI,312.4618614995018
baseline,1937,AUGUSTOWSKI,BRODZKI,393.2197104697355
baseline,1937,AUGUSTOWSKI,BRZESKI (BRZESKO),405.1423116550252
baseline,1937,AUGUSTOWSKI,BRZESKI (BRZEŚĆ N.BUG.),173.96355608869038
baseline,1937,AUGUSTOWSKI,BRZEZIŃSKI,279.0046936635129
baseline,1937,AUGUSTOWSKI,BRZEŻAŃSKI,411.2443185230128
baseline,1937,AUGUSTOWSKI,BRZOZOWSKI,392.4956378327146
baseline,1937,AUGUSTOWSKI,BUCZACKI,465.28250164543715
baseline,1937,AUGUSTOWSKI,BYDGOSKI,363.6083176860565
baseline,1937,AUGUSTOWSKI,BÓBRECKI,395.0622972175092
baseline,1937,AUGUSTOWSKI,BĘDZIŃSKI,382.30214921523356
baseline,1937,AUGUSTOWSKI,BŁOŃSKI,228.84808263107524
baseline,1937,AUGUSTOWSKI,CHEŁMIŃSKI,356.69712283351737
baseline,1937,AUGUSTOWSKI,CHEŁMSKI,241.10503430527604
baseline,1937,AUGUSTOWSKI,CHODZIESKI,407.3885512270261
baseline,1937,AUGUSTOWSKI,CHOJNICKI,401.3532253664445
baseline,1937,AUGUSTOWSKI,CHORZÓW,398.11313884640975
baseline,1937,AUGUSTOWSKI,CHRZANOWSKI,400.7853455809937
baseline,1937,AUGUSTOWSKI,CIECHANOWSKI,250.36540638426922
baseline,1937,AUGUSTOWSKI,CIESZYŃSKI,443.0028637326967
baseline,1937,AUGUSTOWSKI,CZARNKOWSKI,447.7192988888358
baseline,1937,AUGUSTOWSKI,CZORTKOWSKI,476.5207657649809
baseline,1937,AUGUSTOWSKI,CZĘSTOCHOWSKI,346.41389627910763
baseline,1937,AUGUSTOWSKI,DOBROMILSKI,422.1867184174462
baseline,1937,AUGUSTOWSKI,DOLIŃSKI,422.7260017528782
baseline,1937,AUGUSTOWSKI,DROHICKI,241.9709464601267
baseline,1937,AUGUSTOWSKI,DROHOBYCKI,412.4038454485269
baseline,1937,AUGUSTOWSKI,DUBIEŃSKI,366.9480474946694
baseline,1937,AUGUSTOWSKI,DZIAŁDOWSKI,288.9436837364511
baseline,1937,AUGUSTOWSKI,DZIŚNIEŃSKI,256.28809847491834
baseline,1937,AUGUSTOWSKI,DĄBROWSKI,407.2918353241706
baseline,1937,AUGUSTOWSKI,GARWOLIŃSKI,228.93184273186185
baseline,1937,AUGUSTOWSKI,GNIEŹNIEŃSKI,391.3769129700018
baseline,1937,AUGUSTOWSKI,GORLICKI,432.5898003674221
baseline,1937,AUGUSTOWSKI,GOSTYNIŃSKI,304.5018928291078
baseline,1937,AUGUSTOWSKI,GOSTYŃSKI,407.93762548725795
baseline,1937,AUGUSTOWSKI,GRODZIEŃSKI,60.643277641501264
