scenario,year,origin_district,dest_district,distance_value
fixed14,1924,AUGUSTOWSKI,BARANOWICKI,1591.9642709893924
fixed14,1924,AUGUSTOWSKI,BIALSKI (BIAŁA KRAKOWSKA),3263.1399759117307
fixed14,1924,AUGUSTOWSKI,BIALSKI (BIAŁA PODLASKA),1598.8965925624184
fixed14,1924,AUGUSTOWSKI,BIAŁOSTOCKI,902.8459148180686
fixed14,1924,AUGUSTOWSKI,BIELSKI (BIELSK PODLASKI),1148.3623656723655
fixed14,1924,AUGUSTOWSKI,BIELSKO,3254.8617910656826
fixed14,1924,AUGUSTOWSKI,BIŁGORAJSKI,2295.8391471509135
fixed14,1924,AUGUSTOWSKI,BOCHEŃSKI,3054.242060966849
fixed14,1924,AUGUSTOWSKI,BORSZCZOWSKI,3838.243158954529
fixed14,1924,AUGUSTOWSKI,BRASŁAWSKI,1944.7531275621486
fixed14,1924,AUGUSTOWSKI,BRODNICKI,2404.830532851185
fixed14,1924,AUGUSTOWSKI,BRODZKI,2880.2067097232616
fixed14,1924,AUGUSTOWSKI,BRZESKI (BRZESKO),3136.9901726974663
fixed14,1924,AUGUSTOWSKI,BRZESKI (BRZEŚĆ N.BUG.),1381.9907497805098
fixed14,1924,AUGUSTOWSKI,BRZEZIŃSKI,2278.554679013743
fixed14,1924,AUGUSTOWSKI,BRZEŻAŃSKI,3067.334927285179
fixed14,1924,AUGUSTOWSKI,BRZOZOWSKI,2976.5597493150544
fixed14,1924,AUGUSTOWSKI,BUCZACKI,3432.356084239995
fixed14,1924,AUGUSTOWSKI,BYDGOSKI,2860.235603039118
fixed14,1924,AUGUSTOWSKI,BÓBRECKI,3040.583625033544
fixed14,1924,AUGUSTOWSKI,BĘDZIŃSKI,3078.96940525927
fixed14,1924,AUGUSTOWSKI,BŁOŃSKI,2190.0679454860647
fixed14,1924,AUGUSTOWSKI,CHEŁMIŃSKI,2827.442808165619
fixed14,1924,AUGUSTOWSKI,CHEŁMSKI,1846.287787022813
fixed14,1924,AUGUSTOWSKI,CHODZIESKI,3175.7982519884313
fixed14,1924,AUGUSTOWSKI,CHOJNICKI,3144.0723646790534
fixed14,1924,AUGUSTOWSKI,CHORZÓW,2983.4805658544606
fixed14,1924,AUGUSTOWSKI,CHRZANOWSKI,3000.355554680554
fixed14,1924,AUGUSTOWSKI,CIECHANOWSKI,1973.8268845049004
fixed14,1924,AUGUSTOWSKI,CIESZYŃSKI,3304.090992849512
fixed14,1924,AUGUSTOWSKI,CZARNKOWSKI,3353.7734948389966
fixed14,1924,AUGUSTOWSKI,CZORTKOWSKI,3475.842676627927
fixed14,1924,AUGUSTOWSKI,CZĘSTOCHOWSKI,2769.0948171479554
fixed14,1924,AUGUSTOWSKI,DOBROMILSKI,3176.7162636853072
fixed14,1924,AUGUSTOWSKI,DOLIŃSKI,3155.1360428112625
fixed14,1924,AUGUSTOWSKI,DROHICKI,1983.2009876490918
fixed14,1924,AUGUSTOWSKI,DROHOBYCKI,3030.426714704562
fixed14,1924,AUGUSTOWSKI,DUBIEŃSKI,2779.1093505123704
fixed14,1924,AUGUSTOWSKI,DZIAŁDOWSKI,2354.2581685202435
fixed14,1924,AUGUSTOWSKI,DZIŚNIEŃSKI,2073.646828223827
fixed14,1924,AUGUSTOWSKI,DĄBROWSKI,3002.515148302706
fixed14,1924,AUGUSTOWSKI,GARWOLIŃSKI,1880.3604859325333
fixed14,1924,AUGUSTOWSKI,GNIEŹNIEŃSKI,2862.0664856649482
fixed14,1924,AUGUSTOWSKI,GORLICKI,3214.3238252998003
fixed14,1924,AUGUSTOWSKI,GOSTYNIŃSKI,2371.8142160713874
fixed14,1924,AUGUSTOWSKI,GOSTYŃSKI,3012.108689380906
fixed14,1924,AUGUSTOWSKI,GRODZIEŃSKI,733.6212767889081
fixed14,1924,AUGUSTOWSKI,GRUDZIĄDZKI,2605.483960755571
fixed14,1924,AUGUSTOWSKI,GRÓDECKI,2768.5207449800796
fixed14,1924,AUGUSTOWSKI,GRÓJECKI,1887.4017071316987
fixed14,1924,AUGUSTOWSKI,HOROCHOWSKI,2967.6238201700994
fixed14,1924,AUGUSTOWSKI,HORODEŃSKI,3689.072904574403
fixed14,1924,AUGUSTOWSKI,HRUBIESZOWSKI,2296.2044443174223
fixed14,1924,AUGUSTOWSKI,INOWROCŁAWSKI,2862.490750288062
fixed14,1924,AUGUSTOWSKI,IWACEWICKI,1715.7130787601757
fixed14,1924,AUGUSTOWSKI,IŁŻECKI,2633.994930394159
fixed14,1924,AUGUSTOWSKI,JANOWSKI,2307.453762291389
fixed14,1924,AUGUSTOWSKI,JAROCIŃSKI,2893.4852296539193
fixed14,1924,AUGUSTOWSKI,JAROSŁAWSKI,2759.6992488417714
fixed14,1924,AUGUSTOWSKI,JASIELSKI,3077.210900124873
fixed14,1924,AUGUSTOWSKI,JAWOROWSKI,2856.558946322312
fixed14,1924,AUGUSTOWSKI,JĘDRZEJOWSKI,2507.8713458559014
fixed14,1924,AUGUSTOWSKI,KALISKI,2765.1020236507948
fixed14,1924,AUGUSTOWSKI,KAMIONECKI,2582.259009861852
fixed14,1924,AUGUSTOWSKI,KARTUSKI,3378.9687573567307
fixed14,1924,AUGUSTOWSKI,KATOWICE,3025.5668908334474
fixed14,1924,AUGUSTOWSKI,KAŁUSKI,3369.9798025392593
fixed14,1924,AUGUSTOWSKI,KIELECKI,2405.3610294414675
fixed14,1924,AUGUSTOWSKI,KOBRYŃSKI,1664.665753405994
fixed14,1924,AUGUSTOWSKI,KOLBUSZOWSKI,3029.8165176400003
fixed14,1924,AUGUSTOWSKI,KOLSKI,2414.9974417530207
fixed14,1924,AUGUSTOWSKI,KONECKI,2387.3908194364053
fixed14,1924,AUGUSTOWSKI,KONIŃSKI,2594.664141327691
fixed14,1924,AUGUSTOWSKI,KOPYCZYNIECKI,3455.292026418386
fixed14,1924,AUGUSTOWSKI,KOSOWSKI (KOSÓW HUCULSKI),3838.8981035674897
fixed14,1924,AUGUSTOWSKI,KOSTOPOLSKI,2675.8599702865085
fixed14,1924,AUGUSTOWSKI,KOSZYRSKI,2329.497484206281
fixed14,1924,AUGUSTOWSKI,KOWELSKI,2033.0214955322049
fixed14,1924,AUGUSTOWSKI,KOZIENICKI,2008.69289027458
fixed14,1924,AUGUSTOWSKI,KOŁOMYJSKI,3359.7948168260314
fixed14,1924,AUGUSTOWSKI,KOŚCIAŃSKI,3138.4977769290567
fixed14,1924,AUGUSTOWSKI,KOŚCIERSKI,3246.0477284869276
fixed14,1924,AUGUSTOWSKI,KRAKOWSKI,3186.2093905031165
fixed14,1924,AUGUSTOWSKI,KRAKÓW (MIASTO),3187.105337966864
fixed14,1924,AUGUSTOWSKI,KRASNOSTAWSKI,2129.9011295551504
fixed14,1924,AUGUSTOWSKI,KROTOSZYŃSKI,2946.956594568501
fixed14,1924,AUGUSTOWSKI,KROŚNIEŃSKI,3160.6944630760017
fixed14,1924,AUGUSTOWSKI,KRZEMIENIECKI,2992.409853427143
fixed14,1924,AUGUSTOWSKI,KUTNOWSKI,2173.8662188996173
fixed14,1924,AUGUSTOWSKI,KĘPIŃSKI,2941.066831089248
fixed14,1924,AUGUSTOWSKI,LESKI,3537.762913925499
fixed14,1924,AUGUSTOWSKI,LESZCZYŃSKI,3117.5976198814797
fixed14,1924,AUGUSTOWSKI,LIDZKI,1148.1705122896115
fixed14,1924,AUGUSTOWSKI,LIMANOWSKI,3347.1110342617717
fixed14,1924,AUGUSTOWSKI,LIPNOWSKI,2319.9470168102243
fixed14,1924,AUGUSTOWSKI,LUBACZOWSKI,2637.833503083149
fixed14,1924,AUGUSTOWSKI,LUBARTOWSKI,1944.6708156290285
fixed14,1924,AUGUSTOWSKI,LUBAWSKI,2396.3588985391243
fixed14,1924,AUGUSTOWSKI,LUBELSKI,2070.7788272061457
fixed14,1924,AUGUSTOWSKI,LUBLINIECKI,3309.8427888899014
fixed14,1924,AUGUSTOWSKI,LUBOMELSKI,2188.5533345638196
fixed14,1924,AUGUSTOWSKI,LWOWSKI,2687.4611244715975
fixed14,1924,AUGUSTOWSKI,LWÓW (MIASTO),2576.784565701691
fixed14,1924,AUGUSTOWSKI,M. ST. WARSZAWA,1619.3529226362925
fixed14,1924,AUGUSTOWSKI,MAKOWSKI (MAKÓW MAZOWIECKI),2500.8834999851665
fixed14,1924,AUGUSTOWSKI,MIECHOWSKI,2829.042347806968
fixed14,1924,AUGUSTOWSKI,MIELECKI,2638.3439650421938
fixed14,1924,AUGUSTOWSKI,MIĘDZYCHODZKI,3362.378182031665
fixed14,1924,AUGUSTOWSKI,MIŃSKI,1623.0119064338505
fixed14,1924,AUGUSTOWSKI,MOGILEŃSKI,2909.4084544176344
fixed14,1924,AUGUSTOWSKI,MORSKI,3548.64036201043
fixed14,1924,AUGUSTOWSKI,MOŁODECZAŃSKI,1645.7331888068215
fixed14,1924,AUGUSTOWSKI,MOŚCISKI,3116.090476082685
fixed14,1924,AUGUSTOWSKI,MYŚLENICKI,3575.0177852371226
fixed14,1924,AUGUSTOWSKI,MŁAWSKI,2216.8130219140216
fixed14,1924,AUGUSTOWSKI,NADWÓRNIAŃSKI,3441.040768938315
fixed14,1924,AUGUSTOWSKI,NIESZAWSKI,2482.5225199225547
fixed14,1924,AUGUSTOWSKI,NIEŚWIESKI,1940.9420870263168
fixed14,1924,AUGUSTOWSKI,NIŻAŃSKI,2582.8005286850557
fixed14,1924,AUGUSTOWSKI,NOWOGRÓDZKI,1328.8649240811892
fixed14,1924,AUGUSTOWSKI,NOWOSĄDECKI,3191.5545848557904
fixed14,1924,AUGUSTOWSKI,NOWOTARSKI,3437.2579062771465
fixed14,1924,AUGUSTOWSKI,NOWOTOMYSKI,3247.974177998672
fixed14,1924,AUGUSTOWSKI,OBORNICKI,3123.870220165416
fixed14,1924,AUGUSTOWSKI,OLKUSKI,2922.3513700896033
fixed14,1924,AUGUSTOWSKI,OPATOWSKI,2541.8565946450512
fixed14,1924,AUGUSTOWSKI,OPOCZYŃSKI,2436.9602161913167
fixed14,1924,AUGUSTOWSKI,OSTROWSKI (OSTRÓW MAZOWIECKA),1355.1006258770726
fixed14,1924,AUGUSTOWSKI,OSTROWSKI (OSTRÓW WIELKOPOLSKI),2769.391675517683
fixed14,1924,AUGUSTOWSKI,OSTROŁĘCKI,1457.0443589453416
fixed14,1924,AUGUSTOWSKI,OSZMIAŃSKI,1957.7763500530064
fixed14,1924,AUGUSTOWSKI,PIOTRKOWSKI,2467.074869846859
fixed14,1924,AUGUSTOWSKI,PIŃCZOWSKI,2914.700466497938
fixed14,1924,AUGUSTOWSKI,PIŃSKI,2076.5272187525197
fixed14,1924,AUGUSTOWSKI,PODHAJECKI,3047.202704052935
fixed14,1924,AUGUSTOWSKI,POSTAWSKI,1923.6953980135506
fixed14,1924,AUGUSTOWSKI,POZNAŃ (MIASTO),2947.9562134538933
fixed14,1924,AUGUSTOWSKI,POZNAŃSKI,2970.742660382114
fixed14,1924,AUGUSTOWSKI,PRUŻAŃSKI,1734.1789159742495
fixed14,1924,AUGUSTOWSKI,PRZASNYCKI,1741.396445597419
fixed14,1924,AUGUSTOWSKI,PRZEMYSKI,2861.2770242475654
fixed14,1924,AUGUSTOWSKI,PRZEMYŚLAŃSKI,2877.634550849442
fixed14,1924,AUGUSTOWSKI,PRZEWORSKI,2731.9534386353957
fixed14,1924,AUGUSTOWSKI,PSZCZYŃSKI,3103.7937113007097
fixed14,1924,AUGUSTOWSKI,PUŁAWSKI,2178.7219143226266
fixed14,1924,AUGUSTOWSKI,PUŁTUSKI,2061.189574686042
fixed14,1924,AUGUSTOWSKI,PŁOCKI,2473.950335981154
fixed14,1924,AUGUSTOWSKI,PŁOŃSKI,1965.4642168607886
fixed14,1924,AUGUSTOWSKI,RADOMSKI,2109.5127225849105
fixed14,1924,AUGUSTOWSKI,RADOMSZCZAŃSKI,2563.9279378392735
fixed14,1924,AUGUSTOWSKI,RADZIECHOWSKI,2817.4436281020376
fixed14,1924,AUGUSTOWSKI,RADZYMIŃSKI,1435.1535754916245
fixed14,1924,AUGUSTOWSKI,RADZYŃSKI,1811.4315112359036
fixed14,1924,AUGUSTOWSKI,RAWICKI,2993.85082686018
fixed14,1924,AUGUSTOWSKI,RAWSKI (RAWA MAZOWIECKA),2360.2672470268267
fixed14,1924,AUGUSTOWSKI,RAWSKI (RAWA RUSKA),2459.6326052774116
fixed14,1924,AUGUSTOWSKI,ROHATYŃSKI,3145.952219976376
fixed14,1924,AUGUSTOWSKI,ROPCZYCKI,2795.880280002936
fixed14,1924,AUGUSTOWSKI,RUDECKI,2982.0059357363853
fixed14,1924,AUGUSTOWSKI,RYBNICKI,3174.652851916888
fixed14,1924,AUGUSTOWSKI,RYPIŃSKI,2298.687254384574
fixed14,1924,AUGUSTOWSKI,RZESZOWSKI,2878.526863178477
fixed14,1924,AUGUSTOWSKI,RÓWIEŃSKI,2649.1752993263694
fixed14,1924,AUGUSTOWSKI,SAMBORSKI,2913.9465736234297
fixed14,1924,AUGUSTOWSKI,SANDOMIERSKI,2984.93849344671
fixed14,1924,AUGUSTOWSKI,SANOCKI,3515.5620322653817
fixed14,1924,AUGUSTOWSKI,SARNEŃSKI,2286.2676244247327
fixed14,1924,AUGUSTOWSKI,SIEDLECKI,1592.9402564534457
fixed14,1924,AUGUSTOWSKI,SIERADZKI,2427.740044176072
fixed14,1924,AUGUSTOWSKI,SIERPECKI,2352.1153010281037
fixed14,1924,AUGUSTOWSKI,SKAŁACKI,3373.4672227954147
fixed14,1924,AUGUSTOWSKI,SKIERNIEWICKI,2121.181959868052
fixed14,1924,AUGUSTOWSKI,SOCHACZEWSKI,1979.7111416312453
fixed14,1924,AUGUSTOWSKI,SOKALSKI,2327.93565810351
fixed14,1924,AUGUSTOWSKI,SOKOŁOWSKI,1443.836638119222
fixed14,1924,AUGUSTOWSKI,SOKÓLSKI,716.0168239601603
fixed14,1924,AUGUSTOWSKI,STANISŁAWOWSKI,3159.850279010188
fixed14,1924,AUGUSTOWSKI,STAROGARDZKI,3004.661297815206
fixed14,1924,AUGUSTOWSKI,STOLIŃSKI,2201.691442597921
fixed14,1924,AUGUSTOWSKI,STOPNICKI,3100.448752044428
fixed14,1924,AUGUSTOWSKI,STOŁPECKI,1834.8840879400518
fixed14,1924,AUGUSTOWSKI,STRYJSKI,3280.8001362700943
fixed14,1924,AUGUSTOWSKI,SUWALSKI,426.030077492216
fixed14,1924,AUGUSTOWSKI,SZAMOTULSKI,3174.83443785159
fixed14,1924,AUGUSTOWSKI,SZCZUCZYŃSKI (WOJ. BIAŁOSTOCKIE),1229.5413051574715
fixed14,1924,AUGUSTOWSKI,SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),1160.185103067417
fixed14,1924,AUGUSTOWSKI,SZUBIŃSKI,2921.0931192511307
fixed14,1924,AUGUSTOWSKI,SĘPOLEŃSKI,3068.006850429283
fixed14,1924,AUGUSTOWSKI,SŁONIMSKI,1169.498627031168
fixed14,1924,AUGUSTOWSKI,TARNOBRZESKI,2437.12620232057
fixed14,1924,AUGUSTOWSKI,TARNOGÓRSKI,3089.0405470389614
fixed14,1924,AUGUSTOWSKI,TARNOPOLSKI,3157.2542565558174
fixed14,1924,AUGUSTOWSKI,TARNOWSKI,2922.5549665098215
fixed14,1924,AUGUSTOWSKI,TCZEWSKI,3083.603610525851
fixed14,1924,AUGUSTOWSKI,TOMASZOWSKI,2437.8389260117897
fixed14,1924,AUGUSTOWSKI,TORUŃSKI,2655.669377891825
fixed14,1924,AUGUSTOWSKI,TREMBOWELSKI,3294.0136504910374
fixed14,1924,AUGUSTOWSKI,TUCHOLSKI,2923.5470569161484
fixed14,1924,AUGUSTOWSKI,TURCZAŃSKI,3128.4019572637094
fixed14,1924,AUGUSTOWSKI,TURECKI,3023.6469497446274
fixed14,1924,AUGUSTOWSKI,TŁUMACKI,3259.2614002935957
fixed14,1924,AUGUSTOWSKI,WADOWICKI,3207.082185698838
fixed14,1924,AUGUSTOWSKI,WARSZAWSKI,1658.2684193461155
fixed14,1924,AUGUSTOWSKI,WIELUŃSKI,3432.1344049512277
fixed14,1924,AUGUSTOWSKI,WILEJSKI,1968.0068840370236
fixed14,1924,AUGUSTOWSKI,WILEŃSKO-TROCKI,1275.3830206409975
fixed14,1924,AUGUSTOWSKI,WILNO (MIASTO),1112.4509472974707
