scenario,year,origin_district,dest_district,distance_value
baseline,1930,AUGUSTOWSKI,BARANOWICKI,194.89781199922635
baseline,1930,AUGUSTOWSKI,BIALSKI (BIAŁA KRAKOWSKA),440.1103679205312
baseline,1930,AUGUSTOWSKI,BIALSKI (BIAŁA PODLASKA),200.53918755219112
baseline,1930,AUGUSTOWSKI,BIAŁOSTOCKI,100.58157652421058
baseline,1930,AUGUSTOWSKI,BIELSKI (BIELSK PODLASKI),130.45538876866988
baseline,1930,AUGUSTOWSKI,BIELSKO,442.11941709337634
baseline,1930,AUGUSTOWSKI,BIŁGORAJSKI,301.4870687754243
baseline,1930,AUGUSTOWSKI,BOCHEŃSKI,419.28967411157936
baseline,1930,AUGUSTOWSKI,BORSZCZOWSKI,505.52262574297265
baseline,1930,AUGUSTOWSKI,BRASŁAWSKI,248.7523945215223
baseline,1930,AUGUSTOWSKI,BRODNICKI,323.729420854058
baseline,1930,AUGUSTOWSKI,BRODZKI,393.44684743092205
baseline,1930,AUGUSTOWSKI,BRZESKI (BRZESKO),405.5771364140211
baseline,1930,AUGUSTOWSKI,BRZESKI (BRZEŚĆ N.BUG.),174.10170684822583
baseline,1930,AUGUSTOWSKI,BRZEZIŃSKI,300.8181868537125
baseline,1930,AUGUSTOWSKI,BRZEŻAŃSKI,411.4551936373706
baseline,1930,AUGUSTOWSKI,BRZOZOWSKI,392.5918191137562
baseline,1930,AUGUSTOWSKI,BUCZACKI,465.5616440686219
baseline,1930,AUGUSTOWSKI,BYDGOSKI,390.1268889888036
baseline,1930,AUGUSTOWSKI,BÓBRECKI,394.57285506057354
baseline,1930,AUGUSTOWSKI,BĘDZIŃSKI,421.9731969642402
baseline,1930,AUGUSTOWSKI,BŁOŃSKI,290.41369031387404
baseline,1930,AUGUSTOWSKI,CHEŁMIŃSKI,380.29392742890144
baseline,1930,AUGUSTOWSKI,CHEŁMSKI,241.2951850909073
baseline,1930,AUGUSTOWSKI,CHODZIESKI,432.93368877306665
baseline,1930,AUGUSTOWSKI,CHOJNICKI,412.8604705250152
baseline,1930,AUGUSTOWSKI,CHORZÓW,412.329152636514
baseline,1930,AUGUSTOWSKI,CHRZANOWSKI,411.92708443900136
baseline,1930,AUGUSTOWSKI,CIECHANOWSKI,261.60473912675104
baseline,1930,AUGUSTOWSKI,CIESZYŃSKI,454.90759155321257
baseline,1930,AUGUSTOWSKI,CZARNKOWSKI,457.65577503428284
baseline,1930,AUGUSTOWSKI,CZORTKOWSKI,476.8380498403885
baseline,1930,AUGUSTOWSKI,CZĘSTOCHOWSKI,369.9746518156372
baseline,1930,AUGUSTOWSKI,DOBROMILSKI,421.70469367438545
baseline,1930,AUGUSTOWSKI,DOLIŃSKI,422.92589425149123
baseline,1930,AUGUSTOWSKI,DROHICKI,242.1903243119796
baseline,1930,AUGUSTOWSKI,DROHOBYCKI,412.41820857705727
baseline,1930,AUGUSTOWSKI,DUBIEŃSKI,367.253362722186
baseline,1930,AUGUSTOWSKI,DZIAŁDOWSKI,299.97680299614115
baseline,1930,AUGUSTOWSKI,DZIŚNIEŃSKI,256.66573987789303
