scenario,year,origin_district,dest_district,distance_value
fixed14,1936,AUGUSTOWSKI,BARANOWICKI,1572.0539071809683
fixed14,1936,AUGUSTOWSKI,BIALSKI (BIAŁA KRAKOWSKA),3177.498517548721
fixed14,1936,AUGUSTOWSKI,BIALSKI (BIAŁA PODLASKA),1593.198303483623
fixed14,1936,AUGUSTOWSKI,BIAŁOSTOCKI,896.1977229163284
fixed14,1936,AUGUSTOWSKI,BIELSKI (BIELSK PODLASKI),1132.5340719488545
fixed14,1936,AUGUSTOWSKI,BIELSKO,3162.449296630887
fixed14,1936,AUGUSTOWSKI,BIŁGORAJSKI,2289.0236662209786
fixed14,1936,AUGUSTOWSKI,BOCHEŃSKI,2971.577600039655
fixed14,1936,AUGUSTOWSKI,BORSZCZOWSKI,3831.1079560314543
fixed14,1936,AUGUSTOWSKI,BRASŁAWSKI,1936.828670932438
fixed14,1936,AUGUSTOWSKI,BRODNICKI,2310.072987683737
fixed14,1936,AUGUSTOWSKI,BRODZKI,2873.4368190960317
fixed14,1936,AUGUSTOWSKI,BRZESKI (BRZESKO),3130.64346287165
fixed14,1936,AUGUSTOWSKI,BRZESKI (BRZEŚĆ N.BUG.),1376.771948378427
fixed14,1936,AUGUSTOWSKI,BRZEZIŃSKI,2099.470302473922
fixed14,1936,AUGUSTOWSKI,BRZEŻAŃSKI,3061.0403335706687
fixed14,1936,AUGUSTOWSKI,BRZOZOWSKI,2970.355184634354
fixed14,1936,AUGUSTOWSKI,BUCZACKI,3424.2512611769175
fixed14,1936,AUGUSTOWSKI,BYDGOSKI,2789.7857375657213
fixed14,1936,AUGUSTOWSKI,BÓBRECKI,3048.1590820794845
fixed14,1936,AUGUSTOWSKI,BĘDZIŃSKI,2977.433640023877
fixed14,1936,AUGUSTOWSKI,BŁOŃSKI,1739.4641488866469
fixed14,1936,AUGUSTOWSKI,CHEŁMIŃSKI,2732.119308306564
fixed14,1936,AUGUSTOWSKI,CHEŁMSKI,1840.658441924245
fixed14,1936,AUGUSTOWSKI,CHODZIESKI,3127.720279453426
fixed14,1936,AUGUSTOWSKI,CHOJNICKI,3038.3572720470925
fixed14,1936,AUGUSTOWSKI,CHORZÓW,2879.2891447543298
fixed14,1936,AUGUSTOWSKI,CHRZANOWSKI,2917.58904476049
fixed14,1936,AUGUSTOWSKI,CIECHANOWSKI,1879.8558993539523
fixed14,1936,AUGUSTOWSKI,CIESZYŃSKI,3197.978290969015
fixed14,1936,AUGUSTOWSKI,CZARNKOWSKI,3314.337332867599
fixed14,1936,AUGUSTOWSKI,CZORTKOWSKI,3466.9156373185297
fixed14,1936,AUGUSTOWSKI,CZĘSTOCHOWSKI,2576.7722291484542
fixed14,1936,AUGUSTOWSKI,DOBROMILSKI,3179.474026669435
fixed14,1936,AUGUSTOWSKI,DOLIŃSKI,3149.14441305392
fixed14,1936,AUGUSTOWSKI,DROHICKI,1976.8431257284603
fixed14,1936,AUGUSTOWSKI,DROHOBYCKI,3025.6022724316394
fixed14,1936,AUGUSTOWSKI,DUBIEŃSKI,2771.808867389465
fixed14,1936,AUGUSTOWSKI,DZIAŁDOWSKI,2248.4250145013993
fixed14,1936,AUGUSTOWSKI,DZIŚNIEŃSKI,2062.6941973018916
fixed14,1936,AUGUSTOWSKI,DĄBROWSKI,2995.8329672475606
fixed14,1936,AUGUSTOWSKI,GARWOLIŃSKI,1872.9600601429595
fixed14,1936,AUGUSTOWSKI,GNIEŹNIEŃSKI,2841.611672586443
fixed14,1936,AUGUSTOWSKI,GORLICKI,3207.5750970513946
fixed14,1936,AUGUSTOWSKI,GOSTYNIŃSKI,2330.36307726956
fixed14,1936,AUGUSTOWSKI,GOSTYŃSKI,2962.0872949682266
fixed14,1936,AUGUSTOWSKI,GRODZIEŃSKI,724.6820886664782
fixed14,1936,AUGUSTOWSKI,GRUDZIĄDZKI,2510.068162729734
fixed14,1936,AUGUSTOWSKI,GRÓDECKI,2761.02319435421
fixed14,1936,AUGUSTOWSKI,GRÓJECKI,1809.9643019614593
fixed14,1936,AUGUSTOWSKI,HOROCHOWSKI,2605.252294406234
fixed14,1936,AUGUSTOWSKI,HORODEŃSKI,3681.106141779288
fixed14,1936,AUGUSTOWSKI,HRUBIESZOWSKI,2290.379915853173
fixed14,1936,AUGUSTOWSKI,INOWROCŁAWSKI,2716.009260845466
fixed14,1936,AUGUSTOWSKI,IWACEWICKI,1700.168368837733
fixed14,1936,AUGUSTOWSKI,IŁŻECKI,2575.479756366789
fixed14,1936,AUGUSTOWSKI,JANOWSKI,2298.8936846520364
fixed14,1936,AUGUSTOWSKI,JAROCIŃSKI,2837.7815243124587
fixed14,1936,AUGUSTOWSKI,JAROSŁAWSKI,2753.3249383452107
fixed14,1936,AUGUSTOWSKI,JASIELSKI,3068.6464061716965
fixed14,1936,AUGUSTOWSKI,JAWOROWSKI,2850.305399286009
fixed14,1936,AUGUSTOWSKI,JĘDRZEJOWSKI,2458.8432916541974
fixed14,1936,AUGUSTOWSKI,KALISKI,2701.3445328586795
fixed14,1936,AUGUSTOWSKI,KAMIONECKI,2551.86962160191
fixed14,1936,AUGUSTOWSKI,KARTUSKI,3169.1740554421485
fixed14,1936,AUGUSTOWSKI,KATOWICE,2925.612497600887
fixed14,1936,AUGUSTOWSKI,KAŁUSKI,3365.8001773109213
fixed14,1936,AUGUSTOWSKI,KIELECKI,2353.145382493083
fixed14,1936,AUGUSTOWSKI,KOBRYŃSKI,1661.4328569383656
fixed14,1936,AUGUSTOWSKI,KOLBUSZOWSKI,3023.0874647855335
fixed14,1936,AUGUSTOWSKI,KOLSKI,2372.745356273584
fixed14,1936,AUGUSTOWSKI,KONECKI,2324.922599824114
fixed14,1936,AUGUSTOWSKI,KONIŃSKI,2551.209912124749
fixed14,1936,AUGUSTOWSKI,KOPYCZYNIECKI,3457.8974807548557
fixed14,1936,AUGUSTOWSKI,KOSOWSKI (KOSÓW HUCULSKI),3827.866929965791
fixed14,1936,AUGUSTOWSKI,KOSTOPOLSKI,2664.9411672610167
fixed14,1936,AUGUSTOWSKI,KOSZYRSKI,2321.016518271002
fixed14,1936,AUGUSTOWSKI,KOWELSKI,2028.2864423307228
fixed14,1936,AUGUSTOWSKI,KOZIENICKI,2001.748415713113
fixed14,1936,AUGUSTOWSKI,KOŁOMYJSKI,3352.843999711393
fixed14,1936,AUGUSTOWSKI,KOŚCIAŃSKI,3094.877283109309
fixed14,1936,AUGUSTOWSKI,KOŚCIERSKI,3039.4302821434903
