scenario,year,origin_district,dest_district,distance_value
baseline,1931,AUGUSTOWSKI,BARANOWICKI,194.7672009343532
baseline,1931,AUGUSTOWSKI,BIALSKI (BIAŁA KRAKOWSKA),440.1259666696068
baseline,1931,AUGUSTOWSKI,BIALSKI (BIAŁA PODLASKA),200.52995427245583
baseline,1931,AUGUSTOWSKI,BIAŁOSTOCKI,100.56935723138518
baseline,1931,AUGUSTOWSKI,BIELSKI (BIELSK PODLASKI),130.4098576230893
baseline,1931,AUGUSTOWSKI,BIELSKO,442.1008248360323
baseline,1931,AUGUSTOWSKI,BIŁGORAJSKI,301.47334021049573
baseline,1931,AUGUSTOWSKI,BOCHEŃSKI,419.27985203711654
baseline,1931,AUGUSTOWSKI,BORSZCZOWSKI,505.499046748059
baseline,1931,AUGUSTOWSKI,BRASŁAWSKI,248.73587006114366
baseline,1931,AUGUSTOWSKI,BRODNICKI,323.7146512906897
baseline,1931,AUGUSTOWSKI,BRODZKI,393.43422755571146
baseline,1931,AUGUSTOWSKI,BRZESKI (BRZESKO),405.57051594187715
baseline,1931,AUGUSTOWSKI,BRZESKI (BRZEŚĆ N.BUG.),174.09091892026197
baseline,1931,AUGUSTOWSKI,BRZEZIŃSKI,300.8437676636727
baseline,1931,AUGUSTOWSKI,BRZEŻAŃSKI,411.44344773599096
baseline,1931,AUGUSTOWSKI,BRZOZOWSKI,392.5718150796735
baseline,1931,AUGUSTOWSKI,BUCZACKI,465.5488937235311
baseline,1931,AUGUSTOWSKI,BYDGOSKI,389.95947955076326
baseline,1931,AUGUSTOWSKI,BÓBRECKI,394.5388725043442
baseline,1931,AUGUSTOWSKI,BĘDZIŃSKI,421.9647554874046
baseline,1931,AUGUSTOWSKI,BŁOŃSKI,290.37103276742357
baseline,1931,AUGUSTOWSKI,CHEŁMIŃSKI,380.27639945725053
baseline,1931,AUGUSTOWSKI,CHEŁMSKI,241.28471156201877
baseline,1931,AUGUSTOWSKI,CHODZIESKI,432.9248112203989
baseline,1931,AUGUSTOWSKI,CHOJNICKI,412.802517058448
baseline,1931,AUGUSTOWSKI,CHORZÓW,412.3141444670223
baseline,1931,AUGUSTOWSKI,CHRZANOWSKI,411.90859921599076
baseline,1931,AUGUSTOWSKI,CIECHANOWSKI,261.59219034952247
baseline,1931,AUGUSTOWSKI,CIESZYŃSKI,454.89130923493394
baseline,1931,AUGUSTOWSKI,CZARNKOWSKI,457.66843635890694
baseline,1931,AUGUSTOWSKI,CZORTKOWSKI,476.8255018678635
baseline,1931,AUGUSTOWSKI,CZĘSTOCHOWSKI,369.94454699804663
baseline,1931,AUGUSTOWSKI,DOBROMILSKI,421.69924992074255
baseline,1931,AUGUSTOWSKI,DOLIŃSKI,422.92245898045525
baseline,1931,AUGUSTOWSKI,DROHICKI,242.1790281490718
baseline,1931,AUGUSTOWSKI,DROHOBYCKI,412.40454932398023
baseline,1931,AUGUSTOWSKI,DUBIEŃSKI,367.2401135717343
baseline,1931,AUGUSTOWSKI,DZIAŁDOWSKI,299.94319571152073
baseline,1931,AUGUSTOWSKI,DZIŚNIEŃSKI,256.633766965801
baseline,1931,AUGUSTOWSKI,DĄBROWSKI,407.4989313472759
baseline,1931,AUGUSTOWSKI,GARWOLIŃSKI,229.16721205878468
baseline,1931,AUGUSTOWSKI,GNIEŹNIEŃSKI,392.3528152060261
baseline,1931,AUGUSTOWSKI,GORLICKI,432.79933765797074
baseline,1931,AUGUSTOWSKI,GOSTYNIŃSKI,306.9024671726357
baseline,1931,AUGUSTOWSKI,GOSTYŃSKI,411.8325985444608
baseline,1931,AUGUSTOWSKI,GRODZIEŃSKI,60.997475066626194
baseline,1931,AUGUSTOWSKI,GRUDZIĄDZKI,352.3256630257537
baseline,1931,AUGUSTOWSKI,GRÓDECKI,371.1189370907346
baseline,1931,AUGUSTOWSKI,GRÓJECKI,342.56147227353074
baseline,1931,AUGUSTOWSKI,HOROCHOWSKI,330.8651395862146
baseline,1931,AUGUSTOWSKI,HORODEŃSKI,490.12727352513764
baseline,1931,AUGUSTOWSKI,HRUBIESZOWSKI,308.0364723511806
baseline,1931,AUGUSTOWSKI,INOWROCŁAWSKI,380.18318147971297
baseline,1931,AUGUSTOWSKI,IWACEWICKI,211.7486714014228
baseline,1931,AUGUSTOWSKI,IŁŻECKI,333.8773447002694
baseline,1931,AUGUSTOWSKI,JANOWSKI,300.00357283731176
baseline,1931,AUGUSTOWSKI,JAROCIŃSKI,394.9590599508082
