scenario,year,origin_district,dest_district,distance_value
fixed14,1929,AUGUSTOWSKI,BARANOWICKI,1583.0100803246728
fixed14,1929,AUGUSTOWSKI,BIALSKI (BIAŁA KRAKOWSKA),3262.555456534287
fixed14,1929,AUGUSTOWSKI,BIALSKI (BIAŁA PODLASKA),1597.8266436464564
fixed14,1929,AUGUSTOWSKI,BIAŁOSTOCKI,901.5776024675666
fixed14,1929,AUGUSTOWSKI,BIELSKI (BIELSK PODLASKI),1144.9666333242128
fixed14,1929,AUGUSTOWSKI,BIELSKO,3252.508508884013
fixed14,1929,AUGUSTOWSKI,BIŁGORAJSKI,2293.935713452202
fixed14,1929,AUGUSTOWSKI,BOCHEŃSKI,3052.3940764449135
fixed14,1929,AUGUSTOWSKI,BORSZCZOWSKI,3835.8284404697797
fixed14,1929,AUGUSTOWSKI,BRASŁAWSKI,1942.4746258171608
fixed14,1929,AUGUSTOWSKI,BRODNICKI,2402.890038355605
fixed14,1929,AUGUSTOWSKI,BRODZKI,2878.4557159720916
fixed14,1929,AUGUSTOWSKI,BRZESKI (BRZESKO),3135.342410316319
fixed14,1929,AUGUSTOWSKI,BRZESKI (BRZEŚĆ N.BUG.),1380.0715445964445
fixed14,1929,AUGUSTOWSKI,BRZEZIŃSKI,2272.227458668524
fixed14,1929,AUGUSTOWSKI,BRZEŻAŃSKI,3065.7030519655855
fixed14,1929,AUGUSTOWSKI,BRZOZOWSKI,2974.5025886976287
fixed14,1929,AUGUSTOWSKI,BUCZACKI,3430.5863176423813
fixed14,1929,AUGUSTOWSKI,BYDGOSKI,2852.153729060028
fixed14,1929,AUGUSTOWSKI,BÓBRECKI,3036.1097997188986
fixed14,1929,AUGUSTOWSKI,BĘDZIŃSKI,3077.1695808077225
fixed14,1929,AUGUSTOWSKI,BŁOŃSKI,2186.86321353803
fixed14,1929,AUGUSTOWSKI,CHEŁMIŃSKI,2824.8330829313313
fixed14,1929,AUGUSTOWSKI,CHEŁMSKI,1844.8561266245863
fixed14,1929,AUGUSTOWSKI,CHODZIESKI,3174.033351809999
fixed14,1929,AUGUSTOWSKI,CHOJNICKI,3136.854793025733
fixed14,1929,AUGUSTOWSKI,CHORZÓW,2981.43411153106
fixed14,1929,AUGUSTOWSKI,CHRZANOWSKI,2998.2032910125063
fixed14,1929,AUGUSTOWSKI,CIECHANOWSKI,1972.0850498457069
fixed14,1929,AUGUSTOWSKI,CIESZYŃSKI,3284.8125320291583
fixed14,1929,AUGUSTOWSKI,CZARNKOWSKI,3352.7577618821515
fixed14,1929,AUGUSTOWSKI,CZORTKOWSKI,3474.100891794317
fixed14,1929,AUGUSTOWSKI,CZĘSTOCHOWSKI,2762.395799232432
fixed14,1929,AUGUSTOWSKI,DOBROMILSKI,3175.4857095672246
fixed14,1929,AUGUSTOWSKI,DOLIŃSKI,3154.0207702963876
fixed14,1929,AUGUSTOWSKI,DROHICKI,1981.6630554742226
fixed14,1929,AUGUSTOWSKI,DROHOBYCKI,3028.635512437537
fixed14,1929,AUGUSTOWSKI,DUBIEŃSKI,2777.2818140483987
fixed14,1929,AUGUSTOWSKI,DZIAŁDOWSKI,2348.531955076293
fixed14,1929,AUGUSTOWSKI,DZIŚNIEŃSKI,2069.905002481294
fixed14,1929,AUGUSTOWSKI,DĄBROWSKI,3000.7196268433913
fixed14,1929,AUGUSTOWSKI,GARWOLIŃSKI,1878.4589364542644
fixed14,1929,AUGUSTOWSKI,GNIEŹNIEŃSKI,2868.1747851187056
fixed14,1929,AUGUSTOWSKI,GORLICKI,3212.5142274074033
fixed14,1929,AUGUSTOWSKI,GOSTYNIŃSKI,2369.3781964741243
fixed14,1929,AUGUSTOWSKI,GOSTYŃSKI,3010.2757027967145
fixed14,1929,AUGUSTOWSKI,GRODZIEŃSKI,730.9124465545001
fixed14,1929,AUGUSTOWSKI,GRUDZIĄDZKI,2603.0036584342297
fixed14,1929,AUGUSTOWSKI,GRÓDECKI,2766.4982157658014
fixed14,1929,AUGUSTOWSKI,GRÓJECKI,2561.3494886172844
fixed14,1929,AUGUSTOWSKI,HOROCHOWSKI,2964.6898883650592
fixed14,1929,AUGUSTOWSKI,HORODEŃSKI,3686.6499173991356
fixed14,1929,AUGUSTOWSKI,HRUBIESZOWSKI,2294.5468261657584
fixed14,1929,AUGUSTOWSKI,INOWROCŁAWSKI,2857.4472490350076
fixed14,1929,AUGUSTOWSKI,IWACEWICKI,1708.8949487211182
fixed14,1929,AUGUSTOWSKI,IŁŻECKI,2631.1960230391182
fixed14,1929,AUGUSTOWSKI,JANOWSKI,2304.8487194147037
fixed14,1929,AUGUSTOWSKI,JAROCIŃSKI,2890.893648433985
fixed14,1929,AUGUSTOWSKI,JAROSŁAWSKI,2757.703177144434
fixed14,1929,AUGUSTOWSKI,JASIELSKI,3075.763968005171
fixed14,1929,AUGUSTOWSKI,JAWOROWSKI,2854.87980530914
fixed14,1929,AUGUSTOWSKI,JĘDRZEJOWSKI,2507.2363084383423
fixed14,1929,AUGUSTOWSKI,KALISKI,2760.6877131914657
fixed14,1929,AUGUSTOWSKI,KAMIONECKI,2579.958029827245
fixed14,1929,AUGUSTOWSKI,KARTUSKI,3274.156958857231
fixed14,1929,AUGUSTOWSKI,KATOWICE,3023.710155429589
fixed14,1929,AUGUSTOWSKI,KAŁUSKI,3369.5010369307656
fixed14,1929,AUGUSTOWSKI,KIELECKI,2402.9981635932954
fixed14,1929,AUGUSTOWSKI,KOBRYŃSKI,1664.6011948324629
fixed14,1929,AUGUSTOWSKI,KOLBUSZOWSKI,3028.0400489827557
fixed14,1929,AUGUSTOWSKI,KOLSKI,2413.266264386387
fixed14,1929,AUGUSTOWSKI,KONECKI,2382.905527200904
fixed14,1929,AUGUSTOWSKI,KONIŃSKI,2592.776054314436
fixed14,1929,AUGUSTOWSKI,KOPYCZYNIECKI,3453.641703329682
fixed14,1929,AUGUSTOWSKI,KOSOWSKI (KOSÓW HUCULSKI),3837.205768681686
fixed14,1929,AUGUSTOWSKI,KOSTOPOLSKI,2672.2577711017325
fixed14,1929,AUGUSTOWSKI,KOSZYRSKI,2326.861343986807
fixed14,1929,AUGUSTOWSKI,KOWELSKI,2032.6311528184888
fixed14,1929,AUGUSTOWSKI,KOZIENICKI,2006.897236336628
fixed14,1929,AUGUSTOWSKI,KOŁOMYJSKI,3358.2099013538605
fixed14,1929,AUGUSTOWSKI,KOŚCIAŃSKI,3136.1975640318033
fixed14,1929,AUGUSTOWSKI,KOŚCIERSKI,3146.552396831468
