scenario,year,origin_district,dest_district,distance_value
fixed14,1931,AUGUSTOWSKI,BARANOWICKI,1580.0301981904088
fixed14,1931,AUGUSTOWSKI,BIALSKI (BIAŁA KRAKOWSKA),3262.345412652262
fixed14,1931,AUGUSTOWSKI,BIALSKI (BIAŁA PODLASKA),1597.428725595101
fixed14,1931,AUGUSTOWSKI,BIAŁOSTOCKI,901.1261417387044
fixed14,1931,AUGUSTOWSKI,BIELSKI (BIELSK PODLASKI),1143.8290065805515
fixed14,1931,AUGUSTOWSKI,BIELSKO,3251.6640897209677
fixed14,1931,AUGUSTOWSKI,BIŁGORAJSKI,2293.261666567165
fixed14,1931,AUGUSTOWSKI,BOCHEŃSKI,3051.7363464722866
fixed14,1931,AUGUSTOWSKI,BORSZCZOWSKI,3834.9615851613526
fixed14,1931,AUGUSTOWSKI,BRASŁAWSKI,1941.6638385254396
fixed14,1931,AUGUSTOWSKI,BRODNICKI,2402.1974969487464
fixed14,1931,AUGUSTOWSKI,BRODZKI,2877.8360512424642
fixed14,1931,AUGUSTOWSKI,BRZESKI (BRZESKO),3134.7619345460566
fixed14,1931,AUGUSTOWSKI,BRZESKI (BRZEŚĆ N.BUG.),1379.4081788990786
fixed14,1931,AUGUSTOWSKI,BRZEZIŃSKI,2272.058391595035
fixed14,1931,AUGUSTOWSKI,BRZEŻAŃSKI,3065.1262106192444
fixed14,1931,AUGUSTOWSKI,BRZOZOWSKI,2973.764216278737
fixed14,1931,AUGUSTOWSKI,BUCZACKI,3429.9602173269445
fixed14,1931,AUGUSTOWSKI,BYDGOSKI,2849.3569557192413
fixed14,1931,AUGUSTOWSKI,BÓBRECKI,3034.5248891053684
fixed14,1931,AUGUSTOWSKI,BĘDZIŃSKI,3076.5333221515134
fixed14,1931,AUGUSTOWSKI,BŁOŃSKI,2185.7425532524335
fixed14,1931,AUGUSTOWSKI,CHEŁMIŃSKI,2823.893455111068
fixed14,1931,AUGUSTOWSKI,CHEŁMSKI,1844.3426940352917
fixed14,1931,AUGUSTOWSKI,CHODZIESKI,3173.4079827139767
fixed14,1931,AUGUSTOWSKI,CHOJNICKI,3134.182286473628
