destination_id,destination_name,destination_type,destination_lon,destination_lat,destination_nearest_station,destination_connector_distance_m,destination_connector_time_min,time_min,rail_km,horse_km,total_km
City:Chełmno,Chełmno,City,18.422778,53.349167,Chełmno,1054.3882251302696,15.815823376954041,1439.940034307703,375.98804105200776,2.5828243860602704,378.57086543806804
City:Chełmża,Chełmża,City,18.603611,53.186667,Chełmża,382.7474909772793,5.74121236465919,1325.3289560729263,347.93742234730854,1.9111836519072805,349.8486059992158
City:Chmielnik,Chmielnik,City,20.749722,50.611667,Stawiany Pińczowskie,11743.46225132554,176.1519337698831,967.3826952542156,202.76115990577046,14.116736228764559,216.877896134535
City:Chodecz,Chodecz,City,19.028333,52.405278,Boniewo,12355.848734921972,185.33773102382958,1273.915420991571,285.9497245936007,13.884284895851973,299.8340094894527
City:Chodorów,Chodorów,City,24.316667,49.4,Chodorów,567.9320216635043,8.518980324952564,1413.001189022213,370.717437119355,2.0963681825935057,372.8138053019485
City:Chodzież,Chodzież,City,16.912222,52.99,Chodzież,471.2818234709066,7.069227352063598,1718.1510241311144,452.98832658796886,1.9997179844009076,454.9880445723698
City:Chojnice,Chojnice,City,17.556389,53.694167,Chojnice,1452.193228208142,21.782898423122127,1681.2687540831978,439.14341572104377,2.980629389138143,442.1240451101819
City:Chorostków,Chorostków,City,25.916667,49.216667,Kopyczyńce,12226.194444213867,183.39291666320798,2060.274746376568,497.4780020920084,13.754630605143868,511.23263269715227
City:Choroszcz,Choroszcz,City,22.985556,53.143056,Białystok,10083.917492134953,151.2587623820243,963.4254795872966,211.77944690233815,11.612353653064954,223.3918005554031
City:Chorzele,Chorzele,City,20.899167,53.261111,Chorzele,3526.3433649166914,52.89515047375037,907.8499887901665,223.2609260671618,5.054779525846692,228.31570559300846
City:Chorzów,Chorzów,City,18.95,50.3,Chorzów Miasto,177.49403683173344,2.662410552476002,1135.1370753264266,297.7287461666002,1.7059301977617345,299.43467636436196
City:Chrzanów,Chrzanów,City,19.403889,50.141111,Chrzanów,960.4162532224476,14.406243798336712,1126.9478976941625,292.38005491430334,2.4888524141524484,294.8689073284558
City:Chyrów,Chyrów,City,22.85,49.533333,Chyrów,189.6134197469919,2.8442012962048784,1164.1470387746442,305.4643058423047,1.7180495806769929,307.18235542298174
City:Chęciny,Chęciny,City,20.467222,50.802778,Kielce,11557.755191672706,173.36632787509058,742.9599291643897,146.688994131552,13.086191352602707,159.7751854841547
City:Ciechanowiec,Ciechanowiec,City,22.491667,52.686111,Małkinia,30902.337053307467,463.53505579961194,942.9724758333055,122.49708549463121,32.43077321423747,154.92785870886868
City:Ciechanów,Ciechanów,City,20.610556,52.881667,Ciechanów,1345.244341304751,20.178665119571267,813.3911721123105,206.69340049530848,2.8736805022347522,209.56708099754323
City:Ciechocinek,Ciechocinek,City,18.781667,52.878056,Ciechocinek,723.3815281097948,10.850722921646922,1308.220260465607,341.97553702655284,2.251817689039796,344.22735471559264
City:Cieszanów,Cieszanów,City,23.129444,50.245278,Lubaczów,9781.929480524514,146.72894220786768,1288.6356808207456,300.2596859800458,11.310365641454515,311.5700516215003
City:Cieszyn,Cieszyn,City,18.633056,49.748333,Cieszyn,409.2158087357618,6.138237131036427,1398.9895538161823,367.5964810961042,1.9376519696657628,369.53413306577
City:Ciężkowice,Ciężkowice,City,20.973611,49.786111,Intersection:00057,8618.953977315658,129.28430965973487,1335.8614407748425,317.61290796814404,10.147390138245658,327.7602981063897
City:Czarnków,Czarnków,City,16.564167,52.904444,Czarnków,1329.9515530791236,19.949273296186853,1847.6368485687613,484.2775438170643,2.8583877140091243,487.1359315310735
City:Czarny Dunajec,Czarny Dunajec,City,19.854167,49.439444,Podczerwone,4182.235061589953,62.73352592384929,1483.025723642889,374.9597841735325,5.710671222519954,380.67045539605243
City:Czeladź,Czeladź,City,19.070278,50.317222,Siemianowice Śląskie,3784.3777044558997,56.76566556683849,1165.1097772214844,291.25371441292003,5.3128138653859,296.56652827830595
City:Czempiń,Czempiń,City,16.75915,52.142833,Czempiń,576.6317867989059,8.649476801983587,1683.4609595764782,443.2557923300795,2.105067947728907,445.3608602778084
City:Czerniejewo,Czerniejewo,City,17.491667,52.429167,Września,12620.228123105004,189.30342184657505,1577.699777471329,366.4010665448991,14.148664284035005,380.54973082893406
City:Czersk,Czersk,City,17.973889,53.792778,Czersk,903.2356049414752,13.548534074122127,1619.0130202806154,424.6476815843326,2.431671765871476,427.0793533502041
City:Czortków,Czortków,City,25.766667,49.0,Biała Czortkowska,4098.088873704136,61.47133310556204,1999.6594832513013,513.9285314080302,5.626525034634137,519.5550564426643
City:Częstochowa,Częstochowa,City,19.138333,50.817778,Częstochowa,1692.519671308567,25.387795069628506,996.2608456890106,254.36564636845762,3.2209558322385683,257.5866022006962
City:Dawidgródek,Dawidgródek,City,27.213889,52.055556,Mikaszewicze,25831.32127397289,387.46981910959335,1866.4428459698236,390.70580665975194,27.359757434902892,418.0655640946548
City:Delatyn,Delatyn,City,24.623611,48.528611,Delatyn,2283.5965491605084,34.25394823740762,1862.326706660674,484.3809012958332,3.81203271009051,488.19293400592375
City:Dobczyce,Dobczyce,City,20.091389,49.879167,Zagórzany,10281.779081941047,154.2266862291157,1571.4530478895247,374.13711816446653,11.810215242871049,385.94733340733757
City:Dobra,Dobra,City,18.615278,51.916111,Turek,13227.331693822829,198.40997540734242,1742.6660043637362,408.2234122222223,14.75576785475283,422.9791800769751
City:Dobromil,Dobromil,City,22.789444,49.570556,Chyrów,6185.711163870318,92.78566745805477,1254.0885049364942,305.4643058423047,7.71414732480032,313.17845316710503
City:Dobrzyń nad Drwęcą,Dobrzyń nad Drwęcą,City,19.052778,53.108889,Golub Dobrzyń,567.9667736194647,8.51950160429197,1279.8425101701418,334.9863850840933,2.0964029345494657,337.08278801864276
City:Dobrzyń nad Wisłą,Dobrzyń nad Wisłą,City,19.321389,52.637778,Włocławek,17068.67593650792,256.0301390476188,1398.953532785131,300.5324884384893,18.59711209743792,319.1296005359272
City:Dokszyce,Dokszyce,City,27.766667,54.883333,Królewszczyzna,16171.43725097114,242.5715587645671,2362.8532700622354,562.7903036504644,17.699873411901137,580.4901770623655
City:Dolina,Dolina,City,24.0,48.966667,Dolina,2094.5850504811533,31.418775757217297,1606.3289085346744,416.4489300808744,3.6230212114111544,420.0719512922856
City:Dolsk,Dolsk,City,17.065833,51.986667,Piaski Wielkopolskie,11607.636560953713,174.1145484143057,1850.539796725634,443.68881941579644,13.136072721883714,456.82489213768014
City:Drohiczyn Poleski,Drohiczyn Poleski,City,25.15,52.183333,Drohiczyn,6689.205549344698,100.33808324017046,950.2212352385801,221.90002357183005,8.217641710274698,230.11766528210475
City:Drohiczyn nad Bugiem,Drohiczyn nad Bugiem,City,22.659167,52.397222,Siemiatycze,14265.536241196685,213.98304361795027,646.4656277834986,109.89753787001224,15.793972402126686,125.69151027213893
City:Drohobycz,Drohobycz,City,23.5,49.35,Drohobycz,3216.941877793316,48.25412816689974,1418.7603515685612,361.6005477317026,4.7453780387233175,366.3459257704259
City:Druskieniki,Druskieniki,City,23.966667,54.016667,Druskienniki,1096.9891470541368,16.45483720581205,1290.678885775048,335.76483081833504,2.6254253079841376,338.3902561263192
City:Dubienka,Dubienka,City,23.8925,51.048333,Matcze,13538.187151094115,203.07280726641173,1169.207513485424,253.09419062102504,15.066623312024117,268.16081393304916
City:Dubno,Dubno,City,25.762222,50.407222,Kamienica Wołyńska,7643.9831297772935,114.6597469466594,1709.9827297455156,421.9263781699498,9.172419290707294,431.09879746065707
City:Dukla,Dukla,City,21.683333,49.555556,Krosno,15681.793360633614,235.2269004095042,1527.411736268475,340.5843087410806,17.210229521563615,357.7945382626442
City:Działdowo,Działdowo,City,20.177778,53.236111,Działdowo,710.8876060394638,10.663314090591957,987.3377518945993,255.92235192966544,2.239323766969465,258.1616756966349
City:Działoszyce,Działoszyce,City,20.3525,50.365,Działoszyce,456.7546392641011,6.851319588961516,934.0100512120904,242.63563743779633,1.985190800194102,244.62082823799045
City:Dzisna,Dzisna,City,28.225833,55.562778,Zahacie,25333.940091020388,380.00910136530575,2688.229842231013,613.2206099178882,26.862376251950387,640.0829861698386
City:Dąbie,Dąbie,City,18.822222,52.090556,Dąbie,3015.791555483213,45.23687333224819,1170.011862008854,295.66266641381264,4.544227716413213,300.20689413022586
City:Dąbrowa (Tarnowska),Dąbrowa (Tarnowska),City,20.986389,50.174722,Dąbrowa Tarnowska,969.2133188737614,14.538199783106421,1166.3189952588775,302.9092245715887,2.4976494798037625,305.40687405139244
City:Dąbrowa Grodzieńska (dziś Dąbrowa Białostocka),Dąbrowa Grodzieńska (dziś Dąbrowa Białostocka),City,23.348611,53.653611,Kamienna Nowa,6776.022488166805,101.64033732250206,1322.7224090710602,321.5050670381198,8.304458649096805,329.8095256872166
City:Dąbrowa Górnicza,Dąbrowa Górnicza,City,19.187222,50.321389,Dąbrowa Górnicza,965.1664816923081,14.47749722538462,1061.813691334877,274.88325653830384,2.4936026426223092,277.37685918092615
City:Dąbrowica,Dąbrowica,City,26.566667,51.566667,Dąbrowica,2084.1554457719044,31.262331686578566,1537.7577132195013,398.0909718302577,3.6125916067019053,401.7035634369596
City:Dębica,Dębica,City,21.409444,50.050833,Dębica,488.69023904045093,7.330353585606764,974.4231827381058,253.35128694151066,2.017126399970452,255.3684133414811
City:Fordon (dziś część Bydgoszczy),Fordon (dziś część Bydgoszczy),City,18.167772,53.147631,Fordon,599.245829596248,8.98868744394372,1432.525390842025,375.8303931974086,2.127681990526249,377.9580751879349
City:Frysztat,Frysztat,City,18.542778,49.854167,Intersection:00018,3012.742719964484,45.191140799467256,1411.1312480040574,360.37530655215505,4.541178880894485,364.91648543304956
City:Garwolin,Garwolin,City,21.615,51.896944,Garwolin,4273.391964863936,64.10087947295904,328.7159895734869,64.85309899589839,5.8018281257939375,70.65492712169232
City:Gdynia,Gdynia,City,18.539444,54.519167,Gdynia Główna,682.7559800966628,10.241339701449942,1949.9505463623561,514.3366815729332,2.211192141026664,516.5478737139599
City:Gliniany (dziś Ukraina),Gliniany (dziś Ukraina),City,24.515556,49.822194,Kurowice,9604.161121604115,144.0624168240617,1461.4918853169875,347.35828516452517,11.132597282534116,358.4908824470593
City:Gniew,Gniew,City,18.8225,53.835556,Gniew,229.5652713483714,3.4434790702255706,1625.2628071999618,429.03623083373606,1.7580014322783726,430.79423226601443
City:Gniewkowo,Gniewkowo,City,18.406389,52.895,Intersection:00037,16467.0236460685,247.00535469102752,1534.0667782771447,339.20952644786496,17.9954598069985,357.20498625486346
City:Gniezno,Gniezno,City,17.603611,52.545,Gniezno Winiary,1709.1859533071342,25.63778929960701,1497.7043155120432,388.85256231926047,3.237622114237135,392.0901844334976
City:Golina,Golina,City,18.092778,52.242778,Konin,10928.166324423799,163.92249486635697,1370.5657127001525,317.63064123765855,12.4566024853538,330.08724372301236
City:Golub,Golub,City,19.053333,53.116667,Golub Dobrzyń,317.71142337638634,4.765671350645794,1276.0886799164957,334.9863850840933,1.8461475843063875,336.8325326683996
City:Goniądz,Goniądz,City,22.733333,53.489722,Grajewo,24750.65612412837,371.25984186192557,1452.1065993195134,283.87525770337623,26.279092285058372,310.1543499884346
City:Gorlice,Gorlice,City,21.159167,49.654444,Gorlice,1358.4908217662446,20.377362326493667,1280.4016140238305,331.95455199104214,2.8869269826962456,334.8414789737384
City:Gostynin,Gostynin,City,19.461667,52.429167,Gostynin,559.3411655972867,8.3901174839593,1020.5346104527857,265.44015006555856,2.0877773265272874,267.5279273920858
City:Gostyń,Gostyń,City,17.0125,51.886111,Gostyń,963.5014452474096,14.452521678711143,1679.776785470679,440.7100552364348,2.4919376061774106,443.2019928426122
City:Gołańcz,Gołańcz,City,17.299444,52.943889,Gołańcz,88.20135799879314,1.323020369981897,1612.385220299673,426.149734766724,1.6166375189287943,427.7663722856528
City:Grabów (nad Prosną),Grabów (nad Prosną),City,19.009528,52.128333,Dąbie,10571.319104542596,158.56978656813894,1283.3447752447446,295.66266641381264,12.099755265472597,307.76242167928524
City:Grajewo,Grajewo,City,22.455,53.646667,Grajewo,775.2579023317519,11.628868534976277,1092.4756259925643,283.87525770337623,2.303694063261753,286.17895176663797
City:Grodno,Grodno,City,23.833333,53.666667,Grodno,1870.04605096493,28.050690764473945,1126.5883166430115,288.622307396331,3.398482211894931,292.0207896082259
City:Grodzisk (Wielkopolski),Grodzisk (Wielkopolski),City,16.366667,52.225,Grodzisk Wielkopolski,576.720942722567,8.650814140838504,1733.3699825759736,456.6476879823514,2.105157103652568,458.75284508600396
City:Grodzisk Mazowiecki,Grodzisk Mazowiecki,City,20.631667,52.106389,Grodzisk Mazowiecki,779.0600586837365,11.685900880256048,599.2219537128994,151.50355196234938,2.3074962196137374,153.81104818196312
City:Grudziądz,Grudziądz,City,18.756944,53.486944,Grudziądz,593.8911132492791,8.908366698739185,1358.7388438712342,356.0525558268763,2.1223272741792805,358.17488310105557
City:Grybów,Grybów,City,20.948333,49.624444,Stróże,3854.336231205751,57.815043468086266,1286.9751267969712,323.67266681217427,5.3827723921357515,329.05543920431
City:Grzymałów (dziś Ukraina),Grzymałów (dziś Ukraina),City,26.009167,49.328611,Grzymałów,2669.812676082932,40.04719014124397,1853.5236187119751,480.4642194520696,4.198248837012933,484.66246828908254
City:Gródek Jagielloński,Gródek Jagielloński,City,23.6375,49.78,Gródek Jagielloński,829.0385158967023,12.435577738450535,1298.7796273663973,339.01703110242244,2.3574746768267034,341.37450577924915
City:Grójec,Grójec,City,20.8675,51.865556,Grójec,4.830311862031255,0.07245467793046884,519.1935885023776,133.14554869515007,1.5332664727920324,134.67881516794208
City:Gwoździec,Gwoździec,City,25.283333,48.583333,Kołomyja,17358.774702480438,260.3816205372066,2097.9086125266986,486.9177873027705,18.887210863410438,505.8049981661809
City:Góra Kalwaria,Góra Kalwaria,City,21.213889,51.984722,Góra Kalwaria,1514.2334535386137,22.713501803079208,630.1213329035702,156.83581246422185,3.0426696144686147,159.87848207869047
City:Górzno,Górzno,City,19.644444,53.198333,Lidzbark,13926.61449325152,208.89921739877278,1271.849451833761,279.0730240256452,15.455050654181521,294.5280746798267
City:Gąbin,Gąbin,City,19.730556,52.399722,Płock Radziwie,14411.884677158736,216.17827015738104,1295.5431455682028,283.47761935416065,15.940320838088738,299.41794019224943
City:Gąsawa,Gąsawa,City,17.75,52.76667,Biskupin,3412.307807598074,51.1846171139711,1553.6186865771497,396.1855562183954,5.143385013616526,401.32894123201197
City:Gębice,Gębice,City,18.039722,52.598889,Gębice,330.4233392347626,4.956350088521438,1471.642012775058,387.40869727314407,1.8588595001647636,389.26755677330885
City:Głogów (Małopolski),Głogów (Małopolski),City,21.962778,50.151111,Rzeszów,12993.571011905819,194.90356517858726,1227.962438279417,271.05217540097937,14.52200717283582,285.57418257381516
City:Głowno,Głowno,City,19.711667,51.964167,Stryków Przeładownia,9930.516350769654,148.9577452615448,1044.3496610898005,234.11154186617205,11.458952511699655,245.5704943778717
City:Głębokie,Głębokie,City,27.683333,55.133333,Głębokie,780.1528669023018,11.702293003534525,2182.812208311452,576.4292050598813,2.3085890278323027,578.7377940877136
City:Hajduki Wielkie,Hajduki Wielkie,City,18.937532,50.267178,Chorzów Batory,1343.358145354277,20.150372180314154,1161.0757908031142,299.9963651160415,2.871794306284278,302.8681594223258
City:Halicz,Halicz,City,24.729681,49.125022,Halicz,1361.991478884966,20.42987218327449,1583.4444858009801,413.2569657730078,2.8904276398149666,416.14739341282274
City:Horochów,Horochów,City,24.765,50.499444,Stojanów,15230.377499938115,228.45566249907174,1646.1074590942417,374.2512765386274,16.758813660868118,391.0100901994955
City:Horodenka,Horodenka,City,25.5,48.666667,Jasienów Polny,5872.918339549311,88.09377509323966,2064.1277089848577,524.0838167131743,7.401354500479313,531.4851712136536
City:Hrubieszów,Hrubieszów,City,23.891944,50.8025,Hrubieszów,1327.6574738819309,19.914862108228963,935.9583995461819,239.65306033144083,2.8560936348119323,242.50915396625274
City:Husiatyn,Husiatyn,City,26.166667,49.083333,Husiatyn,2782.143442636012,41.732151639540184,1999.2451441932565,519.1140307875039,4.310579603566013,523.4246103910699
City:Huta Laura,Huta Laura,City,19.027611,50.299389,Siemianowice Śląskie Wąskotorowe,405.0206843581979,6.075310265372968,1138.5304690869916,297.7235120693911,1.933456845288199,299.6569689146794
City:Indura,Indura,City,23.883333,53.460278,Kuźnica Białostocka,17003.41815310416,255.0512722965624,1267.8834800064756,265.6246868544168,18.53185431403416,284.156541168451
City:Inowrocław,Inowrocław,City,18.261111,52.795833,Inowrocław,1885.211108665781,28.27816662998671,1371.8010105560666,354.3600075724216,3.413647269595782,357.7736548420173
City:Iłża,Iłża,City,21.236944,51.162222,Starachowice,17572.51602525213,263.587740378782,765.9381714035997,128.64541011058282,19.10095218618213,147.74636229676494
City:Jagielnica (dziś Ukraina),Jagielnica (dziś Ukraina),City,25.733333,48.95,Biała Czortkowska,8162.6336679375645,122.43950501906346,2060.6276551648025,513.9285314080302,9.691069828867565,523.6196012368977
City:Janowiec (Wielkopolski),Janowiec (Wielkopolski),City,17.488056,52.756944,Janowiec Wielkopolski,53.93299717200048,0.8089949575800072,1546.874770645929,408.70902759529713,1.5823691581020016,410.29139675339917
