destination_id,destination_name,destination_type,destination_lon,destination_lat,destination_nearest_station,destination_connector_distance_m,destination_connector_time_min,time_min,rail_km,horse_km,total_km
City:Bóbrka (Ukraina),Bóbrka (Ukraina),City,24.293944,49.638222,Kurowice,16481.058362608066,247.215875439121,1589.2245134145587,347.35828516452517,18.009494523538066,365.3677796880632
City:Będzin,Będzin,City,19.129167,50.323889,Będzin,1854.593004461762,27.818895066926427,1109.4426050741824,278.790254132904,3.383029165391763,282.17328329829576
City:Błaszki,Błaszki,City,18.433333,51.651944,Opatówek,18037.14513977327,270.55717709659905,1740.6933651948975,381.09854003021167,19.565581300703272,400.66412133091495
City:Błażowa,Błażowa,City,22.099444,49.883333,Dynów,13290.590705812578,199.35886058718867,1240.1390443930459,268.03479223320227,14.819026866742579,282.8538190999448
City:Błonie,Błonie,City,20.616944,52.196667,Błonie,1295.1226872462862,19.426840308694292,621.3800969595262,152.47703474904557,2.823558848176287,155.30059359722185
City:Chełm,Chełm,City,23.477778,51.132222,Chełm,1509.4365485383867,22.6415482280758,631.639694111221,154.33218891355477,3.0378727094683877,157.37006162302316
City:Chełmno,Chełmno,City,18.422778,53.349167,Chełmno,1054.3882251302696,15.815823376954041,1542.157528577097,395.89932620036404,2.5828243860602704,398.4821505864243
City:Chełmża,Chełmża,City,18.603611,53.186667,Chełmża,382.7474909772793,5.74121236465919,1425.561580711514,367.8487074956648,1.9111836519072805,369.7598911475721
City:Chmielnik,Chmielnik,City,20.749722,50.611667,Stawiany Pińczowskie,11743.46225132554,176.1519337698831,981.7301316812295,202.76115990577046,14.116736228764559,216.877896134535
City:Chodecz,Chodecz,City,19.028333,52.405278,Boniewo,12355.848734921972,185.33773102382958,1303.9037907814347,288.51840623382924,13.884284895851973,302.4026911296812
City:Chodorów,Chodorów,City,24.316667,49.4,Chodorów,567.9320216635043,8.518980324952564,1439.2332586351872,370.717437119355,2.0963681825935057,372.8138053019485
City:Chodzież,Chodzież,City,16.912222,52.99,Chodzież,471.2818234709066,7.069227352063598,1836.9692503943866,475.8363498988049,1.9997179844009076,477.8360678832058
City:Chojnice,Chojnice,City,17.556389,53.694167,Chojnice,1452.193228208142,21.782898423122127,1716.8271520138132,440.324330609875,2.980629389138143,443.3049599990132
City:Chorostków,Chorostków,City,25.916667,49.216667,Kopyczyńce,12226.194444213867,183.39291666320798,2095.47642904681,497.4780020920084,13.754630605143868,511.23263269715227
City:Choroszcz,Choroszcz,City,22.985556,53.143056,Białystok,10083.917492134953,151.2587623820243,978.4110525263723,211.77944690233815,11.612353653064954,223.3918005554031
City:Chorzele,Chorzele,City,20.899167,53.261111,Chorzele,3526.3433649166914,52.89515047375037,923.6479944085677,223.2609260671618,5.054779525846692,228.31570559300846
City:Chorzów,Chorzów,City,18.95,50.3,Chorzów Miasto,177.49403683173344,2.662410552476002,1156.2044447383253,297.7287461666002,1.7059301977617345,299.43467636436196
City:Chrzanów,Chrzanów,City,19.403889,50.141111,Chrzanów,960.4162532224476,14.406243798336712,1147.6367922159702,292.38005491430334,2.4888524141524484,294.8689073284558
City:Chyrów,Chyrów,City,22.85,49.533333,Chyrów,189.6134197469919,2.8442012962048784,1185.7617785543498,305.4643058423047,1.7180495806769929,307.18235542298174
City:Chęciny,Chęciny,City,20.467222,50.802778,Kielce,11557.755191672706,173.36632787509058,753.3396834468329,146.688994131552,13.086191352602707,159.7751854841547
City:Ciechanowiec,Ciechanowiec,City,22.491667,52.686111,Małkinia,30902.337053307467,463.53505579961194,951.6404038893766,122.49708549463121,32.43077321423747,154.92785870886868
City:Ciechanów,Ciechanów,City,20.610556,52.881667,Ciechanów,1345.244341304751,20.178665119571267,828.0168528032699,206.69339992103383,2.8736805022347522,209.56708042326858
City:Ciechocinek,Ciechocinek,City,18.781667,52.878056,Ciechocinek,723.3815281097948,10.850722921646922,1342.1730324246398,344.5442186667813,2.251817689039796,346.7960363558211
City:Cieszanów,Cieszanów,City,23.129444,50.245278,Lubaczów,9781.929480524514,146.72894220786768,1309.8821402422443,300.2596859800458,11.310365641454515,311.5700516215003
City:Cieszyn,Cieszyn,City,18.633056,49.748333,Cieszyn Zachodni,910.3419031617183,13.655128547425774,1433.341088245259,367.8133132180894,2.4387780640917196,370.25209128218114
City:Ciężkowice,Ciężkowice,City,20.973611,49.786111,Intersection:00056,8618.953977315658,129.28430965973487,1358.3358190413203,317.61290796814404,10.147390138245658,327.7602981063897
City:Czarnków,Czarnków,City,16.564167,52.904444,Czarnków,1329.9515530791236,19.949273296186853,1934.9337121049355,498.24191271729717,2.8583877140091243,501.1003004313063
City:Czarny Dunajec,Czarny Dunajec,City,19.854167,49.439444,Podczerwone,4182.235061589953,62.73352592384929,1605.9709520258089,400.3485327045092,5.710671222519954,406.0592039270291
City:Czeladź,Czeladź,City,19.070278,50.317222,Siemianowice Śląskie,3784.3777044558997,56.76566556683849,1185.7189715741556,291.25371441292003,5.3128138653859,296.56652827830595
City:Czempiń,Czempiń,City,16.75915,52.142833,Czempiń,576.6317867989059,8.649476801983587,1724.5803230876259,445.8244666862124,2.105067947728907,447.92953463394133
City:Czerniejewo,Czerniejewo,City,17.491667,52.429167,Września,12620.228123105004,189.30342184657505,1613.3808790745704,368.96974090103197,14.148664284035005,383.118405185067
City:Czersk,Czersk,City,17.973889,53.792778,Czersk,903.2356049414752,13.548534074122127,1653.545696006416,425.8285964731639,2.431671765871476,428.2602682390353
City:Czortków,Czortków,City,25.766667,49.0,Biała Czortkowska,4098.088873704136,61.47133310556204,2036.0252099803859,513.9285314080302,5.626525034634137,519.5550564426643
City:Częstochowa,Częstochowa,City,19.138333,50.817778,Częstochowa,1692.519671308567,25.387795069628506,1014.2598300220251,254.36564636845762,3.2209558322385683,257.5866022006962
City:Dawidgródek,Dawidgródek,City,27.213889,52.055556,Mikaszewicze,25831.32127397289,387.46981910959335,1894.0892982061455,390.70580665975194,27.359757434902892,418.0655640946548
City:Delatyn,Delatyn,City,24.623611,48.528611,Delatyn,2283.5965491605084,34.25394823740762,1896.6016348127496,484.3809012958332,3.81203271009051,488.19293400592375
City:Dobczyce,Dobczyce,City,20.091389,49.879167,Zagórzany,10281.779081941047,154.2266862291157,1597.9270950904067,374.13711816446653,11.810215242871049,385.94733340733757
City:Dobra,Dobra,City,18.615278,51.916111,Turek,13227.331693822829,198.40997540734242,1771.5519698823584,408.2234023760806,14.75576785475283,422.97917023083346
City:Dobromil,Dobromil,City,22.789444,49.570556,Chyrów,6185.711163870318,92.78566745805477,1275.7032447161998,305.4643058423047,7.71414732480032,313.17845316710503
City:Dobrzyń nad Drwęcą,Dobrzyń nad Drwęcą,City,19.052778,53.108889,Golub Dobrzyń,567.9667736194647,8.51950160429197,1308.0307274597278,336.1672999729245,2.0964029345494657,338.263702907474
City:Dobrzyń nad Wisłą,Dobrzyń nad Wisłą,City,19.321389,52.637778,Włocławek,17068.67593650792,256.0301390476188,1429.9737830263198,303.10117007871776,18.59711209743792,321.69828217615566
City:Dokszyce,Dokszyce,City,27.766667,54.883333,Królewszczyzna,16171.43725097114,242.5715587645671,2402.6764694714193,562.7903036504644,17.699873411901137,580.4901770623655
City:Dolina,Dolina,City,24.0,48.966667,Dolina,2094.5850504811533,31.418775757217297,1635.7969513896776,416.4489300808744,3.6230212114111544,420.0719512922856
City:Dolsk,Dolsk,City,17.065833,51.986667,Piaski Wielkopolskie,11607.636560953713,174.1145484143057,1881.935304383907,443.6888095696548,13.136072721883714,456.8248822915385
City:Drohiczyn Poleski,Drohiczyn Poleski,City,25.15,52.183333,Drohiczyn,6689.205549344698,100.33808324017046,965.9229430155003,221.90002357183005,8.217641710274698,230.11766528210475
City:Drohiczyn nad Bugiem,Drohiczyn nad Bugiem,City,22.659167,52.397222,Siemiatycze,14265.536241196685,213.98304361795027,654.2420083230859,109.89753787001224,15.793972402126686,125.69151027213893
City:Drohobycz,Drohobycz,City,23.5,49.35,Drohobycz,3216.941877793316,48.25412816689974,1444.3473075366824,361.6005477317026,4.7453780387233175,366.3459257704259
City:Druskieniki,Druskieniki,City,23.966667,54.016667,Porzecze,18259.00316024132,273.88504740361975,1506.6953517460415,318.6027239744976,19.787439321171316,338.39016329566897
City:Dubienka,Dubienka,City,23.8925,51.048333,Matcze,13538.187151094115,203.07280726641173,1187.1165292538742,253.09419062102504,15.066623312024117,268.16081393304916
City:Dubno,Dubno,City,25.762222,50.407222,Kamienica Wołyńska,7643.9831297772935,114.6597469466594,1739.8383583604186,421.9263781699498,9.172419290707294,431.09879746065707
City:Dukla,Dukla,City,21.683333,49.555556,Krosno,15681.793360633614,235.2269004095042,1551.5115772832535,340.5843087410806,17.210229521563615,357.7945382626442
City:Działdowo,Działdowo,City,20.177778,53.236111,Działdowo,710.8876060394638,10.663314090591957,1005.4468869680511,255.92235135539073,2.239323766969465,258.1616751223602
City:Działoszyce,Działoszyce,City,20.3525,50.365,Działoszyce,456.7546392641011,6.851319588961516,966.3463667005846,246.6297062370539,1.985190800194102,248.614897037248
City:Dzisna,Dzisna,City,28.225833,55.562778,Zahacie,25333.940091020388,380.00910136530575,2731.621504226932,613.2206099178882,26.862376251950387,640.0829861698386
City:Dąbie,Dąbie,City,18.822222,52.090556,Dąbie,3015.791555483213,45.23687333224819,1255.052778167191,312.54753210419483,4.544227716413213,317.091759820608
City:Dąbrowa (Tarnowska),Dąbrowa (Tarnowska),City,20.986389,50.174722,Dąbrowa Tarnowska,969.2133188737614,14.538199783106421,1187.7529367727095,302.9092245715887,2.4976494798037625,305.40687405139244
City:Dąbrowa Grodzieńska (dziś Dąbrowa Białostocka),Dąbrowa Grodzieńska (dziś Dąbrowa Białostocka),City,23.348611,53.653611,Kamienna Nowa,6776.022488166805,101.64033732250206,1345.47219760273,321.5050670381198,8.304458649096805,329.8095256872166
City:Dąbrowa Górnicza,Dąbrowa Górnicza,City,19.187222,50.321389,Dąbrowa Górnicza,965.1664816923081,14.47749722538462,1081.2645075063112,274.88325653830384,2.4936026426223092,277.37685918092615
City:Dąbrowica,Dąbrowica,City,26.566667,51.566667,Dąbrowica,2084.1554457719044,31.262331686578566,1565.926741810368,398.0909718302577,3.6125916067019053,401.7035634369596
City:Dębica,Dębica,City,21.409444,50.050833,Dębica,488.69023904045093,7.330353585606764,992.3503907141541,253.35128694151066,2.017126399970452,255.3684133414811
City:Fordon (dziś część Bydgoszczy),Fordon (dziś część Bydgoszczy),City,18.167772,53.147631,Fordon,599.245829596248,8.98868744394372,1545.883900142367,398.6784165082447,2.127681990526249,400.80609849877095
City:Frysztat,Frysztat,City,18.542778,49.854167,Intersection:00018,3012.742719964484,45.191140799467256,1436.6315055633727,360.37530655215505,4.541178880894485,364.91648543304956
City:Garwolin,Garwolin,City,21.615,51.896944,Garwolin,4273.391964863936,64.10087947295904,333.3050130105738,64.85309899589839,5.8018281257939375,70.65492712169232
City:Gdynia,Gdynia,City,18.539444,54.519167,Gdynia Główna,682.7559800966628,10.241339701449942,1990.829640830962,515.5175964617646,2.211192141026664,517.7287886027912
City:Gliniany (dziś Ukraina),Gliniany (dziś Ukraina),City,24.515556,49.822194,Kurowice,9604.161121604115,144.0624168240617,1486.0710547994995,347.35828516452517,11.132597282534116,358.4908824470593
City:Gniew,Gniew,City,18.8225,53.835556,Gniew,229.5652713483714,3.4434790702255706,1660.1060178989887,430.21714572256735,1.7580014322783726,431.97514715484573
City:Gniewkowo,Gniewkowo,City,18.406389,52.895,Intersection:00037,16467.0236460685,247.00535469102752,1644.8339847962473,362.057549758701,17.9954598069985,380.0530095656995
City:Gniezno,Gniezno,City,17.603611,52.545,Gniezno Winiary,1709.1859533071342,25.63778929960701,1534.9740912403672,391.4212366753934,3.237622114237135,394.65885878963053
City:Golina,Golina,City,18.092778,52.242778,Konin,10928.166324423799,163.92249486635697,1402.7958053579962,320.1993155937915,12.4566024853538,332.6559180791453
City:Golub,Golub,City,19.053333,53.116667,Golub Dobrzyń,317.71142337638634,4.765671350645794,1304.2768972060817,336.1672999729245,1.8461475843063875,338.0134475572309
City:Goniądz,Goniądz,City,22.733333,53.489722,Grajewo,24750.65612412837,371.25984186192557,1472.1936920102153,283.87525770337623,26.279092285058372,310.1543499884346
City:Gorlice,Gorlice,City,21.159167,49.654444,Gorlice,1358.4908217662446,20.377362326493667,1303.8908110355403,331.95455199104214,2.8869269826962456,334.8414789737384
City:Gostynin,Gostynin,City,19.461667,52.429167,Gostynin,559.3411655972867,8.3901174839593,1049.0717170084931,268.00883170578703,2.0877773265272874,270.09660903231435
City:Gostyń,Gostyń,City,17.0125,51.886111,Gostyń,963.5014452474096,14.452521678711143,1720.7160119125383,443.27872959256774,2.4919376061774106,445.7706671987451
City:Gołańcz,Gołańcz,City,17.299444,52.943889,Gołańcz,88.20135799879314,1.323020369981897,1729.3043402936535,448.99775807756004,1.6166375189287943,450.61439559648886
City:Grabów (nad Prosną),Grabów (nad Prosną),City,19.009528,52.128333,Dąbie,10571.319104542596,158.56978656813894,1368.3856914030816,312.54753210419483,12.099755265472597,324.64728736966737
City:Grajewo,Grajewo,City,22.455,53.646667,Grajewo,775.2579023317519,11.628868534976277,1112.5627186832662,283.87525770337623,2.303694063261753,286.17895176663797
City:Grodno,Grodno,City,23.833333,53.666667,Grodno,1870.04605096493,28.050690764473945,1147.011311898668,288.622307396331,3.398482211894931,292.0207896082259
City:Grodzisk (Wielkopolski),Grodzisk (Wielkopolski),City,16.366667,52.225,Grodzisk Wielkopolski,576.720942722567,8.650814140838504,1775.4369603718171,459.2163623384843,2.105157103652568,461.3215194421369
City:Grodzisk Mazowiecki,Grodzisk Mazowiecki,City,20.631667,52.106389,Grodzisk Mazowiecki,779.0600586837365,11.685900880256048,1008.2591277338903,256.39362690245025,2.3074962196137374,258.70112312206396
City:Grudziądz,Grudziądz,City,18.756944,53.486944,Grudziądz,593.8911132492791,8.908366698739185,1388.417709298921,357.2334707157076,2.1223272741792805,359.3557979898868
City:Grybów,Grybów,City,20.948333,49.624444,Stróże,3854.336231205751,57.815043468086266,1309.878295295356,323.67266681217427,5.3827723921357515,329.05543920431
City:Grzymałów (dziś Ukraina),Grzymałów (dziś Ukraina),City,26.009167,49.328611,Grzymałów,2669.812676082932,40.04719014124397,1887.5214013605216,480.4642194520696,4.198248837012933,484.66246828908254
City:Gródek Jagielloński,Gródek Jagielloński,City,23.6375,49.78,Gródek Jagielloński,829.0385158967023,12.435577738450535,1322.7685673767894,339.01703110242244,2.3574746768267034,341.37450577924915
City:Grójec,Grójec,City,20.8675,51.865556,Grójec,4.830311862031255,0.07245467793046884,1272.2870651483852,328.1576218641973,1.741258723597679,329.898880587795
City:Gwoździec,Gwoździec,City,25.283333,48.583333,Kołomyja,17358.774702480438,260.3816205372066,2132.3630514426895,486.9177873027705,18.887210863410438,505.8049981661809
City:Góra Kalwaria,Góra Kalwaria,City,21.213889,51.984722,Góra Kalwaria,1514.2334535386137,22.713501803079208,1253.377491771493,317.21595846532654,3.2506618652742616,320.4666203306008
City:Górzno,Górzno,City,19.644444,53.198333,Lidzbark,13926.61449325152,208.89921739877278,1291.5967349445098,279.07302345137055,15.455050654181521,294.52807410555204
City:Gąbin,Gąbin,City,19.730556,52.399722,Płock Radziwie,14411.884677158736,216.17827015738104,1325.3565884993911,286.0463009943892,15.940320838088738,301.9866218324779
City:Gąsawa,Gąsawa,City,17.75,52.76667,Biskupin,3412.307807598074,51.1846171139711,1682.4210577867698,422.7234462990208,5.142809852699237,427.86625615172
City:Gębice,Gębice,City,18.039722,52.598889,Gębice,330.4233392347626,4.956350088521438,1625.6574538952013,420.7473011667522,1.8588595001647636,422.606160666917
City:Głogów (Małopolski),Głogów (Małopolski),City,21.962778,50.151111,Rzeszów,12993.571011905819,194.90356517858726,1247.142166077269,271.05217540097937,14.52200717283582,285.57418257381516
City:Głowno,Głowno,City,19.711667,51.964167,Stryków Przeładownia,9930.516350769654,148.9577452615448,1070.6699465605602,236.68022350640052,11.458952511699655,248.13917601810022
City:Głębokie,Głębokie,City,27.683333,55.133333,Głębokie,780.1528669023018,11.702293003534525,2223.6005002018433,576.4292050598813,2.3085890278323027,578.7377940877136
City:Hajduki Wielkie,Hajduki Wielkie,City,18.937532,50.267178,Chorzów Batory,1343.358145354277,20.150372180314154,1182.3036175665734,299.9963651160415,2.871794306284278,302.8681594223258
City:Halicz,Halicz,City,24.729681,49.125022,Halicz,1361.991478884966,20.42987218327449,1612.6866643681399,413.2569657730078,2.8904276398149666,416.14739341282274
City:Horochów,Horochów,City,24.765,50.499444,Stojanów,15230.377499938115,228.45566249907174,1672.5895841736315,374.2512765386274,16.758813660868118,391.0100901994955
City:Horodenka,Horodenka,City,25.5,48.666667,Jasienów Polny,5872.918339549311,88.09377509323966,2101.21202654456,524.0838167131743,7.401354500479313,531.4851712136536
City:Hrubieszów,Hrubieszów,City,23.891944,50.8025,Hrubieszów,1327.6574738819309,19.914862108228963,952.9163171732199,239.65306033144083,2.8560936348119323,242.50915396625274
City:Husiatyn,Husiatyn,City,26.166667,49.083333,Husiatyn,2782.143442636012,41.732151639540184,2035.977798309834,519.1140307875039,4.310579603566013,523.4246103910699
City:Huta Laura,Huta Laura,City,19.027611,50.299389,Siemianowice Śląskie Wąskotorowe,405.0206843581979,6.075310265372968,1159.5974681327068,297.7235120693911,1.933456845288199,299.6569689146794
City:Indura,Indura,City,23.883333,53.460278,Kuźnica Białostocka,17003.41815310416,255.0512722965624,1286.6791571956396,265.6246868544168,18.53185431403416,284.156541168451
City:Inowrocław,Inowrocław,City,18.261111,52.795833,Inowrocław,1885.211108665781,28.27816662998671,1532.757694065211,390.14228605560226,3.413647269595782,393.555933325198
City:Iłża,Iłża,City,21.236944,51.162222,Starachowice,17572.51602525213,263.587740378782,775.0411566303883,128.64541011058282,19.10095218618213,147.74636229676494
City:Jagielnica (dziś Ukraina),Jagielnica (dziś Ukraina),City,25.733333,48.95,Biała Czortkowska,8162.6336679375645,122.43950501906346,2096.993381893887,513.9285314080302,9.691069828867565,523.6196012368977
City:Janowiec (Wielkopolski),Janowiec (Wielkopolski),City,17.488056,52.756944,Janowiec Wielkopolski,53.93299717200048,0.8089949575800072,1585.5495954149349,411.27770195143006,1.5823691581020016,412.8600711095321
City:Janów (dziś Iwano-Frankowe),Janów (dziś Iwano-Frankowe),City,23.730556,49.920833,Janów,0.0,0.0,1318.017055061344,341.04050166381376,1.528436160930001,342.5689378247438
City:Janów Lubelski,Janów Lubelski,City,22.410556,50.706667,Kraśnik,27438.265364956216,411.5739804743432,911.7982284774561,125.68839580514623,28.966701525886215,154.65509733103244
City:Janów Podlaski,Janów Podlaski,City,23.210556,52.195556,Janów Podlaski,1115.9470575368703,16.73920586305305,445.82094526770004,106.95420187421688,2.644383218466871,109.59858509268375
City:Jaraczew (Jaraczewo),Jaraczew (Jaraczewo),City,17.296167,51.970278,Książ Wielkopolski,10957.138379070815,164.35707568606222,2011.2752968428813,480.31780873562235,12.485574540000817,492.80338327562316
City:Jarocin,Jarocin,City,17.501111,51.973611,Jarocin,661.2692809170278,9.919039213755417,1585.4939245103349,408.8640636257591,2.1897054418470288,411.05376906760614
City:Jarosław (nad Sanem),Jarosław (nad Sanem),City,22.679722,50.018611,Jarosław,301.2560186813724,4.518840280220585,969.211262673108,247.9983483944535,1.8296921796113734,249.82804057406486
City:Jaryczów Nowy,Jaryczów Nowy,City,24.303333,49.901944,Kurowice,17752.350954610392,266.2852643191559,1608.2939022945936,347.35828516452517,19.28078711554039,366.6390722800656
City:Jasło,Jasło,City,21.471389,49.747778,Jasło,1601.6027623570471,24.024041435355706,1265.0390533161437,320.7632969596008,3.1300389232870485,323.8933358828878
City:Jaworzno,Jaworzno,City,19.27,50.204444,Jaworzno Miasto,701.0105319008724,10.515157978513086,1095.1866623113322,279.59283997196883,2.2294466928308734,281.8222866647997
City:Jaworów,Jaworów,City,23.385833,49.939722,Jaworów,2855.7690056671713,42.83653508500757,1451.303156264419,364.85888740823816,4.384205166597172,369.2430925748353
City:Jazłowiec,Jazłowiec,City,25.45,48.95,Buczacz,13525.248862355571,202.87873293533355,2096.3762008655335,492.58367705261253,15.053685023285572,507.6373620758981
City:Jedwabne,Jedwabne,City,22.3025,53.286111,Łomża,20310.386784256418,304.6558017638462,1134.673891978904,212.53410758762513,21.83882294518642,234.37293053281155
City:Jordanów,Jordanów,City,19.83,49.649167,Chabówka,9618.730995806616,144.28096493709924,1567.9139117537397,368.8526864927085,11.147167156736618,379.9998536494451
City:Jutrosin,Jutrosin,City,17.169444,51.651389,Kobylin,8516.905134617646,127.75357701926468,1732.3016767456093,416.49367675893063,10.045341295547647,426.5390180544783
City:Jędrzejów,Jędrzejów,City,20.304167,50.639444,Jędrzejów Wąskotorowy,1308.7258750280587,19.630888125420878,738.3843843826415,179.89732180351734,3.681999852467079,183.57932165598442
City:Kalisz,Kalisz,City,18.089722,51.7625,Kalisz,2523.8006844887686,37.857010267331525,1406.0834869687244,354.2623160290265,4.05223684541877,358.31455287444527
City:Kalwaria Zebrzydowska,Kalwaria Zebrzydowska,City,19.676944,49.868056,Intersection:00065,589.7694606034391,8.846541909051586,1302.5878926792066,334.6478995338006,2.11820562153344,336.76610515533406
City:Kamieniec Litewski (dziś Białoruś),Kamieniec Litewski (dziś Białoruś),City,23.816667,52.4,Żabinka,25729.52810823611,385.9429216235416,981.2183973287124,150.7185524333548,27.25796426916611,177.9765167025209
City:Kamień Koszyrski,Kamień Koszyrski,City,24.966667,51.616667,Kamień Koszyrski,1219.2599264927155,18.28889889739073,1141.9187267762811,289.8518651724344,2.7476960874227165,292.59956125985707
City:Kamień Pomorski (dziś Kamień Krajeński),Kamień Pomorski (dziś Kamień Krajeński),City,17.519444,53.533333,Sępólno Krajeńskie,8479.631002215556,127.19446503323334,1898.117420020412,460.3057219776167,10.008067163145556,470.3137891407623
City:Kamionka Strumiłowa (Kamionka Bużańska),Kamionka Strumiłowa (Kamionka Bużańska),City,24.343278,50.109111,Sapieżanka,2914.0870224051,43.7113053360765,1415.6882265797663,355.2499330918315,4.4425231833351,359.6924562751666
City:Kartuzy,Kartuzy,City,18.201389,54.335,Kartuzy,275.5652632960246,4.133478949440369,1874.5040643696623,486.4935979916514,1.8040014242260256,488.29759941587747
City:Karwina,Karwina,City,18.542778,49.854167,Intersection:00018,3012.742719964484,45.191140799467256,1436.6315055633727,360.37530655215505,4.541178880894485,364.91648543304956
City:Katowice,Katowice,City,19.023611,50.264167,Katowice Bogucice Wąskotorowe,2589.9637920973255,38.84945688145988,1208.7893845456047,302.04685811588473,4.1183999530273265,306.165258068912
City:Kazimierz Dolny,Kazimierz Dolny,City,21.945747,51.322069,Wilków Wąskotorowy,9907.925710284666,148.61888565426997,509.57587477549487,89.01468429958238,11.436361871214666,100.45104617079706
City:Kałusz,Kałusz,City,24.366667,49.016667,Stanisławów,28032.697767987407,420.4904665198111,2102.264344447877,436.8297983520506,29.561133928917407,466.390932280968
City:Kałuszyn,Kałuszyn,City,21.811667,52.208333,Mińsk Mazowiecki,17982.57136864355,269.7385705296532,655.992949019568,95.67633016667071,19.511007529573547,115.18733769624426
City:Kańczuga,Kańczuga,City,22.411667,49.983333,Kańczuga,158.8099489395149,2.382149234092723,954.0290389509279,244.56302478975977,1.687246109869516,246.25027089962927
City:Kcynia,Kcynia,City,17.486667,52.993611,Kcynia,210.63647329771737,3.1595470994657604,1679.1027420277387,435.2943851621051,1.7390726342277185,437.03345779633275
City:Kielce,Kielce,City,20.633333,50.874167,Kielce,2781.5542050015983,41.723313075023974,621.6966686467663,146.688994131552,4.3099903659316,150.99898449748358
City:Kleck,Kleck,City,26.633333,53.066667,Hancewicze,36792.363457973246,551.8854518695987,1997.884150974385,374.74233459525357,38.32079961890325,413.06313421415683
City:Kleczew,Kleczew,City,18.176389,52.371111,Cegielnia,1927.8615722276757,28.917923583415135,1346.4964838634069,340.925031371391,3.4562977331576765,344.38132910454874
City:Kleszczele,Kleszczele,City,23.325833,52.574167,Czeremcha,6551.695740886015,98.27543611329023,670.7764168486291,144.72126875796576,8.080131901816017,152.8014006597818
City:Knyszyn,Knyszyn,City,22.919444,53.3125,Białystok,24515.59353235732,367.7339029853598,1194.8861931297079,211.77944690233815,26.04402969328732,237.8234765956255
City:Kobryń,Kobryń,City,24.35,52.216667,Kobryń,832.6366879431718,12.489550319147575,693.419603720399,173.2742578933227,2.3610728488731727,175.6353307421959
City:Kobylin,Kobylin,City,17.226681,51.71615,Kobylin,476.1098599535902,7.141647899303853,1611.6897476256486,416.49367675893063,2.0045460208835912,418.4982227798142
City:Kock,Kock,City,22.447983,51.641342,Lubartów,24458.970122729545,366.8845518409432,810.4688252151642,110.77320248620471,25.987406283659546,136.76060876986426
City:Kolbuszowa,Kolbuszowa,City,21.775,50.244167,Mielec,25223.036830002646,378.3455524500397,1262.3580313407742,226.75262993888668,26.751472990932644,253.5041029298193
City:Kolno,Kolno,City,21.933889,53.410556,Kolno,180.96759557690908,2.714513933653636,996.8021967276644,254.838604190664,1.937377455093931,256.7759816457579
City:Komarno (dziś Ukraina),Komarno (dziś Ukraina),City,23.693417,49.627028,Gródek Jagielloński,17848.157322629057,267.72235983943585,1578.0553494777746,339.01703110242244,19.376593483559056,358.39362458598146
City:Koniecpol,Koniecpol,City,19.688889,50.774167,Koniecpol,860.1073510543994,12.901610265815991,849.3924673245817,214.23860285646816,2.3885435119844005,216.62714636845257
City:Konin,Konin,City,18.261389,52.2275,Konin,792.7881533006695,11.891822299510041,1250.7651327911492,320.1993155937915,2.3212243142306708,322.52053990802216
City:Konstantynów (Łódzki),Konstantynów (Łódzki),City,19.326389,51.747222,Łódź Kaliska,7288.431433918981,109.3264715087847,1085.6517060592196,251.06165559594095,8.816867594848981,259.8785231907899
City:Kopanica,Kopanica,City,15.918056,52.095556,Wolsztyn,13550.194174114004,203.25291261171006,2057.939079681826,482.363367826124,15.078630335044005,497.44199816116793
City:Kopyczyńce,Kopyczyńce,City,25.9,49.1,Kopyczyńce,984.9090488260728,14.77363573239109,1926.8571481159931,497.4780020920084,2.513345209756074,499.99134730176445
City:Koronowo,Koronowo,City,17.937222,53.314444,Koronowo,45.2731195178725,0.6790967927680874,1691.070789986398,439.0991563719822,1.5737092804478736,440.67286565243006
City:Korzec,Korzec,City,27.160833,50.617222,Šhepetovka,47267.849209841486,709.0177381476223,2430.0594743203305,447.17033435647306,48.79628537077149,495.96661972724456
City:Kostopol,Kostopol,City,26.443056,50.883333,Kostopol,1366.3824763166963,20.495737144750443,1555.225092206018,398.108073997127,2.894818637246697,401.00289263437367
City:Kostrzyn,Kostrzyn,City,17.228156,52.397919,Swarzędz,10522.804551426996,157.84206827140494,1713.339333804556,403.5769570880563,12.051240712356998,415.6281978004133
City:Kosów Huculski,Kosów Huculski,City,25.0925,48.320833,Kołomyja,23874.71409594115,358.12071143911726,2230.1021423446005,486.9177873027705,25.40315025687115,512.3209375596416
City:Kosów Poleski (dziś Białoruś),Kosów Poleski (dziś Białoruś),City,25.15,52.75,Kosów Poleski,12001.074155227996,180.01611232841995,1148.3039447781146,248.94513970941279,13.529510316157998,262.4746500255708
City:Kowal,Kowal,City,19.145,52.5325,Smólsk,13874.218717649039,208.11328076473558,1384.3075798243076,303.6938425833472,15.40265487857904,319.0964974619262
City:Kowalewo (Pomorskie),Kowalewo (Pomorskie),City,18.897222,53.154722,Kowalewo Pomorskie,50.38161911297719,0.7557242866946579,1343.6503021360977,347.5915826646692,1.5788177800429783,349.1704004447122
City:Kowel,Kowel,City,24.716667,51.233333,Kowel,2426.140115479261,36.39210173218892,972.4178237686615,240.44945063393098,3.9545762764092625,244.40402691034024
City:Kozienice,Kozienice,City,21.551111,51.585556,Kozienice,107.36438752832785,1.6104658129249176,201.70270028925825,46.65363224309428,1.635800548458329,48.289432791552606
