scenario,year,origin_district,dest_district,distance_value
baseline,1929,AUGUSTOWSKI,BARANOWICKI,171.3066004456914
baseline,1929,AUGUSTOWSKI,BIALSKI (BIAŁA KRAKOWSKA),435.2718930112941
baseline,1929,AUGUSTOWSKI,BIALSKI (BIAŁA PODLASKA),195.93005079019343
baseline,1929,AUGUSTOWSKI,BIAŁOSTOCKI,95.9756011744652
baseline,1929,AUGUSTOWSKI,BIELSKI (BIELSK PODLASKI),125.88485319133066
baseline,1929,AUGUSTOWSKI,BIELSKO,437.51994497896
baseline,1929,AUGUSTOWSKI,BIŁGORAJSKI,296.88265062167795
baseline,1929,AUGUSTOWSKI,BOCHEŃSKI,414.6812858781538
baseline,1929,AUGUSTOWSKI,BORSZCZOWSKI,500.22169829807063
baseline,1929,AUGUSTOWSKI,BRASŁAWSKI,248.69576432704753
baseline,1929,AUGUSTOWSKI,BRODNICKI,316.1319431689922
baseline,1929,AUGUSTOWSKI,BRODZKI,388.84128520060773
baseline,1929,AUGUSTOWSKI,BRZESKI (BRZESKO),400.9655006344975
baseline,1929,AUGUSTOWSKI,BRZESKI (BRZEŚĆ N.BUG.),169.49414671056275
baseline,1929,AUGUSTOWSKI,BRZEZIŃSKI,289.81879943996114
baseline,1929,AUGUSTOWSKI,BRZEŻAŃSKI,406.8487360110574
baseline,1929,AUGUSTOWSKI,BRZOZOWSKI,387.9937119244911
baseline,1929,AUGUSTOWSKI,BUCZACKI,460.95621796085334
baseline,1929,AUGUSTOWSKI,BYDGOSKI,381.7652330413671
baseline,1929,AUGUSTOWSKI,BÓBRECKI,389.9893732413167
baseline,1929,AUGUSTOWSKI,BĘDZIŃSKI,408.04622934512884
baseline,1929,AUGUSTOWSKI,BŁOŃSKI,281.1737804770502
baseline,1929,AUGUSTOWSKI,CHEŁMIŃSKI,372.6992810235853
baseline,1929,AUGUSTOWSKI,CHEŁMSKI,236.6873685688303
baseline,1929,AUGUSTOWSKI,CHODZIESKI,423.69587680597186
baseline,1929,AUGUSTOWSKI,CHOJNICKI,405.30696080574984
baseline,1929,AUGUSTOWSKI,CHORZÓW,407.19648719403676
baseline,1929,AUGUSTOWSKI,CHRZANOWSKI,405.0486425147382
baseline,1929,AUGUSTOWSKI,CIECHANOWSKI,254.00501453673263
baseline,1929,AUGUSTOWSKI,CIESZYŃSKI,450.30578326902366
baseline,1929,AUGUSTOWSKI,CZARNKOWSKI,435.2739118254342
baseline,1929,AUGUSTOWSKI,CZORTKOWSKI,471.52586946026867
baseline,1929,AUGUSTOWSKI,CZĘSTOCHOWSKI,360.64736052220593
baseline,1929,AUGUSTOWSKI,DOBROMILSKI,417.09179670540374
baseline,1929,AUGUSTOWSKI,DOLIŃSKI,418.3107832973293
baseline,1929,AUGUSTOWSKI,DROHICKI,237.58334894539882
baseline,1929,AUGUSTOWSKI,DROHOBYCKI,407.81371925394114
baseline,1929,AUGUSTOWSKI,DUBIEŃSKI,362.6484630051785
baseline,1929,AUGUSTOWSKI,DZIAŁDOWSKI,292.3984448230576
baseline,1929,AUGUSTOWSKI,DZIŚNIEŃSKI,256.6377495646735
baseline,1929,AUGUSTOWSKI,DĄBROWSKI,402.9067245182828
baseline,1929,AUGUSTOWSKI,GARWOLIŃSKI,224.57661060437914
baseline,1929,AUGUSTOWSKI,GNIEŹNIEŃSKI,366.04332323893806
baseline,1929,AUGUSTOWSKI,GORLICKI,420.8650200616492
baseline,1929,AUGUSTOWSKI,GOSTYNIŃSKI,298.32431906280357
baseline,1929,AUGUSTOWSKI,GOSTYŃSKI,404.6135535622703
baseline,1929,AUGUSTOWSKI,GRODZIEŃSKI,60.861529543793694
baseline,1929,AUGUSTOWSKI,GRUDZIĄDZKI,344.68514261981335
baseline,1929,AUGUSTOWSKI,GRÓDECKI,366.5273672171363
baseline,1929,AUGUSTOWSKI,GRÓJECKI,332.8377478341594
baseline,1929,AUGUSTOWSKI,HOROCHOWSKI,368.1495305966439
baseline,1929,AUGUSTOWSKI,HORODEŃSKI,485.54449378359516
baseline,1929,AUGUSTOWSKI,HRUBIESZOWSKI,303.4465021228834
baseline,1929,AUGUSTOWSKI,INOWROCŁAWSKI,371.59320503502613
baseline,1929,AUGUSTOWSKI,IWACEWICKI,211.79522204626326
baseline,1929,AUGUSTOWSKI,IŁŻECKI,329.310868213298
baseline,1929,AUGUSTOWSKI,JANOWSKI,295.4233980354582
baseline,1929,AUGUSTOWSKI,JAROCIŃSKI,386.31309899563325
baseline,1929,AUGUSTOWSKI,JAROSŁAWSKI,368.3814318624521
baseline,1929,AUGUSTOWSKI,JASIELSKI,413.93970406323615
baseline,1929,AUGUSTOWSKI,JAWOROWSKI,380.4188147333894
baseline,1929,AUGUSTOWSKI,JĘDRZEJOWSKI,336.05103515183504
baseline,1929,AUGUSTOWSKI,KALISKI,364.06006258718594
baseline,1929,AUGUSTOWSKI,KAMIONECKI,335.7748204736393
baseline,1929,AUGUSTOWSKI,KARTUSKI,432.1044915053022
baseline,1929,AUGUSTOWSKI,KATOWICE,408.87141375198905
baseline,1929,AUGUSTOWSKI,KAŁUSKI,425.6817128675486
baseline,1929,AUGUSTOWSKI,KIELECKI,316.72749511736004
baseline,1929,AUGUSTOWSKI,KOBRYŃSKI,207.84526509658644
baseline,1929,AUGUSTOWSKI,KOLBUSZOWSKI,370.8743223712055
baseline,1929,AUGUSTOWSKI,KOLSKI,310.9477936158604
baseline,1929,AUGUSTOWSKI,KONECKI,313.15245662666894
baseline,1929,AUGUSTOWSKI,KONIŃSKI,332.624488207291
baseline,1929,AUGUSTOWSKI,KOPYCZYNIECKI,463.63085223545727
baseline,1929,AUGUSTOWSKI,KOSOWSKI (KOSÓW HUCULSKI),483.78920894205936
baseline,1929,AUGUSTOWSKI,KOSTOPOLSKI,343.27418050837554
baseline,1929,AUGUSTOWSKI,KOSZYRSKI,298.0231453416483
baseline,1929,AUGUSTOWSKI,KOWELSKI,250.59853065394142
baseline,1929,AUGUSTOWSKI,KOZIENICKI,255.53227283336838
baseline,1929,AUGUSTOWSKI,KOŁOMYJSKI,455.7952902815339
baseline,1929,AUGUSTOWSKI,KOŚCIAŃSKI,410.391466791013
baseline,1929,AUGUSTOWSKI,KOŚCIERSKI,415.8120203970325
baseline,1929,AUGUSTOWSKI,KRAKOWSKI,429.8647499868015
baseline,1929,AUGUSTOWSKI,KRAKÓW (MIASTO),429.67264057298246
baseline,1929,AUGUSTOWSKI,KRASNOSTAWSKI,262.10472012241434
baseline,1929,AUGUSTOWSKI,KROTOSZYŃSKI,389.608803765854
baseline,1929,AUGUSTOWSKI,KROŚNIEŃSKI,426.1735043232853
baseline,1929,AUGUSTOWSKI,KRZEMIENIECKI,382.40756152944056
baseline,1929,AUGUSTOWSKI,KUTNOWSKI,279.464279155113
baseline,1929,AUGUSTOWSKI,KĘPIŃSKI,390.59684301098645
baseline,1929,AUGUSTOWSKI,LESKI,468.1126959725827
baseline,1929,AUGUSTOWSKI,LESZCZYŃSKI,418.99044333413656
baseline,1929,AUGUSTOWSKI,LIDZKI,131.77920129480796
baseline,1929,AUGUSTOWSKI,LIMANOWSKI,445.56698984904307
baseline,1929,AUGUSTOWSKI,LIPNOWSKI,304.54028731479355
baseline,1929,AUGUSTOWSKI,LUBACZOWSKI,348.1210974544663
baseline,1929,AUGUSTOWSKI,LUBARTOWSKI,251.83638589273895
baseline,1929,AUGUSTOWSKI,LUBAWSKI,314.08667207814796
baseline,1929,AUGUSTOWSKI,LUBELSKI,267.98283731740815
baseline,1929,AUGUSTOWSKI,LUBLINIECKI,431.9398259110948
baseline,1929,AUGUSTOWSKI,LUBOMELSKI,268.1169863673092
baseline,1929,AUGUSTOWSKI,LWOWSKI,352.8102776077348
baseline,1929,AUGUSTOWSKI,LWÓW (MIASTO),347.8934911828726
baseline,1929,AUGUSTOWSKI,M. ST. WARSZAWA,204.71951233489722
baseline,1929,AUGUSTOWSKI,MAKOWSKI (MAKÓW MAZOWIECKI),297.0908627152469
baseline,1929,AUGUSTOWSKI,MIECHOWSKI,367.980402732823
baseline,1929,AUGUSTOWSKI,MIELECKI,354.0008059818816
baseline,1929,AUGUSTOWSKI,MIĘDZYCHODZKI,434.12834817450226
baseline,1929,AUGUSTOWSKI,MIŃSKI,200.23686698828573
baseline,1929,AUGUSTOWSKI,MOGILEŃSKI,383.48914920442996
baseline,1929,AUGUSTOWSKI,MORSKI,466.6284338022585
baseline,1929,AUGUSTOWSKI,MOŁODECZAŃSKI,202.61301981967577
baseline,1929,AUGUSTOWSKI,MOŚCISKI,400.69474621623505
baseline,1929,AUGUSTOWSKI,MYŚLENICKI,461.72637421532914
baseline,1929,AUGUSTOWSKI,MŁAWSKI,278.19357233413507
baseline,1929,AUGUSTOWSKI,NADWÓRNIAŃSKI,457.6668465205394
baseline,1929,AUGUSTOWSKI,NIESZAWSKI,325.1843246667795
baseline,1929,AUGUSTOWSKI,NIEŚWIESKI,197.8450756857118
baseline,1929,AUGUSTOWSKI,NIŻAŃSKI,324.33485877545894
baseline,1929,AUGUSTOWSKI,NOWOGRÓDZKI,170.71167223735029
baseline,1929,AUGUSTOWSKI,NOWOSĄDECKI,429.4210050594587
baseline,1929,AUGUSTOWSKI,NOWOTARSKI,465.21906586107525
baseline,1929,AUGUSTOWSKI,NOWOTOMYSKI,423.367169972688
baseline,1929,AUGUSTOWSKI,OBORNICKI,403.73495546181226
baseline,1929,AUGUSTOWSKI,OLKUSKI,381.6151180367694
baseline,1929,AUGUSTOWSKI,OPATOWSKI,328.80621389530853
baseline,1929,AUGUSTOWSKI,OPOCZYŃSKI,317.78419359821953
baseline,1929,AUGUSTOWSKI,OSTROWSKI (OSTRÓW MAZOWIECKA),161.5205340522242
baseline,1929,AUGUSTOWSKI,OSTROWSKI (OSTRÓW WIELKOPOLSKI),365.1953155763473
baseline,1929,AUGUSTOWSKI,OSTROŁĘCKI,170.20940229171006
baseline,1929,AUGUSTOWSKI,OSZMIAŃSKI,239.17467919158813
baseline,1929,AUGUSTOWSKI,PIOTRKOWSKI,312.49507863845525
baseline,1929,AUGUSTOWSKI,PIŃCZOWSKI,369.40705320426275
baseline,1929,AUGUSTOWSKI,PIŃSKI,270.85472933636146
baseline,1929,AUGUSTOWSKI,PODHAJECKI,413.836946777876
baseline,1929,AUGUSTOWSKI,POSTAWSKI,236.04581992180556
baseline,1929,AUGUSTOWSKI,POZNAŃ (MIASTO),383.45378134825876
baseline,1929,AUGUSTOWSKI,POZNAŃSKI,384.2552814054764
baseline,1929,AUGUSTOWSKI,PRUŻAŃSKI,221.09678737412403
baseline,1929,AUGUSTOWSKI,PRZASNYCKI,207.7187981462016
baseline,1929,AUGUSTOWSKI,PRZEMYSKI,385.60247895165327
baseline,1929,AUGUSTOWSKI,PRZEMYŚLAŃSKI,382.0184678320695
baseline,1929,AUGUSTOWSKI,PRZEWORSKI,365.3733249633132
baseline,1929,AUGUSTOWSKI,PSZCZYŃSKI,414.74856145398775
baseline,1929,AUGUSTOWSKI,PUŁAWSKI,276.10331102499117
baseline,1929,AUGUSTOWSKI,PUŁTUSKI,243.38933715678033
baseline,1929,AUGUSTOWSKI,PŁOCKI,308.6805499754567
baseline,1929,AUGUSTOWSKI,PŁOŃSKI,250.97621252578503
baseline,1929,AUGUSTOWSKI,RADOMSKI,272.304758025769
baseline,1929,AUGUSTOWSKI,RADOMSZCZAŃSKI,334.9935997617131
baseline,1929,AUGUSTOWSKI,RADZIECHOWSKI,360.8510629453772
baseline,1929,AUGUSTOWSKI,RADZYMIŃSKI,181.9518149436367
baseline,1929,AUGUSTOWSKI,RADZYŃSKI,222.1434039276219
baseline,1929,AUGUSTOWSKI,RAWICKI,402.6990372809424
baseline,1929,AUGUSTOWSKI,RAWSKI (RAWA MAZOWIECKA),301.3819285221214
baseline,1929,AUGUSTOWSKI,RAWSKI (RAWA RUSKA),325.03887186737984
baseline,1929,AUGUSTOWSKI,ROHATYŃSKI,410.3846208417808
baseline,1929,AUGUSTOWSKI,ROPCZYCKI,372.3275609579854
baseline,1929,AUGUSTOWSKI,RUDECKI,377.30025464616307
baseline,1929,AUGUSTOWSKI,RYBNICKI,432.82838893059693
baseline,1929,AUGUSTOWSKI,RYPIŃSKI,301.9037702801827
baseline,1929,AUGUSTOWSKI,RZESZOWSKI,383.75580194675723
baseline,1929,AUGUSTOWSKI,RÓWIEŃSKI,333.08454460677126
baseline,1929,AUGUSTOWSKI,SAMBORSKI,393.4700998556416
baseline,1929,AUGUSTOWSKI,SANDOMIERSKI,383.6502497523427
baseline,1929,AUGUSTOWSKI,SANOCKI,448.24096885061374
baseline,1929,AUGUSTOWSKI,SARNEŃSKI,303.97096219829103
baseline,1929,AUGUSTOWSKI,SIEDLECKI,191.82496666086783
baseline,1929,AUGUSTOWSKI,SIERADZKI,319.44068657998923
baseline,1929,AUGUSTOWSKI,SIERPECKI,290.3328962258736
baseline,1929,AUGUSTOWSKI,SKAŁACKI,452.4562257641432
baseline,1929,AUGUSTOWSKI,SKIERNIEWICKI,265.9766051104224
baseline,1929,AUGUSTOWSKI,SOCHACZEWSKI,247.462401358937
baseline,1929,AUGUSTOWSKI,SOKALSKI,306.54371208223023
baseline,1929,AUGUSTOWSKI,SOKOŁOWSKI,173.00799368232106
baseline,1929,AUGUSTOWSKI,SOKÓLSKI,68.34223540053263
baseline,1929,AUGUSTOWSKI,STANISŁAWOWSKI,424.7395001800468
baseline,1929,AUGUSTOWSKI,STAROGARDZKI,394.1656350684671
baseline,1929,AUGUSTOWSKI,STOLIŃSKI,273.7054097782104
baseline,1929,AUGUSTOWSKI,STOPNICKI,394.836169087216
baseline,1929,AUGUSTOWSKI,STOŁPECKI,216.35419934081594
baseline,1929,AUGUSTOWSKI,STRYJSKI,418.13848691531865
baseline,1929,AUGUSTOWSKI,SUWALSKI,30.49578879493639
baseline,1929,AUGUSTOWSKI,SZAMOTULSKI,413.01925304666946
baseline,1929,AUGUSTOWSKI,SZCZUCZYŃSKI (WOJ. BIAŁOSTOCKIE),141.02358431038834
baseline,1929,AUGUSTOWSKI,SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),100.84428595028848
baseline,1929,AUGUSTOWSKI,SZUBIŃSKI,387.53388380086636
baseline,1929,AUGUSTOWSKI,SĘPOLEŃSKI,411.1228683378163
baseline,1929,AUGUSTOWSKI,SŁONIMSKI,140.31571568497327
baseline,1929,AUGUSTOWSKI,TARNOBRZESKI,324.69266739417475
baseline,1929,AUGUSTOWSKI,TARNOGÓRSKI,416.36925807000705
baseline,1929,AUGUSTOWSKI,TARNOPOLSKI,426.48261526500534
baseline,1929,AUGUSTOWSKI,TARNOWSKI,391.5772652251745
baseline,1929,AUGUSTOWSKI,TCZEWSKI,404.80092038403416
baseline,1929,AUGUSTOWSKI,TOMASZOWSKI,322.4745188271685
baseline,1929,AUGUSTOWSKI,TORUŃSKI,350.6334458427392
baseline,1929,AUGUSTOWSKI,TREMBOWELSKI,444.9952387635704
baseline,1929,AUGUSTOWSKI,TUCHOLSKI,387.38212300084973
baseline,1929,AUGUSTOWSKI,TURCZAŃSKI,422.2455489307061
baseline,1929,AUGUSTOWSKI,TURECKI,388.66071239321303
baseline,1929,AUGUSTOWSKI,TŁUMACKI,440.01368536957534
baseline,1929,AUGUSTOWSKI,WADOWICKI,431.24122564492035
baseline,1929,AUGUSTOWSKI,WARSZAWSKI,211.83534331198916
baseline,1929,AUGUSTOWSKI,WIELUŃSKI,415.9574836556723
baseline,1929,AUGUSTOWSKI,WILEJSKI,215.26822289873152
baseline,1929,AUGUSTOWSKI,WILEŃSKO-TROCKI,150.5134998253221
baseline,1929,AUGUSTOWSKI,WILNO (MIASTO),141.16854867568705
baseline,1929,AUGUSTOWSKI,WOLSZTYŃSKI,425.25774560907877
baseline,1929,AUGUSTOWSKI,WOŁKOWYSKI,112.29697036314715
baseline,1929,AUGUSTOWSKI,WOŁOŻYŃSKI,208.96639150639623
baseline,1929,AUGUSTOWSKI,WRZESIŃSKI,360.2993919469426
baseline,1929,AUGUSTOWSKI,WYRZYSKI,399.5540435114138
baseline,1929,AUGUSTOWSKI,WYSOKOMAZOWIECKI,118.08420487297455
baseline,1929,AUGUSTOWSKI,WĄBRZESKI,341.19044787112165
baseline,1929,AUGUSTOWSKI,WĄGROWIECKI,400.61987430339883
baseline,1929,AUGUSTOWSKI,WĘGROWSKI,182.8441525092503
baseline,1929,AUGUSTOWSKI,WŁOCŁAWSKI,312.5586236872512
baseline,1929,AUGUSTOWSKI,WŁODAWSKI,219.46127783198483
