scenario,year,origin_district,dest_district,distance_value
baseline,1938,AUGUSTOWSKI,BARANOWICKI,170.88928122320007
baseline,1938,AUGUSTOWSKI,BIALSKI (BIAŁA KRAKOWSKA),422.13185701018875
baseline,1938,AUGUSTOWSKI,BIALSKI (BIAŁA PODLASKA),195.6541488094149
baseline,1938,AUGUSTOWSKI,BIAŁOSTOCKI,95.63012804501831
baseline,1938,AUGUSTOWSKI,BIELSKI (BIELSK PODLASKI),124.74127073708736
baseline,1938,AUGUSTOWSKI,BIELSKO,423.64027697658616
baseline,1938,AUGUSTOWSKI,BIŁGORAJSKI,296.6182536855448
baseline,1938,AUGUSTOWSKI,BOCHEŃSKI,402.2190144124512
baseline,1938,AUGUSTOWSKI,BORSZCZOWSKI,499.9904986564135
baseline,1938,AUGUSTOWSKI,BRASŁAWSKI,248.39192790662378
baseline,1938,AUGUSTOWSKI,BRODNICKI,307.0982474367758
baseline,1938,AUGUSTOWSKI,BRODZKI,388.57002570236625
baseline,1938,AUGUSTOWSKI,BRZESKI (BRZESKO),400.43314059762747
baseline,1938,AUGUSTOWSKI,BRZESKI (BRZEŚĆ N.BUG.),169.32512671851788
baseline,1938,AUGUSTOWSKI,BRZEZIŃSKI,270.57020696066377
baseline,1938,AUGUSTOWSKI,BRZEŻAŃSKI,406.5969878730499
baseline,1938,AUGUSTOWSKI,BRZOZOWSKI,387.86813505308413
baseline,1938,AUGUSTOWSKI,BUCZACKI,462.41001064443105
baseline,1938,AUGUSTOWSKI,BYDGOSKI,357.4517299633396
baseline,1938,AUGUSTOWSKI,BÓBRECKI,392.10136421727486
baseline,1938,AUGUSTOWSKI,BĘDZIŃSKI,375.9859490181753
baseline,1938,AUGUSTOWSKI,BŁOŃSKI,222.52733161879004
baseline,1938,AUGUSTOWSKI,CHEŁMIŃSKI,350.9561356754445
baseline,1938,AUGUSTOWSKI,CHEŁMSKI,236.4603695441935
baseline,1938,AUGUSTOWSKI,CHODZIESKI,400.64222598657227
baseline,1938,AUGUSTOWSKI,CHOJNICKI,395.934966733842
baseline,1938,AUGUSTOWSKI,CHORZÓW,389.1952868323319
baseline,1938,AUGUSTOWSKI,CHRZANOWSKI,394.4648688708269
baseline,1938,AUGUSTOWSKI,CIECHANOWSKI,245.71604386230413
baseline,1938,AUGUSTOWSKI,CIESZYŃSKI,436.68945148291925
baseline,1938,AUGUSTOWSKI,CZARNKOWSKI,426.1709879108609
baseline,1938,AUGUSTOWSKI,CZORTKOWSKI,471.1642061128782
baseline,1938,AUGUSTOWSKI,CZĘSTOCHOWSKI,339.87186142117565
baseline,1938,AUGUSTOWSKI,DOBROMILSKI,417.53530962871565
baseline,1938,AUGUSTOWSKI,DOLIŃSKI,419.8538457211587
baseline,1938,AUGUSTOWSKI,DROHICKI,237.3221455222476
baseline,1938,AUGUSTOWSKI,DROHOBYCKI,409.56664791537156
baseline,1938,AUGUSTOWSKI,DUBIEŃSKI,362.2872265200772
baseline,1938,AUGUSTOWSKI,DZIAŁDOWSKI,284.3285588095756
baseline,1938,AUGUSTOWSKI,DZIŚNIEŃSKI,256.17592167932816
baseline,1938,AUGUSTOWSKI,DĄBROWSKI,402.64334700349133
baseline,1938,AUGUSTOWSKI,GARWOLIŃSKI,224.27890962881474
baseline,1938,AUGUSTOWSKI,GNIEŹNIEŃSKI,364.5982052070857
baseline,1938,AUGUSTOWSKI,GORLICKI,420.613865380264
baseline,1938,AUGUSTOWSKI,GOSTYNIŃSKI,296.37949883293754
baseline,1938,AUGUSTOWSKI,GOSTYŃSKI,401.4201608539786
baseline,1938,AUGUSTOWSKI,GRODZIEŃSKI,60.37591511790783
baseline,1938,AUGUSTOWSKI,GRUDZIĄDZKI,335.76858038962814
baseline,1938,AUGUSTOWSKI,GRÓDECKI,368.0223070121959
baseline,1938,AUGUSTOWSKI,GRÓJECKI,231.84480158200972
baseline,1938,AUGUSTOWSKI,HOROCHOWSKI,325.91721340347556
baseline,1938,AUGUSTOWSKI,HORODEŃSKI,487.0220904580457
baseline,1938,AUGUSTOWSKI,HRUBIESZOWSKI,303.2941646820856
baseline,1938,AUGUSTOWSKI,INOWROCŁAWSKI,348.1936857965399
baseline,1938,AUGUSTOWSKI,IWACEWICKI,211.26315455813068
baseline,1938,AUGUSTOWSKI,IŁŻECKI,320.354362246791
baseline,1938,AUGUSTOWSKI,JANOWSKI,295.10384742019664
baseline,1938,AUGUSTOWSKI,JAROCIŃSKI,383.10739832726034
baseline,1938,AUGUSTOWSKI,JAROSŁAWSKI,368.14193652866953
baseline,1938,AUGUSTOWSKI,JASIELSKI,413.57693745364463
baseline,1938,AUGUSTOWSKI,JAWOROWSKI,381.94738368392683
baseline,1938,AUGUSTOWSKI,JĘDRZEJOWSKI,327.7734805060717
baseline,1938,AUGUSTOWSKI,KALISKI,359.38773959327295
baseline,1938,AUGUSTOWSKI,KAMIONECKI,331.92205803446217
baseline,1938,AUGUSTOWSKI,KARTUSKI,419.56133432921604
baseline,1938,AUGUSTOWSKI,KATOWICE,393.5520884487731
baseline,1938,AUGUSTOWSKI,KAŁUSKI,427.34621182036
baseline,1938,AUGUSTOWSKI,KIELECKI,308.35166803322113
baseline,1938,AUGUSTOWSKI,KOBRYŃSKI,207.75481070434756
baseline,1938,AUGUSTOWSKI,KOLBUSZOWSKI,351.88355395757503
baseline,1938,AUGUSTOWSKI,KOLSKI,303.72264219548885
baseline,1938,AUGUSTOWSKI,KONECKI,303.9716499490247
baseline,1938,AUGUSTOWSKI,KONIŃSKI,330.604437831884
baseline,1938,AUGUSTOWSKI,KOPYCZYNIECKI,463.8576069290536
baseline,1938,AUGUSTOWSKI,KOSOWSKI (KOSÓW HUCULSKI),484.7993841516853
