scenario,year,origin_district,dest_district,distance_value
fixed14,1933,AUGUSTOWSKI,BARANOWICKI,1378.0315651398291
fixed14,1933,AUGUSTOWSKI,BIALSKI (BIAŁA KRAKOWSKA),3137.72043670453
fixed14,1933,AUGUSTOWSKI,BIALSKI (BIAŁA PODLASKA),1563.777117242449
fixed14,1933,AUGUSTOWSKI,BIAŁOSTOCKI,867.1783900263814
fixed14,1933,AUGUSTOWSKI,BIELSKI (BIELSK PODLASKI),1103.3818392078474
fixed14,1933,AUGUSTOWSKI,BIELSKO,3124.6584009664466
fixed14,1933,AUGUSTOWSKI,BIŁGORAJSKI,2259.604707465927
fixed14,1933,AUGUSTOWSKI,BOCHEŃSKI,3013.9819249052643
fixed14,1933,AUGUSTOWSKI,BORSZCZOWSKI,3785.3907026188253
fixed14,1933,AUGUSTOWSKI,BRASŁAWSKI,1939.1057319157862
fixed14,1933,AUGUSTOWSKI,BRODNICKI,2336.34181172341
fixed14,1933,AUGUSTOWSKI,BRODZKI,2844.1120014068983
fixed14,1933,AUGUSTOWSKI,BRZESKI (BRZESKO),3103.6253780649945
fixed14,1933,AUGUSTOWSKI,BRZESKI (BRZEŚĆ N.BUG.),1346.4705029857928
fixed14,1933,AUGUSTOWSKI,BRZEZIŃSKI,2042.9128233424744
fixed14,1933,AUGUSTOWSKI,BRZEŻAŃSKI,3031.5323274912002
fixed14,1933,AUGUSTOWSKI,BRZOZOWSKI,2940.442961489794
fixed14,1933,AUGUSTOWSKI,BUCZACKI,3394.745283002348
fixed14,1933,AUGUSTOWSKI,BYDGOSKI,2759.484341237685
fixed14,1933,AUGUSTOWSKI,BÓBRECKI,3018.635614107797
fixed14,1933,AUGUSTOWSKI,BĘDZIŃSKI,2866.8275190583486
fixed14,1933,AUGUSTOWSKI,BŁOŃSKI,1699.0626752442279
fixed14,1933,AUGUSTOWSKI,CHEŁMIŃSKI,2757.177860580997
fixed14,1933,AUGUSTOWSKI,CHEŁMSKI,1810.9230362142914
fixed14,1933,AUGUSTOWSKI,CHODZIESKI,3031.1859456767043
fixed14,1933,AUGUSTOWSKI,CHOJNICKI,3066.812220157588
fixed14,1933,AUGUSTOWSKI,CHORZÓW,2831.8458041778053
fixed14,1933,AUGUSTOWSKI,CHRZANOWSKI,2883.0837964696543
fixed14,1933,AUGUSTOWSKI,CIECHANOWSKI,1905.8235287874713
fixed14,1933,AUGUSTOWSKI,CIESZYŃSKI,3159.2238444064647
fixed14,1933,AUGUSTOWSKI,CZARNKOWSKI,3118.284304273451
fixed14,1933,AUGUSTOWSKI,CZORTKOWSKI,3421.5449263442856
fixed14,1933,AUGUSTOWSKI,CZĘSTOCHOWSKI,2535.5715784169856
fixed14,1933,AUGUSTOWSKI,DOBROMILSKI,3150.228097021436
fixed14,1933,AUGUSTOWSKI,DOLIŃSKI,3119.864493299323
fixed14,1933,AUGUSTOWSKI,DROHICKI,1947.4432116646879
fixed14,1933,AUGUSTOWSKI,DROHOBYCKI,2995.059539299846
fixed14,1933,AUGUSTOWSKI,DUBIEŃSKI,2742.729891601489
fixed14,1933,AUGUSTOWSKI,DZIAŁDOWSKI,2278.0988994988575
fixed14,1933,AUGUSTOWSKI,DZIŚNIEŃSKI,2065.664606151978
fixed14,1933,AUGUSTOWSKI,DĄBROWSKI,2966.4190205124723
fixed14,1933,AUGUSTOWSKI,GARWOLIŃSKI,1843.8843499319078
fixed14,1933,AUGUSTOWSKI,GNIEŹNIEŃSKI,2659.9851831322194
fixed14,1933,AUGUSTOWSKI,GORLICKI,3087.8167540355817
fixed14,1933,AUGUSTOWSKI,GOSTYNIŃSKI,2278.0085505874727
fixed14,1933,AUGUSTOWSKI,GOSTYŃSKI,2919.5587092279598
fixed14,1933,AUGUSTOWSKI,GRODZIEŃSKI,726.9882768212165
fixed14,1933,AUGUSTOWSKI,GRUDZIĄDZKI,2536.301401952644
fixed14,1933,AUGUSTOWSKI,GRÓDECKI,2731.9072444681638
fixed14,1933,AUGUSTOWSKI,GRÓJECKI,1811.131407521416
fixed14,1933,AUGUSTOWSKI,HOROCHOWSKI,2576.1713374959772
fixed14,1933,AUGUSTOWSKI,HORODEŃSKI,3651.9451074273798
fixed14,1933,AUGUSTOWSKI,HRUBIESZOWSKI,2259.7918533428324
fixed14,1933,AUGUSTOWSKI,INOWROCŁAWSKI,2626.481315140501
fixed14,1933,AUGUSTOWSKI,IWACEWICKI,1703.5393261657978
fixed14,1933,AUGUSTOWSKI,IŁŻECKI,2593.9245163380165
fixed14,1933,AUGUSTOWSKI,JANOWSKI,2269.9357835062788
fixed14,1933,AUGUSTOWSKI,JAROCIŃSKI,2787.9185391591345
fixed14,1933,AUGUSTOWSKI,JAROSŁAWSKI,2723.5655397123987
fixed14,1933,AUGUSTOWSKI,JASIELSKI,3039.4953432705424
fixed14,1933,AUGUSTOWSKI,JAWOROWSKI,2820.7339616509557
fixed14,1933,AUGUSTOWSKI,JĘDRZEJOWSKI,2473.499567637244
fixed14,1933,AUGUSTOWSKI,KALISKI,2665.14225806393
fixed14,1933,AUGUSTOWSKI,KAMIONECKI,2522.924753595925
fixed14,1933,AUGUSTOWSKI,KARTUSKI,3183.230079496568
fixed14,1933,AUGUSTOWSKI,KATOWICE,2879.8358113724194
fixed14,1933,AUGUSTOWSKI,KAŁUSKI,3335.9709513503426
fixed14,1933,AUGUSTOWSKI,KIELECKI,2368.2840713337923
fixed14,1933,AUGUSTOWSKI,KOBRYŃSKI,1631.3531953579354
fixed14,1933,AUGUSTOWSKI,KOLBUSZOWSKI,2993.7170119669036
fixed14,1933,AUGUSTOWSKI,KOLSKI,2278.3720861637953
fixed14,1933,AUGUSTOWSKI,KONECKI,2325.785812355207
fixed14,1933,AUGUSTOWSKI,KONIŃSKI,2499.2572088982847
fixed14,1933,AUGUSTOWSKI,KOPYCZYNIECKI,3412.427605182568
fixed14,1933,AUGUSTOWSKI,KOSOWSKI (KOSÓW HUCULSKI),3801.0643243724803
fixed14,1933,AUGUSTOWSKI,KOSTOPOLSKI,2668.00975610924
fixed14,1933,AUGUSTOWSKI,KOSZYRSKI,2291.618879422909
fixed14,1933,AUGUSTOWSKI,KOWELSKI,1998.817648290217
fixed14,1933,AUGUSTOWSKI,KOZIENICKI,1972.4900819854142
fixed14,1933,AUGUSTOWSKI,KOŁOMYJSKI,3323.7576403832554
fixed14,1933,AUGUSTOWSKI,KOŚCIAŃSKI,2967.1466335374885
fixed14,1933,AUGUSTOWSKI,KOŚCIERSKI,3055.779131358318
fixed14,1933,AUGUSTOWSKI,KRAKOWSKI,3070.313839073147
fixed14,1933,AUGUSTOWSKI,KRAKÓW (MIASTO),3070.773011988334
fixed14,1933,AUGUSTOWSKI,KRASNOSTAWSKI,2093.5849272189366
fixed14,1933,AUGUSTOWSKI,KROTOSZYŃSKI,2849.5886975587036
fixed14,1933,AUGUSTOWSKI,KROŚNIEŃSKI,3123.6977132134534
fixed14,1933,AUGUSTOWSKI,KRZEMIENIECKI,2955.373444352576
fixed14,1933,AUGUSTOWSKI,KUTNOWSKI,2080.785284609678
fixed14,1933,AUGUSTOWSKI,KĘPIŃSKI,2856.1669999222886
fixed14,1933,AUGUSTOWSKI,LESKI,3503.5490194067693
fixed14,1933,AUGUSTOWSKI,LESZCZYŃSKI,3024.5500152199425
fixed14,1933,AUGUSTOWSKI,LIDZKI,1141.2349296913903
fixed14,1933,AUGUSTOWSKI,LIMANOWSKI,3311.1905817453485
fixed14,1933,AUGUSTOWSKI,LIPNOWSKI,2250.7974661498115
fixed14,1933,AUGUSTOWSKI,LUBACZOWSKI,2601.4867822028123
fixed14,1933,AUGUSTOWSKI,LUBARTOWSKI,1908.5063973780777
fixed14,1933,AUGUSTOWSKI,LUBAWSKI,2327.547935631157
fixed14,1933,AUGUSTOWSKI,LUBELSKI,2034.6913381927372
fixed14,1933,AUGUSTOWSKI,LUBLINIECKI,2800.595840464078
fixed14,1933,AUGUSTOWSKI,LUBOMELSKI,2152.53891376266
fixed14,1933,AUGUSTOWSKI,LWOWSKI,2650.6280987014866
fixed14,1933,AUGUSTOWSKI,LWÓW (MIASTO),2540.7344357800243
fixed14,1933,AUGUSTOWSKI,M. ST. WARSZAWA,1519.982962518077
fixed14,1933,AUGUSTOWSKI,MAKOWSKI (MAKÓW MAZOWIECKI),2291.8546665029403
fixed14,1933,AUGUSTOWSKI,MIECHOWSKI,2761.3576492771153
fixed14,1933,AUGUSTOWSKI,MIELECKI,2601.6473383759085
fixed14,1933,AUGUSTOWSKI,MIĘDZYCHODZKI,3189.024198858885
fixed14,1933,AUGUSTOWSKI,MIŃSKI,1586.4398399337233
fixed14,1933,AUGUSTOWSKI,MOGILEŃSKI,2680.605999141656
fixed14,1933,AUGUSTOWSKI,MORSKI,3281.517227984562
fixed14,1933,AUGUSTOWSKI,MOŁODECZAŃSKI,1629.4506543264622
fixed14,1933,AUGUSTOWSKI,MOŚCISKI,3080.019131825296
fixed14,1933,AUGUSTOWSKI,MYŚLENICKI,3453.710828277823
fixed14,1933,AUGUSTOWSKI,MŁAWSKI,2149.545206607846
fixed14,1933,AUGUSTOWSKI,NADWÓRNIAŃSKI,3404.97690480498
fixed14,1933,AUGUSTOWSKI,NIESZAWSKI,2388.944376936464
fixed14,1933,AUGUSTOWSKI,NIEŚWIESKI,1921.6782637366327
fixed14,1933,AUGUSTOWSKI,NIŻAŃSKI,2545.5545100807003
fixed14,1933,AUGUSTOWSKI,NOWOGRÓDZKI,1324.053826079518
fixed14,1933,AUGUSTOWSKI,NOWOSĄDECKI,3156.878781794364
fixed14,1933,AUGUSTOWSKI,NOWOTARSKI,3320.302320806341
fixed14,1933,AUGUSTOWSKI,NOWOTOMYSKI,3076.541138197471
fixed14,1933,AUGUSTOWSKI,OBORNICKI,2942.520778144226
fixed14,1933,AUGUSTOWSKI,OLKUSKI,2884.5625360802137
fixed14,1933,AUGUSTOWSKI,OPATOWSKI,2503.927936059221
fixed14,1933,AUGUSTOWSKI,OPOCZYŃSKI,2208.4975111375193
fixed14,1933,AUGUSTOWSKI,OSTROWSKI (OSTRÓW MAZOWIECKA),1318.6243193569871
fixed14,1933,AUGUSTOWSKI,OSTROWSKI (OSTRÓW WIELKOPOLSKI),2673.5885817153826
fixed14,1933,AUGUSTOWSKI,OSTROŁĘCKI,1418.7667818017574
fixed14,1933,AUGUSTOWSKI,OSZMIAŃSKI,1953.2062788739852
