scenario,year,origin_district,dest_district,distance_value
baseline,1930,AUGUSTOWSKI,BARANOWICKI,171.27066960230707
baseline,1930,AUGUSTOWSKI,BIALSKI (BIAŁA KRAKOWSKA),435.29212966877554
baseline,1930,AUGUSTOWSKI,BIALSKI (BIAŁA PODLASKA),195.9205757509065
baseline,1930,AUGUSTOWSKI,BIAŁOSTOCKI,95.96296472292597
baseline,1930,AUGUSTOWSKI,BIELSKI (BIELSK PODLASKI),125.83677696738533
baseline,1930,AUGUSTOWSKI,BIELSKO,437.50080611268424
baseline,1930,AUGUSTOWSKI,BIŁGORAJSKI,296.86845697413963
baseline,1930,AUGUSTOWSKI,BOCHEŃSKI,414.67106231029476
baseline,1930,AUGUSTOWSKI,BORSZCZOWSKI,500.1974687721976
baseline,1930,AUGUSTOWSKI,BRASŁAWSKI,248.67870214007652
baseline,1930,AUGUSTOWSKI,BRODNICKI,316.1167189515278
baseline,1930,AUGUSTOWSKI,BRODZKI,388.8282356296374
baseline,1930,AUGUSTOWSKI,BRZESKI (BRZESKO),400.9585246127364
baseline,1930,AUGUSTOWSKI,BRZESKI (BRZEŚĆ N.BUG.),169.4830950469412
baseline,1930,AUGUSTOWSKI,BRZEZIŃSKI,289.84410821727715
baseline,1930,AUGUSTOWSKI,BRZEŻAŃSKI,406.8365864134892
baseline,1930,AUGUSTOWSKI,BRZOZOWSKI,387.9732073124717
baseline,1930,AUGUSTOWSKI,BUCZACKI,462.717903174074
baseline,1930,AUGUSTOWSKI,BYDGOSKI,381.5882089532076
baseline,1930,AUGUSTOWSKI,BÓBRECKI,391.6372303374419
baseline,1930,AUGUSTOWSKI,BĘDZIŃSKI,408.04184657081095
baseline,1930,AUGUSTOWSKI,BŁOŃSKI,281.13084527715324
baseline,1930,AUGUSTOWSKI,CHEŁMIŃSKI,372.6812255263712
baseline,1930,AUGUSTOWSKI,CHEŁMSKI,236.67657328962272
baseline,1930,AUGUSTOWSKI,CHODZIESKI,423.68237368887714
baseline,1930,AUGUSTOWSKI,CHOJNICKI,405.2477709804255
baseline,1930,AUGUSTOWSKI,CHORZÓW,407.18821191993896
baseline,1930,AUGUSTOWSKI,CHRZANOWSKI,405.02953828245137
baseline,1930,AUGUSTOWSKI,CIECHANOWSKI,253.9920372242208
