scenario,year,origin_district,dest_district,distance_value
baseline,1926,AUGUSTOWSKI,BARANOWICKI,171.4253720896819
baseline,1926,AUGUSTOWSKI,BIALSKI (BIAŁA KRAKOWSKA),435.20631075825344
baseline,1926,AUGUSTOWSKI,BIALSKI (BIAŁA PODLASKA),195.9599834725521
baseline,1926,AUGUSTOWSKI,BIAŁOSTOCKI,96.01623854711372
baseline,1926,AUGUSTOWSKI,BIELSKI (BIELSK PODLASKI),126.04683487700699
baseline,1926,AUGUSTOWSKI,BIELSKO,437.58090824174786
baseline,1926,AUGUSTOWSKI,BIŁGORAJSKI,296.9282713163427
baseline,1926,AUGUSTOWSKI,BOCHEŃSKI,414.7145923209484
baseline,1926,AUGUSTOWSKI,BORSZCZOWSKI,500.2985905454724
baseline,1926,AUGUSTOWSKI,BRASŁAWSKI,248.7504556402701
baseline,1926,AUGUSTOWSKI,BRODNICKI,316.18057946753413
baseline,1926,AUGUSTOWSKI,BRODZKI,388.8832437697593
baseline,1926,AUGUSTOWSKI,BRZESKI (BRZESKO),400.98877929561286
baseline,1926,AUGUSTOWSKI,BRZESKI (BRZEŚĆ N.BUG.),169.52883379417406
baseline,1926,AUGUSTOWSKI,BRZEZIŃSKI,289.7370607764519
baseline,1926,AUGUSTOWSKI,BRZEŻAŃSKI,406.88782633087817
baseline,1926,AUGUSTOWSKI,BRZOZOWSKI,388.05847070657967
baseline,1926,AUGUSTOWSKI,BUCZACKI,460.99862218643256
baseline,1926,AUGUSTOWSKI,BYDGOSKI,382.34294649023315
baseline,1926,AUGUSTOWSKI,BÓBRECKI,390.1022575775772
baseline,1926,AUGUSTOWSKI,BĘDZIŃSKI,408.0601540480805
baseline,1926,AUGUSTOWSKI,BŁOŃSKI,281.3132246136231
baseline,1926,AUGUSTOWSKI,CHEŁMIŃSKI,372.7568744695301
baseline,1926,AUGUSTOWSKI,CHEŁMSKI,236.72182561645474
baseline,1926,AUGUSTOWSKI,CHODZIESKI,423.7392799685338
baseline,1926,AUGUSTOWSKI,CHOJNICKI,405.492401548725
baseline,1926,AUGUSTOWSKI,CHORZÓW,407.2238865243495
baseline,1926,AUGUSTOWSKI,CHRZANOWSKI,405.10999699708213
baseline,1926,AUGUSTOWSKI,CIECHANOWSKI,254.04674916252924
baseline,1926,AUGUSTOWSKI,CIESZYŃSKI,452.87586739173787
baseline,1926,AUGUSTOWSKI,CZARNKOWSKI,435.24007205801763
baseline,1926,AUGUSTOWSKI,CZORTKOWSKI,471.56760250016333
