scenario,year,origin_district,dest_district,distance_value
fixed14,1934,AUGUSTOWSKI,BARANOWICKI,1376.8992210848262
fixed14,1934,AUGUSTOWSKI,BIALSKI (BIAŁA KRAKOWSKA),3136.4986253124544
fixed14,1934,AUGUSTOWSKI,BIALSKI (BIAŁA PODLASKA),1562.9331150619082
fixed14,1934,AUGUSTOWSKI,BIAŁOSTOCKI,866.1951321038708
fixed14,1934,AUGUSTOWSKI,BIELSKI (BIELSK PODLASKI),1102.4433457316827
fixed14,1934,AUGUSTOWSKI,BIELSKO,3122.750161795788
fixed14,1934,AUGUSTOWSKI,BIŁGORAJSKI,2258.759276594683
fixed14,1934,AUGUSTOWSKI,BOCHEŃSKI,2930.107080635408
fixed14,1934,AUGUSTOWSKI,BORSZCZOWSKI,3784.622134624965
fixed14,1934,AUGUSTOWSKI,BRASŁAWSKI,1938.1409908403814
fixed14,1934,AUGUSTOWSKI,BRODNICKI,2335.370363423041
fixed14,1934,AUGUSTOWSKI,BRODZKI,2843.2343587652904
fixed14,1934,AUGUSTOWSKI,BRZESKI (BRZESKO),3100.0204334579553
fixed14,1934,AUGUSTOWSKI,BRZESKI (BRZEŚĆ N.BUG.),1345.9424429017809
fixed14,1934,AUGUSTOWSKI,BRZEZIŃSKI,2042.4977687405647
fixed14,1934,AUGUSTOWSKI,BRZEŻAŃSKI,3030.7172954634984
fixed14,1934,AUGUSTOWSKI,BRZOZOWSKI,2939.763320442521
fixed14,1934,AUGUSTOWSKI,BUCZACKI,3393.929549647866
fixed14,1934,AUGUSTOWSKI,BYDGOSKI,2757.6309333866884
fixed14,1934,AUGUSTOWSKI,BÓBRECKI,3017.8258766761815
fixed14,1934,AUGUSTOWSKI,BĘDZIŃSKI,2866.1474305188203
fixed14,1934,AUGUSTOWSKI,BŁOŃSKI,1698.057675893299
fixed14,1934,AUGUSTOWSKI,CHEŁMIŃSKI,2756.2769200216426
fixed14,1934,AUGUSTOWSKI,CHEŁMSKI,1810.1880004694308
fixed14,1934,AUGUSTOWSKI,CHODZIESKI,3030.2840067587267
fixed14,1934,AUGUSTOWSKI,CHOJNICKI,3065.1009309444585
fixed14,1934,AUGUSTOWSKI,CHORZÓW,2830.8792713017406
fixed14,1934,AUGUSTOWSKI,CHRZANOWSKI,2876.2202242160333
fixed14,1934,AUGUSTOWSKI,CIECHANOWSKI,1904.954339611273
fixed14,1934,AUGUSTOWSKI,CIESZYŃSKI,3156.4251822414685
fixed14,1934,AUGUSTOWSKI,CZARNKOWSKI,3117.7316996250124
fixed14,1934,AUGUSTOWSKI,CZORTKOWSKI,3420.658967500245
fixed14,1934,AUGUSTOWSKI,CZĘSTOCHOWSKI,2534.344485866022
fixed14,1934,AUGUSTOWSKI,DOBROMILSKI,3149.323573264807
fixed14,1934,AUGUSTOWSKI,DOLIŃSKI,3118.9712707615113
fixed14,1934,AUGUSTOWSKI,DROHICKI,1946.592007871509
fixed14,1934,AUGUSTOWSKI,DROHOBYCKI,2994.5817094179565
fixed14,1934,AUGUSTOWSKI,DUBIEŃSKI,2741.766718551739
fixed14,1934,AUGUSTOWSKI,DZIAŁDOWSKI,2275.958434339766
fixed14,1934,AUGUSTOWSKI,DZIŚNIEŃSKI,2064.4938882634046
fixed14,1934,AUGUSTOWSKI,DĄBROWSKI,2965.5713711332796
fixed14,1934,AUGUSTOWSKI,GARWOLIŃSKI,1842.922061532155
fixed14,1934,AUGUSTOWSKI,GNIEŹNIEŃSKI,2659.345800004406
fixed14,1934,AUGUSTOWSKI,GORLICKI,3087.0004274835333
fixed14,1934,AUGUSTOWSKI,GOSTYNIŃSKI,2277.449022170017
fixed14,1934,AUGUSTOWSKI,GOSTYŃSKI,2918.804079837982
fixed14,1934,AUGUSTOWSKI,GRODZIEŃSKI,724.4204465544375
fixed14,1934,AUGUSTOWSKI,GRUDZIĄDZKI,2535.3411192475573
fixed14,1934,AUGUSTOWSKI,GRÓDECKI,2730.9580703095585
fixed14,1934,AUGUSTOWSKI,GRÓJECKI,1768.4015686277003
fixed14,1934,AUGUSTOWSKI,HOROCHOWSKI,2575.208770420821
fixed14,1934,AUGUSTOWSKI,HORODEŃSKI,3651.0116003772264
fixed14,1934,AUGUSTOWSKI,HRUBIESZOWSKI,2259.076569553368
fixed14,1934,AUGUSTOWSKI,INOWROCŁAWSKI,2624.6955149556734
fixed14,1934,AUGUSTOWSKI,IWACEWICKI,1702.210017756425
fixed14,1934,AUGUSTOWSKI,IŁŻECKI,2536.14118350613
fixed14,1934,AUGUSTOWSKI,JANOWSKI,2268.9326821973355
fixed14,1934,AUGUSTOWSKI,JAROCIŃSKI,2786.905380280119
fixed14,1934,AUGUSTOWSKI,JAROSŁAWSKI,2722.8347108568855
fixed14,1934,AUGUSTOWSKI,JASIELSKI,3038.5586379973915
fixed14,1934,AUGUSTOWSKI,JAWOROWSKI,2819.9398523934747
fixed14,1934,AUGUSTOWSKI,JĘDRZEJOWSKI,2417.0188726972665
fixed14,1934,AUGUSTOWSKI,KALISKI,2662.6887783168336
fixed14,1934,AUGUSTOWSKI,KAMIONECKI,2521.9181038744473
fixed14,1934,AUGUSTOWSKI,KARTUSKI,3182.2880941162452
fixed14,1934,AUGUSTOWSKI,KATOWICE,2879.220061269386
fixed14,1934,AUGUSTOWSKI,KAŁUSKI,3335.2666724030996
fixed14,1934,AUGUSTOWSKI,KIELECKI,2311.6387951868323
fixed14,1934,AUGUSTOWSKI,KOBRYŃSKI,1630.7434000165135
fixed14,1934,AUGUSTOWSKI,KOLBUSZOWSKI,2992.854736584844
fixed14,1934,AUGUSTOWSKI,KOLSKI,2277.46905513768
fixed14,1934,AUGUSTOWSKI,KONECKI,2284.260060512248
fixed14,1934,AUGUSTOWSKI,KONIŃSKI,2498.535769303916
fixed14,1934,AUGUSTOWSKI,KOPYCZYNIECKI,3411.5751767550187
fixed14,1934,AUGUSTOWSKI,KOSOWSKI (KOSÓW HUCULSKI),3799.3196586137888
fixed14,1934,AUGUSTOWSKI,KOSTOPOLSKI,2666.7950235913086
fixed14,1934,AUGUSTOWSKI,KOSZYRSKI,2290.631649638252
fixed14,1934,AUGUSTOWSKI,KOWELSKI,1997.9908014815617
fixed14,1934,AUGUSTOWSKI,KOZIENICKI,1971.5896947580375
fixed14,1934,AUGUSTOWSKI,KOŁOMYJSKI,3322.7983840370853
fixed14,1934,AUGUSTOWSKI,KOŚCIAŃSKI,2966.2054425388446
fixed14,1934,AUGUSTOWSKI,KOŚCIERSKI,3054.33766804111
fixed14,1934,AUGUSTOWSKI,KRAKOWSKI,2813.1660417311746
fixed14,1934,AUGUSTOWSKI,KRAKÓW (MIASTO),2812.8331005557584
fixed14,1934,AUGUSTOWSKI,KRASNOSTAWSKI,2092.6787769423054
fixed14,1934,AUGUSTOWSKI,KROTOSZYŃSKI,2848.317043283083
fixed14,1934,AUGUSTOWSKI,KROŚNIEŃSKI,3122.5337709256237
fixed14,1934,AUGUSTOWSKI,KRZEMIENIECKI,2954.4657873912865
fixed14,1934,AUGUSTOWSKI,KUTNOWSKI,2079.86515877117
fixed14,1934,AUGUSTOWSKI,KĘPIŃSKI,2855.2490268214324
fixed14,1934,AUGUSTOWSKI,LESKI,3502.9432222073956
fixed14,1934,AUGUSTOWSKI,LESZCZYŃSKI,3023.8445422681552
fixed14,1934,AUGUSTOWSKI,LIDZKI,1140.0207876749666
fixed14,1934,AUGUSTOWSKI,LIMANOWSKI,3310.2820442775196
fixed14,1934,AUGUSTOWSKI,LIPNOWSKI,2249.943728808317
fixed14,1934,AUGUSTOWSKI,LUBACZOWSKI,2600.6216633573263
fixed14,1934,AUGUSTOWSKI,LUBARTOWSKI,1907.5844679477489
fixed14,1934,AUGUSTOWSKI,LUBAWSKI,2326.6183205182983
fixed14,1934,AUGUSTOWSKI,LUBELSKI,2033.8559415099357
fixed14,1934,AUGUSTOWSKI,LUBLINIECKI,2799.8056319654993
fixed14,1934,AUGUSTOWSKI,LUBOMELSKI,2150.944535614223
fixed14,1934,AUGUSTOWSKI,LWOWSKI,2649.755236928198
fixed14,1934,AUGUSTOWSKI,LWÓW (MIASTO),2539.8611988698435
fixed14,1934,AUGUSTOWSKI,M. ST. WARSZAWA,1519.1097254937442
fixed14,1934,AUGUSTOWSKI,MAKOWSKI (MAKÓW MAZOWIECKI),2291.1069161291234
fixed14,1934,AUGUSTOWSKI,MIECHOWSKI,2688.812153815561
fixed14,1934,AUGUSTOWSKI,MIELECKI,2600.817877594369
fixed14,1934,AUGUSTOWSKI,MIĘDZYCHODZKI,3188.034405074594
fixed14,1934,AUGUSTOWSKI,MIŃSKI,1585.409586017781
fixed14,1934,AUGUSTOWSKI,MOGILEŃSKI,2679.407082129956
fixed14,1934,AUGUSTOWSKI,MORSKI,3275.78208326187
fixed14,1934,AUGUSTOWSKI,MOŁODECZAŃSKI,1628.6509956521304
fixed14,1934,AUGUSTOWSKI,MOŚCISKI,3079.1274892055712
fixed14,1934,AUGUSTOWSKI,MYŚLENICKI,3348.839720476979
fixed14,1934,AUGUSTOWSKI,MŁAWSKI,2148.946382158669
fixed14,1934,AUGUSTOWSKI,NADWÓRNIAŃSKI,3404.2534357590202
fixed14,1934,AUGUSTOWSKI,NIESZAWSKI,2388.0636508157727
fixed14,1934,AUGUSTOWSKI,NIEŚWIESKI,1920.8136722945064
fixed14,1934,AUGUSTOWSKI,NIŻAŃSKI,2544.5785483114955
fixed14,1934,AUGUSTOWSKI,NOWOGRÓDZKI,1323.136597190096
fixed14,1934,AUGUSTOWSKI,NOWOSĄDECKI,3156.1228415903524
fixed14,1934,AUGUSTOWSKI,NOWOTARSKI,3219.5543438152936
fixed14,1934,AUGUSTOWSKI,NOWOTOMYSKI,3075.5239924187085
fixed14,1934,AUGUSTOWSKI,OBORNICKI,2941.4508981211084
fixed14,1934,AUGUSTOWSKI,OLKUSKI,2827.909650489354
fixed14,1934,AUGUSTOWSKI,OPATOWSKI,2447.0655294465823
fixed14,1934,AUGUSTOWSKI,OPOCZYŃSKI,2207.611192644362
fixed14,1934,AUGUSTOWSKI,OSTROWSKI (OSTRÓW MAZOWIECKA),1317.7934959630336
fixed14,1934,AUGUSTOWSKI,OSTROWSKI (OSTRÓW WIELKOPOLSKI),2672.0178704774703
fixed14,1934,AUGUSTOWSKI,OSTROŁĘCKI,1417.8995226803347
fixed14,1934,AUGUSTOWSKI,OSZMIAŃSKI,1952.3368422973163
fixed14,1934,AUGUSTOWSKI,PIOTRKOWSKI,2236.5495842730734
fixed14,1934,AUGUSTOWSKI,PIŃCZOWSKI,2702.022921466482
fixed14,1934,AUGUSTOWSKI,PIŃSKI,2072.44209218787
fixed14,1934,AUGUSTOWSKI,PODHAJECKI,3010.3170768651707
fixed14,1934,AUGUSTOWSKI,POSTAWSKI,1911.9187040285576
fixed14,1934,AUGUSTOWSKI,POZNAŃ (MIASTO),2776.6762852932543
fixed14,1934,AUGUSTOWSKI,POZNAŃSKI,2798.146219316381
fixed14,1934,AUGUSTOWSKI,PRUŻAŃSKI,1690.8886991150848
fixed14,1934,AUGUSTOWSKI,PRZASNYCKI,1682.5695464271625
fixed14,1934,AUGUSTOWSKI,PRZEMYSKI,2824.145334825566
fixed14,1934,AUGUSTOWSKI,PRZEMYŚLAŃSKI,2840.8491113432115
fixed14,1934,AUGUSTOWSKI,PRZEWORSKI,2694.4482338014986
fixed14,1934,AUGUSTOWSKI,PSZCZYŃSKI,2970.9393392928414
fixed14,1934,AUGUSTOWSKI,PUŁAWSKI,2138.622599489587
fixed14,1934,AUGUSTOWSKI,PUŁTUSKI,1975.6336661767948
fixed14,1934,AUGUSTOWSKI,PŁOCKI,2359.7413983454458
fixed14,1934,AUGUSTOWSKI,PŁOŃSKI,1896.3172592564113
fixed14,1934,AUGUSTOWSKI,RADOMSKI,2015.2938351313076
fixed14,1934,AUGUSTOWSKI,RADOMSZCZAŃSKI,2334.3380498301294
fixed14,1934,AUGUSTOWSKI,RADZIECHOWSKI,2652.9604240856397
fixed14,1934,AUGUSTOWSKI,RADZYMIŃSKI,1399.5878738793192
fixed14,1934,AUGUSTOWSKI,RADZYŃSKI,1775.0665156523844
fixed14,1934,AUGUSTOWSKI,RAWICKI,2902.291926015721
fixed14,1934,AUGUSTOWSKI,RAWSKI (RAWA MAZOWIECKA),2129.9094333262638
fixed14,1934,AUGUSTOWSKI,RAWSKI (RAWA RUSKA),2422.8388931110867
fixed14,1934,AUGUSTOWSKI,ROHATYŃSKI,3108.5183091073104
fixed14,1934,AUGUSTOWSKI,ROPCZYCKI,2757.7599119986608
fixed14,1934,AUGUSTOWSKI,RUDECKI,2945.0672913915755
fixed14,1934,AUGUSTOWSKI,RYBNICKI,3045.5510855384036
fixed14,1934,AUGUSTOWSKI,RYPIŃSKI,2229.8349981495667
fixed14,1934,AUGUSTOWSKI,RZESZOWSKI,2839.6767336970224
fixed14,1934,AUGUSTOWSKI,RÓWIEŃSKI,2608.207805943926
fixed14,1934,AUGUSTOWSKI,SAMBORSKI,2875.2480760216586
fixed14,1934,AUGUSTOWSKI,SANDOMIERSKI,2891.351836043985
