scenario,year,origin_district,dest_district,distance_value
baseline,1927,AUGUSTOWSKI,BARANOWICKI,171.3838092172204
baseline,1927,AUGUSTOWSKI,BIALSKI (BIAŁA KRAKOWSKA),435.22903128963344
baseline,1927,AUGUSTOWSKI,BIALSKI (BIAŁA PODLASKA),195.94974943051488
baseline,1927,AUGUSTOWSKI,BIAŁOSTOCKI,96.00221399023627
baseline,1927,AUGUSTOWSKI,BIELSKI (BIELSK PODLASKI),125.98960144152751
baseline,1927,AUGUSTOWSKI,BIELSKO,437.5599675636852
baseline,1927,AUGUSTOWSKI,BIŁGORAJSKI,296.9125311155861
baseline,1927,AUGUSTOWSKI,BOCHEŃSKI,414.70302658128446
baseline,1927,AUGUSTOWSKI,BORSZCZOWSKI,500.2722272155324
baseline,1927,AUGUSTOWSKI,BRASŁAWSKI,248.73161133466078
baseline,1927,AUGUSTOWSKI,BRODNICKI,316.1638482100812
baseline,1927,AUGUSTOWSKI,BRODZKI,388.8687644644676
baseline,1927,AUGUSTOWSKI,BRZESKI (BRZESKO),400.98060464677184
baseline,1927,AUGUSTOWSKI,BRZESKI (BRZEŚĆ N.BUG.),169.5170256232793
baseline,1927,AUGUSTOWSKI,BRZEZIŃSKI,289.76533023475986
baseline,1927,AUGUSTOWSKI,BRZEŻAŃSKI,406.8743324744133
baseline,1927,AUGUSTOWSKI,BRZOZOWSKI,388.03631782041793
baseline,1927,AUGUSTOWSKI,BUCZACKI,460.9839877524065
baseline,1927,AUGUSTOWSKI,BYDGOSKI,382.1421115368419
baseline,1927,AUGUSTOWSKI,BÓBRECKI,390.0633148084992
baseline,1927,AUGUSTOWSKI,BĘDZIŃSKI,408.0553778428337
baseline,1927,AUGUSTOWSKI,BŁOŃSKI,281.2648618255854
baseline,1927,AUGUSTOWSKI,CHEŁMIŃSKI,372.73707755480535
baseline,1927,AUGUSTOWSKI,CHEŁMSKI,236.70998003147332
baseline,1927,AUGUSTOWSKI,CHODZIESKI,423.7243154724222
baseline,1927,AUGUSTOWSKI,CHOJNICKI,405.4292283858974
baseline,1927,AUGUSTOWSKI,CHORZÓW,407.2143002513885
baseline,1927,AUGUSTOWSKI,CHRZANOWSKI,405.0888368233405
baseline,1927,AUGUSTOWSKI,CIECHANOWSKI,254.03234572000494
baseline,1927,AUGUSTOWSKI,CIESZYŃSKI,450.34105464206027
baseline,1927,AUGUSTOWSKI,CZARNKOWSKI,435.2508541051641
baseline,1927,AUGUSTOWSKI,CZORTKOWSKI,471.5531994806749
baseline,1927,AUGUSTOWSKI,CZĘSTOCHOWSKI,360.7149727908461
baseline,1927,AUGUSTOWSKI,DOBROMILSKI,417.10410912785767
baseline,1927,AUGUSTOWSKI,DOLIŃSKI,418.3179822041664
baseline,1927,AUGUSTOWSKI,DROHICKI,237.6076915687492
baseline,1927,AUGUSTOWSKI,DROHOBYCKI,407.8434515365902
baseline,1927,AUGUSTOWSKI,DUBIEŃSKI,362.67737723789077
baseline,1927,AUGUSTOWSKI,DZIAŁDOWSKI,292.46945986153236
baseline,1927,AUGUSTOWSKI,DZIŚNIEŃSKI,256.7065423838276
baseline,1927,AUGUSTOWSKI,DĄBROWSKI,402.93494102754306
baseline,1927,AUGUSTOWSKI,GARWOLIŃSKI,224.60651627421316
baseline,1927,AUGUSTOWSKI,GNIEŹNIEŃSKI,366.0327259824847
baseline,1927,AUGUSTOWSKI,GORLICKI,420.89417054064484
baseline,1927,AUGUSTOWSKI,GOSTYNIŃSKI,298.369364712935
baseline,1927,AUGUSTOWSKI,GOSTYŃSKI,404.65620290878275
baseline,1927,AUGUSTOWSKI,GRODZIEŃSKI,60.98039458924676
baseline,1927,AUGUSTOWSKI,GRUDZIĄDZKI,344.65409052887657
baseline,1927,AUGUSTOWSKI,GRÓDECKI,366.556302405377
baseline,1927,AUGUSTOWSKI,GRÓJECKI,235.06316316800974
baseline,1927,AUGUSTOWSKI,HOROCHOWSKI,368.2308140903868
baseline,1927,AUGUSTOWSKI,HORODEŃSKI,485.5826693561985
baseline,1927,AUGUSTOWSKI,HRUBIESZOWSKI,303.47200504847507
baseline,1927,AUGUSTOWSKI,INOWROCŁAWSKI,371.67988475738014
baseline,1927,AUGUSTOWSKI,IWACEWICKI,211.92103172168186
baseline,1927,AUGUSTOWSKI,IŁŻECKI,329.3664090445595
baseline,1927,AUGUSTOWSKI,JANOWSKI,295.4644006153566
baseline,1927,AUGUSTOWSKI,JAROCIŃSKI,386.37941585096524
baseline,1927,AUGUSTOWSKI,JAROSŁAWSKI,368.41154512742247
baseline,1927,AUGUSTOWSKI,JASIELSKI,413.9622741525764
baseline,1927,AUGUSTOWSKI,JAWOROWSKI,380.4451419906453
baseline,1927,AUGUSTOWSKI,JĘDRZEJOWSKI,336.0592581656835
baseline,1927,AUGUSTOWSKI,KALISKI,364.2103058922129
baseline,1927,AUGUSTOWSKI,KAMIONECKI,335.8163374868345
baseline,1927,AUGUSTOWSKI,KARTUSKI,446.9507906804196
baseline,1927,AUGUSTOWSKI,KATOWICE,408.9039523920275
baseline,1927,AUGUSTOWSKI,KAŁUSKI,425.66152182963555
baseline,1927,AUGUSTOWSKI,KIELECKI,316.7645140506207
