scenario,year,origin_district,dest_district,distance_value
fixed14,1937,AUGUSTOWSKI,BARANOWICKI,1373.7669220662312
fixed14,1937,AUGUSTOWSKI,BIALSKI (BIAŁA KRAKOWSKA),3133.112033726735
fixed14,1937,AUGUSTOWSKI,BIALSKI (BIAŁA PODLASKA),1560.5929074286255
fixed14,1937,AUGUSTOWSKI,BIAŁOSTOCKI,863.468378395347
fixed14,1937,AUGUSTOWSKI,BIELSKI (BIELSK PODLASKI),1099.847979022251
fixed14,1937,AUGUSTOWSKI,BIELSKO,3117.446009694726
fixed14,1937,AUGUSTOWSKI,BIŁGORAJSKI,2256.4187549706407
fixed14,1937,AUGUSTOWSKI,BOCHEŃSKI,2927.4095726375667
fixed14,1937,AUGUSTOWSKI,BORSZCZOWSKI,3782.5064956816213
fixed14,1937,AUGUSTOWSKI,BRASŁAWSKI,1935.4604843793816
fixed14,1937,AUGUSTOWSKI,BRODNICKI,2272.4510746393835
fixed14,1937,AUGUSTOWSKI,BRODZKI,2840.802126475177
fixed14,1937,AUGUSTOWSKI,BRZESKI (BRZESKO),3097.599548180872
fixed14,1937,AUGUSTOWSKI,BRZESKI (BRZEŚĆ N.BUG.),1344.4195407736547
fixed14,1937,AUGUSTOWSKI,BRZEZIŃSKI,2041.3610990341165
fixed14,1937,AUGUSTOWSKI,BRZEŻAŃSKI,3028.46378325433
fixed14,1937,AUGUSTOWSKI,BRZOZOWSKI,2937.9119685945298
fixed14,1937,AUGUSTOWSKI,BUCZACKI,3391.674021562511
fixed14,1937,AUGUSTOWSKI,BYDGOSKI,2605.7115035247202
fixed14,1937,AUGUSTOWSKI,BÓBRECKI,3015.587357183036
fixed14,1937,AUGUSTOWSKI,BĘDZIŃSKI,2754.4031939673323
fixed14,1937,AUGUSTOWSKI,BŁOŃSKI,1695.2684105969633
fixed14,1937,AUGUSTOWSKI,CHEŁMIŃSKI,2606.7817563751937
fixed14,1937,AUGUSTOWSKI,CHEŁMSKI,1808.1498085802666
fixed14,1937,AUGUSTOWSKI,CHODZIESKI,2924.0385778875016
fixed14,1937,AUGUSTOWSKI,CHOJNICKI,2999.8657403645675
fixed14,1937,AUGUSTOWSKI,CHORZÓW,2816.8548600303006
fixed14,1937,AUGUSTOWSKI,CHRZANOWSKI,2873.3749672670797
fixed14,1937,AUGUSTOWSKI,CIECHANOWSKI,1847.2291182137878
fixed14,1937,AUGUSTOWSKI,CIESZYŃSKI,3153.85176718505
fixed14,1937,AUGUSTOWSKI,CZARNKOWSKI,3112.6727758590823
fixed14,1937,AUGUSTOWSKI,CZORTKOWSKI,3418.202326846447
fixed14,1937,AUGUSTOWSKI,CZĘSTOCHOWSKI,2530.9386397254893
fixed14,1937,AUGUSTOWSKI,DOBROMILSKI,3146.814170443872
fixed14,1937,AUGUSTOWSKI,DOLIŃSKI,3116.495914303233
fixed14,1937,AUGUSTOWSKI,DROHICKI,1944.2308855221581
fixed14,1937,AUGUSTOWSKI,DROHOBYCKI,2993.3861747787114
