origin_district,dest_district,time_min
AUGUSTOWSKI,GORLICKI,3436.9692227219152
AUGUSTOWSKI,GOSTYNIŃSKI,2526.913403759993
AUGUSTOWSKI,GOSTYŃSKI,3225.4247706235537
AUGUSTOWSKI,GRODZIEŃSKI,756.7035646519971
AUGUSTOWSKI,GRUDZIĄDZKI,2786.9299518380512
AUGUSTOWSKI,GRÓDECKI,2959.069926397213
AUGUSTOWSKI,GRÓJECKI,2008.6055546028147
AUGUSTOWSKI,HOROCHOWSKI,3153.3578220388226
AUGUSTOWSKI,HORODEŃSKI,3939.718121135796
AUGUSTOWSKI,HRUBIESZOWSKI,2454.421279472092
AUGUSTOWSKI,INOWROCŁAWSKI,3057.0314904115107
AUGUSTOWSKI,IWACEWICKI,1820.5523173508836
AUGUSTOWSKI,IŁŻECKI,2801.091649240192
AUGUSTOWSKI,JANOWSKI,2459.398859078961
AUGUSTOWSKI,JAROCIŃSKI,3098.0029063765
AUGUSTOWSKI,JAROSŁAWSKI,2951.8991660423503
AUGUSTOWSKI,JASIELSKI,3293.4664038864407
AUGUSTOWSKI,JAWOROWSKI,3054.7124279480113
AUGUSTOWSKI,JĘDRZEJOWSKI,2683.764018156849
AUGUSTOWSKI,KALISKI,2955.981393112257
AUGUSTOWSKI,KAMIONECKI,2755.7626727208108
AUGUSTOWSKI,KARTUSKI,3612.679112335612
AUGUSTOWSKI,KATOWICE,3240.521020238843
AUGUSTOWSKI,KAŁUSKI,3585.864538018178
AUGUSTOWSKI,KIELECKI,2570.1102809103118
AUGUSTOWSKI,KOBRYŃSKI,1771.2125218727115
AUGUSTOWSKI,KOLBUSZOWSKI,3215.552343877185
AUGUSTOWSKI,KOLSKI,2578.117600269261
AUGUSTOWSKI,KONECKI,2550.3770223349875
AUGUSTOWSKI,KONIŃSKI,2768.3414546760155
AUGUSTOWSKI,KOPYCZYNIECKI,3697.341403956141
AUGUSTOWSKI,KOSOWSKI (KOSÓW HUCULSKI),4083.5877205173288
AUGUSTOWSKI,KOSTOPOLSKI,2848.6571281836145
AUGUSTOWSKI,KOSZYRSKI,2482.7248909717096
AUGUSTOWSKI,KOWELSKI,2160.0318105589436
AUGUSTOWSKI,KOZIENICKI,2140.1716697263264
AUGUSTOWSKI,KOŁOMYJSKI,3598.4459721963412
AUGUSTOWSKI,KOŚCIAŃSKI,3361.529298846022
AUGUSTOWSKI,KOŚCIERSKI,3471.1084989747633
AUGUSTOWSKI,KRAKOWSKI,3477.591814719947
AUGUSTOWSKI,KRAKÓW (MIASTO),3482.9912823566524
AUGUSTOWSKI,KRASNOSTAWSKI,2262.5385069099357
AUGUSTOWSKI,KROTOSZYŃSKI,3151.141937285456
AUGUSTOWSKI,KROŚNIEŃSKI,3383.48436632597
AUGUSTOWSKI,KRZEMIENIECKI,3187.8825932867603
AUGUSTOWSKI,KUTNOWSKI,2321.008986305845
AUGUSTOWSKI,KĘPIŃSKI,3146.016220688989
AUGUSTOWSKI,LESKI,3780.0183276121998
AUGUSTOWSKI,LESZCZYŃSKI,3338.263124564974
AUGUSTOWSKI,LIDZKI,1210.8592238358042
AUGUSTOWSKI,LIMANOWSKI,3578.557866388949
AUGUSTOWSKI,LIPNOWSKI,2480.5146071321215
AUGUSTOWSKI,LUBACZOWSKI,2818.735481762743
AUGUSTOWSKI,LUBARTOWSKI,2075.375946779262
AUGUSTOWSKI,LUBAWSKI,2561.646718142136
AUGUSTOWSKI,LUBELSKI,2209.5996362606666
AUGUSTOWSKI,LUBLINIECKI,3540.211087703779
AUGUSTOWSKI,LUBOMELSKI,2323.8085106571807
AUGUSTOWSKI,LWOWSKI,2870.314790948345
AUGUSTOWSKI,LWÓW (MIASTO),2759.388925955637
AUGUSTOWSKI,M. ST. WARSZAWA,1726.2601701660337
AUGUSTOWSKI,MAKOWSKI (MAKÓW MAZOWIECKI),2664.688971745493
AUGUSTOWSKI,MIECHOWSKI,3025.102895339188
AUGUSTOWSKI,MIELECKI,2823.6069412145152
AUGUSTOWSKI,MIĘDZYCHODZKI,3596.1961466012644
AUGUSTOWSKI,MIŃSKI,1725.2920052022155
AUGUSTOWSKI,MOGILEŃSKI,3111.2698840219987
AUGUSTOWSKI,MORSKI,3803.8358683549172
AUGUSTOWSKI,MOŁODECZAŃSKI,1745.7649584866247
AUGUSTOWSKI,MOŚCISKI,3321.32733187235
AUGUSTOWSKI,MYŚLENICKI,3813.708608564545
AUGUSTOWSKI,MŁAWSKI,2360.942591035293
AUGUSTOWSKI,NADWÓRNIAŃSKI,3678.597112285199
AUGUSTOWSKI,NIESZAWSKI,2654.139062871761
AUGUSTOWSKI,NIEŚWIESKI,2026.58213731807
AUGUSTOWSKI,NIŻAŃSKI,2747.7061940738013
AUGUSTOWSKI,NOWOGRÓDZKI,1414.8655654704748
AUGUSTOWSKI,NOWOSĄDECKI,3415.7041615752005
AUGUSTOWSKI,NOWOTARSKI,3682.0484530653252
AUGUSTOWSKI,NOWOTOMYSKI,3477.1898868259536
AUGUSTOWSKI,OBORNICKI,3342.346046408885
AUGUSTOWSKI,OLKUSKI,3119.4280653374362
AUGUSTOWSKI,OPATOWSKI,2711.4398369845057
AUGUSTOWSKI,OPOCZYŃSKI,2605.0570709883627
AUGUSTOWSKI,OSTROWSKI (OSTRÓW MAZOWIECKA),1436.868197437708
AUGUSTOWSKI,OSTROWSKI (OSTRÓW WIELKOPOLSKI),2960.792756097571
AUGUSTOWSKI,OSTROŁĘCKI,1542.174031262974
AUGUSTOWSKI,OSZMIAŃSKI,2075.287824728072
AUGUSTOWSKI,PIOTRKOWSKI,2630.3612534637086
AUGUSTOWSKI,PIŃCZOWSKI,3111.387782463977
AUGUSTOWSKI,PIŃSKI,2213.910685892038
AUGUSTOWSKI,PODHAJECKI,3264.313817800175
AUGUSTOWSKI,POSTAWSKI,2040.299894763958
AUGUSTOWSKI,POZNAŃ (MIASTO),3156.812837820977
AUGUSTOWSKI,POZNAŃSKI,3179.598383374368
AUGUSTOWSKI,PRUŻAŃSKI,1848.4230925103634
AUGUSTOWSKI,PRZASNYCKI,1847.4216956514044
AUGUSTOWSKI,PRZEMYSKI,3063.1290879262833
AUGUSTOWSKI,PRZEMYŚLAŃSKI,3076.3068049447734
AUGUSTOWSKI,PRZEWORSKI,2922.773915094036
AUGUSTOWSKI,PSZCZYŃSKI,3320.358802289982
AUGUSTOWSKI,PUŁAWSKI,2320.296528463717
AUGUSTOWSKI,PUŁTUSKI,2185.9396595351386
AUGUSTOWSKI,PŁOCKI,2633.4773071931227
AUGUSTOWSKI,PŁOŃSKI,2097.116487682261
AUGUSTOWSKI,RADOMSKI,2249.914579254612
AUGUSTOWSKI,RADOMSZCZAŃSKI,2740.903306347375
AUGUSTOWSKI,RADZIECHOWSKI,3002.2752405992796
AUGUSTOWSKI,RADZYMIŃSKI,1529.5077822282012
AUGUSTOWSKI,RADZYŃSKI,1924.1589154368921
AUGUSTOWSKI,RAWICKI,3206.038535757154
AUGUSTOWSKI,RAWSKI (RAWA MAZOWIECKA),2515.3655076494592
AUGUSTOWSKI,RAWSKI (RAWA RUSKA),2628.8406163550253
AUGUSTOWSKI,ROHATYŃSKI,3357.4624329219596
AUGUSTOWSKI,ROPCZYCKI,2989.9120441981004
AUGUSTOWSKI,RUDECKI,3173.9849770896003
AUGUSTOWSKI,RYBNICKI,3402.058986440275
AUGUSTOWSKI,RYPIŃSKI,2457.9124140447366
AUGUSTOWSKI,RZESZOWSKI,3078.4962492200307
AUGUSTOWSKI,RÓWIEŃSKI,2818.801922223358
AUGUSTOWSKI,SAMBORSKI,3120.0247014992847
AUGUSTOWSKI,SANDOMIERSKI,3181.6169432466977
AUGUSTOWSKI,SANOCKI,3755.572904095068
AUGUSTOWSKI,SARNEŃSKI,2441.6322877625475
AUGUSTOWSKI,SIEDLECKI,1689.891204810929
AUGUSTOWSKI,SIERADZKI,2595.6834214400483
AUGUSTOWSKI,SIERPECKI,2501.1696072132136
AUGUSTOWSKI,SKAŁACKI,3609.752142180162
AUGUSTOWSKI,SKIERNIEWICKI,2260.5550345548004
AUGUSTOWSKI,SOCHACZEWSKI,2108.1783069061466
AUGUSTOWSKI,SOKALSKI,2487.4995517819825
AUGUSTOWSKI,SOKOŁOWSKI,1531.4239629929275
AUGUSTOWSKI,SOKÓLSKI,747.9869087494359
AUGUSTOWSKI,STANISŁAWOWSKI,3381.5860855572932
AUGUSTOWSKI,STAROGARDZKI,3210.6459959625477
AUGUSTOWSKI,STOLIŃSKI,2337.373207104476
AUGUSTOWSKI,STOPNICKI,3301.5138315503414
AUGUSTOWSKI,STOŁPECKI,1939.3407035864604
AUGUSTOWSKI,STRYJSKI,3493.783744092929
AUGUSTOWSKI,SUWALSKI,435.62971202368834
AUGUSTOWSKI,SZAMOTULSKI,3398.7521611720204
AUGUSTOWSKI,SZCZUCZYŃSKI (WOJ. BIAŁOSTOCKIE),1299.969551638192
AUGUSTOWSKI,SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),1199.4992923865896
AUGUSTOWSKI,SZUBIŃSKI,3125.4782096833596
AUGUSTOWSKI,SĘPOLEŃSKI,3285.0867145778366
AUGUSTOWSKI,SŁONIMSKI,1237.8440879439077
AUGUSTOWSKI,TARNOBRZESKI,2606.8139332195315
AUGUSTOWSKI,TARNOGÓRSKI,3308.6312339279048
AUGUSTOWSKI,TARNOPOLSKI,3380.9220662762723
AUGUSTOWSKI,TARNOWSKI,3127.0935631191355
AUGUSTOWSKI,TCZEWSKI,3295.1764649243196
AUGUSTOWSKI,TOMASZOWSKI,2605.888834646565
AUGUSTOWSKI,TORUŃSKI,2841.761908997317
AUGUSTOWSKI,TREMBOWELSKI,3527.2005247635284
AUGUSTOWSKI,TUCHOLSKI,3127.0289933198446
AUGUSTOWSKI,TURCZAŃSKI,3349.247340961578
AUGUSTOWSKI,TURECKI,3224.5992474607556
AUGUSTOWSKI,TŁUMACKI,3489.2744879349175
AUGUSTOWSKI,WADOWICKI,3433.922066225967
AUGUSTOWSKI,WARSZAWSKI,1768.9361632134417
AUGUSTOWSKI,WIELUŃSKI,3655.847468323058
AUGUSTOWSKI,WILEJSKI,2067.4789319272245
AUGUSTOWSKI,WILEŃSKO-TROCKI,1349.1576286408533
AUGUSTOWSKI,WILNO (MIASTO),1183.176382458673
AUGUSTOWSKI,WOLSZTYŃSKI,3467.6628970490124
AUGUSTOWSKI,WOŁKOWYSKI,1050.7807590162467
AUGUSTOWSKI,WOŁOŻYŃSKI,2050.5637983791867
AUGUSTOWSKI,WRZESIŃSKI,2944.4340561061063
AUGUSTOWSKI,WYRZYSKI,3213.411474212111
AUGUSTOWSKI,WYSOKOMAZOWIECKI,1225.9234469935143
AUGUSTOWSKI,WĄBRZESKI,2771.5484730365647
AUGUSTOWSKI,WĄGROWIECKI,3232.317717153443
AUGUSTOWSKI,WĘGROWSKI,1768.133755103818
AUGUSTOWSKI,WŁOCŁAWSKI,2592.0468280712016
AUGUSTOWSKI,WŁODAWSKI,1959.4226489345797
AUGUSTOWSKI,WŁODZIMIERSKI,2261.164605600356
AUGUSTOWSKI,WŁOSZCZOWSKI,2870.9376875087924
AUGUSTOWSKI,ZALESZCZYCKI,3971.1186698900597
AUGUSTOWSKI,ZAMOJSKI,2219.3129979914847
AUGUSTOWSKI,ZBARASKI,3545.686208312458
AUGUSTOWSKI,ZBOROWSKI,3463.594670028612
AUGUSTOWSKI,ZDOŁBUNOWSKI,2927.8189339611463
AUGUSTOWSKI,ZŁOCZOWSKI,3162.099877268554
AUGUSTOWSKI,ŁASKI,2639.1489026868367
AUGUSTOWSKI,ŁAŃCUCKI,2860.980699416453
AUGUSTOWSKI,ŁOMŻYŃSKI,1408.2231035440418
AUGUSTOWSKI,ŁOWICKI,2118.4492415215327
AUGUSTOWSKI,ŁUCKI,2419.3110699294816
AUGUSTOWSKI,ŁUKOWSKI,1862.2710468630776
AUGUSTOWSKI,ŁUNINIECKI,2049.939428991202
AUGUSTOWSKI,ŁÓDZKI,2356.6376435853363
AUGUSTOWSKI,ŁÓDŹ (MIASTO),2410.9477514455043
AUGUSTOWSKI,ŁĘCZYCKI,2483.078740005382
AUGUSTOWSKI,ŚNIATYŃSKI,3842.2376916549133
AUGUSTOWSKI,ŚREDZKI,3236.389056257096
AUGUSTOWSKI,ŚREMSKI,3421.9564969321746
AUGUSTOWSKI,ŚWIECKI,2943.291993347682
AUGUSTOWSKI,ŚWIĘCIAŃSKI,1677.6254534811972
AUGUSTOWSKI,ŚWIĘTOCHŁOWICKI,3225.2740712237864
AUGUSTOWSKI,ŻNIŃSKI,3150.5059434640025
AUGUSTOWSKI,ŻYDACZOWSKI,3233.2946596698694
AUGUSTOWSKI,ŻYWIECKI,3568.658317561421
AUGUSTOWSKI,ŻÓŁKIEWSKI,2808.6056929736014
BARANOWICKI,AUGUSTOWSKI,1688.4511930618426
BARANOWICKI,BIALSKI (BIAŁA KRAKOWSKA),3502.554576905095
BARANOWICKI,BIALSKI (BIAŁA PODLASKA),1546.9971609777913
BARANOWICKI,BIAŁOSTOCKI,1342.590184170547
BARANOWICKI,BIELSKI (BIELSK PODLASKI),1456.9308156239426
BARANOWICKI,BIELSKO,3496.195272756022
BARANOWICKI,BIŁGORAJSKI,2297.5008785170685
BARANOWICKI,BOCHEŃSKI,3207.096794470069
BARANOWICKI,BORSZCZOWSKI,3459.23227079453
BARANOWICKI,BRASŁAWSKI,2085.788823449275
BARANOWICKI,BRODNICKI,2964.120372384466
BARANOWICKI,BRODZKI,2260.003518501117
BARANOWICKI,BRZESKI (BRZESKO),3277.0984786884687
BARANOWICKI,BRZESKI (BRZEŚĆ N.BUG.),1317.4301396245235
BARANOWICKI,BRZEZIŃSKI,2792.8483676433484
BARANOWICKI,BRZEŻAŃSKI,3126.929959209184
BARANOWICKI,BRZOZOWSKI,3112.021186537803
BARANOWICKI,BUCZACKI,3253.998967690517
BARANOWICKI,BYDGOSKI,3455.6235768164297
BARANOWICKI,BÓBRECKI,3085.1428118055283
BARANOWICKI,BĘDZIŃSKI,3320.977680337078
BARANOWICKI,BŁOŃSKI,2731.3650669286517
BARANOWICKI,CHEŁMIŃSKI,3415.7573588494
BARANOWICKI,CHEŁMSKI,1817.0558383048146
BARANOWICKI,CHODZIESKI,3792.4527037600365
BARANOWICKI,CHOJNICKI,3747.0257863046795
BARANOWICKI,CHORZÓW,3211.0191356537875
BARANOWICKI,CHRZANOWSKI,3227.094723207995
BARANOWICKI,CIECHANOWSKI,2500.2234367912206
BARANOWICKI,CIESZYŃSKI,3555.266787727168
BARANOWICKI,CZARNKOWSKI,3983.219581790675
BARANOWICKI,CZORTKOWSKI,3086.623598570402
BARANOWICKI,CZĘSTOCHOWSKI,3114.2423851064314
BARANOWICKI,DOBROMILSKI,3291.937010486457
BARANOWICKI,DOLIŃSKI,3216.892687209313
BARANOWICKI,DROHICKI,1411.5246489507797
BARANOWICKI,DROHOBYCKI,3088.268169588459
BARANOWICKI,DUBIEŃSKI,2142.564392519434
BARANOWICKI,DZIAŁDOWSKI,2897.5497634660696
BARANOWICKI,DZIŚNIEŃSKI,2027.1337858835109
BARANOWICKI,DĄBROWSKI,3148.227829207847
BARANOWICKI,GARWOLIŃSKI,2290.5548775116417
BARANOWICKI,GNIEŹNIEŃSKI,3457.1266244523567
BARANOWICKI,GORLICKI,3372.3123577956017
BARANOWICKI,GOSTYNIŃSKI,2919.6665579633764
BARANOWICKI,GOSTYŃSKI,3618.177924826937
BARANOWICKI,GRODZIEŃSKI,1443.0295456452327
BARANOWICKI,GRUDZIĄDZKI,3179.6831060414343
BARANOWICKI,GRÓDECKI,2803.752829548903
BARANOWICKI,GRÓJECKI,2401.3587088061977
BARANOWICKI,HOROCHOWSKI,2962.7114673656665
BARANOWICKI,HORODEŃSKI,3520.958968269899
BARANOWICKI,HRUBIESZOWSKI,2302.7182338115194
BARANOWICKI,INOWROCŁAWSKI,3449.784644614894
BARANOWICKI,IWACEWICKI,802.955454452231
BARANOWICKI,IŁŻECKI,2814.087643188916
BARANOWICKI,JANOWSKI,2394.741994152648
BARANOWICKI,JAROCIŃSKI,3490.756060579883
BARANOWICKI,JAROSŁAWSKI,2886.007265211959
BARANOWICKI,JASIELSKI,3228.809538960128
BARANOWICKI,JAWOROWSKI,2899.3953310997003
BARANOWICKI,JĘDRZEJOWSKI,2696.7600121055716
BARANOWICKI,KALISKI,3348.734547315642
BARANOWICKI,KAMIONECKI,2572.536410330488
BARANOWICKI,KARTUSKI,4005.432266538996
BARANOWICKI,KATOWICE,3253.5170141875665
BARANOWICKI,KAŁUSKI,3430.547441169868
BARANOWICKI,KIELECKI,2583.106274859035
BARANOWICKI,KOBRYŃSKI,1381.5983658929706
BARANOWICKI,KOLBUSZOWSKI,3150.8954789508725
BARANOWICKI,KOLSKI,2970.870754472645
BARANOWICKI,KONECKI,2578.387507577816
BARANOWICKI,KONIŃSKI,3161.0946088793994
BARANOWICKI,KOPYCZYNIECKI,3060.825010707109
BARANOWICKI,KOSOWSKI (KOSÓW HUCULSKI),3928.2706236690196
BARANOWICKI,KOSTOPOLSKI,1831.0602652849623
BARANOWICKI,KOSZYRSKI,1618.205743181604
BARANOWICKI,KOWELSKI,2008.3287648983717
BARANOWICKI,KOZIENICKI,2153.1676636750494
BARANOWICKI,KOŁOMYJSKI,3443.128875348032
BARANOWICKI,KOŚCIAŃSKI,3754.282453049405
BARANOWICKI,KOŚCIERSKI,3863.8616531781454
BARANOWICKI,KRAKOWSKI,3486.7855499458137
BARANOWICKI,KRAKÓW (MIASTO),3495.9872763053763
BARANOWICKI,KRASNOSTAWSKI,2110.835461249363
BARANOWICKI,KROTOSZYŃSKI,3543.89509148884
BARANOWICKI,KROŚNIEŃSKI,3318.8275013996563
BARANOWICKI,KRZEMIENIECKI,2363.9953377646634
BARANOWICKI,KUTNOWSKI,2713.7621405092286
BARANOWICKI,KĘPIŃSKI,3538.7693748923725
BARANOWICKI,LESKI,3679.7237769896437
BARANOWICKI,LESZCZYŃSKI,3731.016278768357
BARANOWICKI,LIDZKI,925.9133614449786
BARANOWICKI,LIMANOWSKI,3513.9010014626365
BARANOWICKI,LIPNOWSKI,2873.2677613355045
BARANOWICKI,LUBACZOWSKI,2667.032436102171
BARANOWICKI,LUBARTOWSKI,2085.479650687018
BARANOWICKI,LUBAWSKI,2954.3998723455193
BARANOWICKI,LUBELSKI,2144.942771334354
BARANOWICKI,LUBLINIECKI,3553.2070816525024
BARANOWICKI,LUBOMELSKI,2172.105464996609
BARANOWICKI,LWOWSKI,2715.0622630825646
BARANOWICKI,LWÓW (MIASTO),2604.0718291073267
BARANOWICKI,M. ST. WARSZAWA,2119.013324369417
BARANOWICKI,MAKOWSKI (MAKÓW MAZOWIECKI),3057.4421259488763
BARANOWICKI,MIECHOWSKI,3038.098889287911
BARANOWICKI,MIELECKI,2758.950076288203
BARANOWICKI,MIĘDZYCHODZKI,3988.9493008046475
BARANOWICKI,MIŃSKI,2023.0447932313853
BARANOWICKI,MOGILEŃSKI,3504.0230382253812
BARANOWICKI,MORSKI,4196.589022558301
BARANOWICKI,MOŁODECZAŃSKI,1410.2139735615258
BARANOWICKI,MOŚCISKI,3220.7385052742934
BARANOWICKI,MYŚLENICKI,3810.7545275362
BARANOWICKI,MŁAWSKI,2753.695745238675
BARANOWICKI,NADWÓRNIAŃSKI,3523.280015436889
BARANOWICKI,NIESZAWSKI,3046.892217075143
BARANOWICKI,NIEŚWIESKI,933.0402574339458
BARANOWICKI,NIŻAŃSKI,2683.049329147488
BARANOWICKI,NOWOGRÓDZKI,664.6176166449402
BARANOWICKI,NOWOSĄDECKI,3351.047296648888
BARANOWICKI,NOWOTARSKI,3680.146486382322
BARANOWICKI,NOWOTOMYSKI,3869.9430410293385
BARANOWICKI,OBORNICKI,3735.099200612269
BARANOWICKI,OLKUSKI,3132.4240592861593
BARANOWICKI,OPATOWSKI,2724.4358309332297
BARANOWICKI,OPOCZYŃSKI,2639.700511513269
BARANOWICKI,OSTROWSKI (OSTRÓW MAZOWIECKA),1829.6213516410912
BARANOWICKI,OSTROWSKI (OSTRÓW WIELKOPOLSKI),3353.5459103009534
BARANOWICKI,OSTROŁĘCKI,1934.9271854663564
BARANOWICKI,OSZMIAŃSKI,1755.409049911824
BARANOWICKI,PIOTRKOWSKI,3023.1144076670926
BARANOWICKI,PIŃCZOWSKI,3124.3837764126997
BARANOWICKI,PIŃSKI,1196.3138229933854
BARANOWICKI,PODHAJECKI,3112.610772139602
BARANOWICKI,POSTAWSKI,2056.324460800443
BARANOWICKI,POZNAŃ (MIASTO),3549.565992024361
BARANOWICKI,POZNAŃSKI,3572.351537577751
BARANOWICKI,PRUŻAŃSKI,1024.4824443351504
BARANOWICKI,PRZASNYCKI,2240.174849854787
BARANOWICKI,PRZEMYSKI,2998.4722229999707
BARANOWICKI,PRZEMYŚLAŃSKI,2924.603759284201
BARANOWICKI,PRZEWORSKI,2858.117050167724
BARANOWICKI,PSZCZYŃSKI,3333.354796238705
BARANOWICKI,PUŁAWSKI,2333.292522412441
BARANOWICKI,PUŁTUSKI,2578.6928137385216
BARANOWICKI,PŁOCKI,3026.230461396506
BARANOWICKI,PŁOŃSKI,2489.8696418856434
BARANOWICKI,RADOMSKI,2265.5681581796157
BARANOWICKI,RADOMSZCZAŃSKI,3133.6564605507588
BARANOWICKI,RADZIECHOWSKI,2850.5721949387075
BARANOWICKI,RADZYMIŃSKI,1922.2609364315845
BARANOWICKI,RADZYŃSKI,1937.154909385616
BARANOWICKI,RAWICKI,3598.791689960538
BARANOWICKI,RAWSKI (RAWA MAZOWIECKA),2908.1186618528423
BARANOWICKI,RAWSKI (RAWA RUSKA),2477.05216594763
BARANOWICKI,ROHATYŃSKI,3202.1453360736505
BARANOWICKI,ROPCZYCKI,2925.2551792717877
BARANOWICKI,RUDECKI,3018.6678802412907
BARANOWICKI,RYBNICKI,3415.054980388999
BARANOWICKI,RYPIŃSKI,2850.66556824812
BARANOWICKI,RZESZOWSKI,3013.839384293718
BARANOWICKI,RÓWIEŃSKI,1994.9146667012606
BARANOWICKI,SAMBORSKI,2965.208669326714
BARANOWICKI,SANDOMIERSKI,3187.734648283311
BARANOWICKI,SANOCKI,3656.4802427226045
BARANOWICKI,SARNEŃSKI,1424.0354248638946
BARANOWICKI,SIEDLECKI,1830.4468043955399
BARANOWICKI,SIERADZKI,2988.4365756434318
BARANOWICKI,SIERPECKI,2893.9227614165966
BARANOWICKI,SKAŁACKI,2973.2357489311294
BARANOWICKI,SKIERNIEWICKI,2653.308188758184
BARANOWICKI,SOCHACZEWSKI,2500.93146110953
BARANOWICKI,SOKALSKI,2335.79650612141
BARANOWICKI,SOKOŁOWSKI,1924.1771171963107
BARANOWICKI,SOKÓLSKI,1492.55555788808
BARANOWICKI,STANISŁAWOWSKI,3226.268988708983
BARANOWICKI,STAROGARDZKI,3603.3991501659307
BARANOWICKI,STOLIŃSKI,1319.7763442058233
BARANOWICKI,STOPNICKI,3314.5098254990653
BARANOWICKI,STOŁPECKI,921.7438406878075
BARANOWICKI,STRYJSKI,3338.466647244619
BARANOWICKI,SUWALSKI,1750.4662101776655
BARANOWICKI,SZAMOTULSKI,3791.5053153754034
BARANOWICKI,SZCZUCZYŃSKI (WOJ. BIAŁOSTOCKIE),1692.722705841575
BARANOWICKI,SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),1413.5384896037503
BARANOWICKI,SZUBIŃSKI,3518.231363886745
BARANOWICKI,SĘPOLEŃSKI,3677.8398687812196
BARANOWICKI,SŁONIMSKI,639.007680541186
BARANOWICKI,TARNOBRZESKI,2542.157068293218
BARANOWICKI,TARNOGÓRSKI,3321.6272278766287
BARANOWICKI,TARNOPOLSKI,2744.4056730272396
BARANOWICKI,TARNOWSKI,3062.4366981928233
BARANOWICKI,TCZEWSKI,3687.9296191277026
BARANOWICKI,TOMASZOWSKI,2454.1857889859934
BARANOWICKI,TORUŃSKI,3234.515063200701
BARANOWICKI,TREMBOWELSKI,2890.6841315144966
BARANOWICKI,TUCHOLSKI,3519.782147523229
BARANOWICKI,TURCZAŃSKI,3193.930244113268
BARANOWICKI,TURECKI,3617.352401664138
BARANOWICKI,TŁUMACKI,3333.957391086608
BARANOWICKI,WADOWICKI,3446.9180601746916
BARANOWICKI,WARSZAWSKI,2160.7192302964145
BARANOWICKI,WIELUŃSKI,4048.6006225264405
BARANOWICKI,WILEJSKI,1747.6001571109773
BARANOWICKI,WILEŃSKO-TROCKI,1350.5825815009064
BARANOWICKI,WILNO (MIASTO),1199.200948495158
BARANOWICKI,WOLSZTYŃSKI,3860.4160512523954
BARANOWICKI,WOŁKOWYSKI,989.1517755110635
BARANOWICKI,WOŁOŻYŃSKI,1320.1750037655597
BARANOWICKI,WRZESIŃSKI,3337.1872103094897
BARANOWICKI,WYRZYSKI,3606.164628415494
BARANOWICKI,WYSOKOMAZOWIECKI,1618.6766011968969
BARANOWICKI,WĄBRZESKI,3164.301627239948
