scenario,year,origin_district,dest_district,distance_value
fixed14,1936,AUGUSTOWSKI,BARANOWICKI,1374.769533222951
fixed14,1936,AUGUSTOWSKI,BIALSKI (BIAŁA KRAKOWSKA),3134.197126924531
fixed14,1936,AUGUSTOWSKI,BIALSKI (BIAŁA PODLASKA),1561.3428570966269
fixed14,1936,AUGUSTOWSKI,BIAŁOSTOCKI,864.3422765293324
fixed14,1936,AUGUSTOWSKI,BIELSKI (BIELSK PODLASKI),1100.6786255618586
fixed14,1936,AUGUSTOWSKI,BIELSKO,3119.1479060001748
fixed14,1936,AUGUSTOWSKI,BIŁGORAJSKI,2257.168219833982
fixed14,1936,AUGUSTOWSKI,BOCHEŃSKI,2928.276155626932
fixed14,1936,AUGUSTOWSKI,BORSZCZOWSKI,3783.1819388705585
fixed14,1936,AUGUSTOWSKI,BRASŁAWSKI,1936.3204005240816
fixed14,1936,AUGUSTOWSKI,BRODNICKI,2278.2175578881147
fixed14,1936,AUGUSTOWSKI,BRODZKI,2841.581372709036
fixed14,1936,AUGUSTOWSKI,BRZESKI (BRZESKO),3098.3750976068695
fixed14,1936,AUGUSTOWSKI,BRZESKI (BRZEŚĆ N.BUG.),1344.9165019914308
fixed14,1936,AUGUSTOWSKI,BRZEZIŃSKI,2041.7230783300654
fixed14,1936,AUGUSTOWSKI,BRZEŻAŃSKI,3029.1849187548955
fixed14,1936,AUGUSTOWSKI,BRZOZOWSKI,2938.499738247358
fixed14,1936,AUGUSTOWSKI,BUCZACKI,3392.3958147899225
fixed14,1936,AUGUSTOWSKI,BYDGOSKI,2741.278603698123
fixed14,1936,AUGUSTOWSKI,BÓBRECKI,3016.3036373821697
fixed14,1936,AUGUSTOWSKI,BĘDZIŃSKI,2864.8721646075373
fixed14,1936,AUGUSTOWSKI,BŁOŃSKI,1696.1627025848932
fixed14,1936,AUGUSTOWSKI,CHEŁMIŃSKI,2700.263878510941
fixed14,1936,AUGUSTOWSKI,CHEŁMSKI,1808.8029955372488
fixed14,1936,AUGUSTOWSKI,CHODZIESKI,3028.5827702067436
fixed14,1936,AUGUSTOWSKI,CHOJNICKI,3006.501858520098
fixed14,1936,AUGUSTOWSKI,CHORZÓW,2829.06414570869
fixed14,1936,AUGUSTOWSKI,CHRZANOWSKI,2874.2876171696307
fixed14,1936,AUGUSTOWSKI,CIECHANOWSKI,1848.0004695583293
fixed14,1936,AUGUSTOWSKI,CIESZYŃSKI,3154.676900338302
fixed14,1936,AUGUSTOWSKI,CZARNKOWSKI,3116.728791518852
fixed14,1936,AUGUSTOWSKI,CZORTKOWSKI,3418.9896201576344
fixed14,1936,AUGUSTOWSKI,CZĘSTOCHOWSKI,2532.030644564691
fixed14,1936,AUGUSTOWSKI,DOBROMILSKI,3147.618580282439
fixed14,1936,AUGUSTOWSKI,DOLIŃSKI,3117.2889666669244
fixed14,1936,AUGUSTOWSKI,DROHICKI,1944.9876793414646
fixed14,1936,AUGUSTOWSKI,DROHOBYCKI,2993.746826044644
fixed14,1936,AUGUSTOWSKI,DUBIEŃSKI,2739.953421002469
fixed14,1936,AUGUSTOWSKI,DZIAŁDOWSKI,2216.5695847057764
fixed14,1936,AUGUSTOWSKI,DZIŚNIEŃSKI,2062.2741710314313
fixed14,1936,AUGUSTOWSKI,DĄBROWSKI,2963.9775208605643
fixed14,1936,AUGUSTOWSKI,GARWOLIŃSKI,1841.104613755963
fixed14,1936,AUGUSTOWSKI,GNIEŹNIEŃSKI,2658.1645327462834
fixed14,1936,AUGUSTOWSKI,GORLICKI,3085.466116873362
fixed14,1936,AUGUSTOWSKI,GOSTYNIŃSKI,2276.419379958258
fixed14,1936,AUGUSTOWSKI,GOSTYŃSKI,2917.3958602659436
fixed14,1936,AUGUSTOWSKI,GRODZIEŃSKI,723.1435173678725
fixed14,1936,AUGUSTOWSKI,GRUDZIĄDZKI,2478.2127329341115
fixed14,1936,AUGUSTOWSKI,GRÓDECKI,2729.167747967214
fixed14,1936,AUGUSTOWSKI,GRÓJECKI,1766.6628561476764
fixed14,1936,AUGUSTOWSKI,HOROCHOWSKI,2573.39700020579
fixed14,1936,AUGUSTOWSKI,HORODEŃSKI,3649.2506953922925
fixed14,1936,AUGUSTOWSKI,HRUBIESZOWSKI,2257.7320663059013
fixed14,1936,AUGUSTOWSKI,INOWROCŁAWSKI,2621.30286984064
fixed14,1936,AUGUSTOWSKI,IWACEWICKI,1699.7483380796268
fixed14,1936,AUGUSTOWSKI,IŁŻECKI,2532.1783119540655
fixed14,1936,AUGUSTOWSKI,JANOWSKI,2267.0382382650405
fixed14,1936,AUGUSTOWSKI,JAROCIŃSKI,2784.982060817963
fixed14,1936,AUGUSTOWSKI,JAROSŁAWSKI,2721.469491958215
fixed14,1936,AUGUSTOWSKI,JASIELSKI,3036.7909597847006
fixed14,1936,AUGUSTOWSKI,JAWOROWSKI,2818.449952899013
fixed14,1936,AUGUSTOWSKI,JĘDRZEJOWSKI,2415.541847241474
fixed14,1936,AUGUSTOWSKI,KALISKI,2658.043129683918
fixed14,1936,AUGUSTOWSKI,KAMIONECKI,2520.0141752149143
fixed14,1936,AUGUSTOWSKI,KARTUSKI,3125.191034779296
fixed14,1936,AUGUSTOWSKI,KATOWICE,2878.097820095497
fixed14,1936,AUGUSTOWSKI,KAŁUSKI,3333.9447309239267
fixed14,1936,AUGUSTOWSKI,KIELECKI,2309.8439380803593
fixed14,1936,AUGUSTOWSKI,KOBRYŃSKI,1629.5774105513697
fixed14,1936,AUGUSTOWSKI,KOLBUSZOWSKI,2991.2320183985375
fixed14,1936,AUGUSTOWSKI,KOLSKI,2275.7662186543766
fixed14,1936,AUGUSTOWSKI,KONECKI,2281.6211553771604
fixed14,1936,AUGUSTOWSKI,KONIŃSKI,2497.1886459887783
fixed14,1936,AUGUSTOWSKI,KOPYCZYNIECKI,3409.97146359396
fixed14,1936,AUGUSTOWSKI,KOSOWSKI (KOSÓW HUCULSKI),3796.0114835787954
fixed14,1936,AUGUSTOWSKI,KOSTOPOLSKI,2664.521396486248
fixed14,1936,AUGUSTOWSKI,KOSZYRSKI,2288.7778838449735
fixed14,1936,AUGUSTOWSKI,KOWELSKI,1996.4309959437267
fixed14,1936,AUGUSTOWSKI,KOZIENICKI,1969.892969326117
fixed14,1936,AUGUSTOWSKI,KOŁOMYJSKI,3320.988553324398
fixed14,1936,AUGUSTOWSKI,KOŚCIAŃSKI,2964.425219520477
fixed14,1936,AUGUSTOWSKI,KOŚCIERSKI,2996.263603621966
fixed14,1936,AUGUSTOWSKI,KRAKOWSKI,2811.5003139480204
