scenario,year,origin_district,dest_district,distance_value
fixed14,1930,AUGUSTOWSKI,BARANOWICKI,1381.0818377430503
fixed14,1930,AUGUSTOWSKI,BIALSKI (BIAŁA KRAKOWSKA),3229.2165745774637
fixed14,1930,AUGUSTOWSKI,BIALSKI (BIAŁA PODLASKA),1565.7700702958064
fixed14,1930,AUGUSTOWSKI,BIAŁOSTOCKI,869.4928140518779
fixed14,1930,AUGUSTOWSKI,BIELSKI (BIELSK PODLASKI),1112.52905923817
fixed14,1930,AUGUSTOWSKI,BIELSKO,3220.224584682942
fixed14,1930,AUGUSTOWSKI,BIŁGORAJSKI,2261.7376300366445
fixed14,1930,AUGUSTOWSKI,BOCHEŃSKI,3020.2045253788724
fixed14,1930,AUGUSTOWSKI,BORSZCZOWSKI,3787.462580022123
fixed14,1930,AUGUSTOWSKI,BRASŁAWSKI,1941.5544713579482
fixed14,1930,AUGUSTOWSKI,BRODNICKI,2338.744152358674
fixed14,1930,AUGUSTOWSKI,BRODZKI,2846.285250756482
fixed14,1930,AUGUSTOWSKI,BRZESKI (BRZESKO),3103.191682536576
fixed14,1930,AUGUSTOWSKI,BRZESKI (BRZEŚĆ N.BUG.),1347.878031971682
fixed14,1930,AUGUSTOWSKI,BRZEZIŃSKI,2177.527756477275
fixed14,1930,AUGUSTOWSKI,BRZEŻAŃSKI,3033.554343829844
fixed14,1930,AUGUSTOWSKI,BRZOZOWSKI,2942.2725068260343
fixed14,1930,AUGUSTOWSKI,BUCZACKI,3398.412566405723
fixed14,1930,AUGUSTOWSKI,BYDGOSKI,2775.2428077078507
fixed14,1930,AUGUSTOWSKI,BÓBRECKI,3003.448740375391
fixed14,1930,AUGUSTOWSKI,BĘDZIŃSKI,2979.4324752918487
fixed14,1930,AUGUSTOWSKI,BŁOŃSKI,2103.3435149617567
fixed14,1930,AUGUSTOWSKI,CHEŁMIŃSKI,2760.5622754617925
fixed14,1930,AUGUSTOWSKI,CHEŁMSKI,1812.7400803896505
fixed14,1930,AUGUSTOWSKI,CHODZIESKI,3090.9838310462687
fixed14,1930,AUGUSTOWSKI,CHOJNICKI,3071.7100925550158
fixed14,1930,AUGUSTOWSKI,CHORZÓW,2945.3282606913895
fixed14,1930,AUGUSTOWSKI,CHRZANOWSKI,2950.242039619759
fixed14,1930,AUGUSTOWSKI,CIECHANOWSKI,1907.9775493474017
fixed14,1930,AUGUSTOWSKI,CIESZYŃSKI,3252.6101828632695
fixed14,1930,AUGUSTOWSKI,CZARNKOWSKI,3179.3783805512485
fixed14,1930,AUGUSTOWSKI,CZORTKOWSKI,3425.8616175618413
fixed14,1930,AUGUSTOWSKI,CZĘSTOCHOWSKI,2678.3913726036853
fixed14,1930,AUGUSTOWSKI,DOBROMILSKI,3143.412498305533
fixed14,1930,AUGUSTOWSKI,DOLIŃSKI,3121.9627441069783
fixed14,1930,AUGUSTOWSKI,DROHICKI,1949.526703604743
fixed14,1930,AUGUSTOWSKI,DROHOBYCKI,2996.457853911246
fixed14,1930,AUGUSTOWSKI,DUBIEŃSKI,2745.098436287515
fixed14,1930,AUGUSTOWSKI,DZIAŁDOWSKI,2283.6623301423706
fixed14,1930,AUGUSTOWSKI,DZIŚNIEŃSKI,2068.8025837673845
fixed14,1930,AUGUSTOWSKI,DĄBROWSKI,2968.54027746449
fixed14,1930,AUGUSTOWSKI,GARWOLIŃSKI,1846.2599651548212
fixed14,1930,AUGUSTOWSKI,GNIEŹNIEŃSKI,2670.4564031914992
fixed14,1930,AUGUSTOWSKI,GORLICKI,3089.8799307038153
fixed14,1930,AUGUSTOWSKI,GOSTYNIŃSKI,2290.5442161798983
fixed14,1930,AUGUSTOWSKI,GOSTYŃSKI,2940.9664676338584
fixed14,1930,AUGUSTOWSKI,GRODZIEŃSKI,728.7523828175738
fixed14,1930,AUGUSTOWSKI,GRUDZIĄDZKI,2538.7682175379455
fixed14,1930,AUGUSTOWSKI,GRÓDECKI,2734.278030762591
fixed14,1930,AUGUSTOWSKI,GRÓJECKI,2474.5754706892462
fixed14,1930,AUGUSTOWSKI,HOROCHOWSKI,2578.5438284606494
fixed14,1930,AUGUSTOWSKI,HORODEŃSKI,3654.3552391561884
fixed14,1930,AUGUSTOWSKI,HRUBIESZOWSKI,2261.606543573884
fixed14,1930,AUGUSTOWSKI,INOWROCŁAWSKI,2777.7440348246887
fixed14,1930,AUGUSTOWSKI,IWACEWICKI,1707.4137231626075
fixed14,1930,AUGUSTOWSKI,IŁŻECKI,2598.834146273228
fixed14,1930,AUGUSTOWSKI,JANOWSKI,2272.521965066267
fixed14,1930,AUGUSTOWSKI,JAROCIŃSKI,2811.398741606171
fixed14,1930,AUGUSTOWSKI,JAROSŁAWSKI,2725.4856005502893
fixed14,1930,AUGUSTOWSKI,JASIELSKI,3043.6512776345944
fixed14,1930,AUGUSTOWSKI,JAWOROWSKI,2822.7228085612614
fixed14,1930,AUGUSTOWSKI,JĘDRZEJOWSKI,2475.2787662250876
fixed14,1930,AUGUSTOWSKI,KALISKI,2692.1230358912226
fixed14,1930,AUGUSTOWSKI,KAMIONECKI,2546.418275253921
fixed14,1930,AUGUSTOWSKI,KARTUSKI,3185.704209183043
fixed14,1930,AUGUSTOWSKI,KATOWICE,2980.2062395974017
fixed14,1930,AUGUSTOWSKI,KAŁUSKI,3337.5593251069004
fixed14,1930,AUGUSTOWSKI,KIELECKI,2370.718981723151
fixed14,1930,AUGUSTOWSKI,KOBRYŃSKI,1632.6914833488902
fixed14,1930,AUGUSTOWSKI,KOLBUSZOWSKI,2995.86433445436
fixed14,1930,AUGUSTOWSKI,KOLSKI,2334.5313880626163
fixed14,1930,AUGUSTOWSKI,KONECKI,2348.2727989049613
fixed14,1930,AUGUSTOWSKI,KONIŃSKI,2514.3292634535374
fixed14,1930,AUGUSTOWSKI,KOPYCZYNIECKI,3405.4198801592097
fixed14,1930,AUGUSTOWSKI,KOSOWSKI (KOSÓW HUCULSKI),3805.046243849243
fixed14,1930,AUGUSTOWSKI,KOSTOPOLSKI,2671.2127457372394
fixed14,1930,AUGUSTOWSKI,KOSZYRSKI,2294.1649525789094
fixed14,1930,AUGUSTOWSKI,KOWELSKI,2000.6772027556538
fixed14,1930,AUGUSTOWSKI,KOZIENICKI,1974.7186138905363
fixed14,1930,AUGUSTOWSKI,KOŁOMYJSKI,3326.0705191666348
fixed14,1930,AUGUSTOWSKI,KOŚCIAŃSKI,2980.437994297259
fixed14,1930,AUGUSTOWSKI,KOŚCIERSKI,3059.481702249292
fixed14,1930,AUGUSTOWSKI,KRAKOWSKI,3137.076821448628
fixed14,1930,AUGUSTOWSKI,KRAKÓW (MIASTO),3137.4963861783503
fixed14,1930,AUGUSTOWSKI,KRASNOSTAWSKI,2095.8387579338582
fixed14,1930,AUGUSTOWSKI,KROTOSZYŃSKI,2874.048049883929
fixed14,1930,AUGUSTOWSKI,KROŚNIEŃSKI,3126.5098292168223
fixed14,1930,AUGUSTOWSKI,KRZEMIENIECKI,2957.724018247771
fixed14,1930,AUGUSTOWSKI,KUTNOWSKI,2093.854531785275
fixed14,1930,AUGUSTOWSKI,KĘPIŃSKI,2871.102880400781
fixed14,1930,AUGUSTOWSKI,LESKI,3504.9834997697403
fixed14,1930,AUGUSTOWSKI,LESZCZYŃSKI,3046.925002188632
fixed14,1930,AUGUSTOWSKI,LIDZKI,1144.3194745060118
fixed14,1930,AUGUSTOWSKI,LIMANOWSKI,3313.3958170169176
fixed14,1930,AUGUSTOWSKI,LIPNOWSKI,2253.2766684236526
fixed14,1930,AUGUSTOWSKI,LUBACZOWSKI,2603.6723351813325
fixed14,1930,AUGUSTOWSKI,LUBARTOWSKI,1910.7679828181438
fixed14,1930,AUGUSTOWSKI,LUBAWSKI,2329.920007169313
fixed14,1930,AUGUSTOWSKI,LUBELSKI,2036.7871933159274
fixed14,1930,AUGUSTOWSKI,LUBLINIECKI,3175.0954612443657
fixed14,1930,AUGUSTOWSKI,LUBOMELSKI,2156.122854741162
fixed14,1930,AUGUSTOWSKI,LWOWSKI,2652.766527519057
fixed14,1930,AUGUSTOWSKI,LWÓW (MIASTO),2542.8938555889413
fixed14,1930,AUGUSTOWSKI,M. ST. WARSZAWA,1555.4940772831765
fixed14,1930,AUGUSTOWSKI,MAKOWSKI (MAKÓW MAZOWIECKI),2293.573400229492
fixed14,1930,AUGUSTOWSKI,MIECHOWSKI,2763.2152041213835
fixed14,1930,AUGUSTOWSKI,MIELECKI,2603.817900620397
fixed14,1930,AUGUSTOWSKI,MIĘDZYCHODZKI,3202.6767756610616
fixed14,1930,AUGUSTOWSKI,MIŃSKI,1588.9498980537228
fixed14,1930,AUGUSTOWSKI,MOGILEŃSKI,2827.5842178661787
fixed14,1930,AUGUSTOWSKI,MORSKI,3298.229070113432
fixed14,1930,AUGUSTOWSKI,MOŁODECZAŃSKI,1641.5221300961873
fixed14,1930,AUGUSTOWSKI,MOŚCISKI,3082.213836880285
fixed14,1930,AUGUSTOWSKI,MYŚLENICKI,3518.6691869920905
fixed14,1930,AUGUSTOWSKI,MŁAWSKI,2151.1164941459565
fixed14,1930,AUGUSTOWSKI,NADWÓRNIAŃSKI,3406.858913416848
fixed14,1930,AUGUSTOWSKI,NIESZAWSKI,2402.012052186135
fixed14,1930,AUGUSTOWSKI,NIEŚWIESKI,1923.891752998776
fixed14,1930,AUGUSTOWSKI,NIŻAŃSKI,2549.485408364571
fixed14,1930,AUGUSTOWSKI,NOWOGRÓDZKI,1326.320158069538
fixed14,1930,AUGUSTOWSKI,NOWOSĄDECKI,3158.645770393409
fixed14,1930,AUGUSTOWSKI,NOWOTARSKI,3388.047276121341
fixed14,1930,AUGUSTOWSKI,NOWOTOMYSKI,3090.160909818916
fixed14,1930,AUGUSTOWSKI,OBORNICKI,2966.3492055548563
fixed14,1930,AUGUSTOWSKI,OLKUSKI,2887.1091230387574
fixed14,1930,AUGUSTOWSKI,OPATOWSKI,2506.8681900201486
fixed14,1930,AUGUSTOWSKI,OPOCZYŃSKI,2351.1594158685357
fixed14,1930,AUGUSTOWSKI,OSTROWSKI (OSTRÓW MAZOWIECKA),1320.764277298113
fixed14,1930,AUGUSTOWSKI,OSTROWSKI (OSTRÓW WIELKOPOLSKI),2698.387733226094
fixed14,1930,AUGUSTOWSKI,OSTROŁĘCKI,1421.2005984466139
fixed14,1930,AUGUSTOWSKI,OSZMIAŃSKI,1955.3531521301857
fixed14,1930,AUGUSTOWSKI,PIOTRKOWSKI,2379.574313860848
fixed14,1930,AUGUSTOWSKI,PIŃCZOWSKI,2761.4862294924633
fixed14,1930,AUGUSTOWSKI,PIŃSKI,2074.1693832087744
fixed14,1930,AUGUSTOWSKI,PODHAJECKI,3013.3100472807405
fixed14,1930,AUGUSTOWSKI,POSTAWSKI,1916.3169971976536
fixed14,1930,AUGUSTOWSKI,POZNAŃ (MIASTO),2790.5879734245877
fixed14,1930,AUGUSTOWSKI,POZNAŃSKI,2812.188373699355
fixed14,1930,AUGUSTOWSKI,PRUŻAŃSKI,1700.5910046709887
fixed14,1930,AUGUSTOWSKI,PRZASNYCKI,1688.2167389117596
fixed14,1930,AUGUSTOWSKI,PRZEMYSKI,2827.7130344755847
fixed14,1930,AUGUSTOWSKI,PRZEMYŚLAŃSKI,2843.861070686286
fixed14,1930,AUGUSTOWSKI,PRZEWORSKI,2697.9664023854866
fixed14,1930,AUGUSTOWSKI,PSZCZYŃSKI,3064.952788466588
fixed14,1930,AUGUSTOWSKI,PUŁAWSKI,2144.075327887094
fixed14,1930,AUGUSTOWSKI,PUŁTUSKI,1979.1029043162207
fixed14,1930,AUGUSTOWSKI,PŁOCKI,2394.1086597576314
fixed14,1930,AUGUSTOWSKI,PŁOŃSKI,1899.5654349507488
fixed14,1930,AUGUSTOWSKI,RADOMSKI,2078.2537799980337
fixed14,1930,AUGUSTOWSKI,RADOMSZCZAŃSKI,2478.030262603067
fixed14,1930,AUGUSTOWSKI,RADZIECHOWSKI,2656.0384327100874
fixed14,1930,AUGUSTOWSKI,RADZYMIŃSKI,1402.0910986468787
fixed14,1930,AUGUSTOWSKI,RADZYŃSKI,1778.4024370294537
fixed14,1930,AUGUSTOWSKI,RAWICKI,2925.488158034105
