scenario,year,origin_district,dest_district,distance_value
fixed14,1938,AUGUSTOWSKI,BARANOWICKI,1372.8026242749754
fixed14,1938,AUGUSTOWSKI,BIALSKI (BIAŁA KRAKOWSKA),3132.0674434158072
fixed14,1938,AUGUSTOWSKI,BIALSKI (BIAŁA PODLASKA),1559.8708424480349
fixed14,1938,AUGUSTOWSKI,BIAŁOSTOCKI,862.6268994031531
fixed14,1938,AUGUSTOWSKI,BIELSKI (BIELSK PODLASKI),1099.0491484225963
fixed14,1938,AUGUSTOWSKI,BIELSKO,3115.805489615533
fixed14,1938,AUGUSTOWSKI,BIŁGORAJSKI,2255.697680748823
fixed14,1938,AUGUSTOWSKI,BOCHEŃSKI,2926.5731919217133
fixed14,1938,AUGUSTOWSKI,BORSZCZOWSKI,3781.8585199439394
fixed14,1938,AUGUSTOWSKI,BRASŁAWSKI,1934.631693336781
fixed14,1938,AUGUSTOWSKI,BRODNICKI,2271.6136915816014
fixed14,1938,AUGUSTOWSKI,BRODZKI,2840.0520198701565
fixed14,1938,AUGUSTOWSKI,BRZESKI (BRZESKO),3096.85305653516
fixed14,1938,AUGUSTOWSKI,BRZESKI (BRZEŚĆ N.BUG.),1343.9335881366594
fixed14,1938,AUGUSTOWSKI,BRZEZIŃSKI,2041.0146265688466
fixed14,1938,AUGUSTOWSKI,BRZEŻAŃSKI,3027.770394938458
fixed14,1938,AUGUSTOWSKI,BRZOZOWSKI,2937.3512364460526
fixed14,1938,AUGUSTOWSKI,BUCZACKI,3390.9799891778734
fixed14,1938,AUGUSTOWSKI,BYDGOSKI,2604.074984963984
fixed14,1938,AUGUSTOWSKI,BÓBRECKI,3014.8986896594306
fixed14,1938,AUGUSTOWSKI,BĘDZIŃSKI,2753.657719375932
fixed14,1938,AUGUSTOWSKI,BŁOŃSKI,1694.406968836228
fixed14,1938,AUGUSTOWSKI,CHEŁMIŃSKI,2606.01241014033
fixed14,1938,AUGUSTOWSKI,CHEŁMSKI,1807.5208857676973
fixed14,1938,AUGUSTOWSKI,CHODZIESKI,2923.241509270108
fixed14,1938,AUGUSTOWSKI,CHOJNICKI,2998.3318710417716
fixed14,1938,AUGUSTOWSKI,CHORZÓW,2816.034755127149
fixed14,1938,AUGUSTOWSKI,CHRZANOWSKI,2872.495471863746
fixed14,1938,AUGUSTOWSKI,CIECHANOWSKI,1846.486732596981
fixed14,1938,AUGUSTOWSKI,CIESZYŃSKI,3153.056890605278
