scenario,year,origin_district,dest_district,distance_value
baseline,1936,AUGUSTOWSKI,BARANOWICKI,170.97853469934358
baseline,1936,AUGUSTOWSKI,BIALSKI (BIAŁA KRAKOWSKA),422.20983710180167
baseline,1936,AUGUSTOWSKI,BIALSKI (BIAŁA PODLASKA),195.7203892447297
baseline,1936,AUGUSTOWSKI,BIAŁOSTOCKI,95.71301447871235
baseline,1936,AUGUSTOWSKI,BIELSKI (BIELSK PODLASKI),124.82246721787891
baseline,1936,AUGUSTOWSKI,BIELSKO,423.80457512628595
baseline,1936,AUGUSTOWSKI,BIŁGORAJSKI,296.67917037500376
baseline,1936,AUGUSTOWSKI,BOCHEŃSKI,402.2951694487761
baseline,1936,AUGUSTOWSKI,BORSZCZOWSKI,500.03680345156897
baseline,1936,AUGUSTOWSKI,BRASŁAWSKI,248.4618821515358
baseline,1936,AUGUSTOWSKI,BRODNICKI,307.8793423240805
baseline,1936,AUGUSTOWSKI,BRODZKI,388.63337873588944
baseline,1936,AUGUSTOWSKI,BRZESKI (BRZESKO),400.49562484118724
baseline,1936,AUGUSTOWSKI,BRZESKI (BRZEŚĆ N.BUG.),169.36519617796404
baseline,1936,AUGUSTOWSKI,BRZEZIŃSKI,270.5493366585256
baseline,1936,AUGUSTOWSKI,BRZEŻAŃSKI,406.65558414493955
baseline,1936,AUGUSTOWSKI,BRZOZOWSKI,387.8868811047631
baseline,1936,AUGUSTOWSKI,BUCZACKI,462.46866084285665
baseline,1936,AUGUSTOWSKI,BYDGOSKI,377.17802968796195
baseline,1936,AUGUSTOWSKI,BÓBRECKI,392.1484176104257
baseline,1936,AUGUSTOWSKI,BĘDZIŃSKI,391.9443991531455
baseline,1936,AUGUSTOWSKI,BŁOŃSKI,222.61416672490063
baseline,1936,AUGUSTOWSKI,CHEŁMIŃSKI,364.4577102308405
baseline,1936,AUGUSTOWSKI,CHEŁMSKI,236.5134805995013
baseline,1936,AUGUSTOWSKI,CHODZIESKI,415.75866353884214
baseline,1936,AUGUSTOWSKI,CHOJNICKI,396.80222507418733
baseline,1936,AUGUSTOWSKI,CHORZÓW,390.90108610560515
baseline,1936,AUGUSTOWSKI,CHRZANOWSKI,394.551127028982
baseline,1936,AUGUSTOWSKI,CIECHANOWSKI,245.77875001226477
baseline,1936,AUGUSTOWSKI,CIESZYŃSKI,436.76134773644327
baseline,1936,AUGUSTOWSKI,CZARNKOWSKI,426.671294640317
baseline,1936,AUGUSTOWSKI,CZORTKOWSKI,471.2282222096771
baseline,1936,AUGUSTOWSKI,CZĘSTOCHOWSKI,339.990646545908
baseline,1936,AUGUSTOWSKI,DOBROMILSKI,417.60214819449385
baseline,1936,AUGUSTOWSKI,DOLIŃSKI,419.91179126381377
baseline,1936,AUGUSTOWSKI,DROHICKI,237.38368464099523
baseline,1936,AUGUSTOWSKI,DROHOBYCKI,409.55535696277394
baseline,1936,AUGUSTOWSKI,DUBIEŃSKI,362.373310579813
baseline,1936,AUGUSTOWSKI,DZIAŁDOWSKI,284.3218229004538
baseline,1936,AUGUSTOWSKI,DZIŚNIEŃSKI,256.28013222549805
baseline,1936,AUGUSTOWSKI,DĄBROWSKI,402.70429594763465
baseline,1936,AUGUSTOWSKI,GARWOLIŃSKI,224.34882111955034
baseline,1936,AUGUSTOWSKI,GNIEŹNIEŃSKI,364.6294591467117
baseline,1936,AUGUSTOWSKI,GORLICKI,420.6713526639214
baseline,1936,AUGUSTOWSKI,GOSTYNIŃSKI,296.6822548983553
baseline,1936,AUGUSTOWSKI,GOSTYŃSKI,401.49162567195435
baseline,1936,AUGUSTOWSKI,GRODZIEŃSKI,60.4727721990832
baseline,1936,AUGUSTOWSKI,GRUDZIĄDZKI,336.55104392797233
baseline,1936,AUGUSTOWSKI,GRÓDECKI,368.0876035265672
baseline,1936,AUGUSTOWSKI,GRÓJECKI,231.89681239323343
baseline,1936,AUGUSTOWSKI,HOROCHOWSKI,326.0019423311575
baseline,1936,AUGUSTOWSKI,HORODEŃSKI,487.08971526361984
baseline,1936,AUGUSTOWSKI,HRUBIESZOWSKI,303.3268679378702
baseline,1936,AUGUSTOWSKI,INOWROCŁAWSKI,349.8931148740083
baseline,1936,AUGUSTOWSKI,IWACEWICKI,211.3687439895017
baseline,1936,AUGUSTOWSKI,IŁŻECKI,320.57136437900243
baseline,1936,AUGUSTOWSKI,JANOWSKI,295.17671230842393
baseline,1936,AUGUSTOWSKI,JAROCIŃSKI,383.20755026569884
baseline,1936,AUGUSTOWSKI,JAROSŁAWSKI,368.19580782744106
baseline,1936,AUGUSTOWSKI,JASIELSKI,413.64486096230087
baseline,1936,AUGUSTOWSKI,JAWOROWSKI,382.0041920904595
baseline,1936,AUGUSTOWSKI,JĘDRZEJOWSKI,327.8231464089695
baseline,1936,AUGUSTOWSKI,KALISKI,359.7755891541252
baseline,1936,AUGUSTOWSKI,KAMIONECKI,331.99543322040256
baseline,1936,AUGUSTOWSKI,KARTUSKI,420.360539293415
baseline,1936,AUGUSTOWSKI,KATOWICE,394.4214595820564
baseline,1936,AUGUSTOWSKI,KAŁUSKI,427.3788297293204
baseline,1936,AUGUSTOWSKI,KIELECKI,308.4205307214685
baseline,1936,AUGUSTOWSKI,KOBRYŃSKI,207.78400795464108
baseline,1936,AUGUSTOWSKI,KOLBUSZOWSKI,370.6617943381108
baseline,1936,AUGUSTOWSKI,KOLSKI,303.79340208342467
baseline,1936,AUGUSTOWSKI,KONECKI,304.1055009843909
baseline,1936,AUGUSTOWSKI,KONIŃSKI,330.62294067582917
baseline,1936,AUGUSTOWSKI,KOPYCZYNIECKI,463.8970057685219
baseline,1936,AUGUSTOWSKI,KOSOWSKI (KOSÓW HUCULSKI),484.9958163620846
baseline,1936,AUGUSTOWSKI,KOSTOPOLSKI,342.9710921453682
baseline,1936,AUGUSTOWSKI,KOSZYRSKI,297.73758058218147
baseline,1936,AUGUSTOWSKI,KOWELSKI,250.44509385506868
baseline,1936,AUGUSTOWSKI,KOZIENICKI,255.32579995070495
baseline,1936,AUGUSTOWSKI,KOŁOMYJSKI,457.3307944910298
baseline,1936,AUGUSTOWSKI,KOŚCIAŃSKI,408.6103241329928
baseline,1936,AUGUSTOWSKI,KOŚCIERSKI,404.16071342673183
baseline,1936,AUGUSTOWSKI,KRAKOWSKI,383.1548265915972
baseline,1936,AUGUSTOWSKI,KRAKÓW (MIASTO),382.83392202661383
baseline,1936,AUGUSTOWSKI,KRASNOSTAWSKI,261.8891116224669
baseline,1936,AUGUSTOWSKI,KROTOSZYŃSKI,386.1158255068508
baseline,1936,AUGUSTOWSKI,KROŚNIEŃSKI,425.9028068207302
baseline,1936,AUGUSTOWSKI,KRZEMIENIECKI,382.18378481565793
baseline,1936,AUGUSTOWSKI,KUTNOWSKI,277.6707097679945
baseline,1936,AUGUSTOWSKI,KĘPIŃSKI,388.04690353891726
baseline,1936,AUGUSTOWSKI,LESKI,468.08498115131715
baseline,1936,AUGUSTOWSKI,LESZCZYŃSKI,415.8245165296483
baseline,1936,AUGUSTOWSKI,LIDZKI,131.48482747042434
