scenario,year,origin_district,dest_district,distance_value
fixed14,1925,AUGUSTOWSKI,BARANOWICKI,1384.7326544852956
fixed14,1925,AUGUSTOWSKI,BIALSKI (BIAŁA KRAKOWSKA),3229.633006950277
fixed14,1925,AUGUSTOWSKI,BIALSKI (BIAŁA PODLASKA),1566.8188260798051
fixed14,1925,AUGUSTOWSKI,BIAŁOSTOCKI,870.7192022852446
fixed14,1925,AUGUSTOWSKI,BIELSKI (BIELSK PODLASKI),1115.7533492057112
fixed14,1925,AUGUSTOWSKI,BIELSKO,3222.5051954510136
fixed14,1925,AUGUSTOWSKI,BIŁGORAJSKI,2263.575340202188
fixed14,1925,AUGUSTOWSKI,BOCHEŃSKI,3021.991213758131
fixed14,1925,AUGUSTOWSKI,BORSZCZOWSKI,3789.8030419651445
fixed14,1925,AUGUSTOWSKI,BRASŁAWSKI,1943.7573785119125
fixed14,1925,AUGUSTOWSKI,BRODNICKI,2340.621748530848
fixed14,1925,AUGUSTOWSKI,BRODZKI,2847.975464808066
fixed14,1925,AUGUSTOWSKI,BRZESKI (BRZESKO),3104.7802056607707
fixed14,1925,AUGUSTOWSKI,BRZESKI (BRZEŚĆ N.BUG.),1349.716570691706
fixed14,1925,AUGUSTOWSKI,BRZEZIŃSKI,2178.0294058888235
fixed14,1925,AUGUSTOWSKI,BRZEŻAŃSKI,3035.129048934072
fixed14,1925,AUGUSTOWSKI,BRZOZOWSKI,2944.266174228901
fixed14,1925,AUGUSTOWSKI,BUCZACKI,3400.120741030989
fixed14,1925,AUGUSTOWSKI,BYDGOSKI,2783.272868621793
fixed14,1925,AUGUSTOWSKI,BÓBRECKI,3007.768599268965
fixed14,1925,AUGUSTOWSKI,BĘDZIŃSKI,2980.9345795496124
fixed14,1925,AUGUSTOWSKI,BŁOŃSKI,2106.3742560278533
fixed14,1925,AUGUSTOWSKI,CHEŁMIŃSKI,2763.0938956174296
fixed14,1925,AUGUSTOWSKI,CHEŁMSKI,1814.1276202344366
fixed14,1925,AUGUSTOWSKI,CHODZIESKI,3092.8387129501853
fixed14,1925,AUGUSTOWSKI,CHOJNICKI,3078.768700384789
