Region;District;Konie;Bydło rogate;Trzoda chlewna;Owce;Kozy
KRAKOWSKIE;NOWOSĄDECKI;10409.0;65164.0;21658.0;7917.0;1966.0
KRAKOWSKIE;NOWOTARSKI;12634.0;63520.0;16454.0;26903.0;1079.0
KRAKOWSKIE;ROPCZYCKI;13882.0;49798.0;18344.0;273.0;541.0
KRAKOWSKIE;TARNOWSKI;10343.0;40245.0;15158.0;413.0;725.0
KRAKOWSKIE;WADOWICKI;7717.0;51373.0;24842.0;1012.0;2937.0
KRAKOWSKIE;ŻYWIECKI;5065.0;47576.0;12578.0;4060.0;2183.0
LUBELSKIE;BIALSKI (BIAŁA PODLASKA);19569.0;36887.0;43983.0;20844.0;83.0
LUBELSKIE;BIŁGORAJSKI;17287.0;43158.0;28265.0;2814.0;124.0
LUBELSKIE;CHEŁMSKI;24831.0;47794.0;48072.0;1447.0;76.0
LUBELSKIE;GARWOLIŃSKI;20117.0;49214.0;63841.0;2756.0;252.0
LUBELSKIE;HRUBIESZOWSKI;27405.0;40965.0;45455.0;2259.0;48.0
LUBELSKIE;JANOWSKI;20378.0;54373.0;47265.0;2542.0;161.0
LUBELSKIE;KRASNOSTAWSKI;23078.0;47015.0;45938.0;1024.0;63.0
LUBELSKIE;LUBARTOWSKI;15147.0;32550.0;50487.0;1061.0;135.0
LUBELSKIE;LUBELSKI;23251.0;58886.0;64853.0;3515.0;48.0
LUBELSKIE;LUBLIN (MIASTO);964.0;967.0;1741.0;35.0;132.0
LUBELSKIE;PUŁAWSKI;18788.0;44239.0;60541.0;1549.0;295.0
LUBELSKIE;RADZYŃSKI;17102.0;30404.0;44600.0;5822.0;52.0
LUBELSKIE;SIEDLECKI;23018.0;46647.0;54177.0;13612.0;169.0
LUBELSKIE;SOKOŁOWSKI;14299.0;33028.0;33762.0;4233.0;63.0
LUBELSKIE;TOMASZOWSKI;20673.0;36348.0;31026.0;532.0;114.0
LUBELSKIE;WĘGROWSKI;13061.0;33814.0;28410.0;1046.0;76.0
LUBELSKIE;WŁODAWSKI;22022.0;44817.0;48385.0;7851.0;108.0
LUBELSKIE;ZAMOJSKI;23703.0;42202.0;35394.0;693.0;98.0
LUBELSKIE;ŁUKOWSKI;18538.0;40245.0;57126.0;5228.0;161.0
LWOWSKIE;BRZOZOWSKI;7772.0;34882.0;8973.0;315.0;1097.0
LWOWSKIE;BÓBRECKI;12241.0;27404.0;11100.0;228.0;417.0
LWOWSKIE;DOBROMILSKI;9165.0;33226.0;6729.0;366.0;944.0
LWOWSKIE;DROHOBYCKI;16902.0;45302.0;11977.0;4568.0;1138.0
LWOWSKIE;GRÓDECKI;12027.0;25224.0;9162.0;624.0;99.0
LWOWSKIE;JAROSŁAWSKI;20876.0;48474.0;20680.0;513.0;424.0
LWOWSKIE;JAWOROWSKI;14095.0;29597.0;11927.0;1707.0;39.0
LWOWSKIE;KOLBUSZOWSKI;8200.0;31581.0;8327.0;13.0;65.0
LWOWSKIE;KROŚNIEŃSKI;9472.0;42844.0;13630.0;2182.0;1366.0
LWOWSKIE;LESKI;12332.0;47768.0;9642.0;7607.0;1364.0
LWOWSKIE;LUBACZOWSKI;13515.0;28098.0;19514.0;4379.0;32.0
LWOWSKIE;LWOWSKI;20150.0;44437.0;12384.0;89.0;237.0
LWOWSKIE;LWÓW (MIASTO);2449.0;2608.0;684.0;26.0;192.0
LWOWSKIE;MOŚCISKI;13889.0;31007.0;14276.0;537.0;94.0
LWOWSKIE;NIŻAŃSKI;7433.0;23169.0;12473.0;303.0;83.0
LWOWSKIE;PRZEMYSKI;15700.0;43271.0;12146.0;445.0;543.0
LWOWSKIE;PRZEWORSKI;7195.0;23350.0;9643.0;204.0;393.0
LWOWSKIE;RAWSKI (RAWA RUSKA);17198.0;34694.0;24569.0;5076.0;104.0
LWOWSKIE;RUDECKI;12270.0;24586.0;9490.0;54.0;53.0
LWOWSKIE;RZESZOWSKI;15857.0;69357.0;30094.0;287.0;1166.0
LWOWSKIE;SAMBORSKI;18689.0;45858.0;13641.0;1016.0;264.0
LWOWSKIE;SANOCKI;13732.0;41317.0;9298.0;4124.0;1850.0
LWOWSKIE;SOKALSKI;21939.0;29705.0;34236.0;23027.0;87.0
LWOWSKIE;TARNOBRZESKI;10186.0;27982.0;19585.0;232.0;199.0
LWOWSKIE;TURCZAŃSKI;12331.0;46364.0;9078.0;17855.0;1460.0
LWOWSKIE;ŁAŃCUCKI;12349.0;39091.0;16849.0;666.0;379.0
LWOWSKIE;ŻÓŁKIEWSKI;14876.0;29360.0;20113.0;703.0;106.0
M. ST. WARSZAWA;POŁUDNIOWO-WARSZAWSKI;;;;;
M. ST. WARSZAWA;PRASKO-WARSZAWSKI;;;;;
M. ST. WARSZAWA;PÓŁNOCNO-WARSZAWSKI;;;;;
M. ST. WARSZAWA;ŚRÓDMIEJSKO-WARSZAWSKI;;;;;
NOWOGRÓDZKIE;BARANOWICKI;23204.0;50199.0;31498.0;23985.0;340.0
NOWOGRÓDZKIE;LIDZKI;32421.0;75201.0;48542.0;71127.0;99.0
NOWOGRÓDZKIE;NIEŚWIESKI;19579.0;43361.0;37598.0;32495.0;126.0
NOWOGRÓDZKIE;NOWOGRÓDZKI;24542.0;55202.0;38584.0;36852.0;89.0
NOWOGRÓDZKIE;STOŁPECKI;15511.0;37238.0;31236.0;29300.0;33.0
NOWOGRÓDZKIE;SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE);18869.0;41894.0;19619.0;37267.0;30.0
NOWOGRÓDZKIE;SŁONIMSKI;22066.0;45812.0;30719.0;53226.0;176.0
NOWOGRÓDZKIE;WOŁOŻYŃSKI;19158.0;45428.0;38986.0;36438.0;63.0
POLESKIE;BRZESKI (BRZEŚĆ N.BUG.);31820.0;72170.0;57173.0;74788.0;343.0
POLESKIE;DROHICKI;14708.0;42395.0;31978.0;36847.0;54.0
POLESKIE;IWACEWICKI;13134.0;31262.0;20838.0;21494.0;69.0
POLESKIE;KOBRYŃSKI;18265.0;66868.0;43568.0;63682.0;142.0
POLESKIE;KOSZYRSKI;12555.0;52846.0;20761.0;58880.0;23.0
POLESKIE;PIŃSKI;25639.0;70609.0;36775.0;50592.0;356.0
POLESKIE;PRUŻAŃSKI;18120.0;40533.0;37266.0;44582.0;179.0
POLESKIE;STOLIŃSKI;17567.0;52346.0;20431.0;16868.0;107.0
POLESKIE;ŁUNINIECKI;16303.0;50626.0;23829.0;34101.0;245.0
POMORSKIE;BRODNICKI;10503.0;28261.0;34890.0;7839.0;1104.0
POMORSKIE;CHEŁMIŃSKI;10502.0;25964.0;34520.0;17635.0;1330.0
POMORSKIE;CHOJNICKI;8379.0;25364.0;29374.0;11702.0;1915.0
POMORSKIE;DZIAŁDOWSKI;7532.0;21035.0;21506.0;4390.0;688.0
POMORSKIE;GDYNIA (MIASTO);694.0;367.0;179.0;73.0;2.0
POMORSKIE;GRUDZIĄDZ (MIASTO);359.0;256.0;209.0;0.0;113.0
POMORSKIE;GRUDZIĄDZKI;10953.0;25684.0;30052.0;11037.0;867.0
POMORSKIE;KARTUSKI;9605.0;25474.0;36375.0;8618.0;1040.0
POMORSKIE;KOŚCIERSKI;7698.0;21753.0;29321.0;9806.0;1348.0
POMORSKIE;LUBAWSKI;11015.0;29598.0;32091.0;4675.0;1734.0
POMORSKIE;MORSKI;9319.0;25666.0;33723.0;10886.0;904.0
POMORSKIE;STAROGARDZKI;8163.0;20139.0;28147.0;6409.0;2540.0
POMORSKIE;SĘPOLEŃSKI;6367.0;20123.0;27593.0;13561.0;1344.0
POMORSKIE;TCZEWSKI;9455.0;19784.0;23379.0;8394.0;1917.0
POMORSKIE;TORUŃ (MIASTO);522.0;269.0;462.0;7.0;152.0
POMORSKIE;TORUŃSKI;9952.0;25057.0;27936.0;11241.0;1251.0
POMORSKIE;TUCHOLSKI;6201.0;17608.0;25293.0;5189.0;2209.0
POMORSKIE;WĄBRZESKI;10332.0;27835.0;33110.0;3953.0;853.0
POMORSKIE;ŚWIECKI;14515.0;35484.0;61109.0;7911.0;3577.0
POZNAŃSKIE;BYDGOSKI;11038.0;30469.0;1825.0;7856.0;2359.0
POZNAŃSKIE;BYDGOSZCZ (MIASTO);1482.0;1048.0;32020.0;21.0;1470.0
POZNAŃSKIE;CHODZIESKI;7857.0;22480.0;41185.0;3442.0;3337.0
POZNAŃSKIE;CZARNKOWSKI;6252.0;17060.0;33266.0;1989.0;3523.0
POZNAŃSKIE;GNIEZNO (MIASTO);292.0;187.0;27798.0;0.0;220.0
POZNAŃSKIE;GNIEŹNIEŃSKI;12847.0;36881.0;748.0;6708.0;3512.0
POZNAŃSKIE;GOSTYŃSKI;9221.0;28966.0;56310.0;6407.0;3184.0
POZNAŃSKIE;INOWROCŁAW (MIASTO);654.0;824.0;36550.0;3.0;331.0
POZNAŃSKIE;INOWROCŁAWSKI;10448.0;29919.0;1090.0;9571.0;1760.0
POZNAŃSKIE;JAROCIŃSKI;13332.0;38714.0;34858.0;9796.0;5825.0
POZNAŃSKIE;KOŚCIAŃSKI;12852.0;40899.0;39834.0;5848.0;5449.0
POZNAŃSKIE;KROTOSZYŃSKI;11832.0;36671.0;46185.0;2636.0;3307.0
POZNAŃSKIE;KĘPIŃSKI;12575.0;35031.0;45740.0;1838.0;6138.0
POZNAŃSKIE;LESZCZYŃSKI;8421.0;28757.0;38688.0;1863.0;3582.0
POZNAŃSKIE;MIĘDZYCHODZKI;5100.0;14252.0;35409.0;1331.0;3207.0
POZNAŃSKIE;MOGILEŃSKI;16397.0;42655.0;20943.0;12533.0;5587.0
POZNAŃSKIE;NOWOTOMYSKI;11799.0;35596.0;54133.0;4530.0;8246.0
POZNAŃSKIE;OBORNICKI;9157.0;26929.0;44177.0;7550.0;2928.0
POZNAŃSKIE;OSTROWSKI (OSTRÓW WIELKOPOLSKI);10132.0;35607.0;36008.0;1707.0;4649.0
POZNAŃSKIE;POZNAŃ (MIASTO);2507.0;1200.0;1378.0;4.0;975.0
POZNAŃSKIE;POZNAŃSKI;12818.0;33542.0;44414.0;2673.0;5690.0
POZNAŃSKIE;RAWICKI;6077.0;22395.0;25118.0;593.0;2866.0
POZNAŃSKIE;SZAMOTULSKI;10485.0;27734.0;40649.0;7134.0;5076.0
POZNAŃSKIE;SZUBIŃSKI;9540.0;26402.0;36181.0;5675.0;1729.0
POZNAŃSKIE;WOLSZTYŃSKI;6865.0;23529.0;31220.0;1527.0;5082.0
POZNAŃSKIE;WRZESIŃSKI;7599.0;21592.0;29333.0;1702.0;2198.0
POZNAŃSKIE;WYRZYSKI;12599.0;34903.0;45023.0;17388.0;2350.0
POZNAŃSKIE;WĄGROWIECKI;11465.0;30265.0;50411.0;5279.0;3122.0
POZNAŃSKIE;ŚREDZKI;10089.0;26947.0;35829.0;3972.0;2406.0
POZNAŃSKIE;ŚREMSKI;9699.0;27131.0;31779.0;3352.0;2858.0
POZNAŃSKIE;ŻNIŃSKI;8715.0;23688.0;36755.0;3769.0;2260.0
STANISŁAWOWSKIE;DOLIŃSKI;8412.0;36776.0;9674.0;18294.0;784.0
STANISŁAWOWSKIE;HORODEŃSKI;16209.0;22401.0;17649.0;17327.0;1071.0
STANISŁAWOWSKIE;KAŁUSKI;8505.0;29855.0;9176.0;5806.0;892.0
STANISŁAWOWSKIE;KOSOWSKI (KOSÓW HUCULSKI);5837.0;30279.0;12850.0;50185.0;2502.0
STANISŁAWOWSKIE;KOŁOMYJSKI;16096.0;41908.0;23637.0;16792.0;3613.0
STANISŁAWOWSKIE;NADWÓRNIAŃSKI;9672.0;31245.0;9783.0;16243.0;2247.0
STANISŁAWOWSKIE;ROHATYŃSKI;16835.0;38294.0;16935.0;753.0;1181.0
STANISŁAWOWSKIE;STANISŁAWOWSKI;14628.0;41738.0;15075.0;710.0;1938.0
STANISŁAWOWSKIE;STRYJSKI;12606.0;45996.0;11733.0;11038.0;659.0
STANISŁAWOWSKIE;TŁUMACKI;12624.0;30686.0;14936.0;3703.0;1419.0
STANISŁAWOWSKIE;ŚNIATYŃSKI;9025.0;20559.0;16523.0;9387.0;2982.0
STANISŁAWOWSKIE;ŻYDACZOWSKI;9864.0;27740.0;7252.0;161.0;238.0
TARNOPOLSKIE;BORSZCZOWSKI;15796.0;26766.0;31448.0;18428.0;900.0
TARNOPOLSKIE;BRODZKI;13081.0;28339.0;22514.0;6433.0;140.0
TARNOPOLSKIE;BRZEŻAŃSKI;16995.0;30117.0;15809.0;2347.0;941.0
TARNOPOLSKIE;BUCZACKI;18557.0;38908.0;17773.0;2763.0;1665.0
TARNOPOLSKIE;CZORTKOWSKI;12221.0;21236.0;16633.0;1114.0;973.0
TARNOPOLSKIE;KAMIONECKI;13073.0;26257.0;19341.0;2942.0;85.0
TARNOPOLSKIE;KOPYCZYNIECKI;14482.0;25169.0;19705.0;1202.0;1068.0
TARNOPOLSKIE;PODHAJECKI;14947.0;28935.0;14034.0;1288.0;1843.0
TARNOPOLSKIE;PRZEMYŚLAŃSKI;13286.0;28458.0;12024.0;585.0;471.0
TARNOPOLSKIE;RADZIECHOWSKI;13070.0;21920.0;27897.0;10295.0;75.0
TARNOPOLSKIE;SKAŁACKI;15869.0;22376.0;18903.0;1260.0;354.0
TARNOPOLSKIE;TARNOPOLSKI;21888.0;34163.0;20153.0;1258.0;572.0
TARNOPOLSKIE;TREMBOWELSKI;14133.0;25490.0;15549.0;430.0;342.0
TARNOPOLSKIE;ZALESZCZYCKI;10209.0;15527.0;14703.0;11322.0;860.0
TARNOPOLSKIE;ZBARASKI;14054.0;20668.0;14511.0;6557.0;152.0
TARNOPOLSKIE;ZBOROWSKI;13359.0;24625.0;17155.0;1482.0;436.0
TARNOPOLSKIE;ZŁOCZOWSKI;15109.0;32196.0;15481.0;1160.0;269.0
WARSZAWSKIE;BŁOŃSKI;11805.0;28868.0;21314.0;202.0;139.0
WARSZAWSKIE;CIECHANOWSKI;15648.0;33447.0;22788.0;1343.0;22.0
WARSZAWSKIE;GOSTYNIŃSKI;11448.0;30910.0;28244.0;1585.0;618.0
WARSZAWSKIE;GRÓJECKI;19854.0;44816.0;47177.0;2309.0;210.0
WARSZAWSKIE;KUTNOWSKI;13733.0;33520.0;26734.0;1238.0;423.0
WARSZAWSKIE;LIPNOWSKI;17102.0;46335.0;46549.0;4636.0;809.0
WARSZAWSKIE;MAKOWSKI (MAKÓW MAZOWIECKI);12085.0;24591.0;22433.0;1610.0;58.0
WARSZAWSKIE;MIŃSKI;11966.0;31313.0;31189.0;1622.0;69.0
WARSZAWSKIE;MŁAWSKI;16276.0;38588.0;26948.0;758.0;197.0
WARSZAWSKIE;NIESZAWSKI;17845.0;40184.0;39468.0;5411.0;1497.0
WARSZAWSKIE;PRZASNYCKI;12261.0;27277.0;17241.0;1270.0;31.0
WARSZAWSKIE;PUŁTUSKI;16633.0;39215.0;36292.0;1405.0;133.0
WARSZAWSKIE;PŁOCKI;19339.0;45231.0;48954.0;2186.0;192.0
WARSZAWSKIE;PŁOŃSKI;15370.0;35440.0;32765.0;3143.0;40.0
WARSZAWSKIE;RADZYMIŃSKI;10102.0;26169.0;18606.0;412.0;89.0
WARSZAWSKIE;RAWSKI (RAWA MAZOWIECKA);12371.0;33515.0;34877.0;6476.0;204.0
WARSZAWSKIE;RYPIŃSKI;14854.0;39910.0;40764.0;2921.0;382.0
WARSZAWSKIE;SIERPECKI;14314.0;39179.0;33043.0;2529.0;184.0
WARSZAWSKIE;SKIERNIEWICKI;8651.0;24897.0;20991.0;2185.0;73.0
WARSZAWSKIE;SOCHACZEWSKI;10391.0;29081.0;23001.0;152.0;111.0
WARSZAWSKIE;WARSZAWSKI;16785.0;28162.0;18494.0;452.0;506.0
WARSZAWSKIE;WŁOCŁAWSKI;16360.0;35048.0;32912.0;7350.0;1068.0
WARSZAWSKIE;ŁOWICKI;16388.0;48608.0;36454.0;2735.0;349.0
WOŁYŃSKIE;DUBIEŃSKI;51472.0;73588.0;78220.0;5391.0;553.0
WOŁYŃSKIE;HOROCHOWSKI;29658.0;39222.0;41298.0;2682.0;80.0
WOŁYŃSKIE;KOSTOPOLSKI;21619.0;66802.0;35611.0;20412.0;158.0
WOŁYŃSKIE;KOWELSKI;44843.0;96652.0;59420.0;44462.0;286.0
WOŁYŃSKIE;KRZEMIENIECKI;51050.0;63357.0;50462.0;16637.0;544.0
WOŁYŃSKIE;LUBOMELSKI;16227.0;34783.0;22331.0;15022.0;25.0
WOŁYŃSKIE;RÓWIEŃSKI;45524.0;66845.0;56883.0;8072.0;587.0
WOŁYŃSKIE;SARNEŃSKI;20242.0;77147.0;38851.0;33890.0;113.0
WOŁYŃSKIE;WŁODZIMIERSKI;32561.0;47626.0;41672.0;5637.0;153.0
WOŁYŃSKIE;ZDOŁBUNOWSKI;21556.0;28361.0;33497.0;4318.0;240.0
WOŁYŃSKIE;ŁUCKI;51779.0;102083.0;79132.0;21004.0;433.0
ZIEMIA WILEŃSKA;BRASŁAWSKI;28714.0;61199.0;33062.0;78561.0;408.0
ZIEMIA WILEŃSKA;DZIŚNIEŃSKI;30496.0;65148.0;39941.0;86541.0;610.0
ZIEMIA WILEŃSKA;MOŁODECZAŃSKI;14671.0;33850.0;27944.0;32813.0;139.0
ZIEMIA WILEŃSKA;OSZMIAŃSKI;19132.0;44824.0;30056.0;44929.0;102.0
ZIEMIA WILEŃSKA;POSTAWSKI;21897.0;42700.0;22008.0;53291.0;286.0
ZIEMIA WILEŃSKA;WILEJSKI;21996.0;51133.0;37194.0;33072.0;216.0
ZIEMIA WILEŃSKA;WILEŃSKO-TROCKI;35923.0;82419.0;61951.0;63693.0;258.0
ZIEMIA WILEŃSKA;WILNO (MIASTO);573.0;1066.0;450.0;16.0;11.0
ZIEMIA WILEŃSKA;ŚWIĘCIAŃSKI;26449.0;52643.0;26262.0;59582.0;363.0
ŁÓDZKIE;BRZEZIŃSKI;11799.0;34688.0;28266.0;2254.0;625.0
ŁÓDZKIE;KALISKI;17531.0;46341.0;36721.0;1579.0;2704.0
ŁÓDZKIE;KOLSKI;15808.0;38250.0;37011.0;1979.0;1569.0
ŁÓDZKIE;KONIŃSKI;27216.0;71666.0;71158.0;3794.0;6455.0
ŁÓDZKIE;PIOTRKOWSKI;22193.0;57405.0;46928.0;9335.0;578.0
ŁÓDZKIE;RADOMSZCZAŃSKI;21365.0;54596.0;39263.0;6144.0;430.0
ŁÓDZKIE;SIERADZKI;18753.0;53415.0;46535.0;1695.0;1993.0
ŁÓDZKIE;TURECKI;14261.0;39453.0;32350.0;1698.0;1097.0
ŁÓDZKIE;WIELUŃSKI;19829.0;63232.0;47290.0;5567.0;2921.0
ŁÓDZKIE;ŁASKI;15503.0;41355.0;29059.0;4208.0;474.0
ŁÓDZKIE;ŁÓDZKI;11228.0;27760.0;13461.0;1042.0;466.0
ŁÓDZKIE;ŁÓDŹ (MIASTO);4365.0;2069.0;491.0;135.0;329.0
ŁÓDZKIE;ŁĘCZYCKI;18545.0;45281.0;37749.0;1435.0;534.0
ŚLĄSKIE;BIELSKI (BIELSKO);2606.0;14957.0;10595.0;230.0;1254.0
ŚLĄSKIE;BIELSKO (MIASTO);187.0;71.0;17.0;0.0;4.0
ŚLĄSKIE;CHORZÓW;757.0;87.0;634.0;0.0;1012.0
ŚLĄSKIE;CIESZYŃSKI;3512.0;23434.0;18760.0;2896.0;2236.0
ŚLĄSKIE;KATOWICE (MIASTO);932.0;329.0;1377.0;9.0;2271.0
ŚLĄSKIE;KATOWICKI;2089.0;1700.0;4926.0;23.0;8573.0
ŚLĄSKIE;LUBLINIECKI;3781.0;14164.0;9170.0;138.0;1542.0
ŚLĄSKIE;PSZCZYŃSKI;7843.0;35348.0;22127.0;146.0;8960.0
ŚLĄSKIE;RYBNICKI;7699.0;30349.0;29715.0;156.0;17127.0
ŚLĄSKIE;TARNOGÓRSKI;1154.0;3459.0;3907.0;12.0;3648.0
ŚLĄSKIE;ŚWIĘTOCHŁOWICKI;1527.0;920.0;4881.0;16.0;6588.0
