Region;District;Typ Kategorii;Total;1. All types of professional purchasing (total);a. Professional purchasing (agricultural products);b. Professional purchasing (livestock);c. Professional purchasing (plant and animal products);2. Food and colonial goods (exclusively);3. Food products along with non-food items (excluding wine and spirits);4. Meat, fats, and meat products (exclusively);5. Catering establishments with and without alcohol;6. Wine, spirits, and beer (possibly with food and colonial goods);7. Tobacco monopoly products;8. Textiles;9. Textiles with clothing, haberdashery, garments, and footwear;10. Ready-made clothing and haberdashery;11. Garments, garment parts, furs, and fur products;12. Footwear;13. Footwear with leather and shoemaking accessories;14. All types of leather and leather products (excluding footwear);15. Machinery, tools, and technical goods (excluding agricultural);16. Building materials and fuels;17. Furniture and all wooden products;18. Iron, ironware, enameled and aluminum goods (possibly with other goods);19. Kitchenware, porcelain, faience, glassware, window panes, and mirrors;20. Soap, candles, paints, gasoline, kerosene, mineral oils, lubricants (soap shops);21. Musical, optical, surgical instruments, photographic equipment and accessories;22. Watchmaking, jewelry, and silver-plated products;23. Electrical equipment, radio equipment, and all lighting accessories;24. Pharmacies;25. Pharmaceutical warehouses, perfumeries, and cosmetic shops;26. Rubber goods, oilcloth, linoleum, galoshes, tarpaulins, tires, inner tubes, etc.;27. Bookstores, stationery, and paper products (possibly with other goods);28. Agricultural machinery, tools, and goods;29. Agricultural-commercial syndicates and cooperatives;30. Banks, exchange offices, and other short- and long-term credit institutions;31. Forwarding, transport, and communication enterprises;32. Other service enterprises (reading rooms, clinics, laundries, bathhouses, garages, dance halls, etc.);33. Hotels, boarding houses, furnished rooms, lodging houses;34. Theaters, cinemas, and other performances;35. Insurance companies;36. Offices: commission, trade brokerage, advertising, legal advice, agency, technical, etc.;37. Other enterprises not listed above;38. Cards with no industry/branch specified;ZP. Industrial activities
BIAŁOSTOCKIE;SZCZUCZYŃSKI (WOJ. BIAŁOSTOCKIE);Kategoria IV;277.0;55.0;46.0;1.0;4.0;67.0;10.0;62.0;7.0;0.0;5.0;1.0;2.0;6.0;10.0;10.0;2.0;6.0;0.0;2.0;5.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;11.0;2.0;0.0;0.0;0.0;4.0;1.0;0.0
BIAŁOSTOCKIE;WOŁKOWYSKI;Kategoria IV;347.0;66.0;41.0;2.0;11.0;84.0;11.0;49.0;5.0;0.0;7.0;4.0;4.0;9.0;2.0;3.0;2.0;6.0;0.0;5.0;0.0;1.0;13.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;6.0;4.0;18.0;2.0;0.0;0.0;2.0;1.0;37.0;0.0
BIAŁOSTOCKIE;WYSOKOMAZOWIECKI;Kategoria IV;248.0;45.0;18.0;2.0;17.0;53.0;14.0;46.0;3.0;0.0;6.0;8.0;1.0;19.0;15.0;3.0;1.0;1.0;0.0;2.0;4.0;1.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;2.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
BIAŁOSTOCKIE;ŁOMŻYŃSKI;Kategoria IV;513.0;64.0;42.0;0.0;12.0;102.0;16.0;95.0;7.0;0.0;4.0;29.0;3.0;40.0;34.0;48.0;2.0;8.0;0.0;7.0;3.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;4.0;21.0;6.0;0.0;0.0;0.0;8.0;0.0;2.0
KIELECKIE;BĘDZIŃSKI;Kategoria IV;999.0;29.0;2.0;7.0;10.0;401.0;57.0;66.0;36.0;1.0;20.0;43.0;10.0;111.0;43.0;42.0;11.0;15.0;1.0;4.0;14.0;7.0;6.0;3.0;1.0;3.0;0.0;0.0;0.0;0.0;18.0;7.0;0.0;11.0;1.0;32.0;2.0;0.0;0.0;4.0;0.0;0.0;12.0
KIELECKIE;CZĘSTOCHOWA (MIASTO);Kategoria IV;788.0;24.0;5.0;3.0;7.0;262.0;31.0;49.0;22.0;0.0;29.0;35.0;4.0;89.0;27.0;24.0;3.0;10.0;0.0;71.0;5.0;7.0;13.0;15.0;0.0;0.0;0.0;0.0;1.0;0.0;18.0;2.0;0.0;7.0;5.0;17.0;1.0;0.0;0.0;4.0;2.0;11.0;8.0
KIELECKIE;CZĘSTOCHOWSKI;Kategoria IV;542.0;23.0;7.0;16.0;0.0;196.0;129.0;55.0;24.0;1.0;2.0;16.0;8.0;20.0;24.0;14.0;0.0;6.0;0.0;7.0;0.0;2.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0
KIELECKIE;IŁŻECKI;Kategoria IV;758.0;56.0;27.0;4.0;22.0;131.0;142.0;134.0;18.0;0.0;30.0;38.0;8.0;54.0;38.0;39.0;3.0;13.0;0.0;10.0;3.0;7.0;17.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;5.0;4.0;0.0
KIELECKIE;JĘDRZEJOWSKI;Kategoria IV;636.0;107.0;53.0;14.0;39.0;13.0;213.0;51.0;7.0;0.0;17.0;32.0;6.0;35.0;45.0;18.0;2.0;21.0;0.0;17.0;9.0;5.0;5.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;2.0;0.0;2.0;1.0;4.0;1.0;0.0;0.0;2.0;5.0;4.0;0.0
KIELECKIE;KIELECKI;Kategoria IV;1395.0;53.0;20.0;9.0;16.0;442.0;257.0;124.0;102.0;0.0;20.0;51.0;9.0;90.0;61.0;17.0;5.0;29.0;1.0;26.0;9.0;19.0;7.0;13.0;1.0;0.0;0.0;0.0;0.0;0.0;14.0;4.0;0.0;7.0;2.0;19.0;3.0;0.0;0.0;2.0;5.0;3.0;2.0
KIELECKIE;KONECKI;Kategoria IV;1384.0;67.0;14.0;6.0;32.0;414.0;226.0;163.0;29.0;0.0;16.0;63.0;14.0;128.0;67.0;30.0;21.0;11.0;1.0;27.0;11.0;17.0;21.0;12.0;0.0;0.0;0.0;1.0;0.0;0.0;12.0;0.0;0.0;8.0;1.0;3.0;0.0;0.0;0.0;1.0;5.0;15.0;1.0
KIELECKIE;KOZIENICKI;Kategoria IV;916.0;69.0;32.0;10.0;25.0;173.0;146.0;208.0;18.0;1.0;39.0;40.0;7.0;50.0;36.0;44.0;5.0;13.0;0.0;16.0;6.0;11.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;15.0;0.0
KIELECKIE;MIECHOWSKI;Kategoria IV;559.0;122.0;58.0;22.0;41.0;104.0;74.0;54.0;12.0;0.0;9.0;14.0;7.0;44.0;37.0;18.0;0.0;10.0;0.0;15.0;2.0;1.0;14.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;3.0;2.0;0.0;0.0;0.0;2.0;6.0;0.0
KIELECKIE;OLKUSKI;Kategoria IV;880.0;134.0;56.0;26.0;45.0;95.0;185.0;107.0;17.0;1.0;17.0;44.0;4.0;56.0;47.0;59.0;3.0;22.0;0.0;27.0;7.0;15.0;8.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;2.0;3.0;7.0;1.0
KIELECKIE;OPATOWSKI;Kategoria IV;1284.0;78.0;38.0;6.0;32.0;379.0;204.0;159.0;52.0;1.0;33.0;39.0;9.0;103.0;59.0;25.0;4.0;16.0;0.0;34.0;8.0;19.0;13.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;7.0;4.0;1.0;0.0;0.0;0.0;3.0;0.0;13.0;1.0
KIELECKIE;OPOCZYŃSKI;Kategoria IV;639.0;71.0;34.0;10.0;19.0;149.0;79.0;121.0;8.0;0.0;20.0;23.0;3.0;49.0;15.0;32.0;0.0;11.0;0.0;13.0;8.0;6.0;10.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0
KIELECKIE;PIŃCZOWSKI;Kategoria IV;523.0;88.0;48.0;6.0;32.0;99.0;91.0;42.0;3.0;0.0;30.0;23.0;6.0;37.0;39.0;8.0;3.0;10.0;0.0;11.0;3.0;7.0;5.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;4.0;0.0;0.0;0.0;1.0;1.0;5.0;0.0
KIELECKIE;RADOMSKI;Kategoria IV;1010.0;36.0;22.0;4.0;5.0;371.0;92.0;129.0;21.0;0.0;22.0;53.0;4.0;80.0;42.0;7.0;5.0;12.0;0.0;40.0;2.0;17.0;13.0;2.0;0.0;1.0;0.0;0.0;1.0;1.0;11.0;3.0;0.0;6.0;2.0;22.0;4.0;0.0;0.0;1.0;0.0;10.0;5.0
KIELECKIE;SANDOMIERSKI;Kategoria IV;845.0;98.0;36.0;7.0;54.0;221.0;101.0;83.0;11.0;0.0;27.0;38.0;15.0;76.0;42.0;35.0;5.0;9.0;0.0;25.0;4.0;6.0;20.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;3.0;0.0;2.0;1.0;5.0;2.0;0.0;0.0;0.0;1.0;3.0;0.0
KIELECKIE;SOSNOWIEC;Kategoria IV;966.0;23.0;1.0;0.0;12.0;330.0;67.0;94.0;47.0;1.0;33.0;44.0;30.0;106.0;14.0;20.0;20.0;16.0;2.0;10.0;0.0;4.0;2.0;10.0;0.0;2.0;0.0;0.0;0.0;0.0;16.0;14.0;0.0;8.0;5.0;33.0;0.0;0.0;0.0;3.0;9.0;3.0;15.0
KIELECKIE;STOPNICKI;Kategoria IV;1029.0;115.0;32.0;15.0;65.0;250.0;246.0;103.0;3.0;0.0;14.0;45.0;10.0;51.0;48.0;15.0;9.0;14.0;0.0;35.0;3.0;17.0;13.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;2.0;0.0;0.0;2.0;5.0;0.0;0.0;0.0;0.0;1.0;18.0;0.0
KIELECKIE;WŁOSZCZOWSKI;Kategoria IV;465.0;41.0;20.0;10.0;7.0;106.0;53.0;53.0;6.0;0.0;14.0;27.0;6.0;42.0;36.0;27.0;7.0;14.0;0.0;6.0;2.0;5.0;3.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;2.0;7.0;0.0
KIELECKIE;ZAWIERCIAŃSKI;Kategoria IV;628.0;21.0;3.0;5.0;7.0;158.0;76.0;80.0;37.0;0.0;19.0;24.0;17.0;51.0;19.0;30.0;3.0;16.0;1.0;16.0;5.0;6.0;8.0;6.0;0.0;2.0;0.0;0.0;1.0;0.0;9.0;4.0;0.0;0.0;0.0;12.0;1.0;0.0;0.0;1.0;1.0;4.0;1.0
KRAKOWSKIE;BIALSKI (BIAŁA KRAKOWSKA);Kategoria IV;467.0;101.0;27.0;37.0;28.0;79.0;6.0;60.0;6.0;1.0;75.0;4.0;2.0;15.0;6.0;35.0;0.0;3.0;0.0;32.0;1.0;1.0;4.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;1.0;1.0;8.0;3.0;0.0;0.0;0.0;0.0;13.0;9.0
KRAKOWSKIE;BOCHEŃSKI;Kategoria IV;550.0;53.0;9.0;12.0;30.0;113.0;46.0;39.0;7.0;0.0;144.0;38.0;2.0;13.0;12.0;5.0;3.0;8.0;0.0;16.0;5.0;4.0;6.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;3.0;6.0;2.0;0.0;0.0;3.0;3.0;8.0;0.0
KRAKOWSKIE;BRZESKI (BRZESKO);Kategoria IV;449.0;40.0;8.0;8.0;22.0;154.0;41.0;25.0;3.0;2.0;105.0;15.0;0.0;14.0;4.0;7.0;5.0;2.0;0.0;10.0;1.0;5.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;4.0;3.0;0.0
KRAKOWSKIE;CHRZANOWSKI;Kategoria IV;926.0;63.0;9.0;15.0;25.0;327.0;55.0;99.0;20.0;5.0;33.0;39.0;19.0;42.0;40.0;50.0;17.0;18.0;0.0;18.0;4.0;5.0;12.0;5.0;0.0;11.0;0.0;0.0;0.0;0.0;16.0;2.0;0.0;3.0;2.0;10.0;1.0;1.0;0.0;1.0;6.0;2.0;2.0
KRAKOWSKIE;DĄBROWSKI;Kategoria IV;443.0;45.0;4.0;14.0;24.0;109.0;54.0;27.0;1.0;1.0;89.0;26.0;0.0;13.0;4.0;1.0;6.0;9.0;1.0;28.0;0.0;13.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;0.0
KRAKOWSKIE;GORLICKI;Kategoria IV;388.0;26.0;4.0;7.0;11.0;125.0;70.0;12.0;3.0;2.0;37.0;24.0;5.0;8.0;10.0;3.0;5.0;14.0;0.0;9.0;3.0;4.0;2.0;5.0;0.0;4.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;7.0;0.0
KRAKOWSKIE;GRYBOWSKI;Kategoria IV;263.0;31.0;0.0;13.0;9.0;48.0;20.0;17.0;3.0;5.0;59.0;23.0;3.0;10.0;3.0;8.0;0.0;2.0;0.0;9.0;1.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0
KRAKOWSKIE;JASIELSKI;Kategoria IV;450.0;26.0;5.0;7.0;10.0;136.0;50.0;15.0;6.0;3.0;88.0;28.0;2.0;13.0;19.0;5.0;4.0;15.0;1.0;11.0;2.0;5.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;5.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;4.0;0.0
KRAKOWSKIE;KRAKOWSKI;Kategoria IV;365.0;28.0;5.0;17.0;5.0;109.0;42.0;57.0;14.0;2.0;40.0;3.0;3.0;2.0;0.0;0.0;0.0;1.0;0.0;50.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0
KRAKOWSKIE;KRAKÓW (MIASTO);Kategoria IV;1941.0;33.0;9.0;4.0;7.0;753.0;29.0;168.0;51.0;2.0;112.0;76.0;18.0;136.0;35.0;23.0;20.0;16.0;3.0;130.0;10.0;33.0;4.0;17.0;0.0;13.0;1.0;0.0;2.0;1.0;35.0;5.0;0.0;17.0;40.0;62.0;7.0;0.0;0.0;4.0;30.0;55.0;47.0
KRAKOWSKIE;LIMANOWSKI;Kategoria IV;327.0;21.0;1.0;7.0;7.0;68.0;65.0;32.0;18.0;1.0;43.0;21.0;2.0;18.0;3.0;6.0;4.0;6.0;0.0;5.0;1.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;3.0;0.0
KRAKOWSKIE;MAKOWSKI (MAKÓW PODHALAŃSKI);Kategoria IV;389.0;22.0;2.0;5.0;8.0;116.0;33.0;28.0;16.0;1.0;68.0;14.0;2.0;9.0;6.0;6.0;2.0;15.0;0.0;6.0;25.0;0.0;8.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;1.0
KRAKOWSKIE;MIELECKI;Kategoria IV;636.0;59.0;21.0;13.0;24.0;194.0;61.0;33.0;7.0;0.0;105.0;39.0;11.0;25.0;12.0;8.0;9.0;10.0;0.0;19.0;4.0;7.0;9.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;12.0;1.0
KRAKOWSKIE;MYŚLENICKI;Kategoria IV;347.0;38.0;3.0;7.0;27.0;67.0;23.0;25.0;11.0;0.0;72.0;19.0;1.0;5.0;4.0;33.0;2.0;8.0;0.0;1.0;5.0;11.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;6.0;7.0;7.0
KRAKOWSKIE;NOWOSĄDECKI;Kategoria IV;709.0;51.0;7.0;9.0;17.0;144.0;75.0;49.0;16.0;3.0;91.0;50.0;3.0;58.0;31.0;10.0;8.0;23.0;0.0;32.0;1.0;7.0;6.0;2.0;1.0;4.0;0.0;0.0;0.0;1.0;11.0;1.0;0.0;3.0;6.0;11.0;7.0;0.0;0.0;0.0;1.0;3.0;0.0
KRAKOWSKIE;NOWOTARSKI;Kategoria IV;591.0;24.0;4.0;2.0;8.0;181.0;39.0;52.0;3.0;2.0;105.0;29.0;8.0;27.0;18.0;12.0;0.0;11.0;0.0;13.0;1.0;8.0;4.0;9.0;1.0;2.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;2.0;3.0;4.0;14.0;0.0;0.0;2.0;2.0;9.0;0.0
KRAKOWSKIE;OŚWIĘCIMSKI;Kategoria IV;439.0;41.0;1.0;22.0;11.0;127.0;14.0;12.0;3.0;2.0;49.0;51.0;15.0;38.0;14.0;7.0;0.0;11.0;1.0;14.0;0.0;0.0;2.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;6.0;0.0;1.0;2.0;6.0;3.0;0.0;0.0;0.0;1.0;8.0;10.0
KRAKOWSKIE;PILZNEŃSKI;Kategoria IV;250.0;26.0;6.0;4.0;15.0;57.0;28.0;18.0;1.0;0.0;76.0;11.0;3.0;3.0;3.0;2.0;3.0;2.0;0.0;6.0;3.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
KRAKOWSKIE;ROPCZYCKI;Kategoria IV;554.0;54.0;14.0;24.0;15.0;136.0;68.0;48.0;4.0;2.0;87.0;32.0;1.0;8.0;16.0;5.0;11.0;3.0;0.0;25.0;1.0;9.0;9.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;4.0;18.0;0.0
KRAKOWSKIE;TARNOWSKI;Kategoria IV;740.0;42.0;7.0;3.0;21.0;237.0;44.0;31.0;14.0;0.0;128.0;35.0;4.0;48.0;13.0;15.0;10.0;10.0;1.0;39.0;5.0;10.0;5.0;5.0;2.0;2.0;0.0;0.0;1.0;0.0;9.0;4.0;0.0;2.0;4.0;5.0;0.0;1.0;0.0;2.0;5.0;7.0;2.0
KRAKOWSKIE;WADOWICKI;Kategoria IV;475.0;75.0;20.0;8.0;44.0;88.0;33.0;30.0;12.0;0.0;41.0;38.0;8.0;29.0;22.0;21.0;0.0;13.0;0.0;13.0;14.0;6.0;7.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;6.0;1.0;0.0;0.0;0.0;5.0;2.0;0.0;0.0;0.0;5.0;2.0;0.0
KRAKOWSKIE;WIELICKI;Kategoria IV;256.0;14.0;5.0;5.0;4.0;86.0;17.0;18.0;14.0;1.0;54.0;9.0;1.0;14.0;1.0;0.0;2.0;0.0;0.0;7.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;2.0;4.0;0.0
KRAKOWSKIE;ŻYWIECKI;Kategoria IV;376.0;43.0;4.0;25.0;5.0;50.0;18.0;44.0;2.0;0.0;81.0;16.0;3.0;11.0;16.0;25.0;0.0;12.0;1.0;16.0;2.0;3.0;5.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;3.0;0.0;0.0;4.0;2.0;4.0;0.0;0.0;0.0;4.0;5.0;5.0
LUBELSKIE;BIALSKI (BIAŁA PODLASKA);Kategoria IV;332.0;33.0;17.0;2.0;11.0;127.0;21.0;31.0;13.0;0.0;18.0;10.0;7.0;14.0;3.0;3.0;0.0;4.0;0.0;1.0;2.0;2.0;7.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;0.0;2.0;3.0;7.0;3.0;0.0;0.0;2.0;3.0;1.0;0.0
LUBELSKIE;BIŁGORAJSKI;Kategoria IV;545.0;46.0;7.0;4.0;23.0;147.0;71.0;77.0;12.0;2.0;51.0;21.0;4.0;36.0;25.0;12.0;2.0;9.0;0.0;2.0;4.0;7.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0
LUBELSKIE;CHEŁMSKI;Kategoria IV;696.0;52.0;23.0;10.0;17.0;154.0;136.0;73.0;3.0;1.0;75.0;29.0;7.0;62.0;27.0;9.0;2.0;5.0;0.0;17.0;3.0;4.0;9.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;0.0;17.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0
LUBELSKIE;GARWOLIŃSKI;Kategoria IV;774.0;48.0;8.0;10.0;30.0;193.0;26.0;166.0;0.0;0.0;14.0;54.0;20.0;88.0;40.0;23.0;10.0;18.0;0.0;24.0;3.0;14.0;15.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;6.0;0.0
