Region;District;Typ Kategorii;Total;1. All types of professional purchasing (total);a. Professional purchasing (agricultural products);b. Professional purchasing (livestock);c. Professional purchasing (plant and animal products);2. Food and colonial goods (exclusively);3. Food products along with non-food items (excluding wine and spirits);4. Meat, fats, and meat products (exclusively);5. Catering establishments with and without alcohol;6. Wine, spirits, and beer (possibly with food and colonial goods);7. Tobacco monopoly products;8. Textiles;9. Textiles with clothing, haberdashery, garments, and footwear;10. Ready-made clothing and haberdashery;11. Garments, garment parts, furs, and fur products;12. Footwear;13. Footwear with leather and shoemaking accessories;14. All types of leather and leather products (excluding footwear);15. Machinery, tools, and technical goods (excluding agricultural);16. Building materials and fuels;17. Furniture and all wooden products;18. Iron, ironware, enameled and aluminum goods (possibly with other goods);19. Kitchenware, porcelain, faience, glassware, window panes, and mirrors;20. Soap, candles, paints, gasoline, kerosene, mineral oils, lubricants (soap shops);21. Musical, optical, surgical instruments, photographic equipment and accessories;22. Watchmaking, jewelry, and silver-plated products;23. Electrical equipment, radio equipment, and all lighting accessories;24. Pharmacies;25. Pharmaceutical warehouses, perfumeries, and cosmetic shops;26. Rubber goods, oilcloth, linoleum, galoshes, tarpaulins, tires, inner tubes, etc.;27. Bookstores, stationery, and paper products (possibly with other goods);28. Agricultural machinery, tools, and goods;29. Agricultural-commercial syndicates and cooperatives;30. Banks, exchange offices, and other short- and long-term credit institutions;31. Forwarding, transport, and communication enterprises;32. Other service enterprises (reading rooms, clinics, laundries, bathhouses, garages, dance halls, etc.);33. Hotels, boarding houses, furnished rooms, lodging houses;34. Theaters, cinemas, and other performances;35. Insurance companies;36. Offices: commission, trade brokerage, advertising, legal advice, agency, technical, etc.;37. Other enterprises not listed above;38. Cards with no industry/branch specified;ZP. Industrial activities
KRAKOWSKIE;ROPCZYCKI;Kategoria III;258.0;10.0;3.0;2.0;5.0;58.0;54.0;9.0;38.0;16.0;5.0;9.0;4.0;8.0;6.0;5.0;7.0;2.0;1.0;0.0;1.0;3.0;1.0;4.0;0.0;1.0;0.0;3.0;0.0;0.0;2.0;2.0;2.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
KRAKOWSKIE;TARNOWSKI;Kategoria III;669.0;20.0;4.0;1.0;11.0;135.0;78.0;19.0;97.0;20.0;7.0;59.0;10.0;49.0;21.0;7.0;9.0;11.0;5.0;11.0;7.0;8.0;9.0;11.0;4.0;10.0;3.0;7.0;2.0;2.0;15.0;5.0;1.0;0.0;2.0;3.0;2.0;0.0;0.0;2.0;6.0;12.0;5.0
KRAKOWSKIE;WADOWICKI;Kategoria III;476.0;10.0;1.0;4.0;3.0;85.0;124.0;24.0;152.0;10.0;5.0;8.0;11.0;3.0;1.0;0.0;7.0;1.0;0.0;3.0;6.0;4.0;2.0;5.0;0.0;2.0;0.0;3.0;2.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0
KRAKOWSKIE;WIELICKI;Kategoria III;246.0;3.0;2.0;0.0;1.0;46.0;33.0;25.0;57.0;14.0;1.0;8.0;5.0;9.0;3.0;4.0;4.0;2.0;1.0;8.0;1.0;2.0;1.0;3.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;2.0
KRAKOWSKIE;ŻYWIECKI;Kategoria III;585.0;9.0;0.0;2.0;2.0;162.0;124.0;39.0;142.0;19.0;0.0;12.0;6.0;11.0;1.0;5.0;4.0;2.0;0.0;2.0;2.0;0.0;2.0;6.0;0.0;4.0;1.0;4.0;2.0;0.0;8.0;1.0;1.0;0.0;6.0;2.0;2.0;0.0;0.0;0.0;2.0;4.0;0.0
LUBELSKIE;BIALSKI (BIAŁA PODLASKA);Kategoria III;497.0;6.0;3.0;0.0;2.0;117.0;94.0;58.0;55.0;4.0;15.0;26.0;6.0;25.0;3.0;6.0;6.0;3.0;0.0;5.0;2.0;10.0;6.0;8.0;1.0;1.0;0.0;6.0;3.0;0.0;7.0;3.0;1.0;0.0;8.0;0.0;0.0;1.0;0.0;5.0;2.0;4.0;1.0
LUBELSKIE;BIŁGORAJSKI;Kategoria III;426.0;6.0;0.0;0.0;5.0;58.0;121.0;15.0;62.0;15.0;21.0;28.0;7.0;12.0;4.0;5.0;12.0;7.0;0.0;6.0;9.0;11.0;2.0;3.0;1.0;2.0;0.0;6.0;3.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;4.0;0.0
LUBELSKIE;CHEŁMSKI;Kategoria III;833.0;28.0;22.0;3.0;1.0;115.0;241.0;60.0;75.0;7.0;24.0;56.0;10.0;44.0;12.0;19.0;11.0;13.0;2.0;27.0;4.0;20.0;5.0;11.0;2.0;4.0;0.0;6.0;6.0;0.0;12.0;3.0;1.0;0.0;2.0;4.0;2.0;0.0;0.0;5.0;1.0;1.0;4.0
LUBELSKIE;GARWOLIŃSKI;Kategoria III;621.0;12.0;2.0;4.0;5.0;144.0;187.0;32.0;85.0;18.0;5.0;13.0;19.0;17.0;0.0;0.0;3.0;5.0;0.0;11.0;1.0;19.0;3.0;7.0;1.0;1.0;0.0;10.0;3.0;0.0;11.0;2.0;3.0;0.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;4.0;0.0
LUBELSKIE;HRUBIESZOWSKI;Kategoria III;684.0;18.0;12.0;2.0;2.0;132.0;179.0;21.0;37.0;15.0;29.0;62.0;20.0;15.0;26.0;17.0;10.0;14.0;1.0;8.0;3.0;21.0;9.0;5.0;0.0;3.0;2.0;8.0;2.0;0.0;6.0;2.0;4.0;0.0;2.0;3.0;2.0;1.0;0.0;2.0;1.0;4.0;1.0
LUBELSKIE;JANOWSKI;Kategoria III;719.0;7.0;4.0;0.0;1.0;138.0;201.0;46.0;81.0;8.0;40.0;33.0;15.0;23.0;6.0;11.0;8.0;5.0;0.0;11.0;3.0;19.0;5.0;13.0;0.0;3.0;0.0;7.0;3.0;0.0;11.0;1.0;2.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;2.0;13.0;0.0
LUBELSKIE;KONSTANTYNOWSKI;Kategoria III;362.0;12.0;10.0;1.0;1.0;64.0;99.0;44.0;49.0;4.0;10.0;15.0;6.0;15.0;0.0;0.0;8.0;0.0;0.0;3.0;0.0;10.0;3.0;2.0;0.0;0.0;0.0;4.0;1.0;0.0;1.0;3.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0
LUBELSKIE;KRASNOSTAWSKI;Kategoria III;722.0;24.0;14.0;6.0;2.0;44.0;222.0;27.0;59.0;40.0;23.0;52.0;20.0;87.0;7.0;15.0;13.0;11.0;0.0;6.0;0.0;17.0;9.0;7.0;0.0;0.0;0.0;8.0;3.0;0.0;4.0;1.0;2.0;1.0;7.0;0.0;0.0;1.0;1.0;0.0;2.0;9.0;0.0
LUBELSKIE;LUBARTOWSKI;Kategoria III;371.0;14.0;6.0;4.0;4.0;58.0;117.0;14.0;39.0;25.0;4.0;22.0;12.0;11.0;1.0;4.0;3.0;3.0;0.0;3.0;0.0;12.0;5.0;5.0;0.0;1.0;0.0;7.0;2.0;0.0;4.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
LUBELSKIE;LUBELSKI;Kategoria III;392.0;12.0;8.0;2.0;2.0;53.0;147.0;2.0;53.0;34.0;3.0;16.0;8.0;6.0;0.0;1.0;5.0;4.0;0.0;11.0;0.0;8.0;1.0;1.0;0.0;0.0;0.0;8.0;2.0;0.0;1.0;1.0;5.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0
LUBELSKIE;LUBLIN (MIASTO);Kategoria III;1341.0;32.0;11.0;4.0;8.0;335.0;120.0;165.0;118.0;22.0;26.0;43.0;11.0;79.0;29.0;18.0;20.0;34.0;6.0;46.0;8.0;13.0;15.0;37.0;9.0;9.0;3.0;3.0;17.0;0.0;44.0;6.0;4.0;0.0;9.0;11.0;6.0;0.0;0.0;10.0;18.0;15.0;5.0
LUBELSKIE;PUŁAWSKI;Kategoria III;758.0;8.0;4.0;1.0;2.0;124.0;181.0;58.0;95.0;33.0;24.0;35.0;11.0;40.0;2.0;4.0;7.0;13.0;4.0;23.0;2.0;17.0;8.0;9.0;0.0;5.0;3.0;12.0;6.0;0.0;15.0;1.0;4.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;10.0;0.0
LUBELSKIE;RADZYŃSKI;Kategoria III;384.0;19.0;7.0;6.0;5.0;69.0;88.0;24.0;37.0;9.0;7.0;21.0;8.0;27.0;4.0;0.0;7.0;5.0;1.0;9.0;0.0;9.0;4.0;12.0;1.0;1.0;0.0;5.0;3.0;0.0;5.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0
LUBELSKIE;SIEDLECKI;Kategoria III;718.0;25.0;10.0;8.0;6.0;169.0;124.0;72.0;68.0;9.0;16.0;24.0;12.0;45.0;3.0;2.0;18.0;10.0;2.0;19.0;4.0;13.0;11.0;17.0;1.0;5.0;4.0;3.0;5.0;1.0;19.0;3.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0;2.0;5.0;1.0;1.0
LUBELSKIE;SOKOŁOWSKI;Kategoria III;407.0;17.0;9.0;1.0;4.0;83.0;102.0;39.0;26.0;6.0;9.0;20.0;3.0;23.0;0.0;5.0;5.0;9.0;1.0;16.0;2.0;5.0;4.0;5.0;0.0;1.0;0.0;7.0;0.0;0.0;4.0;3.0;2.0;0.0;2.0;1.0;0.0;0.0;0.0;3.0;0.0;4.0;1.0
LUBELSKIE;TOMASZOWSKI;Kategoria III;294.0;9.0;5.0;0.0;3.0;46.0;71.0;10.0;20.0;27.0;6.0;22.0;0.0;18.0;7.0;9.0;7.0;4.0;0.0;1.0;2.0;6.0;2.0;3.0;0.0;0.0;0.0;6.0;4.0;0.0;3.0;2.0;3.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;2.0;2.0
LUBELSKIE;WĘGROWSKI;Kategoria III;321.0;9.0;3.0;3.0;1.0;72.0;108.0;27.0;25.0;10.0;8.0;6.0;4.0;12.0;0.0;4.0;3.0;1.0;1.0;3.0;0.0;5.0;3.0;2.0;0.0;0.0;0.0;5.0;2.0;0.0;2.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0
LUBELSKIE;WŁODAWSKI;Kategoria III;413.0;15.0;5.0;4.0;6.0;101.0;82.0;11.0;48.0;13.0;8.0;33.0;2.0;22.0;10.0;3.0;6.0;4.0;0.0;4.0;2.0;14.0;6.0;3.0;0.0;1.0;0.0;5.0;4.0;0.0;5.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0
LUBELSKIE;ZAMOJSKI;Kategoria III;893.0;45.0;31.0;6.0;2.0;151.0;230.0;26.0;87.0;66.0;28.0;61.0;20.0;30.0;11.0;11.0;12.0;14.0;3.0;17.0;1.0;12.0;7.0;6.0;1.0;2.0;0.0;5.0;2.0;0.0;14.0;5.0;2.0;0.0;4.0;2.0;1.0;2.0;0.0;3.0;1.0;11.0;1.0
LUBELSKIE;ŁUKOWSKI;Kategoria III;438.0;17.0;7.0;6.0;3.0;91.0;122.0;12.0;61.0;16.0;3.0;9.0;20.0;13.0;1.0;2.0;9.0;2.0;0.0;5.0;3.0;14.0;6.0;3.0;0.0;0.0;0.0;6.0;2.0;0.0;7.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;8.0;1.0
LWOWSKIE;BRZOZOWSKI;Kategoria III;431.0;9.0;0.0;0.0;9.0;110.0;108.0;14.0;74.0;21.0;9.0;13.0;5.0;11.0;7.0;3.0;9.0;1.0;0.0;5.0;0.0;12.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;1.0;7.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;3.0;0.0
LWOWSKIE;BÓBRECKI;Kategoria III;348.0;11.0;6.0;0.0;4.0;109.0;29.0;9.0;75.0;23.0;25.0;7.0;2.0;3.0;7.0;1.0;6.0;1.0;0.0;10.0;8.0;4.0;1.0;2.0;0.0;1.0;0.0;3.0;2.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0
LWOWSKIE;DOBROMILSKI;Kategoria III;227.0;10.0;1.0;0.0;3.0;32.0;66.0;5.0;54.0;6.0;4.0;9.0;3.0;8.0;6.0;1.0;1.0;1.0;0.0;5.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0
LWOWSKIE;DROHOBYCKI;Kategoria III;810.0;7.0;0.0;0.0;2.0;159.0;144.0;40.0;153.0;14.0;8.0;38.0;16.0;34.0;14.0;10.0;15.0;3.0;11.0;13.0;8.0;23.0;9.0;15.0;2.0;12.0;6.0;6.0;6.0;0.0;20.0;0.0;1.0;0.0;1.0;2.0;5.0;0.0;1.0;1.0;5.0;8.0;2.0
LWOWSKIE;GRÓDECKI;Kategoria III;302.0;9.0;5.0;0.0;2.0;54.0;83.0;1.0;82.0;7.0;8.0;10.0;1.0;4.0;3.0;0.0;9.0;1.0;0.0;5.0;0.0;6.0;2.0;2.0;0.0;1.0;1.0;4.0;1.0;0.0;4.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
LWOWSKIE;JAROSŁAWSKI;Kategoria III;353.0;15.0;9.0;2.0;2.0;40.0;38.0;7.0;140.0;13.0;2.0;17.0;3.0;10.0;5.0;1.0;3.0;1.0;2.0;11.0;1.0;8.0;4.0;5.0;0.0;2.0;1.0;6.0;2.0;0.0;5.0;2.0;1.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;4.0;3.0
LWOWSKIE;JAWOROWSKI;Kategoria III;247.0;11.0;3.0;0.0;5.0;37.0;94.0;3.0;32.0;0.0;10.0;11.0;5.0;5.0;2.0;0.0;9.0;2.0;2.0;1.0;4.0;6.0;0.0;0.0;0.0;1.0;0.0;3.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;3.0;1.0
LWOWSKIE;KOLBUSZOWSKI;Kategoria III;233.0;9.0;3.0;0.0;6.0;53.0;25.0;9.0;54.0;16.0;4.0;14.0;0.0;5.0;1.0;2.0;9.0;5.0;1.0;1.0;0.0;9.0;1.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0
LWOWSKIE;KROŚNIEŃSKI;Kategoria III;466.0;2.0;0.0;2.0;0.0;124.0;102.0;20.0;64.0;11.0;9.0;18.0;9.0;10.0;10.0;2.0;5.0;1.0;2.0;19.0;4.0;15.0;4.0;7.0;1.0;2.0;1.0;3.0;4.0;0.0;3.0;2.0;3.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;1.0;3.0;0.0
LWOWSKIE;LESKI;Kategoria III;435.0;8.0;2.0;0.0;1.0;157.0;41.0;14.0;89.0;23.0;6.0;20.0;7.0;5.0;12.0;7.0;8.0;1.0;0.0;3.0;0.0;11.0;4.0;2.0;0.0;1.0;0.0;3.0;1.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;6.0;0.0
LWOWSKIE;LUBACZOWSKI;Kategoria III;460.0;10.0;8.0;0.0;2.0;125.0;73.0;32.0;61.0;13.0;15.0;43.0;2.0;3.0;7.0;3.0;8.0;12.0;2.0;6.0;0.0;13.0;8.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;0.0;0.0;0.0;14.0;1.0
LWOWSKIE;LWOWSKI;Kategoria III;683.0;5.0;4.0;0.0;1.0;216.0;188.0;28.0;135.0;13.0;15.0;21.0;2.0;3.0;1.0;1.0;6.0;5.0;1.0;17.0;2.0;6.0;1.0;1.0;0.0;0.0;0.0;7.0;1.0;0.0;1.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0
LWOWSKIE;LWÓW (MIASTO);Kategoria III;2838.0;35.0;5.0;2.0;4.0;645.0;107.0;133.0;336.0;18.0;46.0;165.0;30.0;243.0;86.0;70.0;19.0;37.0;24.0;61.0;51.0;47.0;40.0;82.0;33.0;38.0;28.0;11.0;23.0;4.0;118.0;11.0;6.0;12.0;22.0;43.0;31.0;8.0;1.0;42.0;83.0;49.0;5.0
LWOWSKIE;MOŚCISKI;Kategoria III;215.0;9.0;6.0;1.0;2.0;51.0;60.0;1.0;37.0;8.0;5.0;6.0;3.0;4.0;2.0;1.0;5.0;3.0;0.0;2.0;1.0;4.0;1.0;2.0;0.0;1.0;0.0;1.0;3.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0
LWOWSKIE;NIŻAŃSKI;Kategoria III;210.0;4.0;0.0;0.0;1.0;49.0;22.0;2.0;73.0;7.0;3.0;6.0;7.0;3.0;6.0;1.0;3.0;0.0;0.0;1.0;6.0;4.0;1.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0
LWOWSKIE;PRZEMYSKI;Kategoria III;951.0;16.0;4.0;0.0;7.0;177.0;174.0;38.0;182.0;15.0;32.0;56.0;8.0;46.0;12.0;11.0;10.0;9.0;3.0;29.0;4.0;11.0;12.0;10.0;5.0;9.0;5.0;9.0;5.0;0.0;24.0;2.0;1.0;1.0;3.0;7.0;7.0;1.0;0.0;4.0;7.0;6.0;5.0
LWOWSKIE;PRZEWORSKI;Kategoria III;180.0;10.0;1.0;3.0;6.0;42.0;35.0;1.0;42.0;9.0;3.0;10.0;1.0;2.0;0.0;1.0;2.0;0.0;0.0;8.0;0.0;3.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0
LWOWSKIE;RAWSKI (RAWA RUSKA);Kategoria III;420.0;23.0;18.0;1.0;3.0;101.0;68.0;4.0;97.0;11.0;3.0;28.0;6.0;10.0;7.0;4.0;7.0;6.0;2.0;9.0;1.0;9.0;3.0;4.0;0.0;1.0;0.0;4.0;1.0;0.0;1.0;2.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;1.0;1.0;2.0;2.0
LWOWSKIE;RUDECKI;Kategoria III;321.0;24.0;15.0;5.0;2.0;76.0;38.0;8.0;75.0;9.0;5.0;27.0;0.0;2.0;12.0;2.0;11.0;3.0;0.0;7.0;0.0;11.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0
LWOWSKIE;RZESZOWSKI;Kategoria III;864.0;29.0;7.0;2.0;20.0;208.0;132.0;37.0;102.0;28.0;23.0;92.0;7.0;46.0;12.0;15.0;10.0;14.0;2.0;12.0;3.0;12.0;7.0;8.0;3.0;6.0;1.0;5.0;2.0;0.0;14.0;3.0;0.0;0.0;12.0;2.0;4.0;0.0;0.0;1.0;3.0;9.0;1.0
LWOWSKIE;SAMBORSKI;Kategoria III;383.0;5.0;3.0;0.0;0.0;60.0;102.0;15.0;59.0;18.0;4.0;10.0;3.0;15.0;5.0;3.0;5.0;5.0;2.0;16.0;2.0;10.0;4.0;7.0;0.0;4.0;1.0;6.0;2.0;0.0;10.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;1.0;0.0;4.0;0.0
LWOWSKIE;SANOCKI;Kategoria III;444.0;2.0;0.0;1.0;1.0;113.0;64.0;12.0;111.0;6.0;6.0;22.0;4.0;14.0;8.0;9.0;8.0;4.0;1.0;4.0;1.0;16.0;5.0;6.0;0.0;3.0;1.0;6.0;2.0;0.0;4.0;1.0;1.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;6.0;0.0
LWOWSKIE;SOKALSKI;Kategoria III;361.0;28.0;22.0;2.0;2.0;47.0;106.0;4.0;80.0;9.0;10.0;17.0;3.0;8.0;4.0;2.0;2.0;4.0;0.0;6.0;0.0;7.0;4.0;3.0;0.0;0.0;1.0;5.0;2.0;0.0;3.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
LWOWSKIE;STAROSAMBORSKI;Kategoria III;199.0;7.0;1.0;0.0;2.0;61.0;17.0;9.0;36.0;5.0;5.0;9.0;4.0;4.0;5.0;3.0;6.0;2.0;0.0;5.0;0.0;8.0;2.0;2.0;0.0;0.0;1.0;3.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0
LWOWSKIE;STRZYŻOWSKI;Kategoria III;225.0;11.0;3.0;4.0;4.0;52.0;47.0;12.0;29.0;11.0;5.0;12.0;3.0;5.0;4.0;3.0;5.0;0.0;0.0;7.0;1.0;4.0;2.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;1.0;0.0;1.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
LWOWSKIE;TARNOBRZESKI;Kategoria III;319.0;5.0;0.0;0.0;2.0;85.0;58.0;11.0;79.0;0.0;3.0;14.0;12.0;3.0;3.0;0.0;4.0;1.0;3.0;3.0;1.0;7.0;3.0;2.0;0.0;1.0;0.0;5.0;1.0;0.0;2.0;4.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;3.0
LWOWSKIE;TURCZAŃSKI;Kategoria III;165.0;1.0;0.0;0.0;0.0;56.0;20.0;6.0;27.0;6.0;2.0;10.0;7.0;3.0;2.0;1.0;1.0;3.0;0.0;2.0;2.0;5.0;1.0;2.0;0.0;1.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0
LWOWSKIE;ŁAŃCUCKI;Kategoria III;402.0;24.0;13.0;6.0;4.0;69.0;65.0;7.0;87.0;16.0;3.0;26.0;4.0;15.0;8.0;5.0;10.0;5.0;2.0;3.0;3.0;13.0;4.0;7.0;0.0;0.0;0.0;4.0;1.0;0.0;5.0;3.0;1.0;0.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;6.0;0.0
LWOWSKIE;ŻÓŁKIEWSKI;Kategoria III;528.0;17.0;12.0;0.0;4.0;137.0;116.0;19.0;73.0;12.0;40.0;26.0;1.0;8.0;4.0;0.0;7.0;9.0;1.0;11.0;2.0;9.0;1.0;2.0;0.0;2.0;1.0;4.0;0.0;0.0;2.0;3.0;0.0;0.0;9.0;0.0;1.0;1.0;0.0;0.0;1.0;9.0;1.0
M. ST. WARSZAWA;POŁUDNIOWO-WARSZAWSKI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M. ST. WARSZAWA;PRASKO-WARSZAWSKI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M. ST. WARSZAWA;PÓŁNOCNO-WARSZAWSKI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M. ST. WARSZAWA;ŚRÓDMIEJSKO-WARSZAWSKI;Kategoria III;10775.0;73.0;8.0;9.0;18.0;2744.0;462.0;846.0;1082.0;58.0;48.0;303.0;157.0;963.0;226.0;229.0;76.0;89.0;58.0;234.0;181.0;196.0;119.0;742.0;73.0;137.0;98.0;22.0;206.0;12.0;466.0;40.0;3.0;6.0;79.0;189.0;52.0;21.0;4.0;104.0;279.0;98.0;38.0
NOWOGRÓDZKIE;BARANOWICKI;Kategoria III;734.0;24.0;12.0;2.0;5.0;161.0;185.0;49.0;61.0;11.0;11.0;40.0;7.0;18.0;11.0;8.0;10.0;22.0;0.0;15.0;2.0;14.0;4.0;6.0;1.0;2.0;0.0;10.0;15.0;0.0;11.0;0.0;0.0;0.0;6.0;3.0;6.0;1.0;0.0;6.0;0.0;14.0;2.0
NOWOGRÓDZKIE;LIDZKI;Kategoria III;601.0;7.0;1.0;2.0;3.0;91.0;139.0;19.0;128.0;18.0;14.0;39.0;13.0;30.0;4.0;14.0;4.0;8.0;0.0;2.0;1.0;17.0;5.0;2.0;0.0;3.0;0.0;9.0;16.0;0.0;6.0;0.0;1.0;0.0;1.0;2.0;1.0;0.0;0.0;5.0;1.0;1.0;2.0
NOWOGRÓDZKIE;NIEŚWIESKI;Kategoria III;570.0;28.0;19.0;2.0;5.0;102.0;156.0;52.0;38.0;3.0;12.0;36.0;15.0;11.0;1.0;2.0;26.0;8.0;1.0;13.0;0.0;14.0;1.0;7.0;1.0;3.0;0.0;6.0;8.0;0.0;2.0;1.0;3.0;1.0;7.0;0.0;5.0;1.0;1.0;1.0;1.0;3.0;1.0
NOWOGRÓDZKIE;NOWOGRÓDZKI;Kategoria III;534.0;15.0;12.0;3.0;0.0;44.0;159.0;23.0;64.0;12.0;9.0;45.0;18.0;12.0;8.0;11.0;6.0;8.0;1.0;3.0;1.0;11.0;6.0;6.0;0.0;1.0;1.0;5.0;16.0;0.0;8.0;1.0;4.0;0.0;1.0;1.0;5.0;2.0;0.0;3.0;0.0;24.0;5.0
NOWOGRÓDZKIE;STOŁPECKI;Kategoria III;394.0;11.0;8.0;1.0;2.0;77.0;90.0;32.0;24.0;4.0;15.0;39.0;15.0;8.0;3.0;6.0;9.0;12.0;0.0;0.0;0.0;10.0;2.0;4.0;1.0;3.0;0.0;5.0;10.0;0.0;3.0;0.0;1.0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;1.0;4.0;1.0
NOWOGRÓDZKIE;SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE);Kategoria III;307.0;2.0;2.0;0.0;0.0;66.0;65.0;8.0;51.0;7.0;16.0;17.0;9.0;8.0;2.0;5.0;1.0;6.0;0.0;0.0;0.0;12.0;0.0;1.0;0.0;0.0;0.0;4.0;10.0;0.0;2.0;1.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;3.0;0.0;6.0;0.0
NOWOGRÓDZKIE;SŁONIMSKI;Kategoria III;534.0;6.0;2.0;0.0;2.0;122.0;108.0;51.0;56.0;8.0;7.0;32.0;14.0;17.0;9.0;8.0;7.0;9.0;1.0;4.0;1.0;13.0;3.0;7.0;0.0;2.0;0.0;5.0;8.0;0.0;10.0;1.0;0.0;1.0;3.0;2.0;3.0;1.0;0.0;5.0;3.0;7.0;5.0
NOWOGRÓDZKIE;WOŁOŻYŃSKI;Kategoria III;331.0;3.0;1.0;0.0;1.0;44.0;97.0;20.0;34.0;15.0;2.0;32.0;12.0;8.0;4.0;5.0;6.0;2.0;0.0;0.0;0.0;16.0;1.0;0.0;1.0;1.0;0.0;5.0;11.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;0.0
POLESKIE;BRZESKI (BRZEŚĆ N.BUG.);Kategoria III;1368.0;31.0;13.0;9.0;7.0;414.0;166.0;129.0;145.0;9.0;22.0;54.0;26.0;63.0;17.0;10.0;13.0;11.0;2.0;46.0;6.0;35.0;23.0;24.0;0.0;8.0;1.0;8.0;22.0;0.0;26.0;8.0;5.0;0.0;10.0;4.0;8.0;0.0;0.0;10.0;6.0;6.0;2.0
