Region;District;Typ Kategorii;Total;1. All types of professional purchasing (total);a. Professional purchasing (agricultural products);b. Professional purchasing (livestock);c. Professional purchasing (plant and animal products);2. Food and colonial goods (exclusively);3. Food products along with non-food items (excluding wine and spirits);4. Meat, fats, and meat products (exclusively);5. Catering establishments with and without alcohol;6. Wine, spirits, and beer (possibly with food and colonial goods);7. Tobacco monopoly products;8. Textiles;9. Textiles with clothing, haberdashery, garments, and footwear;10. Ready-made clothing and haberdashery;11. Garments, garment parts, furs, and fur products;12. Footwear;13. Footwear with leather and shoemaking accessories;14. All types of leather and leather products (excluding footwear);15. Machinery, tools, and technical goods (excluding agricultural);16. Building materials and fuels;17. Furniture and all wooden products;18. Iron, ironware, enameled and aluminum goods (possibly with other goods);19. Kitchenware, porcelain, faience, glassware, window panes, and mirrors;20. Soap, candles, paints, gasoline, kerosene, mineral oils, lubricants (soap shops);21. Musical, optical, surgical instruments, photographic equipment and accessories;22. Watchmaking, jewelry, and silver-plated products;23. Electrical equipment, radio equipment, and all lighting accessories;24. Pharmacies;25. Pharmaceutical warehouses, perfumeries, and cosmetic shops;26. Rubber goods, oilcloth, linoleum, galoshes, tarpaulins, tires, inner tubes, etc.;27. Bookstores, stationery, and paper products (possibly with other goods);28. Agricultural machinery, tools, and goods;29. Agricultural-commercial syndicates and cooperatives;30. Banks, exchange offices, and other short- and long-term credit institutions;31. Forwarding, transport, and communication enterprises;32. Other service enterprises (reading rooms, clinics, laundries, bathhouses, garages, dance halls, etc.);33. Hotels, boarding houses, furnished rooms, lodging houses;34. Theaters, cinemas, and other performances;35. Insurance companies;36. Offices: commission, trade brokerage, advertising, legal advice, agency, technical, etc.;37. Other enterprises not listed above;38. Cards with no industry/branch specified;ZP. Industrial activities
KRAKOWSKIE;KRAKOWSKI;Ogółem;878.0;33.0;6.0;17.0;8.0;274.0;139.0;90.0;133.0;32.0;47.0;6.0;8.0;4.0;0.0;2.0;2.0;1.0;0.0;61.0;2.0;11.0;0.0;3.0;0.0;0.0;0.0;4.0;3.0;0.0;1.0;0.0;2.0;0.0;3.0;3.0;1.0;0.0;0.0;0.0;1.0;12.0;0.0
KRAKOWSKIE;KRAKÓW (MIASTO);Ogółem;5470.0;117.0;31.0;11.0;36.0;1462.0;96.0;340.0;415.0;50.0;135.0;314.0;54.0;514.0;142.0;69.0;49.0;74.0;65.0;240.0;66.0;139.0;34.0;86.0;34.0;70.0;23.0;33.0;63.0;11.0;148.0;25.0;4.0;35.0;72.0;107.0;29.0;9.0;18.0;111.0;102.0;115.0;154.0
KRAKOWSKIE;LIMANOWSKI;Ogółem;517.0;24.0;1.0;7.0;7.0;99.0;118.0;39.0;61.0;16.0;46.0;31.0;3.0;21.0;4.0;6.0;9.0;6.0;0.0;5.0;1.0;5.0;1.0;4.0;0.0;0.0;1.0;3.0;0.0;0.0;3.0;4.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;3.0;3.0
KRAKOWSKIE;MAKOWSKI (MAKÓW PODHALAŃSKI);Ogółem;784.0;35.0;2.0;7.0;9.0;192.0;105.0;44.0;115.0;26.0;73.0;22.0;12.0;13.0;11.0;6.0;4.0;20.0;1.0;10.0;25.0;5.0;8.0;8.0;0.0;1.0;0.0;5.0;4.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;15.0;1.0;0.0;3.0;3.0;7.0;2.0
KRAKOWSKIE;MIELECKI;Ogółem;827.0;67.0;24.0;16.0;26.0;223.0;84.0;36.0;63.0;14.0;112.0;44.0;20.0;28.0;14.0;8.0;10.0;11.0;1.0;22.0;5.0;12.0;10.0;4.0;0.0;2.0;0.0;3.0;1.0;0.0;8.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;16.0;3.0
KRAKOWSKIE;MYŚLENICKI;Ogółem;613.0;42.0;3.0;9.0;29.0;123.0;90.0;32.0;77.0;14.0;74.0;27.0;2.0;10.0;9.0;34.0;6.0;11.0;0.0;1.0;5.0;14.0;2.0;3.0;0.0;0.0;0.0;3.0;1.0;0.0;2.0;6.0;0.0;0.0;4.0;1.0;0.0;2.0;0.0;0.0;6.0;12.0;12.0
KRAKOWSKIE;NOWOSĄDECKI;Ogółem;1619.0;64.0;8.0;9.0;26.0;340.0;194.0;103.0;167.0;44.0;102.0;94.0;21.0;92.0;46.0;26.0;16.0;28.0;5.0;39.0;10.0;24.0;14.0;26.0;4.0;14.0;4.0;9.0;8.0;2.0;22.0;8.0;0.0;3.0;10.0;17.0;46.0;4.0;0.0;1.0;6.0;6.0;10.0
KRAKOWSKIE;NOWOTARSKI;Ogółem;1402.0;33.0;6.0;2.0;10.0;317.0;121.0;76.0;170.0;46.0;113.0;44.0;20.0;63.0;26.0;13.0;5.0;12.0;0.0;18.0;6.0;18.0;8.0;22.0;7.0;7.0;3.0;9.0;5.0;0.0;12.0;4.0;0.0;3.0;8.0;9.0;170.0;2.0;0.0;9.0;7.0;16.0;7.0
KRAKOWSKIE;OŚWIĘCIMSKI;Ogółem;1106.0;56.0;8.0;22.0;17.0;233.0;65.0;51.0;85.0;20.0;67.0;110.0;191.0;48.0;22.0;12.0;3.0;16.0;5.0;25.0;3.0;6.0;3.0;11.0;0.0;5.0;2.0;4.0;2.0;0.0;9.0;6.0;0.0;1.0;4.0;6.0;4.0;2.0;0.0;5.0;1.0;23.0;13.0
KRAKOWSKIE;PILZNEŃSKI;Ogółem;377.0;28.0;6.0;5.0;16.0;107.0;51.0;18.0;21.0;4.0;79.0;15.0;5.0;5.0;4.0;2.0;6.0;3.0;0.0;6.0;3.0;8.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0
KRAKOWSKIE;ROPCZYCKI;Ogółem;835.0;69.0;17.0;27.0;24.0;198.0;125.0;59.0;44.0;18.0;97.0;41.0;5.0;16.0;22.0;10.0;18.0;5.0;1.0;25.0;2.0;12.0;10.0;5.0;0.0;3.0;0.0;3.0;1.0;0.0;9.0;2.0;2.0;1.0;4.0;2.0;1.0;0.0;0.0;0.0;4.0;21.0;2.0
KRAKOWSKIE;TARNOWSKI;Ogółem;1510.0;67.0;12.0;5.0;35.0;384.0;122.0;50.0;122.0;27.0;139.0;101.0;16.0;101.0;38.0;23.0;20.0;21.0;9.0;58.0;12.0;23.0;18.0;21.0;6.0;12.0;5.0;8.0;3.0;2.0;25.0;10.0;1.0;7.0;7.0;8.0;3.0;1.0;1.0;6.0;11.0;22.0;12.0
KRAKOWSKIE;WADOWICKI;Ogółem;978.0;85.0;21.0;12.0;47.0;175.0;157.0;54.0;172.0;13.0;47.0;46.0;20.0;34.0;23.0;22.0;7.0;14.0;1.0;19.0;21.0;11.0;9.0;7.0;0.0;4.0;0.0;3.0;2.0;0.0;7.0;3.0;1.0;1.0;0.0;6.0;3.0;2.0;0.0;0.0;5.0;4.0;3.0
KRAKOWSKIE;WIELICKI;Ogółem;508.0;17.0;7.0;5.0;5.0;133.0;51.0;43.0;72.0;16.0;56.0;17.0;6.0;23.0;4.0;4.0;6.0;2.0;1.0;15.0;1.0;4.0;1.0;4.0;0.0;1.0;0.0;2.0;2.0;0.0;5.0;3.0;1.0;1.0;3.0;1.0;0.0;0.0;0.0;1.0;2.0;10.0;3.0
KRAKOWSKIE;ŻYWIECKI;Ogółem;1017.0;52.0;4.0;27.0;7.0;221.0;144.0;83.0;163.0;26.0;84.0;31.0;9.0;22.0;18.0;30.0;4.0;14.0;2.0;18.0;4.0;5.0;7.0;7.0;0.0;4.0;5.0;5.0;2.0;0.0;15.0;5.0;1.0;0.0;10.0;4.0;6.0;1.0;0.0;0.0;6.0;9.0;8.0
LUBELSKIE;BIALSKI (BIAŁA PODLASKA);Ogółem;885.0;40.0;21.0;2.0;13.0;252.0;116.0;89.0;79.0;14.0;34.0;43.0;15.0;40.0;6.0;9.0;6.0;7.0;2.0;9.0;5.0;13.0;13.0;20.0;2.0;2.0;0.0;6.0;3.0;0.0;13.0;5.0;1.0;2.0;11.0;7.0;3.0;1.0;0.0;7.0;5.0;5.0;1.0
LUBELSKIE;BIŁGORAJSKI;Ogółem;988.0;53.0;7.0;4.0;29.0;207.0;194.0;92.0;79.0;21.0;73.0;50.0;11.0;48.0;29.0;17.0;14.0;16.0;0.0;8.0;13.0;18.0;6.0;5.0;1.0;2.0;0.0;6.0;3.0;0.0;4.0;4.0;0.0;0.0;2.0;1.0;1.0;1.0;0.0;3.0;1.0;5.0;0.0
LUBELSKIE;CHEŁMSKI;Ogółem;1636.0;84.0;48.0;13.0;19.0;274.0;389.0;134.0;90.0;27.0;100.0;95.0;21.0;109.0;46.0;29.0;13.0;18.0;3.0;47.0;8.0;28.0;16.0;17.0;2.0;6.0;2.0;9.0;7.0;1.0;14.0;5.0;1.0;3.0;2.0;21.0;5.0;2.0;0.0;6.0;1.0;1.0;5.0
LUBELSKIE;GARWOLIŃSKI;Ogółem;1445.0;60.0;10.0;14.0;35.0;344.0;215.0;198.0;102.0;31.0;20.0;67.0;40.0;106.0;40.0;23.0;13.0;23.0;1.0;37.0;4.0;33.0;18.0;14.0;1.0;1.0;0.0;10.0;3.0;0.0;15.0;3.0;3.0;0.0;3.0;0.0;1.0;3.0;0.0;1.0;0.0;12.0;0.0
LUBELSKIE;HRUBIESZOWSKI;Ogółem;1361.0;92.0;57.0;12.0;19.0;393.0;230.0;94.0;42.0;29.0;59.0;87.0;33.0;29.0;52.0;30.0;18.0;18.0;1.0;25.0;7.0;23.0;23.0;7.0;0.0;3.0;2.0;8.0;4.0;0.0;8.0;5.0;4.0;4.0;6.0;7.0;5.0;2.0;0.0;3.0;1.0;7.0;1.0
LUBELSKIE;JANOWSKI;Ogółem;1220.0;53.0;21.0;7.0;19.0;273.0;224.0;117.0;92.0;21.0;63.0;50.0;24.0;61.0;54.0;22.0;8.0;11.0;1.0;17.0;6.0;25.0;8.0;15.0;0.0;3.0;0.0;8.0;3.0;0.0;14.0;1.0;3.0;0.0;3.0;1.0;2.0;1.0;0.0;0.0;3.0;33.0;0.0
LUBELSKIE;KONSTANTYNOWSKI;Ogółem;587.0;48.0;34.0;3.0;6.0;118.0;120.0;62.0;57.0;10.0;21.0;27.0;17.0;26.0;10.0;6.0;9.0;3.0;0.0;7.0;0.0;11.0;6.0;2.0;0.0;0.0;0.0;4.0;1.0;0.0;1.0;3.0;1.0;0.0;7.0;3.0;0.0;0.0;0.0;1.0;1.0;5.0;0.0
LUBELSKIE;KRASNOSTAWSKI;Ogółem;1186.0;117.0;63.0;25.0;26.0;91.0;267.0;88.0;72.0;48.0;24.0;84.0;32.0;136.0;40.0;22.0;14.0;17.0;0.0;21.0;0.0;17.0;12.0;16.0;0.0;0.0;1.0;9.0;3.0;0.0;6.0;5.0;2.0;5.0;9.0;4.0;1.0;2.0;1.0;1.0;3.0;16.0;0.0
LUBELSKIE;LUBARTOWSKI;Ogółem;857.0;63.0;39.0;11.0;11.0;184.0;172.0;77.0;46.0;28.0;22.0;54.0;22.0;38.0;16.0;17.0;10.0;13.0;0.0;16.0;3.0;16.0;15.0;15.0;0.0;1.0;0.0;7.0;2.0;0.0;8.0;2.0;1.0;1.0;2.0;0.0;0.0;1.0;0.0;1.0;1.0;3.0;1.0
LUBELSKIE;LUBELSKI;Ogółem;933.0;66.0;46.0;12.0;8.0;214.0;241.0;49.0;59.0;35.0;17.0;57.0;15.0;26.0;23.0;13.0;9.0;14.0;0.0;26.0;0.0;20.0;5.0;3.0;0.0;0.0;0.0;8.0;2.0;0.0;4.0;3.0;5.0;0.0;8.0;1.0;1.0;0.0;0.0;1.0;1.0;7.0;0.0
LUBELSKIE;LUBLIN (MIASTO);Ogółem;2481.0;73.0;33.0;6.0;16.0;597.0;171.0;201.0;143.0;47.0;70.0;103.0;31.0;182.0;59.0;40.0;28.0;42.0;14.0;159.0;19.0;28.0;35.0;61.0;11.0;13.0;10.0;10.0;21.0;4.0;70.0;26.0;6.0;17.0;14.0;77.0;11.0;5.0;3.0;24.0;30.0;26.0;16.0
LUBELSKIE;PUŁAWSKI;Ogółem;1817.0;58.0;26.0;8.0;22.0;389.0;292.0;188.0;121.0;49.0;46.0;118.0;19.0;167.0;53.0;23.0;13.0;33.0;4.0;46.0;4.0;42.0;16.0;17.0;0.0;6.0;3.0;13.0;6.0;0.0;19.0;2.0;6.0;2.0;4.0;7.0;4.0;2.0;0.0;1.0;3.0;41.0;1.0
LUBELSKIE;RADZYŃSKI;Ogółem;890.0;62.0;33.0;7.0;18.0;276.0;127.0;82.0;53.0;13.0;16.0;40.0;22.0;49.0;16.0;2.0;14.0;6.0;1.0;10.0;1.0;14.0;10.0;13.0;1.0;3.0;0.0;5.0;3.0;1.0;9.0;6.0;2.0;1.0;6.0;10.0;1.0;1.0;0.0;2.0;6.0;6.0;3.0
LUBELSKIE;SIEDLECKI;Ogółem;1340.0;59.0;24.0;23.0;10.0;374.0;138.0;158.0;92.0;23.0;30.0;56.0;22.0;104.0;20.0;5.0;21.0;11.0;4.0;30.0;10.0;18.0;20.0;25.0;1.0;8.0;4.0;7.0;7.0;2.0;30.0;6.0;2.0;5.0;4.0;22.0;5.0;3.0;0.0;4.0;7.0;3.0;2.0
LUBELSKIE;SOKOŁOWSKI;Ogółem;760.0;66.0;38.0;1.0;21.0;190.0;117.0;83.0;35.0;17.0;11.0;33.0;8.0;57.0;17.0;12.0;6.0;12.0;2.0;19.0;8.0;7.0;12.0;6.0;0.0;1.0;0.0;7.0;0.0;0.0;4.0;5.0;3.0;0.0;2.0;6.0;0.0;0.0;0.0;4.0;1.0;9.0;1.0
LUBELSKIE;TOMASZOWSKI;Ogółem;1151.0;107.0;74.0;4.0;17.0;299.0;199.0;84.0;56.0;39.0;70.0;59.0;8.0;47.0;38.0;19.0;13.0;21.0;0.0;11.0;3.0;21.0;7.0;7.0;0.0;0.0;0.0;6.0;4.0;0.0;4.0;3.0;3.0;1.0;3.0;0.0;3.0;1.0;0.0;2.0;4.0;9.0;2.0
LUBELSKIE;WĘGROWSKI;Ogółem;681.0;54.0;19.0;9.0;23.0;169.0;141.0;86.0;30.0;16.0;10.0;30.0;4.0;32.0;18.0;10.0;4.0;5.0;1.0;11.0;4.0;10.0;8.0;6.0;0.0;1.0;0.0;5.0;2.0;0.0;3.0;0.0;3.0;1.0;4.0;2.0;0.0;0.0;0.0;0.0;3.0;8.0;0.0
LUBELSKIE;WŁODAWSKI;Ogółem;1190.0;75.0;10.0;9.0;14.0;365.0;211.0;101.0;59.0;18.0;48.0;66.0;6.0;53.0;30.0;14.0;9.0;11.0;1.0;11.0;4.0;25.0;20.0;11.0;0.0;5.0;0.0;8.0;4.0;0.0;6.0;14.0;3.0;1.0;0.0;5.0;1.0;0.0;0.0;1.0;1.0;3.0;1.0
LUBELSKIE;ZAMOJSKI;Ogółem;1525.0;63.0;37.0;9.0;8.0;342.0;285.0;133.0;112.0;78.0;34.0;86.0;33.0;64.0;31.0;17.0;15.0;17.0;6.0;38.0;10.0;25.0;18.0;10.0;1.0;4.0;1.0;7.0;4.0;1.0;19.0;10.0;2.0;3.0;8.0;7.0;3.0;6.0;0.0;4.0;3.0;25.0;7.0
LUBELSKIE;ŁUKOWSKI;Ogółem;1001.0;60.0;39.0;8.0;9.0;258.0;152.0;108.0;75.0;21.0;16.0;32.0;32.0;58.0;10.0;9.0;13.0;14.0;2.0;16.0;9.0;20.0;13.0;9.0;0.0;2.0;0.0;7.0;3.0;0.0;12.0;2.0;3.0;1.0;4.0;9.0;1.0;0.0;0.0;3.0;3.0;24.0;1.0
LWOWSKIE;BRZOZOWSKI;Ogółem;798.0;47.0;0.0;15.0;32.0;215.0;122.0;45.0;77.0;25.0;62.0;42.0;9.0;21.0;18.0;17.0;15.0;8.0;0.0;13.0;6.0;15.0;5.0;2.0;0.0;2.0;0.0;3.0;1.0;0.0;3.0;10.0;0.0;1.0;1.0;4.0;2.0;1.0;0.0;0.0;1.0;5.0;0.0
LWOWSKIE;BÓBRECKI;Ogółem;993.0;47.0;19.0;11.0;14.0;343.0;43.0;61.0;92.0;24.0;140.0;79.0;8.0;13.0;22.0;4.0;25.0;9.0;0.0;20.0;8.0;13.0;7.0;3.0;0.0;3.0;0.0;4.0;2.0;0.0;4.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;11.0;0.0
LWOWSKIE;DOBROMILSKI;Ogółem;818.0;68.0;3.0;22.0;18.0;216.0;132.0;40.0;66.0;8.0;123.0;40.0;8.0;20.0;20.0;15.0;7.0;15.0;0.0;7.0;2.0;9.0;3.0;3.0;0.0;1.0;0.0;3.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;2.0;1.0
LWOWSKIE;DROHOBYCKI;Ogółem;1740.0;32.0;12.0;1.0;3.0;538.0;223.0;107.0;175.0;21.0;99.0;85.0;26.0;75.0;29.0;20.0;24.0;13.0;17.0;45.0;10.0;32.0;15.0;29.0;2.0;15.0;6.0;11.0;9.0;0.0;26.0;1.0;1.0;5.0;4.0;6.0;7.0;1.0;1.0;2.0;10.0;18.0;7.0
LWOWSKIE;GRÓDECKI;Ogółem;671.0;57.0;19.0;5.0;22.0;179.0;96.0;44.0;83.0;8.0;48.0;33.0;1.0;10.0;9.0;7.0;16.0;5.0;1.0;21.0;0.0;11.0;6.0;6.0;0.0;3.0;2.0;4.0;1.0;0.0;7.0;3.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;7.0;1.0
LWOWSKIE;JAROSŁAWSKI;Ogółem;1290.0;70.0;35.0;8.0;19.0;361.0;168.0;45.0;151.0;16.0;188.0;51.0;6.0;33.0;22.0;9.0;11.0;9.0;4.0;33.0;3.0;21.0;8.0;8.0;0.0;4.0;1.0;7.0;3.0;0.0;10.0;4.0;1.0;11.0;3.0;1.0;2.0;1.0;0.0;3.0;4.0;18.0;4.0
LWOWSKIE;JAWOROWSKI;Ogółem;713.0;63.0;17.0;11.0;26.0;172.0;121.0;35.0;40.0;4.0;100.0;38.0;9.0;9.0;7.0;2.0;12.0;15.0;2.0;14.0;25.0;14.0;6.0;1.0;0.0;4.0;0.0;3.0;1.0;0.0;5.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;5.0;1.0
LWOWSKIE;KOLBUSZOWSKI;Ogółem;823.0;104.0;31.0;31.0;38.0;229.0;55.0;52.0;58.0;17.0;74.0;59.0;3.0;11.0;38.0;23.0;12.0;13.0;1.0;9.0;9.0;15.0;3.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;5.0;3.0;1.0;2.0;5.0;2.0;0.0;1.0;0.0;0.0;0.0;13.0;0.0
LWOWSKIE;KROŚNIEŃSKI;Ogółem;848.0;20.0;2.0;7.0;10.0;242.0;129.0;43.0;76.0;17.0;52.0;38.0;16.0;29.0;19.0;4.0;10.0;12.0;4.0;29.0;4.0;20.0;10.0;12.0;2.0;4.0;1.0;4.0;4.0;0.0;5.0;3.0;3.0;0.0;7.0;3.0;5.0;0.0;0.0;2.0;4.0;15.0;0.0
LWOWSKIE;LESKI;Ogółem;1141.0;69.0;3.0;31.0;17.0;429.0;72.0;59.0;95.0;26.0;172.0;40.0;13.0;22.0;24.0;12.0;15.0;4.0;0.0;6.0;1.0;19.0;9.0;8.0;0.0;3.0;0.0;3.0;1.0;0.0;5.0;0.0;1.0;1.0;2.0;4.0;2.0;2.0;0.0;0.0;4.0;18.0;0.0
LWOWSKIE;LUBACZOWSKI;Ogółem;900.0;83.0;42.0;17.0;18.0;249.0;85.0;41.0;64.0;14.0;135.0;63.0;2.0;8.0;19.0;8.0;8.0;13.0;2.0;15.0;2.0;16.0;12.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;0.0;0.0;9.0;3.0;2.0;1.0;2.0;0.0;0.0;5.0;30.0;1.0
LWOWSKIE;LWOWSKI;Ogółem;1445.0;66.0;38.0;14.0;10.0;523.0;226.0;119.0;151.0;18.0;99.0;54.0;3.0;10.0;5.0;2.0;9.0;12.0;1.0;68.0;4.0;18.0;3.0;15.0;0.0;1.0;0.0;8.0;1.0;0.0;4.0;8.0;0.0;1.0;8.0;1.0;0.0;0.0;0.0;0.0;1.0;6.0;1.0
LWOWSKIE;LWÓW (MIASTO);Ogółem;5809.0;90.0;22.0;5.0;13.0;1295.0;195.0;427.0;526.0;36.0;163.0;305.0;46.0;404.0;151.0;97.0;30.0;63.0;58.0;277.0;93.0;86.0;80.0;211.0;60.0;67.0;45.0;36.0;42.0;8.0;193.0;44.0;6.0;68.0;62.0;109.0;44.0;21.0;22.0;113.0;116.0;120.0;89.0
LWOWSKIE;MOŚCISKI;Ogółem;733.0;62.0;29.0;13.0;15.0;208.0;86.0;38.0;51.0;10.0;107.0;46.0;6.0;11.0;17.0;3.0;16.0;10.0;0.0;20.0;2.0;9.0;5.0;4.0;0.0;3.0;0.0;2.0;3.0;0.0;3.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;6.0;2.0
LWOWSKIE;NIŻAŃSKI;Ogółem;641.0;24.0;3.0;5.0;7.0;191.0;94.0;26.0;76.0;7.0;69.0;30.0;13.0;12.0;14.0;7.0;11.0;6.0;0.0;9.0;13.0;12.0;5.0;1.0;0.0;4.0;0.0;3.0;0.0;0.0;1.0;3.0;2.0;0.0;2.0;0.0;3.0;0.0;0.0;0.0;2.0;1.0;0.0
LWOWSKIE;PRZEMYSKI;Ogółem;1908.0;46.0;13.0;2.0;16.0;446.0;241.0;111.0;211.0;21.0;191.0;107.0;13.0;83.0;28.0;24.0;17.0;27.0;10.0;82.0;8.0;29.0;26.0;23.0;6.0;13.0;5.0;11.0;9.0;0.0;37.0;6.0;1.0;7.0;4.0;11.0;11.0;4.0;1.0;8.0;11.0;19.0;12.0
LWOWSKIE;PRZEWORSKI;Ogółem;555.0;30.0;6.0;5.0;18.0;177.0;56.0;11.0;48.0;11.0;98.0;28.0;2.0;14.0;4.0;1.0;3.0;7.0;0.0;20.0;0.0;7.0;5.0;2.0;0.0;3.0;0.0;1.0;1.0;0.0;4.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;17.0;2.0
LWOWSKIE;RAWSKI (RAWA RUSKA);Ogółem;1310.0;116.0;63.0;16.0;31.0;390.0;119.0;78.0;107.0;11.0;165.0;78.0;9.0;19.0;31.0;15.0;10.0;34.0;3.0;33.0;5.0;24.0;12.0;10.0;0.0;1.0;0.0;5.0;1.0;0.0;7.0;4.0;0.0;2.0;1.0;3.0;3.0;1.0;0.0;1.0;2.0;10.0;4.0
LWOWSKIE;RUDECKI;Ogółem;797.0;116.0;46.0;29.0;32.0;193.0;69.0;44.0;82.0;10.0;93.0;67.0;3.0;6.0;18.0;5.0;13.0;15.0;0.0;24.0;1.0;13.0;7.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;1.0;2.0;0.0;0.0;2.0;0.0;0.0;5.0;2.0;0.0
LWOWSKIE;RZESZOWSKI;Ogółem;1625.0;80.0;20.0;9.0;50.0;418.0;202.0;104.0;122.0;31.0;105.0;138.0;10.0;70.0;20.0;22.0;19.0;28.0;4.0;54.0;8.0;27.0;16.0;15.0;3.0;11.0;2.0;9.0;3.0;0.0;18.0;6.0;0.0;13.0;14.0;11.0;9.0;2.0;1.0;4.0;6.0;20.0;9.0
LWOWSKIE;SAMBORSKI;Ogółem;853.0;35.0;19.0;5.0;6.0;208.0;116.0;37.0;69.0;18.0;132.0;45.0;6.0;30.0;16.0;4.0;9.0;13.0;2.0;30.0;4.0;15.0;12.0;10.0;0.0;4.0;1.0;6.0;2.0;0.0;14.0;1.0;0.0;0.0;0.0;4.0;3.0;0.0;0.0;1.0;0.0;6.0;0.0
LWOWSKIE;SANOCKI;Ogółem;1255.0;44.0;5.0;20.0;15.0;415.0;166.0;81.0;128.0;7.0;101.0;61.0;9.0;32.0;30.0;31.0;8.0;11.0;3.0;20.0;3.0;19.0;16.0;9.0;0.0;6.0;1.0;7.0;3.0;0.0;11.0;2.0;1.0;3.0;1.0;3.0;4.0;0.0;0.0;1.0;1.0;17.0;1.0
LWOWSKIE;SOKALSKI;Ogółem;1208.0;150.0;101.0;20.0;15.0;295.0;132.0;65.0;97.0;11.0;148.0;82.0;6.0;37.0;18.0;4.0;8.0;25.0;1.0;35.0;9.0;20.0;15.0;5.0;0.0;2.0;1.0;6.0;2.0;0.0;3.0;9.0;2.0;2.0;0.0;2.0;6.0;1.0;1.0;0.0;5.0;3.0;1.0
LWOWSKIE;STAROSAMBORSKI;Ogółem;546.0;22.0;3.0;4.0;6.0;177.0;39.0;44.0;50.0;8.0;78.0;32.0;5.0;12.0;11.0;5.0;10.0;8.0;0.0;9.0;1.0;12.0;4.0;3.0;0.0;1.0;1.0;3.0;1.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;2.0;1.0
LWOWSKIE;STRZYŻOWSKI;Ogółem;552.0;68.0;9.0;30.0;27.0;145.0;75.0;15.0;34.0;11.0;51.0;34.0;10.0;18.0;11.0;7.0;12.0;10.0;0.0;11.0;1.0;10.0;5.0;1.0;0.0;4.0;0.0;2.0;2.0;0.0;4.0;1.0;1.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;1.0
LWOWSKIE;TARNOBRZESKI;Ogółem;871.0;55.0;12.0;16.0;15.0;246.0;108.0;45.0;85.0;14.0;70.0;44.0;22.0;15.0;25.0;7.0;14.0;6.0;5.0;20.0;3.0;14.0;9.0;8.0;0.0;3.0;0.0;5.0;2.0;0.0;7.0;4.0;1.0;3.0;3.0;3.0;2.0;0.0;0.0;0.0;0.0;23.0;6.0
LWOWSKIE;TURCZAŃSKI;Ogółem;509.0;16.0;5.0;2.0;3.0;180.0;46.0;24.0;34.0;7.0;110.0;15.0;12.0;9.0;6.0;1.0;4.0;5.0;1.0;4.0;2.0;7.0;4.0;2.0;0.0;2.0;0.0;2.0;1.0;0.0;3.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;8.0;1.0
LWOWSKIE;ŁAŃCUCKI;Ogółem;1016.0;77.0;38.0;16.0;18.0;272.0;129.0;25.0;100.0;16.0;140.0;55.0;7.0;29.0;18.0;7.0;17.0;13.0;3.0;21.0;3.0;17.0;8.0;9.0;0.0;1.0;0.0;4.0;2.0;0.0;8.0;4.0;1.0;5.0;6.0;2.0;1.0;0.0;0.0;1.0;3.0;12.0;0.0
LWOWSKIE;ŻÓŁKIEWSKI;Ogółem;895.0;69.0;30.0;12.0;23.0;257.0;125.0;41.0;84.0;17.0;112.0;42.0;2.0;13.0;9.0;5.0;8.0;11.0;1.0;19.0;3.0;12.0;6.0;2.0;0.0;3.0;1.0;4.0;0.0;0.0;3.0;5.0;0.0;1.0;9.0;2.0;1.0;1.0;0.0;0.0;3.0;24.0;1.0
M. ST. WARSZAWA;POŁUDNIOWO-WARSZAWSKI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M. ST. WARSZAWA;PRASKO-WARSZAWSKI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M. ST. WARSZAWA;PÓŁNOCNO-WARSZAWSKI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
