year,District,weighted_distance_to_center_km,weighted_distance_to_center_miles
1938,WĄGROWIECKI,431.4223480820707,268.07333585010434
1938,WĘGROWSKI,112.56843265742361,69.94675956877597
1938,WŁOCŁAWSKI,300.7602972436668,186.8837266585945
1938,WŁODAWSKI,193.57206944645787,120.28007036401497
1938,WŁODZIMIERSKI,275.32281584489664,171.07761340435928
1938,WŁOSZCZOWSKI,205.99950734875074,128.0021198808006
1938,ZALESZCZYCKI,553.3689511011725,343.84741851468664
1938,ZAMOJSKI,188.2120168558545,116.94948912573916
1938,ZBARASKI,469.5617894964904,291.77207870122373
1938,ZBOROWSKI,415.4173794423994,258.12831248150314
1938,ZDOŁBUNOWSKI,417.68817694540064,259.53932019674056
1938,ZŁOCZOWSKI,392.15369500053316,243.6729336161763
1938,ŁASKI,293.32399147966026,182.263021909708
1938,ŁAŃCUCKI,224.8851548642829,139.73711356317432
1938,ŁOMŻYŃSKI,222.36589776786806,138.17172026191795
1938,ŁOWICKI,204.5084510452307,127.07562073442604
1938,ŁUCKI,320.5549932027387,199.18357668137892
1938,ŁUKOWSKI,50.95697648375156,31.66318743468519
1938,ŁUNINIECKI,372.5397980851126,231.48542687594448
1938,ŁÓDZKI,253.840637467165,157.7292107436098
1938,ŁÓDŹ (MIASTO),248.1416387207935,154.1880181935782
1938,ŁĘCZYCKI,268.41977333794915,166.7882629787748
1938,ŚNIATYŃSKI,532.3933206975789,330.81377007517534
1938,ŚREDZKI,441.61993318137337,274.4098195008431
1938,ŚREMSKI,464.59142384559266,288.68363762635977
1938,ŚWIECKI,384.7571147660976,239.07691315932482
1938,ŚWIĘCIAŃSKI,527.6311254685967,327.8546800635474
1938,ŚWIĘTOCHŁOWICKI,301.22452341994875,187.172183341977
1938,ŻNIŃSKI,402.0127892749797,249.7990888845834
1938,ŻYDACZOWSKI,387.50164408983966,240.78228408974775
1938,ŻYWIECKI,350.2585486099221,217.6405046082959
1938,ŻÓŁKIEWSKI,305.53379381742315,189.84983899812605
