scenario,District,avg_inverse_distance_1924,avg_inverse_distance_1938,avg_inverse_distance_change_ratio_1938_vs_1924,avg_inverse_distance_proportional_change_1938_vs_1924
fixed14,BRZEZIŃSKI,0.0007802286702902619,0.0008248271768986895,1.0571608149080653,0.057160814908065335
fixed14,BRZEŻAŃSKI,0.0005916282165933562,0.0005958312188208079,1.0071041274056416,0.007104127405641676
fixed14,BRZOZOWSKI,0.0006045898807407096,0.0006129754400675243,1.0138698307628655,0.013869830762865453
fixed14,BUCZACKI,0.0005421742854388116,0.0005461446070296539,1.0073229618177648,0.007322961817764815
fixed14,BYDGOSKI,0.0007044456015764035,0.0007691813435449474,1.0918960127278512,0.0918960127278511
fixed14,BÓBRECKI,0.0005832298973790375,0.0005811306833935501,0.9964007092316066,-0.0035992907683934094
fixed14,BĘDZIŃSKI,0.0007176247217460078,0.0007899293134998663,1.10075543604175,0.10075543604174997
fixed14,BŁOŃSKI,0.0007025750574206009,0.0008300536748255333,1.1814448378981044,0.1814448378981045
fixed14,CHEŁMIŃSKI,0.0006288150673342978,0.0006877706361000203,1.0937566095794264,0.09375660957942648
fixed14,CHEŁMSKI,0.0007002098386399395,0.0007061369910543121,1.0084648230962954,0.00846482309629527
fixed14,CHODZIESKI,0.0006132652405759244,0.0006546143021749603,1.067424433773883,0.06742443377388303
fixed14,CHOJNICKI,0.0005232327210670607,0.0005530701289963834,1.0570251185141355,0.05702511851413544
fixed14,CHORZÓW,0.0008923004637561898,0.0009668863105384938,1.0835882640566281,0.08358826405662804
fixed14,CHRZANOWSKI,0.0007613053082680187,0.0008065135436419468,1.0593825300874067,0.05938253008740671
fixed14,CIECHANOWSKI,0.0006849954598029368,0.000716296142456151,1.045694730096779,0.04569473009677893
fixed14,CIESZYŃSKI,0.0006193037107847044,0.0006717938313535143,1.0847566705232574,0.08475667052325744
fixed14,CZARNKOWSKI,0.0005591339457766944,0.0005889369318512928,1.0533020509659792,0.053302050965979134
fixed14,CZORTKOWSKI,0.0005562901953701689,0.0005601316148783784,1.0069054237162194,0.006905423716219436
fixed14,CZĘSTOCHOWSKI,0.0006610333655808375,0.0006986849731920714,1.0569587097591513,0.0569587097591513
fixed14,DOBROMILSKI,0.0006231856873492574,0.0006266732736008199,1.0055963837462265,0.005596383746226576
fixed14,DOLIŃSKI,0.0005835305330462864,0.000588379931340438,1.008310444817404,0.008310444817404141
fixed14,DROHICKI,0.0004866432176399521,0.0004913312701711342,1.0096334488209195,0.009633448820919514
fixed14,DROHOBYCKI,0.0006749395520084122,0.0006799212770168233,1.0073809943328806,0.007380994332880647
fixed14,DUBIEŃSKI,0.0005265492201127387,0.0005306746628627107,1.0078348663190284,0.00783486631902846
fixed14,DZIAŁDOWSKI,0.0005832186813310263,0.0006207030761151278,1.0642715948305264,0.06427159483052625
fixed14,DZIŚNIEŃSKI,0.00032087813378847734,0.00032504257708160456,1.0129782707346222,0.012978270734622311
fixed14,DĄBROWSKI,0.0006847897200825459,0.0007046021547595922,1.0289321438333772,0.0289321438333772
fixed14,GARWOLIŃSKI,0.0006567696396822965,0.0006714195166934056,1.0223059595419117,0.02230595954191162
fixed14,GNIEŹNIEŃSKI,0.0007704469398817117,0.0008055401991936676,1.0455492227892345,0.04554922278923438
fixed14,GORLICKI,0.0006703025268186097,0.0006882758117776468,1.0268136911915609,0.026813691191560747
fixed14,GOSTYNIŃSKI,0.0006499109273064198,0.0007063027194654107,1.086768493634518,0.08676849363451818
fixed14,GOSTYŃSKI,0.0006810135056489959,0.0007149845165983227,1.0498830209203456,0.049883020920345626
fixed14,GRODZIEŃSKI,0.00048294871409659725,0.0004897508314696561,1.0140845542694588,0.014084554269458753
fixed14,GRUDZIĄDZKI,0.0006794815147323933,0.0007267851314885458,1.0696172239134165,0.0696172239134166
fixed14,GRÓDECKI,0.0006920095422884897,0.0006992045791360892,1.010397308718902,0.010397308718902012
fixed14,GRÓJECKI,0.0006470235848458918,0.0007588187962074803,1.1727838273286684,0.1727838273286683
fixed14,HOROCHOWSKI,0.0004864589950853067,0.0005261077785581963,1.0815048829880032,0.08150488298800326
fixed14,HORODEŃSKI,0.00046174799850027414,0.0004651163141044758,1.0072947053699024,0.007294705369902409
fixed14,HRUBIESZOWSKI,0.0006341617200981855,0.0006410366862592104,1.0108410298873929,0.010841029887392889
fixed14,INOWROCŁAWSKI,0.0006613326584558226,0.0007460763265218266,1.1281407578810279,0.12814075788102788
fixed14,IWACEWICKI,0.0004918499420682077,0.0004986055556630968,1.0137351110919766,0.013735111091976606
fixed14,IŁŻECKI,0.0006245220505577281,0.000649152953833735,1.0394396054615052,0.03943960546150509
fixed14,JANOWSKI,0.000682204517822094,0.0006921291727320023,1.0145479173043186,0.014547917304318553
fixed14,JAROCIŃSKI,0.0007117122951111342,0.0007576085709311896,1.064487119493824,0.06448711949382395
fixed14,JAROSŁAWSKI,0.0007367997844332595,0.0007417273209621032,1.0066877551174014,0.006687755117401376
fixed14,JASIELSKI,0.000675623227802576,0.000691273786788596,1.0231646254036033,0.023164625403603267
fixed14,JAWOROWSKI,0.0006313282117531919,0.0006364086074031307,1.0080471544837677,0.008047154483767761
fixed14,JĘDRZEJOWSKI,0.0007255197672017526,0.0007650208646468192,1.0544452394418113,0.054445239441811295
fixed14,KALISKI,0.0006222373616250274,0.0006631065186677188,1.0656809757227659,0.06568097572276596
fixed14,KAMIONECKI,0.000643648963158489,0.0006510351593958654,1.011475503978335,0.011475503978335034
fixed14,KARTUSKI,0.00045534998132770466,0.0004985771405940533,1.094931725132188,0.094931725132188
fixed14,KATOWICE,0.000783407733940444,0.0008391383205517592,1.0711386730010914,0.07113867300109136
fixed14,KAŁUSKI,0.0005035068512081662,0.000507132115481457,1.0072000296810102,0.007200029681010231
fixed14,KIELECKI,0.0007263748828935426,0.0007610475612705825,1.0477338619404348,0.04773386194043485
fixed14,KOBRYŃSKI,0.0005697239142832948,0.0005747475703073156,1.0088177025715,0.008817702571500002
fixed14,KOLBUSZOWSKI,0.00055221768081488,0.0006159506671381976,1.115412795601311,0.11541279560131086
fixed14,KOLSKI,0.0007126010642050339,0.000794542695677032,1.1149894879309659,0.11498948793096583
fixed14,KONECKI,0.0007325611260793426,0.0007675727241927047,1.0477934152754511,0.047793415275451175
fixed14,KONIŃSKI,0.000661777725656915,0.0007021020630056421,1.0609333553931557,0.060933355393155676
fixed14,KOPYCZYNIECKI,0.0005367067352049193,0.0005351902292642193,0.99717442349569,-0.0028255765043099894
fixed14,KOSOWSKI (KOSÓW HUCULSKI),0.0004030638560671585,0.0004072332403790405,1.0103442277175736,0.010344227717573626
fixed14,KOSTOPOLSKI,0.0004675410622300316,0.00047484697868492755,1.015626256269447,0.015626256269447022
fixed14,KOSZYRSKI,0.00042835896520173656,0.0004325528922586724,1.0097906835099406,0.009790683509940506
fixed14,KOWELSKI,0.0005804215246570346,0.0005848853962742873,1.0076907410005003,0.0076907410005001625
fixed14,KOZIENICKI,0.0006884911945437299,0.000701403994083862,1.0187552137811864,0.018755213781186376
fixed14,KOŁOMYJSKI,0.0005534775352102443,0.0005575692088800212,1.0073926643982445,0.007392664398244475
fixed14,KOŚCIAŃSKI,0.0006906241382762712,0.000721997529354362,1.04542759127475,0.04542759127474992
fixed14,KOŚCIERSKI,0.000490345339527371,0.0005402936878696395,1.101863613897936,0.10186361389793613
fixed14,KRAKOWSKI,0.0007357393474824864,0.0007964716560423414,1.0825459570263105,0.0825459570263105
fixed14,KRAKÓW (MIASTO),0.0007348647339950579,0.0007955365368605673,1.0825618648695658,0.08256186486956583
fixed14,KRASNOSTAWSKI,0.0006299009052370334,0.0006355613082794558,1.008986180199713,0.008986180199713041
fixed14,KROTOSZYŃSKI,0.0006647880764964235,0.0007044797911593915,1.0597058161333939,0.05970581613339385
fixed14,KROŚNIEŃSKI,0.000655816326093311,0.0006705390976850043,1.0224495350388678,0.022449535038867766
fixed14,KRZEMIENIECKI,0.00046244109437946167,0.00046618187335556856,1.0080892010281364,0.00808920102813645
fixed14,KUTNOWSKI,0.0007790495338371898,0.0008413728772877093,1.0799992051128602,0.07999920511286027
fixed14,KĘPIŃSKI,0.0005830303819547316,0.0006611459991356838,1.1339820695433627,0.13398206954336275
fixed14,LESKI,0.0005123892268571852,0.0005195952494665186,1.0140635716592494,0.014063571659249366
fixed14,LESZCZYŃSKI,0.0006584481159817252,0.0006885381551480065,1.045698420932404,0.045698420932404095
fixed14,LIDZKI,0.00046457188997670506,0.0004705755781355769,1.0129230551576698,0.012923055157669708
fixed14,LIMANOWSKI,0.0006001676557078387,0.0006233216181767857,1.0385791574216694,0.038579157421669466
fixed14,LIPNOWSKI,0.0005252168727377115,0.0007406553324217535,1.4101895252547036,0.41018952525470365
fixed14,LUBACZOWSKI,0.0005859442947649501,0.000589647674405818,1.0063203612936507,0.00632036129365074
fixed14,LUBARTOWSKI,0.0007168212188674179,0.000724791565253022,1.0111190156984993,0.011119015698499223
fixed14,LUBAWSKI,0.0006096171913233069,0.0006398715461932805,1.049628447656307,0.04962844765630685
fixed14,LUBELSKI,0.0007472789229030983,0.0007560700882125465,1.0117642356020098,0.011764235602009803
fixed14,LUBLINIECKI,0.0005661101388861839,0.0007228223020136429,1.2768227458985077,0.27682274589850764
fixed14,LUBOMELSKI,0.0005664218967901771,0.0005725536085874779,1.0108253438506674,0.01082534385066726
fixed14,LWOWSKI,0.0007501738042427516,0.000756311539319706,1.0081817507386173,0.008181750738617202
fixed14,LWÓW (MIASTO),0.0008528747464554386,0.0008599624653124954,1.0083103865913647,0.00831038659136465
fixed14,M. ST. WARSZAWA,0.0008376680095307456,0.0009481472403230375,1.131889041404579,0.1318890414045791
fixed14,MAKOWSKI (MAKÓW MAZOWIECKI),0.0005064969680191703,0.0005520532502510057,1.0899438399601855,0.08994383996018547
fixed14,MIECHOWSKI,0.0006204841155205141,0.0006928490484910074,1.1166265681270302,0.11662656812703016
fixed14,MIELECKI,0.0007470306641337032,0.0007600047578240485,1.017367551712741,0.017367551712740965
fixed14,MIĘDZYCHODZKI,0.0005241823000479661,0.0005488922725561833,1.047140036025551,0.04714003602555084
fixed14,MIŃSKI,0.0007372353811042312,0.0007629780367274344,1.0349178244601418,0.034917824460141716
fixed14,MOGILEŃSKI,0.0006610184748077412,0.0007300714667543399,1.1044645415798446,0.10446454157984462
fixed14,MORSKI,0.0004133921120033722,0.0004735147971005171,1.145437426964389,0.14543742696438897
fixed14,MOŁODECZAŃSKI,0.0003817306182613467,0.0003872559105319806,1.0144743230076743,0.014474323007674168
fixed14,MOŚCISKI,0.0006070593652590545,0.0006135196327433794,1.0106419039949546,0.010641903994954464
fixed14,MYŚLENICKI,0.0005440017919316922,0.000571836354488352,1.0511663067465684,0.05116630674656833
fixed14,MŁAWSKI,0.0006139159084475482,0.0006383804697731057,1.039850020155729,0.03985002015572906
fixed14,NADWÓRNIAŃSKI,0.0005091599674002433,0.0005125719170343283,1.0067011349134662,0.00670113491346615
fixed14,NIESZAWSKI,0.0007216589324866878,0.0007790831705338082,1.0795725452316487,0.0795725452316488
fixed14,NIEŚWIESKI,0.0003795941992188109,0.0003831143930506225,1.009273571195387,0.009273571195387029
fixed14,NIŻAŃSKI,0.0006506678943605101,0.0006629841494592958,1.0189286350310711,0.018928635031071207
fixed14,NOWOGRÓDZKI,0.0004638873063506731,0.00046855119763683387,1.0100539316819226,0.01005393168192263
fixed14,NOWOSĄDECKI,0.0006413784540472928,0.0006617185440370362,1.031713085872142,0.031713085872141875
fixed14,NOWOTARSKI,0.0006074846360562075,0.0006394208128811772,1.0525711679431096,0.052571167943109585
fixed14,NOWOTOMYSKI,0.0005809747803390375,0.0006083958902832241,1.0471984514167458,0.04719845141674574
fixed14,OBORNICKI,0.0006655206565253882,0.0007029527412800083,1.0562448128207604,0.056244812820760506
fixed14,OLKUSKI,0.0006353035596233265,0.0006727835623763322,1.0589954238179111,0.05899542381791114
fixed14,OPATOWSKI,0.0006770289137177979,0.0007025317782937336,1.0376687967961231,0.037668796796123026
fixed14,OPOCZYŃSKI,0.000756722760403066,0.0007926279167174579,1.047448230968059,0.047448230968059085
fixed14,OSTROWSKI (OSTRÓW MAZOWIECKA),0.0006359461314421073,0.0006551160273921209,1.030143898991166,0.030143898991165898
fixed14,OSTROWSKI (OSTRÓW WIELKOPOLSKI),0.0006749986320485176,0.000725885342386803,1.0753878718003502,0.0753878718003503
fixed14,OSTROŁĘCKI,0.0005768308067477347,0.0005955717118828229,1.0324894317638,0.03248943176380003
fixed14,OSZMIAŃSKI,0.0003357060005300273,0.0003388292436834088,1.0093035070819418,0.00930350708194188
fixed14,PIOTRKOWSKI,0.0006715823130209321,0.0007043940599989007,1.0488573721222256,0.048857372122225524
fixed14,PIŃCZOWSKI,0.0005685969281412162,0.0006499354167085707,1.143051227577426,0.143051227577426
fixed14,PIŃSKI,0.00047887215585999416,0.0004842379722050725,1.0112051124280592,0.011205112428059268
fixed14,PODHAJECKI,0.0006015013316455175,0.0006059795338038259,1.007445041137411,0.007445041137410969
fixed14,POSTAWSKI,0.0003284194793950002,0.00033370907037816083,1.0161062035446402,0.016106203544640194
fixed14,POZNAŃ (MIASTO),0.0008002403068220133,0.0008368420687619995,1.0457384633440203,0.045738463344020264
fixed14,POZNAŃSKI,0.0007700969861684005,0.0008044827035645761,1.0446511517559118,0.044651151755911875
fixed14,PRUŻAŃSKI,0.0005526458873164924,0.000561395002652774,1.0158313226192004,0.015831322619200294
fixed14,PRZASNYCKI,0.000506897961070066,0.0005248777978695485,1.0354703277194626,0.03547032771946247
fixed14,PRZEMYSKI,0.0007473590544221265,0.0007565948348250201,1.012357889221045,0.012357889221045002
fixed14,PRZEMYŚLAŃSKI,0.0006343929809097898,0.0006397610680081357,1.0084617693762112,0.008461769376211284
fixed14,PRZEWORSKI,0.000733455961831905,0.0007446927320255481,1.015320306573796,0.015320306573795862
fixed14,PSZCZYŃSKI,0.0006869194700843961,0.0007354514929801154,1.0706516920968283,0.07065169209682841
fixed14,PUŁAWSKI,0.0006554427637897562,0.0006658943853211315,1.0159458950632765,0.015945895063276507
fixed14,PUŁTUSKI,0.00059007085380286,0.0006266331276810957,1.0619625145736329,0.061962514573632874
fixed14,PŁOCKI,0.0005947757440054025,0.0006767546545964138,1.1378316305216822,0.13783163052168215
fixed14,PŁOŃSKI,0.0006501581530227002,0.0007301098762367992,1.122972730315523,0.12297273031552301
fixed14,RADOMSKI,0.0007120665883465395,0.0007576479725998941,1.0640128114411285,0.06401281144112844
fixed14,RADOMSZCZAŃSKI,0.0006813799824726196,0.0007122788619504776,1.0453475010606135,0.04534750106061355
fixed14,RADZIECHOWSKI,0.0005304357258757989,0.0005526087104197868,1.0418014539035398,0.04180145390353981
fixed14,RADZYMIŃSKI,0.0007790817111676792,0.0008292570125684532,1.0644031308674566,0.06440313086745664
fixed14,RADZYŃSKI,0.0006611062121619462,0.0006709840604975759,1.0149413939150977,0.01494139391509765
fixed14,RAWICKI,0.0006579215071863755,0.0006905901280338966,1.049654283209603,0.04965428320960292
fixed14,RAWSKI (RAWA MAZOWIECKA),0.0006623179191017963,0.0006974095360552882,1.0529830402310139,0.0529830402310139
fixed14,RAWSKI (RAWA RUSKA),0.0006728558135649811,0.0006774349435167017,1.006805514434748,0.006805514434748027
fixed14,ROHATYŃSKI,0.0005680135814618317,0.00057270541204268,1.0082600676004496,0.00826006760044969
fixed14,ROPCZYCKI,0.0007345495145226768,0.0007500951920174621,1.0211635528816423,0.02116355288164233
fixed14,RUDECKI,0.0005976276538328894,0.0006040143706870111,1.010686782670046,0.010686782670046179
fixed14,RYBNICKI,0.0006389032028672746,0.0006928052815028378,1.0843665807178005,0.08436658071780037
fixed14,RYPIŃSKI,0.0005295061489366862,0.0007539080456180415,1.4237946946073847,0.4237946946073847
fixed14,RZESZOWSKI,0.000704354609491061,0.0007173332225480112,1.018426248486296,0.018426248486295937
fixed14,RÓWIEŃSKI,0.0004875720877460962,0.0004949061811272196,1.01504206980967,0.015042069809670093
fixed14,SAMBORSKI,0.0007392557365231473,0.0007484415118489141,1.0124257071970373,0.012425707197037315
fixed14,SANDOMIERSKI,0.0005736601407467577,0.000589584810111781,1.0277597626781136,0.027759762678113743
fixed14,SANOCKI,0.0005700612549159479,0.0005814896147586685,1.0200475996994491,0.02004759969944917
fixed14,SARNEŃSKI,0.0005041158292202924,0.0005081124777081154,1.0079280360904448,0.007928036090444703
fixed14,SIEDLECKI,0.0006862792932263172,0.0007015785334629498,1.0222930232452567,0.022293023245256727
fixed14,SIERADZKI,0.000714367618556981,0.0007840143296174579,1.097494216214843,0.09749421621484317
fixed14,SIERPECKI,0.0005140977260946757,0.0006609431767215045,1.2856372303809527,0.2856372303809526
fixed14,SKAŁACKI,0.0005061508905295644,0.0005093874211896716,1.0063943988258541,0.0063943988258540205
fixed14,SKIERNIEWICKI,0.0007628890231222105,0.000807408724582502,1.0583567204546862,0.05835672045468618
fixed14,SOCHACZEWSKI,0.000714272637297504,0.0007370404941672805,1.0318755831889628,0.03187558318896281
fixed14,SOKALSKI,0.0006482383951445627,0.0006535288678732551,1.0081613072726319,0.00816130727263179
fixed14,SOKOŁOWSKI,0.0006606917713128368,0.0006772182533667187,1.0250139062895285,0.025013906289528577
fixed14,SOKÓLSKI,0.0005467283181853358,0.0005579343061209517,1.0204964468875692,0.020496446887569304
fixed14,STANISŁAWOWSKI,0.0006153886050734647,0.0006196981616118295,1.0070029839727863,0.007002983972786392
fixed14,STAROGARDZKI,0.0005376778985179835,0.0005628554621587415,1.0468264805195744,0.046826480519574325
fixed14,STOLIŃSKI,0.00043250213842632506,0.0004375104058942613,1.0115797519202079,0.01157975192020783
fixed14,STOPNICKI,0.0005494168137312885,0.00056178590768905,1.0225131332872006,0.02251313328720053
fixed14,STOŁPECKI,0.0003973013989469291,0.0004017535201636187,1.0112059037005412,0.011205903700541168
fixed14,STRYJSKI,0.0005442970910507024,0.000548355184101078,1.0074556581637097,0.007455658163709678
fixed14,SUWALSKI,0.00043106498954730867,0.00043761881787344786,1.0152038056558985,0.015203805655898493
fixed14,SZAMOTULSKI,0.0006045359216757234,0.0006350457841910696,1.0504682375710204,0.050468237571020445
fixed14,SZCZUCZYŃSKI (WOJ. BIAŁOSTOCKIE),0.0004902019247552077,0.0004996809583881118,1.0193369979884057,0.019336997988405658
fixed14,SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),0.0004259942512311257,0.0004308611371378359,1.0114247689790294,0.01142476897902936
fixed14,SZUBIŃSKI,0.0007003137931674918,0.0007553266009765102,1.0785545113429762,0.07855451134297611
fixed14,SĘPOLEŃSKI,0.0006221898956239528,0.0006598840263751525,1.0605830004895833,0.060583000489583275
fixed14,SŁONIMSKI,0.0005008753308026967,0.0005064768688307604,1.0111834975363765,0.011183497536376591
fixed14,TARNOBRZESKI,0.0007706823302913666,0.0007916869215158431,1.0272545384770084,0.027254538477008372
fixed14,TARNOGÓRSKI,0.0007305360707472791,0.0008220295765476323,1.1252415992365206,0.12524159923652062
fixed14,TARNOPOLSKI,0.0006007404702195874,0.0006048691978808771,1.0068727310144105,0.006872731014410448
fixed14,TARNOWSKI,0.0007331224814491588,0.0007593332216453771,1.0357521981107547,0.03575219811075465
fixed14,TCZEWSKI,0.000504446660628451,0.0005281096227027394,1.0469087495689011,0.046908749568901065
fixed14,TOMASZOWSKI,0.0005765695067483023,0.0005824943449030156,1.010276017176364,0.010276017176364066
fixed14,TORUŃSKI,0.0007450229153246958,0.00081414518288039,1.0927787134246325,0.0927787134246325
fixed14,TREMBOWELSKI,0.0005708609568615804,0.0005739457761600064,1.0054038015060363,0.005403801506036357
fixed14,TUCHOLSKI,0.0005967804178112724,0.0006368099755116064,1.067075856555657,0.067075856555657
fixed14,TURCZAŃSKI,0.0006101946895687548,0.0006161829731447806,1.009813726140845,0.009813726140845167
fixed14,TURECKI,0.0005127762570408214,0.0005371025151495088,1.047440297351269,0.04744029735126915
fixed14,TŁUMACKI,0.0005851787351398568,0.0005888250527821174,1.0062311178163184,0.006231117816318417
fixed14,WADOWICKI,0.0006919677624871333,0.0007331405849531179,1.059501070278184,0.059501070278184014
fixed14,WARSZAWSKI,0.000813587105225545,0.0009233688014344511,1.1349353935230722,0.13493539352307218
fixed14,WIELUŃSKI,0.00042946516538176766,0.000663123932524511,1.5440691957752506,0.5440691957752507
fixed14,WILEJSKI,0.00033433822081939076,0.00033764439499806763,1.0098887114089863,0.009888711408986223
fixed14,WILEŃSKO-TROCKI,0.00042089601590256727,0.00042934442517967165,1.0200724382220336,0.02007243822203366
fixed14,WILNO (MIASTO),0.0004543871576285581,0.0004621497361519272,1.0170836221777964,0.017083622177796392
fixed14,WOLSZTYŃSKI,0.0006232618025513981,0.0006523674202420336,1.046698863256962,0.04669886325696215
fixed14,WOŁKOWYSKI,0.0005426201591576032,0.0005496552343320174,1.0129650088661208,0.012965008866120759
fixed14,WOŁOŻYŃSKI,0.00034599884813276766,0.0003488267065551396,1.0081730284295247,0.008173028429524753
fixed14,WRZESIŃSKI,0.0007176458327568294,0.0007578142778610649,1.0559725191323537,0.055972519132353675
fixed14,WYRZYSKI,0.0006588057849521675,0.0007003935387270852,1.0631259693293937,0.06312596932939366
fixed14,WYSOKOMAZOWIECKI,0.0005478652856608679,0.0005606213013966998,1.0232831246470466,0.02328312464704673
fixed14,WĄBRZESKI,0.0006771971759204938,0.0007248610948021098,1.0703841075781626,0.07038410757816263
fixed14,WĄGROWIECKI,0.0006855871091299237,0.0007285955969453632,1.0627323461055465,0.06273234610554657
fixed14,WĘGROWSKI,0.0005600716274884203,0.000570290162566931,1.018245050413167,0.018245050413167124
fixed14,WŁOCŁAWSKI,0.0007006492011734875,0.0007485259733624155,1.068332015663104,0.06833201566310393
fixed14,WŁODAWSKI,0.0005744633548645785,0.0005765737054563156,1.0036736035011922,0.0036736035011921625
fixed14,WŁODZIMIERSKI,0.0006441308080902862,0.0006500838057294357,1.0092419079546884,0.009241907954688426
fixed14,WŁOSZCZOWSKI,0.0006085132713409826,0.0006305721868098135,1.0362505084239486,0.03625050842394871
fixed14,ZALESZCZYCKI,0.00046632831229251125,0.0004698115922097085,1.0074695870385246,0.007469587038524735
fixed14,ZAMOJSKI,0.0007120906808927818,0.0007193425903066387,1.0101839689922145,0.010183968992214415
fixed14,ZBARASKI,0.000531351796491226,0.0005353850033797261,1.0075904643874987,0.007590464387498711
fixed14,ZBOROWSKI,0.0005048918908257648,0.0005079424898638342,1.006042083648997,0.006042083648996872
fixed14,ZDOŁBUNOWSKI,0.0004769168907192476,0.00048196878672356617,1.0105928225706153,0.01059282257061535
fixed14,ZŁOCZOWSKI,0.0006251342134528028,0.0006296809412171558,1.0072732025643583,0.007273202564358299
fixed14,ŁASKI,0.0006556111594598629,0.0007446706907714207,1.1358420002870773,0.13584200028707724
fixed14,ŁAŃCUCKI,0.0006897857121201649,0.0007011472715707178,1.0164711435028588,0.016471143502858866
fixed14,ŁOMŻYŃSKI,0.0005626800294931323,0.0005787745655044473,1.0286033538915769,0.02860335389157692
fixed14,ŁOWICKI,0.0008119877180449478,0.0008361758478881846,1.029788787817475,0.029788787817475057
fixed14,ŁUCKI,0.00052545077964714,0.0005706550586431003,1.0860295212166526,0.08602952121665265
fixed14,ŁUKOWSKI,0.0006641858008688637,0.0006755908267342933,1.017171438851162,0.017171438851161798
fixed14,ŁUNINIECKI,0.00044239656989629965,0.0004449414030108473,1.0057523798503776,0.0057523798503776626
fixed14,ŁÓDZKI,0.0008008306963281779,0.000855880176571061,1.0687404722312541,0.06874047223125417
fixed14,ŁÓDŹ (MIASTO),0.0008037000457727101,0.0008698962276750435,1.082364287834138,0.08236428783413802
fixed14,ŁĘCZYCKI,0.0007563756415245645,0.0008448918865734653,1.1170268318933247,0.1170268318933247
fixed14,ŚNIATYŃSKI,0.00046906717212032205,0.00047211801581312945,1.0065040656736148,0.006504065673614895
fixed14,ŚREDZKI,0.0006657162940196348,0.0006982928988839113,1.048934666549285,0.04893466654928483
fixed14,ŚREMSKI,0.0006063839390670404,0.0006381708192772947,1.0524203860992103,0.052420386099210355
fixed14,ŚWIECKI,0.0006502121387795828,0.000686404067972515,1.0556617248962203,0.05566172489622039
fixed14,ŚWIĘCIAŃSKI,0.00037082061818432323,0.0003754950193389667,1.0126055589290883,0.012605558929088309
fixed14,ŚWIĘTOCHŁOWICKI,0.0008802366631828689,0.0009560284552254149,1.0861038800275469,0.08610388002754694
fixed14,ŻNIŃSKI,0.000690334889304005,0.0007466448411265236,1.0815690365574455,0.08156903655744557
fixed14,ŻYDACZOWSKI,0.0005890574260405555,0.0005939735318448053,1.0083457156924311,0.008345715692431196
fixed14,ŻYWIECKI,0.0006258411867153419,0.0006652087509081861,1.062903441046219,0.062903441046219
fixed14,ŻÓŁKIEWSKI,0.0006776833233060721,0.0006827894208929838,1.007534636623492,0.007534636623491996
