scenario,year,District,unit_weighted_domestic_access
fixed14,1924,AUGUSTOWSKI,4.0045055098894834e-07
fixed14,1924,BARANOWICKI,6.991669427784588e-07
fixed14,1924,BIALSKI (BIAŁA KRAKOWSKA),1.8093195236704606e-06
fixed14,1924,BIALSKI (BIAŁA PODLASKA),1.0110188810906204e-06
fixed14,1924,BIAŁOSTOCKI,9.726093156109545e-07
fixed14,1924,BIELSKI (BIELSK PODLASKI),7.384808851357297e-07
fixed14,1924,BIELSKO,1.8151365508322541e-06
fixed14,1924,BIŁGORAJSKI,8.147800263607307e-07
fixed14,1924,BOCHEŃSKI,2.602731301948068e-06
fixed14,1924,BORSZCZOWSKI,3.754811849295124e-07
fixed14,1924,BRASŁAWSKI,1.4767259670036037e-07
fixed14,1924,BRODNICKI,1.8162330918103271e-06
fixed14,1924,BRODZKI,1.0336492313595478e-06
fixed14,1924,BRZESKI (BRZESKO),9.81145143785109e-07
fixed14,1924,BRZESKI (BRZEŚĆ N.BUG.),1.1917141131923252e-06
fixed14,1924,BRZEZIŃSKI,2.680790053561937e-06
fixed14,1924,BRZEŻAŃSKI,1.4991330642403702e-06
fixed14,1924,BRZOZOWSKI,8.516798766269656e-07
fixed14,1924,BUCZACKI,1.4205965563933998e-06
fixed14,1924,BYDGOSKI,3.1413924305686767e-06
fixed14,1924,BÓBRECKI,1.0114597818678376e-06
fixed14,1924,BĘDZIŃSKI,1.2657123250309793e-06
fixed14,1924,BŁOŃSKI,1.6173990401760497e-06
fixed14,1924,CHEŁMIŃSKI,1.5946261497916843e-06
fixed14,1924,CHEŁMSKI,1.2444641276747972e-06
fixed14,1924,CHODZIESKI,2.0471491741392913e-06
fixed14,1924,CHOJNICKI,9.208747345038145e-07
fixed14,1924,CHORZÓW,1.8003867771305907e-05
fixed14,1924,CHRZANOWSKI,3.0462856414517776e-06
fixed14,1924,CIECHANOWSKI,1.3233095586095804e-06
fixed14,1924,CIESZYŃSKI,1.562631908686012e-06
fixed14,1924,CZARNKOWSKI,1.3406951718832126e-06
fixed14,1924,CZORTKOWSKI,1.9957176962088767e-06
fixed14,1924,CZĘSTOCHOWSKI,9.585402999990681e-07
fixed14,1924,DOBROMILSKI,1.1094569123864087e-06
fixed14,1924,DOLIŃSKI,1.026472021325146e-06
fixed14,1924,DROHICKI,4.2745940184345295e-07
fixed14,1924,DROHOBYCKI,1.8932109725397645e-06
fixed14,1924,DUBIEŃSKI,3.958263065600109e-07
fixed14,1924,DZIAŁDOWSKI,5.926575930174339e-07
fixed14,1924,DZIŚNIEŃSKI,1.8838323295973428e-07
fixed14,1924,DĄBROWSKI,1.829113693371541e-06
fixed14,1924,GARWOLIŃSKI,9.400735321700585e-07
fixed14,1924,GNIEŹNIEŃSKI,4.133027929328777e-06
fixed14,1924,GORLICKI,1.8115222509855465e-06
fixed14,1924,GOSTYNIŃSKI,1.2173843889442853e-06
fixed14,1924,GOSTYŃSKI,3.832861617743426e-06
fixed14,1924,GRODZIEŃSKI,4.6955766632073716e-07
fixed14,1924,GRUDZIĄDZKI,2.4730904642795914e-06
fixed14,1924,GRÓDECKI,2.5142529009727124e-06
fixed14,1924,GRÓJECKI,1.1795846720862802e-06
fixed14,1924,HOROCHOWSKI,2.1317444750817687e-07
fixed14,1924,HORODEŃSKI,6.537235421171823e-07
fixed14,1924,HRUBIESZOWSKI,1.251562541426017e-06
fixed14,1924,INOWROCŁAWSKI,1.9566326099651767e-06
fixed14,1924,IWACEWICKI,4.90782064124651e-07
fixed14,1924,IŁŻECKI,6.157983641588466e-07
fixed14,1924,JANOWSKI,8.409365313735029e-07
fixed14,1924,JAROCIŃSKI,3.0098952631357125e-06
fixed14,1924,JAROSŁAWSKI,2.1498925278215305e-06
fixed14,1924,JASIELSKI,1.9378172664141047e-06
fixed14,1924,JAWOROWSKI,1.5338341185640207e-06
fixed14,1924,JĘDRZEJOWSKI,1.474469219735966e-06
fixed14,1924,KALISKI,7.329849957308769e-07
fixed14,1924,KAMIONECKI,1.4094223614237718e-06
fixed14,1924,KARTUSKI,6.171305096940548e-07
fixed14,1924,KATOWICE,8.437778870584247e-06
fixed14,1924,KAŁUSKI,5.717546012547775e-07
fixed14,1924,KIELECKI,1.4784203777512515e-06
fixed14,1924,KOBRYŃSKI,7.316372489262372e-07
fixed14,1924,KOLBUSZOWSKI,5.015442145119313e-07
fixed14,1924,KOLSKI,1.4607175320552563e-06
fixed14,1924,KONECKI,1.54994364427231e-06
fixed14,1924,KONIŃSKI,8.933763736447659e-07
fixed14,1924,KOPYCZYNIECKI,1.6474153003881456e-06
fixed14,1924,KOSOWSKI (KOSÓW HUCULSKI),2.979462372953331e-07
fixed14,1924,KOSTOPOLSKI,3.446800042988449e-07
fixed14,1924,KOSZYRSKI,2.455445208604412e-07
fixed14,1924,KOWELSKI,6.202652973212326e-07
fixed14,1924,KOZIENICKI,1.0359903291671885e-06
fixed14,1924,KOŁOMYJSKI,1.4088881787270417e-06
fixed14,1924,KOŚCIAŃSKI,4.571941120311906e-06
fixed14,1924,KOŚCIERSKI,7.792417920707516e-07
fixed14,1924,KRAKOWSKI,5.1208989477953776e-06
fixed14,1924,KRAKÓW (MIASTO),5.101276876464492e-06
fixed14,1924,KRASNOSTAWSKI,8.40468458755396e-07
fixed14,1924,KROTOSZYŃSKI,2.2377979560255094e-06
fixed14,1924,KROŚNIEŃSKI,1.6468161447276769e-06
fixed14,1924,KRZEMIENIECKI,2.656090239771643e-07
fixed14,1924,KUTNOWSKI,2.5833789119774133e-06
fixed14,1924,KĘPIŃSKI,9.000540994406138e-07
fixed14,1924,LESKI,5.267849614014427e-07
fixed14,1924,LESZCZYŃSKI,3.8010816283712602e-06
fixed14,1924,LIDZKI,5.234398132429696e-07
fixed14,1924,LIMANOWSKI,1.0781479687502936e-06
fixed14,1924,LIPNOWSKI,6.712587630683478e-07
fixed14,1924,LUBACZOWSKI,7.830616213378359e-07
fixed14,1924,LUBARTOWSKI,1.4846465976071643e-06
fixed14,1924,LUBAWSKI,8.955170477771372e-07
fixed14,1924,LUBELSKI,1.6423722987737958e-06
fixed14,1924,LUBLINIECKI,5.964282628862525e-07
fixed14,1924,LUBOMELSKI,5.623640653263523e-07
fixed14,1924,LWOWSKI,5.506748824186005e-06
fixed14,1924,LWÓW (MIASTO),7.687964834424928e-06
fixed14,1924,M. ST. WARSZAWA,5.676991070711256e-06
fixed14,1924,MAKOWSKI (MAKÓW MAZOWIECKI),3.818374273395897e-07
fixed14,1924,MIECHOWSKI,7.913311579830309e-07
fixed14,1924,MIELECKI,1.9571593153840756e-06
fixed14,1924,MIĘDZYCHODZKI,1.0897453576520542e-06
fixed14,1924,MIŃSKI,1.8486827474147446e-06
fixed14,1924,MOGILEŃSKI,2.076547391724807e-06
fixed14,1924,MORSKI,3.881882328335662e-07
fixed14,1924,MOŁODECZAŃSKI,2.829141554276054e-07
fixed14,1924,MOŚCISKI,9.185525237381114e-07
fixed14,1924,MYŚLENICKI,6.971087888062088e-07
fixed14,1924,MŁAWSKI,8.31764583108147e-07
fixed14,1924,NADWÓRNIAŃSKI,8.96349365879721e-07
fixed14,1924,NIESZAWSKI,1.4034067444580637e-06
fixed14,1924,NIEŚWIESKI,2.1179417826401123e-07
fixed14,1924,NIŻAŃSKI,7.59553007612739e-07
fixed14,1924,NOWOGRÓDZKI,5.801879402748951e-07
fixed14,1924,NOWOSĄDECKI,1.4780330002812943e-06
fixed14,1924,NOWOTARSKI,1.168210682183975e-06
fixed14,1924,NOWOTOMYSKI,1.8378126457615034e-06
fixed14,1924,OBORNICKI,3.182332036987616e-06
fixed14,1924,OLKUSKI,7.633112852002919e-07
fixed14,1924,OPATOWSKI,7.882497372721624e-07
fixed14,1924,OPOCZYŃSKI,1.926478360286671e-06
fixed14,1924,OSTROWSKI (OSTRÓW MAZOWIECKA),1.0818570002131942e-06
fixed14,1924,OSTROWSKI (OSTRÓW WIELKOPOLSKI),1.7228209105343176e-06
fixed14,1924,OSTROŁĘCKI,7.883022027050089e-07
fixed14,1924,OSZMIAŃSKI,1.7386239241508547e-07
fixed14,1924,PIOTRKOWSKI,1.2159466364581244e-06
fixed14,1924,PIŃCZOWSKI,5.812041693237095e-07
fixed14,1924,PIŃSKI,4.322609518126785e-07
fixed14,1924,PODHAJECKI,1.596893748613669e-06
fixed14,1924,POSTAWSKI,2.1474387479250544e-07
fixed14,1924,POZNAŃ (MIASTO),1.5153819034319596e-05
fixed14,1924,POZNAŃSKI,1.4064791455243838e-05
fixed14,1924,PRUŻAŃSKI,6.387661781919183e-07
fixed14,1924,PRZASNYCKI,4.3570818242698814e-07
fixed14,1924,PRZEMYSKI,2.302971060216874e-06
fixed14,1924,PRZEMYŚLAŃSKI,1.4860423398559124e-06
fixed14,1924,PRZEWORSKI,2.061474591033188e-06
fixed14,1924,PSZCZYŃSKI,2.4896740395980942e-06
fixed14,1924,PUŁAWSKI,8.612351122945498e-07
fixed14,1924,PUŁTUSKI,7.204167662998107e-07
fixed14,1924,PŁOCKI,8.02529182794549e-07
fixed14,1924,PŁOŃSKI,1.2205706226105066e-06
fixed14,1924,RADOMSKI,1.134827912746674e-06
fixed14,1924,RADOMSZCZAŃSKI,1.2177161639851816e-06
fixed14,1924,RADZIECHOWSKI,5.793265219861364e-07
fixed14,1924,RADZYMIŃSKI,2.798448685611265e-06
fixed14,1924,RADZYŃSKI,9.949749278393292e-07
fixed14,1924,RAWICKI,3.327852349468482e-06
fixed14,1924,RAWSKI (RAWA MAZOWIECKA),1.1549037077510907e-06
fixed14,1924,RAWSKI (RAWA RUSKA),1.3504960320643553e-06
fixed14,1924,ROHATYŃSKI,1.1060802986377616e-06
fixed14,1924,ROPCZYCKI,2.114171885979641e-06
fixed14,1924,RUDECKI,9.28919750109549e-07
fixed14,1924,RYBNICKI,1.7131702050389447e-06
fixed14,1924,RYPIŃSKI,7.262645199150935e-07
fixed14,1924,RZESZOWSKI,1.6982964086056764e-06
fixed14,1924,RÓWIEŃSKI,3.750166425085689e-07
fixed14,1924,SAMBORSKI,2.6362200175720326e-06
fixed14,1924,SANDOMIERSKI,4.228237091524865e-07
fixed14,1924,SANOCKI,8.024271271582336e-07
fixed14,1924,SARNEŃSKI,4.528390791733039e-07
fixed14,1924,SIEDLECKI,1.2448034062372084e-06
fixed14,1924,SIERADZKI,1.6101618098882548e-06
fixed14,1924,SIERPECKI,5.792051704138836e-07
fixed14,1924,SKAŁACKI,8.372480312828406e-07
fixed14,1924,SKIERNIEWICKI,2.409133581852879e-06
fixed14,1924,SOCHACZEWSKI,1.6016024611901354e-06
fixed14,1924,SOKALSKI,1.086871401541073e-06
fixed14,1924,SOKOŁOWSKI,1.164687992050535e-06
fixed14,1924,SOKÓLSKI,7.193056682964913e-07
fixed14,1924,STANISŁAWOWSKI,1.904810939676021e-06
fixed14,1924,STAROGARDZKI,9.367333732714898e-07
fixed14,1924,STOLIŃSKI,2.9663699312421446e-07
fixed14,1924,STOPNICKI,3.6531528463518284e-07
fixed14,1924,STOŁPECKI,2.5909039414291804e-07
fixed14,1924,STRYJSKI,7.206555686142813e-07
fixed14,1924,SUWALSKI,3.699180488675996e-07
fixed14,1924,SZAMOTULSKI,1.9954181267247153e-06
fixed14,1924,SZCZUCZYŃSKI (WOJ. BIAŁOSTOCKIE),4.3381417362126096e-07
fixed14,1924,SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),2.8711753082343035e-07
fixed14,1924,SZUBIŃSKI,3.342341595385674e-06
fixed14,1924,SĘPOLEŃSKI,2.0189767774199513e-06
fixed14,1924,SŁONIMSKI,6.182241704741369e-07
fixed14,1924,TARNOBRZESKI,1.4565504523454262e-06
fixed14,1924,TARNOGÓRSKI,4.294404313542623e-06
fixed14,1924,TARNOPOLSKI,2.0635172439610044e-06
fixed14,1924,TARNOWSKI,2.572383099992665e-06
fixed14,1924,TCZEWSKI,6.774192520088108e-07
fixed14,1924,TOMASZOWSKI,7.725526267009328e-07
fixed14,1924,TORUŃSKI,2.960804659593662e-06
fixed14,1924,TREMBOWELSKI,1.908989419961825e-06
fixed14,1924,TUCHOLSKI,1.578391422110187e-06
fixed14,1924,TURCZAŃSKI,1.1893472873882845e-06
fixed14,1924,TURECKI,3.7161125979672156e-07
fixed14,1924,TŁUMACKI,1.7301019101078014e-06
fixed14,1924,WADOWICKI,2.325776222579314e-06
fixed14,1924,WARSZAWSKI,5.098457744780818e-06
fixed14,1924,WIELUŃSKI,1.846110242793965e-07
fixed14,1924,WILEJSKI,1.7050141164628673e-07
fixed14,1924,WILEŃSKO-TROCKI,9.930566415471596e-07
fixed14,1924,WILNO (MIASTO),1.1426996015027056e-06
fixed14,1924,WOLSZTYŃSKI,2.7211698606315374e-06
fixed14,1924,WOŁKOWYSKI,6.480530877818477e-07
fixed14,1924,WOŁOŻYŃSKI,1.7032291646000035e-07
fixed14,1924,WRZESIŃSKI,2.8322542696815786e-06
fixed14,1924,WYRZYSKI,2.564239823683368e-06
fixed14,1924,WYSOKOMAZOWIECKI,6.229258299128036e-07
fixed14,1924,WĄBRZESKI,2.1367908643167835e-06
fixed14,1924,WĄGROWIECKI,3.2684001296237354e-06
fixed14,1924,WĘGROWSKI,6.133080555716055e-07
fixed14,1924,WŁOCŁAWSKI,1.4565149840457763e-06
fixed14,1924,WŁODAWSKI,5.762413420674083e-07
fixed14,1924,WŁODZIMIERSKI,9.834275051095312e-07
fixed14,1924,WŁOSZCZOWSKI,7.001922303180903e-07
fixed14,1924,ZALESZCZYCKI,7.346565769309902e-07
fixed14,1924,ZAMOJSKI,1.5425050970088553e-06
fixed14,1924,ZBARASKI,1.107004441710828e-06
fixed14,1924,ZBOROWSKI,5.504113919943816e-07
fixed14,1924,ZDOŁBUNOWSKI,3.2482549596444134e-07
fixed14,1924,ZŁOCZOWSKI,1.3384791349299014e-06
fixed14,1924,ŁASKI,1.2405009892228655e-06
fixed14,1924,ŁAŃCUCKI,1.2495294598495295e-06
fixed14,1924,ŁOMŻYŃSKI,7.087904089308694e-07
fixed14,1924,ŁOWICKI,3.0147030042328278e-06
fixed14,1924,ŁUCKI,4.6421938760109504e-07
fixed14,1924,ŁUKOWSKI,1.042651067991271e-06
fixed14,1924,ŁUNINIECKI,3.4697310237747596e-07
fixed14,1924,ŁÓDZKI,3.93270016609745e-06
fixed14,1924,ŁÓDŹ (MIASTO),4.1121283770296156e-06
fixed14,1924,ŁĘCZYCKI,2.197595437605969e-06
fixed14,1924,ŚNIATYŃSKI,6.770587345740041e-07
fixed14,1924,ŚREDZKI,2.800239507883319e-06
fixed14,1924,ŚREMSKI,2.061298913939331e-06
fixed14,1924,ŚWIECKI,2.1799093669433927e-06
fixed14,1924,ŚWIĘCIAŃSKI,3.297968620718982e-07
fixed14,1924,ŚWIĘTOCHŁOWICKI,1.397280016229636e-05
fixed14,1924,ŻNIŃSKI,3.1310210119380126e-06
fixed14,1924,ŻYDACZOWSKI,1.0623115504674878e-06
fixed14,1924,ŻYWIECKI,1.5758551013990413e-06
fixed14,1924,ŻÓŁKIEWSKI,1.828036416683663e-06
fixed14,1938,AUGUSTOWSKI,4.4125880190155557e-07
fixed14,1938,BARANOWICKI,7.462320438136804e-07
fixed14,1938,BIALSKI (BIAŁA KRAKOWSKA),2.1207360114692145e-06
fixed14,1938,BIALSKI (BIAŁA PODLASKA),1.1025585697894555e-06
fixed14,1938,BIAŁOSTOCKI,1.0530040368206146e-06
fixed14,1938,BIELSKI (BIELSK PODLASKI),8.11439387244228e-07
fixed14,1938,BIELSKO,2.5088309273404277e-06
fixed14,1938,BIŁGORAJSKI,9.7539087979403e-07
fixed14,1938,BOCHEŃSKI,2.978716501740096e-06
fixed14,1938,BORSZCZOWSKI,4.0238686709682424e-07
fixed14,1938,BRASŁAWSKI,1.7976655566913048e-07
fixed14,1938,BRODNICKI,2.950493160568713e-06
fixed14,1938,BRODZKI,1.1678584340518518e-06
fixed14,1938,BRZESKI (BRZESKO),1.0945385137902384e-06
fixed14,1938,BRZESKI (BRZEŚĆ N.BUG.),1.2777210202479597e-06
fixed14,1938,BRZEZIŃSKI,3.128903946428945e-06
fixed14,1938,BRZEŻAŃSKI,1.5547836017768307e-06
fixed14,1938,BRZOZOWSKI,9.443341644152229e-07
fixed14,1938,BUCZACKI,1.4724534198572617e-06
fixed14,1938,BYDGOSKI,3.9214639283812e-06
fixed14,1938,BÓBRECKI,1.022954802348932e-06
fixed14,1938,BĘDZIŃSKI,3.0438822556549834e-06
fixed14,1938,BŁOŃSKI,3.7762986532029887e-06
fixed14,1938,CHEŁMIŃSKI,2.172290682658975e-06
fixed14,1938,CHEŁMSKI,1.3875917561223925e-06
fixed14,1938,CHODZIESKI,2.28978510225126e-06
fixed14,1938,CHOJNICKI,1.098183923951953e-06
fixed14,1938,CHORZÓW,4.040758208291522e-05
fixed14,1938,CHRZANOWSKI,3.6963196628616502e-06
fixed14,1938,CIECHANOWSKI,1.728337151536437e-06
fixed14,1938,CIESZYŃSKI,2.292307603880427e-06
fixed14,1938,CZARNKOWSKI,1.452672838377034e-06
fixed14,1938,CZORTKOWSKI,2.0308623017482675e-06
fixed14,1938,CZĘSTOCHOWSKI,1.427660074421056e-06
fixed14,1938,DOBROMILSKI,1.1541823020951003e-06
fixed14,1938,DOLIŃSKI,1.0803332754139454e-06
fixed14,1938,DROHICKI,4.66935787849951e-07
fixed14,1938,DROHOBYCKI,1.9546545033202114e-06
fixed14,1938,DUBIEŃSKI,5.60362065025619e-07
fixed14,1938,DZIAŁDOWSKI,9.391270782257673e-07
fixed14,1938,DZIŚNIEŃSKI,2.0686845280009437e-07
fixed14,1938,DĄBROWSKI,2.03694734599682e-06
fixed14,1938,GARWOLIŃSKI,1.1072004905116226e-06
fixed14,1938,GNIEŹNIEŃSKI,4.431003461832374e-06
fixed14,1938,GORLICKI,1.9361785309399186e-06
fixed14,1938,GOSTYNIŃSKI,1.7253560264091635e-06
fixed14,1938,GOSTYŃSKI,4.1437086161625996e-06
fixed14,1938,GRODZIEŃSKI,5.043561446937252e-07
fixed14,1938,GRUDZIĄDZKI,2.993949197364076e-06
fixed14,1938,GRÓDECKI,2.6351504582901993e-06
fixed14,1938,GRÓJECKI,2.0722217757273397e-06
fixed14,1938,HOROCHOWSKI,4.885055236438909e-07
fixed14,1938,HORODEŃSKI,6.888066327437599e-07
fixed14,1938,HRUBIESZOWSKI,1.4111587484233534e-06
fixed14,1938,INOWROCŁAWSKI,2.526309339076485e-06
fixed14,1938,IWACEWICKI,5.405635987978486e-07
fixed14,1938,IŁŻECKI,8.350970123246232e-07
fixed14,1938,JANOWSKI,1.0848417368073257e-06
fixed14,1938,JAROCIŃSKI,3.5046314889042604e-06
fixed14,1938,JAROSŁAWSKI,2.1751574306182357e-06
fixed14,1938,JASIELSKI,2.084174314515319e-06
fixed14,1938,JAWOROWSKI,1.614576729596937e-06
fixed14,1938,JĘDRZEJOWSKI,2.005272113391458e-06
fixed14,1938,KALISKI,1.2243122096582638e-06
fixed14,1938,KAMIONECKI,1.5416400272922567e-06
fixed14,1938,KARTUSKI,8.400986513166546e-07
fixed14,1938,KATOWICE,9.84300246807256e-06
fixed14,1938,KAŁUSKI,6.129703523630599e-07
fixed14,1938,KIELECKI,1.8250665645383288e-06
fixed14,1938,KOBRYŃSKI,7.842504074642019e-07
fixed14,1938,KOLBUSZOWSKI,7.453474817717199e-07
fixed14,1938,KOLSKI,2.3640344649927186e-06
fixed14,1938,KONECKI,1.8635158670002968e-06
fixed14,1938,KONIŃSKI,1.3486622383614717e-06
fixed14,1938,KOPYCZYNIECKI,1.5976070180445588e-06
fixed14,1938,KOSOWSKI (KOSÓW HUCULSKI),3.283512056067845e-07
fixed14,1938,KOSTOPOLSKI,4.237330511483105e-07
fixed14,1938,KOSZYRSKI,2.766473508491708e-07
fixed14,1938,KOWELSKI,7.233223824187636e-07
fixed14,1938,KOZIENICKI,1.1961197855733337e-06
fixed14,1938,KOŁOMYJSKI,1.4543127369437686e-06
fixed14,1938,KOŚCIAŃSKI,4.852533031928171e-06
fixed14,1938,KOŚCIERSKI,1.043695778587975e-06
fixed14,1938,KRAKOWSKI,5.530957200306058e-06
fixed14,1938,KRAKÓW (MIASTO),5.507845280933822e-06
fixed14,1938,KRASNOSTAWSKI,9.659044275620157e-07
fixed14,1938,KROTOSZYŃSKI,2.605352998740079e-06
fixed14,1938,KROŚNIEŃSKI,1.7768913292185852e-06
fixed14,1938,KRZEMIENIECKI,3.603555545452228e-07
fixed14,1938,KUTNOWSKI,3.781630624422441e-06
fixed14,1938,KĘPIŃSKI,1.3473088247132928e-06
fixed14,1938,LESKI,5.763639977406958e-07
fixed14,1938,LESZCZYŃSKI,4.019621349617309e-06
fixed14,1938,LIDZKI,5.590465831430692e-07
fixed14,1938,LIMANOWSKI,1.188791862173911e-06
fixed14,1938,LIPNOWSKI,1.8807626843579786e-06
fixed14,1938,LUBACZOWSKI,8.915102532482795e-07
fixed14,1938,LUBARTOWSKI,1.6531791638284486e-06
fixed14,1938,LUBAWSKI,1.179462942092215e-06
fixed14,1938,LUBELSKI,1.8506249693629887e-06
fixed14,1938,LUBLINIECKI,1.9981906880388753e-06
fixed14,1938,LUBOMELSKI,6.539193837297932e-07
fixed14,1938,LWOWSKI,5.603299837344135e-06
fixed14,1938,LWÓW (MIASTO),7.8299589444549e-06
fixed14,1938,M. ST. WARSZAWA,2.3752140901391075e-05
fixed14,1938,MAKOWSKI (MAKÓW MAZOWIECKI),6.3579911612896e-07
fixed14,1938,MIECHOWSKI,1.35071217439676e-06
fixed14,1938,MIELECKI,2.185323485882492e-06
fixed14,1938,MIĘDZYCHODZKI,1.2089326306483169e-06
fixed14,1938,MIŃSKI,2.2919860167898844e-06
fixed14,1938,MOGILEŃSKI,2.4616656062192257e-06
fixed14,1938,MORSKI,6.738293412582223e-07
fixed14,1938,MOŁODECZAŃSKI,3.089490785731697e-07
fixed14,1938,MOŚCISKI,9.946199039024527e-07
fixed14,1938,MYŚLENICKI,8.071422715883698e-07
fixed14,1938,MŁAWSKI,1.1423116152860927e-06
fixed14,1938,NADWÓRNIAŃSKI,9.331781121219798e-07
fixed14,1938,NIESZAWSKI,2.2442523896716406e-06
fixed14,1938,NIEŚWIESKI,2.3157269701932634e-07
fixed14,1938,NIŻAŃSKI,9.66913969639893e-07
fixed14,1938,NOWOGRÓDZKI,6.127690204896343e-07
fixed14,1938,NOWOSĄDECKI,1.5830179697284968e-06
fixed14,1938,NOWOTARSKI,1.3159878050766075e-06
fixed14,1938,NOWOTOMYSKI,1.9874710745999855e-06
fixed14,1938,OBORNICKI,3.504238579815731e-06
fixed14,1938,OLKUSKI,1.2102547649112792e-06
fixed14,1938,OPATOWSKI,1.0745779187562045e-06
fixed14,1938,OPOCZYŃSKI,2.2538811071418606e-06
fixed14,1938,OSTROWSKI (OSTRÓW MAZOWIECKA),1.2292766566353415e-06
fixed14,1938,OSTROWSKI (OSTRÓW WIELKOPOLSKI),2.249959014762361e-06
fixed14,1938,OSTROŁĘCKI,9.042007423175738e-07
fixed14,1938,OSZMIAŃSKI,1.892636119891509e-07
fixed14,1938,PIOTRKOWSKI,1.4839416142678018e-06
fixed14,1938,PIŃCZOWSKI,1.0872121961861627e-06
fixed14,1938,PIŃSKI,4.7252348996194774e-07
fixed14,1938,PODHAJECKI,1.6562652255317936e-06
fixed14,1938,POSTAWSKI,2.3771462770958502e-07
fixed14,1938,POZNAŃ (MIASTO),1.5077951928096353e-05
fixed14,1938,POZNAŃSKI,1.3912502403095246e-05
fixed14,1938,PRUŻAŃSKI,7.07980824031835e-07
fixed14,1938,PRZASNYCKI,5.296169567948835e-07
fixed14,1938,PRZEMYSKI,2.400785269308553e-06
fixed14,1938,PRZEMYŚLAŃSKI,1.5709672621982389e-06
fixed14,1938,PRZEWORSKI,2.1881013568788663e-06
fixed14,1938,PSZCZYŃSKI,3.066567783847816e-06
fixed14,1938,PUŁAWSKI,1.0061524046596012e-06
fixed14,1938,PUŁTUSKI,9.63769547143575e-07
fixed14,1938,PŁOCKI,1.4082978059707401e-06
fixed14,1938,PŁOŃSKI,1.7103338093758384e-06
fixed14,1938,RADOMSKI,1.5755771300897428e-06
fixed14,1938,RADOMSZCZAŃSKI,1.5651185204900864e-06
fixed14,1938,RADZIECHOWSKI,6.967639415200349e-07
fixed14,1938,RADZYMIŃSKI,4.108593432348527e-06
fixed14,1938,RADZYŃSKI,1.11360503363838e-06
fixed14,1938,RAWICKI,3.570616978700263e-06
fixed14,1938,RAWSKI (RAWA MAZOWIECKA),1.4360037497515446e-06
fixed14,1938,RAWSKI (RAWA RUSKA),1.5219557206438402e-06
fixed14,1938,ROHATYŃSKI,1.1638166506274047e-06
fixed14,1938,ROPCZYCKI,2.326740247843867e-06
fixed14,1938,RUDECKI,1.0089563522076957e-06
fixed14,1938,RYBNICKI,2.3539890463663766e-06
fixed14,1938,RYPIŃSKI,2.540075126537454e-06
fixed14,1938,RZESZOWSKI,1.8591910375160425e-06
fixed14,1938,RÓWIEŃSKI,4.6929375207824837e-07
fixed14,1938,SAMBORSKI,2.7544836028901538e-06
fixed14,1938,SANDOMIERSKI,6.198863288452749e-07
fixed14,1938,SANOCKI,8.808017056732532e-07
fixed14,1938,SARNEŃSKI,5.202720054820407e-07
fixed14,1938,SIEDLECKI,1.4047287262122441e-06
fixed14,1938,SIERADZKI,2.298335918822468e-06
fixed14,1938,SIERPECKI,1.2739842703539366e-06
fixed14,1938,SKAŁACKI,8.872972772096548e-07
fixed14,1938,SKIERNIEWICKI,2.9080578892995873e-06
fixed14,1938,SOCHACZEWSKI,1.8906703581100063e-06
fixed14,1938,SOKALSKI,1.3078566065847072e-06
fixed14,1938,SOKOŁOWSKI,1.312808586337734e-06
fixed14,1938,SOKÓLSKI,7.801125625016143e-07
fixed14,1938,STANISŁAWOWSKI,1.955628069754493e-06
fixed14,1938,STAROGARDZKI,1.105444345619303e-06
fixed14,1938,STOLIŃSKI,3.377920141980298e-07
fixed14,1938,STOPNICKI,5.389823672258271e-07
fixed14,1938,STOŁPECKI,2.8260276907514065e-07
fixed14,1938,STRYJSKI,7.672170328994866e-07
fixed14,1938,SUWALSKI,4.030861070155659e-07
fixed14,1938,SZAMOTULSKI,2.1880045214665087e-06
fixed14,1938,SZCZUCZYŃSKI (WOJ. BIAŁOSTOCKIE),4.812565119223078e-07
fixed14,1938,SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),3.1378058683832386e-07
fixed14,1938,SZUBIŃSKI,3.803860896689597e-06
fixed14,1938,SĘPOLEŃSKI,2.2733623374780317e-06
fixed14,1938,SŁONIMSKI,6.553851577410443e-07
fixed14,1938,TARNOBRZESKI,1.8787449505154383e-06
fixed14,1938,TARNOGÓRSKI,6.645692904111762e-06
fixed14,1938,TARNOPOLSKI,2.1436782893750004e-06
fixed14,1938,TARNOWSKI,2.8613389714466634e-06
fixed14,1938,TCZEWSKI,8.132224446907103e-07
fixed14,1938,TOMASZOWSKI,8.967693553638808e-07
fixed14,1938,TORUŃSKI,3.8181266362799185e-06
fixed14,1938,TREMBOWELSKI,1.948349344400019e-06
fixed14,1938,TUCHOLSKI,1.9023952924061733e-06
fixed14,1938,TURCZAŃSKI,1.2606439268707439e-06
fixed14,1938,TURECKI,5.516982534650623e-07
fixed14,1938,TŁUMACKI,1.7712071038523236e-06
fixed14,1938,WADOWICKI,2.5884436599381853e-06
fixed14,1938,WARSZAWSKI,2.2884350865795805e-05
fixed14,1938,WIELUŃSKI,1.0503011007284059e-06
fixed14,1938,WILEJSKI,1.8622758211448755e-07
fixed14,1938,WILEŃSKO-TROCKI,1.2055569849611238e-06
fixed14,1938,WILNO (MIASTO),1.3549153983425356e-06
