District,MA_1913,MA_1924,delta,pct_change,log_change,from_year,to_year
CHEŁMSKI,11881.613823640277,19509.96788681087,7628.354063170595,0.6420301296102404,0.4959333601982099,1913,1924
CHODZIESKI,10837.909001864466,14474.191498663895,3636.2824967994293,0.3355151345313816,0.28931708598691763,1913,1924
CHOJNICKI,9306.938468228544,12625.49273718891,3318.5542689603662,0.35656776718671135,0.3049578092495686,1913,1924
CHORZÓW,20922.098654075264,27520.32128318836,6598.222629113097,0.31537097392607305,0.27411873529382547,1913,1924
CHRZANOWSKI,16913.84029001795,22335.56184758035,5421.7215575623995,0.32054941187792463,0.2780478711219363,1913,1924
CIECHANOWSKI,13053.070007582042,18891.63588334513,5838.565875763088,0.44729445811381385,0.36969592253353056,1913,1924
CIESZYŃSKI,13329.575574742481,17736.12968315425,4406.5541084117685,0.3305847274508511,0.2856184903181358,1913,1924
CZARNKOWSKI,9500.064082648803,12896.414855926023,3396.3507732772196,0.35750819612684626,0.3056508104702278,1913,1924
CZORTKOWSKI,10720.93388476943,14809.586361888192,4088.6524771187615,0.3813709254309696,0.3230764302751652,1913,1924
CZĘSTOCHOWSKI,14443.648889940247,19048.305123332186,4604.656233391939,0.31880145166080576,0.2767233329585448,1913,1924
DOBROMILSKI,12046.796821118618,17170.90143551026,5124.104614391641,0.4253499656779165,0.35441737351775515,1913,1924
DOLIŃSKI,11247.28812023671,15953.889497449749,4706.601377213039,0.4184654404597916,0.34957561152957517,1913,1924
DROHICKI,9013.541477195677,13380.326269264326,4366.784792068649,0.4844693734551111,0.3950573841264813,1913,1924
DROHOBYCKI,12821.71963434843,18334.210517082956,5512.490882734526,0.4299338185470045,0.3576281624644686,1913,1924
DUBIEŃSKI,10766.468928133343,14511.633575588285,3745.1646474549416,0.34785449829968207,0.29851406771746447,1913,1924
DZIAŁDOWSKI,10843.294005774927,15288.704592011512,4445.410586236585,0.409968648260302,0.3435674688664889,1913,1924
DZIŚNIEŃSKI,5880.722269850304,8659.301898195245,2778.579628344941,0.47248951758704116,0.3869545177318763,1913,1924
DĄBROWSKI,13280.400853179295,18863.90469060141,5583.503837422113,0.42043187544940963,0.3509609630131223,1913,1924
GARWOLIŃSKI,12894.955475586614,19093.128866521027,6198.173390934413,0.48066652131285825,0.3924923386363073,1913,1924
GNIEŹNIEŃSKI,12805.227231829995,16479.24709022507,3674.019858395077,0.2869156315526016,0.2522483721160267,1913,1924
GORLICKI,12771.958565421539,17558.540480384876,4786.581914963337,0.3747727406446808,0.31828843792722594,1913,1924
GOSTYNIŃSKI,11171.3036657497,17820.062537452428,6648.758871702728,0.5951640981783777,0.4669766138151843,1913,1924
GOSTYŃSKI,12410.234913100952,16680.226301142862,4269.99138804191,0.3440701499964567,0.29570243567668975,1913,1924
GRODZIEŃSKI,9174.46069622449,13213.826060908186,4039.3653646836956,0.440283685159389,0.36484009776816073,1913,1924
GRUDZIĄDZKI,12015.928353765485,16371.407216768728,4355.4788630032435,0.3624754355029376,0.30930321840406805,1913,1924
GRÓDECKI,13632.642809232642,19392.017634271,5759.374825038358,0.4224694291218314,0.3523943958361553,1913,1924
GRÓJECKI,11753.254739835766,19697.420089875213,7944.165350039448,0.6759119517008318,0.516357465895183,1913,1924
HOROCHOWSKI,9152.254066841566,13328.051746427025,4175.797679585459,0.45625893349205504,0.37587077289987647,1913,1924
HORODEŃSKI,8873.745122724167,12427.991658406503,3554.246535682336,0.40053511640541783,0.33685438959533265,1913,1924
HRUBIESZOWSKI,8066.759302339385,17500.016870732943,9433.257568393557,1.1693986661605091,0.7744500167812127,1913,1924
INOWROCŁAWSKI,11979.204720025413,16043.139756942466,4063.9350369170534,0.3392491515003033,0.29210912221539687,1913,1924
IWACEWICKI,8856.174372618992,13436.748290176893,4580.5739175579,0.5172181265671383,0.41687847814268864,1913,1924
IŁŻECKI,11405.328435253272,17661.617439005906,6256.289003752634,0.5485408893982193,0.43731312589341975,1913,1924
JANOWSKI,9407.2385802082,19070.9998339479,9663.761253739698,1.0272686475785986,0.7066893932605005,1913,1924
JAROCIŃSKI,12943.243999245904,17597.67525743413,4654.431258188226,0.35960314573837904,0.30719285256057915,1913,1924
JAROSŁAWSKI,13535.146391656182,20113.107269553006,6577.960877896823,0.48599111435926856,0.3960819667078841,1913,1924
JASIELSKI,13255.993830909289,18467.87809144003,5211.884260530742,0.39317189846438194,0.3315830888098592,1913,1924
JAWOROWSKI,12112.306366998844,17420.517520371213,5308.211153372369,0.43824941283149044,0.36342668850913284,1913,1924
JĘDRZEJOWSKI,14895.435464642293,21072.57579540332,6177.140330761029,0.4147002177562298,0.34691764840670203,1913,1924
KALISKI,12289.485377854082,16454.934494243163,4165.449116389082,0.33894414520361504,0.29188135202540977,1913,1924
KAMIONECKI,12058.154748683177,17798.844159228036,5740.689410544859,0.4760835741614424,0.38939234663591016,1913,1924
KARTUSKI,8132.593522554228,11112.2844468021,2979.6909242478714,0.3663887683534477,0.3121713241365409,1913,1924
KATOWICE,17027.645996609426,22429.314772847767,5401.668776238341,0.3172293326578395,0.2755305402197692,1913,1924
KAŁUSKI,9815.707353489923,13839.26640730813,4023.5590538182078,0.4099102498596445,0.3435260497823531,1913,1924
KIELECKI,14439.675116885319,20763.59048916894,6323.91537228362,0.4379541313148121,0.3632213612343538,1913,1924
KOBRYŃSKI,10414.94383686852,15673.731512790508,5258.787675921987,0.5049271276246414,0.4087444768455821,1913,1924
KOLBUSZOWSKI,10126.165562292153,15390.272131926204,5264.10656963405,0.5198519160338977,0.4186129064502815,1913,1924
KOLSKI,9508.591102154376,18537.602819832555,9029.011717678179,0.9495635705307024,0.6676055375422081,1913,1924
KONECKI,14372.402242687962,20990.506149848356,6618.103907160394,0.46047305074051814,0.3787603905977157,1913,1924
KONIŃSKI,9295.731834048773,16704.017199842325,7408.285365793552,0.796955581125758,0.5860938891463121,1913,1924
KOPYCZYNIECKI,10270.923477479853,14254.609656282286,3983.6861788024326,0.38786056458672946,0.3277633992478499,1913,1924
KOSOWSKI (KOSÓW HUCULSKI),7793.966157672477,10986.791108640447,3192.824950967971,0.4096534275844801,0.34334387813790457,1913,1924
KOSTOPOLSKI,9482.146994554358,13016.900693310092,3534.753698755734,0.37277988843515697,0.31683779961158187,1913,1924
KOSZYRSKI,7065.123712607892,11687.49499663283,4622.371284024937,0.6542519950183174,0.5033489399049635,1913,1924
KOWELSKI,10382.817713450258,16053.35272809638,5670.535014646122,0.546146062768714,0.4357654235606372,1913,1924
KOZIENICKI,12984.241702081144,19864.07269779678,6879.830995715634,0.5298600529450184,0.4251762625574447,1913,1924
KOŁOMYJSKI,10342.333524273437,14676.966465875932,4334.632941602495,0.41911556337156575,0.35003383486999873,1913,1924
KOŚCIAŃSKI,11969.201690403834,16125.449641753381,4156.247951349547,0.34724520973539685,0.2980619222381353,1913,1924
KOŚCIERSKI,8736.054578083653,11907.717081190953,3171.6625031073,0.36305433703037093,0.3097280176794044,1913,1924
KRAKOWSKI,14330.773353404596,18899.019542674563,4568.246189269967,0.31877178409109885,0.2767008368478727,1913,1924
KRAKÓW (MIASTO),13945.419871860793,18531.11113582663,4585.6912639658385,0.32883135151913856,0.28429987289709047,1913,1924
KRASNOSTAWSKI,9955.27121924781,17579.431569914406,7624.160350666596,0.7658415509489906,0.5686273761570693,1913,1924
KROTOSZYŃSKI,12393.566018728201,16776.047141393108,4382.481122664907,0.3536093740931736,0.3027746351510814,1913,1924
KROŚNIEŃSKI,12911.162436638375,17914.772374712746,5003.609938074371,0.38754139781213515,0.3275334024543586,1913,1924
KRZEMIENIECKI,9413.669211769453,12713.68882217856,3300.0196104091065,0.350556147254808,0.3005164685472206,1913,1924
KUTNOWSKI,14611.629520124032,21360.17130513404,6748.541785010009,0.4618609974825534,0.3797102798461687,1913,1924
KĘPIŃSKI,11334.698659698528,15370.695599643906,4035.9969399453785,0.35607448077077697,0.3045941148318878,1913,1924
LESKI,10027.364841434503,14029.017755600105,4001.652914165603,0.3990732338400813,0.33581004158995675,1913,1924
LESZCZYŃSKI,11863.833060507128,15895.878381148126,4032.0453206409984,0.33986025427676103,0.2925653206713008,1913,1924
LIDZKI,8718.352002652588,12631.321367854898,3912.9693652023107,0.44881984164114663,0.3707493227177139,1913,1924
LIMANOWSKI,12608.137796092937,16863.060613332975,4254.922817240038,0.3374743269825755,0.2907830048244193,1913,1924
LIPNOWSKI,11120.501091256032,14289.07902330287,3168.5779320468373,0.28493121902018115,0.25070519086027865,1913,1924
LUBACZOWSKI,10255.593735396975,16041.549798461912,5785.956063064938,0.5641756306214456,0.44735893161218065,1913,1924
LUBARTOWSKI,12659.659588649713,20318.844876929576,7659.185288279863,0.6050072069194392,0.47312824686438404,1913,1924
LUBAWSKI,11015.692770207703,15458.359243682296,4442.666473474594,0.4033034114286418,0.33882903677651655,1913,1924
LUBELSKI,12687.147668601869,20742.655127149716,8055.507458547847,0.6349344761300131,0.49160272778470215,1913,1924
LUBLINIECKI,12492.907170941719,16524.99482906576,4032.087658124041,0.32275014958108406,0.2797130158855108,1913,1924
LUBOMELSKI,10350.730191398461,15906.766289661198,5556.036098262737,0.5367772123825472,0.4296875043967283,1913,1924
LWOWSKI,15628.238177773594,21603.106495817054,5974.86831804346,0.3823123406540403,0.3237577060718788,1913,1924
LWÓW (MIASTO),15333.57364341552,22354.110810747447,7020.537167331926,0.45785394393998,0.3769654529443969,1913,1924
M. ST. WARSZAWA,14373.33582880496,22188.219106138407,7814.883277333447,0.5437069981814511,0.4341866655771618,1913,1924
MAKOWSKI (MAKÓW MAZOWIECKI),9633.103548505715,13431.155062656435,3798.0515141507203,0.3942708074325507,0.33237155992194545,1913,1924
MIECHOWSKI,12509.045772794358,17806.131551802217,5297.085779007859,0.4234604201807599,0.3530908227696745,1913,1924
MIELECKI,13128.799886269311,20542.730566812304,7413.930680542993,0.564707417644229,0.44769885293215417,1913,1924
MIĘDZYCHODZKI,9232.801872078842,12700.462366634078,3467.6604945552353,0.37558051635894785,0.31887583573544376,1913,1924
MIŃSKI,14829.99830879094,22023.78290904068,7193.784600249741,0.4850833055041821,0.3954708686638444,1913,1924
MOGILEŃSKI,11849.053207792018,15894.056331715856,4045.003123923838,0.341377750018357,0.2936972574118606,1913,1924
MORSKI,7204.77994664422,10136.133385421697,2931.353438777477,0.40686231369811865,0.34136191527569437,1913,1924
MOŁODECZAŃSKI,7245.197400309174,10367.67462657604,3122.4772262668657,0.43097200169226846,0.35835393482893707,1913,1924
MOŚCISKI,11641.44144206676,16809.75555752153,5168.31411545477,0.4439582624861971,0.3673881359574711,1913,1924
MYŚLENICKI,11605.109645717843,15291.119541564323,3686.0098958464805,0.3176195665851873,0.27582674994193823,1913,1924
MŁAWSKI,11440.564904912191,16192.570402391822,4752.005497479631,0.41536458531337717,0.3473871553725001,1913,1924
NADWÓRNIAŃSKI,9757.901657662587,13772.268071176217,4014.3664135136296,0.41139648198455303,0.3445796270099635,1913,1924
NIESZAWSKI,11950.965534621902,18054.707518118812,6103.74198349691,0.5107321216695329,0.41259438211340793,1913,1924
NIEŚWIESKI,7224.998370642678,10317.135747312157,3092.1373766694787,0.42797758809659436,0.35625916918400335,1913,1924
NIŻAŃSKI,10696.025179166902,18190.682520716815,7494.657341549913,0.7006955589584409,0.5310373197106752,1913,1924
NOWOGRÓDZKI,8094.509478976644,12490.036637448744,4395.5271584721,0.5430257596075863,0.43374526773784083,1913,1924
NOWOSĄDECKI,12925.323825281414,17601.929665507676,4676.605840226262,0.36181730558108005,0.3088200618587127,1913,1924
NOWOTARSKI,12925.806770318131,17073.54699930589,4147.740228987759,0.3208883052864693,0.2783044688135661,1913,1924
NOWOTOMYSKI,10018.33926886909,13783.805451086884,3765.466182217795,0.3758573233708078,0.3190770447242848,1913,1924
OBORNICKI,11057.715520442236,15182.906796914871,4125.191276472635,0.37305999316463256,0.31704182077998766,1913,1924
OLKUSKI,13885.833802129659,18482.033204106447,4596.199401976788,0.3309991655864317,0.28592991250551414,1913,1924
OPATOWSKI,12159.277205594997,19022.792185082268,6863.5149794872705,0.5644673497803863,0.4475454144813451,1913,1924
OPOCZYŃSKI,15034.57671294103,21919.959443166892,6885.382730225861,0.4579698425629275,0.37704494925932863,1913,1924
OSTROWSKI (OSTRÓW MAZOWIECKA),12160.422608101755,17883.262391155342,5722.839783053587,0.47061191600699814,0.3856785835670937,1913,1924
OSTROWSKI (OSTRÓW WIELKOPOLSKI),13055.174055974521,17665.001930116,4609.827874141478,0.3531035169946164,0.30240085549671925,1913,1924
OSTROŁĘCKI,10951.153156809869,16153.551694975375,5202.398538165506,0.4750548607687439,0.3886951828416354,1913,1924
OSZMIAŃSKI,6439.780795161241,9096.254136245316,2656.4733410840745,0.41250990143641375,0.3453681938803772,1913,1924
PIOTRKOWSKI,14159.54577431203,19484.395715923445,5324.8499416114155,0.37606078800011034,0.31922491586102275,1913,1924
PIŃCZOWSKI,10696.353100963614,16353.808982419087,5657.455881455473,0.5289144653373308,0.4245579838107396,1913,1924
PIŃSKI,9073.784650174017,12941.70641001719,3867.9217598431733,0.42627436168754484,0.3550657029860762,1913,1924
PODHAJECKI,11280.577121626337,16170.35108743382,4889.773965807484,0.43346842214598635,0.36009697759917003,1913,1924
POSTAWSKI,6271.824906113337,8973.572305274416,2701.7473991610786,0.4307753229092226,0.3582164811958606,1913,1924
POZNAŃ (MIASTO),12945.415075466304,17281.971196016155,4336.556120549851,0.3349878003346789,0.2889221534843749,1913,1924
POZNAŃSKI,12765.045848728805,17730.84235525862,4965.796506529816,0.3890151720077313,0.3285949866842799,1913,1924
PRUŻAŃSKI,9805.684562780147,15116.418850774335,5310.734287994188,0.5415975043856056,0.4328192192698008,1913,1924
PRZASNYCKI,9169.45004037115,14049.29704249395,4879.8470021228,0.5321853525170934,0.4266950512827261,1913,1924
PRZEMYSKI,13983.420160115918,20360.770441721743,6377.350281605824,0.4560651263126285,0.3757376783844766,1913,1924
PRZEMYŚLAŃSKI,12020.709371626448,17252.851298556907,5232.141926930459,0.43526066267606023,0.36134647918001583,1913,1924
PRZEWORSKI,13594.63802757878,20290.092647886795,6695.454620308015,0.49250701686394804,0.4004572676899496,1913,1924
PSZCZYŃSKI,15590.229548494195,20413.56710183018,4823.337553335985,0.3093820740953652,0.26955532676416993,1913,1924
PUŁAWSKI,12507.271816870176,18583.117020869686,6075.84520399951,0.48578501314764977,0.3959432609621576,1913,1924
PUŁTUSKI,11955.2906370748,16605.415072521268,4650.124435446467,0.3889595474179328,0.32855493981890227,1913,1924
PŁOCKI,9971.742745417527,16216.191090188175,6244.448344770648,0.6262143442920503,0.4862548254955641,1913,1924
PŁOŃSKI,10719.256310812616,18438.772465021513,7719.516154208897,0.7201540788256127,0.5424138675258163,1913,1924
RADOMSKI,13802.46576767289,20439.43282618877,6636.967058515882,0.4808537235470267,0.39261876170212595,1913,1924
RADOMSZCZAŃSKI,14766.843541314094,19944.654957476618,5177.8114161625235,0.3506376566986875,0.3005768192290432,1913,1924
RADZIECHOWSKI,9871.562718143135,14553.988638075743,4682.425919932608,0.47433481948371603,0.3882069182327541,1913,1924
RADZYMIŃSKI,15861.062370081738,23732.13721156946,7871.0748414877235,0.49625142741602857,0.40296293188526633,1913,1924
RADZYŃSKI,12259.467293043457,18652.89445424629,6393.4271612028315,0.5215093778855082,0.41970285391493434,1913,1924
RAWICKI,12176.107695639344,16348.544655654818,4172.436960015473,0.3426741175679444,0.2946632355034531,1913,1924
RAWSKI (RAWA MAZOWIECKA),11738.792432739803,18983.746677645624,7244.954244905821,0.6171805393457208,0.4806842251637953,1913,1924
RAWSKI (RAWA RUSKA),11884.555781903153,18467.691145082437,6583.1353631792845,0.5539235528856326,0.4407830569681135,1913,1924
ROHATYŃSKI,10862.99489952523,15444.359426612182,4581.364527086951,0.42174046563228873,0.351881801103362,1913,1924
ROPCZYCKI,13687.533207962028,20102.86927062505,6415.336062663024,0.4686992144743236,0.38437712093333687,1913,1924
RUDECKI,11633.32096665808,16586.665050241198,4953.344083583117,0.42578934233653043,0.3547255848077864,1913,1924
RYBNICKI,13886.075599244252,18580.967873792626,4694.892274548374,0.33810072838749994,0.2912512416732511,1913,1924
RYPIŃSKI,9844.316600082408,14465.226013388568,4620.909413306161,0.4693986998820696,0.38485326940854137,1913,1924
RZESZOWSKI,13172.387929608027,19106.53913775283,5934.151208144802,0.4504992746840082,0.3719078245337002,1913,1924
RÓWIEŃSKI,9790.251744049867,13490.426857129465,3700.1751130795983,0.3779448383774624,0.320593141585201,1913,1924
SAMBORSKI,14196.605974492326,20353.245210760666,6156.63923626834,0.43366979736778255,0.36023744883334885,1913,1924
SANDOMIERSKI,10683.681094724896,15992.777619267872,5309.096524542976,0.49693513663229405,0.40341977559582354,1913,1924
SANOCKI,11620.59005961489,14243.514464828177,2622.924405213287,0.2257135301871418,0.20352314804693172,1913,1924
SARNEŃSKI,9924.474456350128,13871.74546172603,3947.271005375902,0.39773098542767227,0.3348501971316189,1913,1924
SIEDLECKI,13172.47872914643,19492.689933407786,6320.211204261355,0.4798042444567985,0.3919098117690183,1913,1924
SIERADZKI,14393.186606317238,19949.508215832644,5556.321609515406,0.3860383222626118,0.3264495499255933,1913,1924
SIERPECKI,8539.400154160916,14116.260174340372,5576.860020179456,0.653073977035971,0.502636571035298,1913,1924
SKAŁACKI,9681.563704194727,13601.367990397768,3919.8042862030416,0.4048730562506868,0.3399469472807741,1913,1924
SKIERNIEWICKI,15667.328812943808,22286.643844370505,6619.315031426697,0.42249161362835785,0.35240999148487795,1913,1924
SOCHACZEWSKI,15216.79052085921,20983.869865253528,5767.0793443943185,0.3789944624977777,0.32135458321048205,1913,1924
SOKALSKI,8279.830899957713,17794.697584058533,9514.86668410082,1.1491619574198562,0.7650779789061968,1913,1924
SOKOŁOWSKI,12660.297906742098,18703.95074007156,6043.652833329461,0.4773705072225023,0.39026382329141107,1913,1924
SOKÓLSKI,10310.900822628959,15130.168308386672,4819.267485757713,0.46739538752822063,0.3834889839973421,1913,1924
STANISŁAWOWSKI,11657.792133426725,16449.806468124643,4792.0143346979185,0.4110567661399309,0.3443389032024111,1913,1924
STAROGARDZKI,9656.518896053429,13109.974492593894,3453.455596540465,0.35762945567805726,0.3057401315779167,1913,1924
STOLIŃSKI,8469.684752553265,11850.36901712883,3380.684264575566,0.39915113293401205,0.33586571910808516,1913,1924
STOPNICKI,10133.894160317395,15263.891909482132,5129.997749164737,0.5062217611520883,0.40960437029823993,1913,1924
STOŁPECKI,7576.763988238842,10780.430351582649,3203.6663633438066,0.42282778879172556,0.35264629196112374,1913,1924
STRYJSKI,10587.098028363878,14991.576302532576,4404.478274168698,0.416023188069919,0.34785237089303855,1913,1924
SUWALSKI,7958.761021483134,11560.858985495152,3602.0979640120177,0.45259531656860297,0.37335183001331806,1913,1924
SZAMOTULSKI,10345.414608540275,14329.377181312217,3983.9625727719413,0.38509452965598157,0.3257683897694008,1913,1924
SZCZUCZYŃSKI (WOJ. BIAŁOSTOCKIE),9270.610073352094,13534.392672504608,4263.782599152513,0.45992470456809964,0.3783848621767234,1913,1924
SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),8143.89885714516,11766.046935175224,3622.1480780300635,0.4447683034339407,0.36794896506364694,1913,1924
SZUBIŃSKI,12317.375926740653,16419.23299040206,4101.857063661406,0.33301387308934816,0.287442448561281,1913,1924
SĘPOLEŃSKI,10928.455968530974,14655.194887488271,3726.738918957297,0.34101239275599604,0.293424845685621,1913,1924
SŁONIMSKI,9441.685134811945,13595.010572031546,4153.325437219601,0.43989238975001266,0.36456838145526405,1913,1924
TARNOBRZESKI,12319.94889672363,21399.710295284447,9079.761398560817,0.7369966770702667,0.5521575742290814,1913,1924
TARNOGÓRSKI,16625.21753235708,21895.91379799773,5270.69626564065,0.3170302136126928,0.275379363737704,1913,1924
TARNOPOLSKI,11305.391427901712,15835.625242099837,4530.233814198125,0.4007144593877132,0.33698243458217725,1913,1924
TARNOWSKI,14146.145284437182,19841.38076448854,5695.235480051357,0.4025998153940171,0.3383275255036793,1913,1924
TCZEWSKI,9093.782760997217,12432.877237978131,3339.094476980914,0.36718432414089786,0.3127533870871133,1913,1924
TOMASZOWSKI,9769.94702118533,15843.62750986643,6073.6804886811005,0.6216697465718923,0.4834563261901881,1913,1924
TORUŃSKI,13102.44030923805,17684.53575031395,4582.095441075899,0.34971313228156653,0.29989207526391226,1913,1924
TREMBOWELSKI,10942.80170511967,15239.594295298886,4296.792590179217,0.3926592755645868,0.3312150672941545,1913,1924
TUCHOLSKI,10373.66709977748,14274.46508956593,3900.7979897884506,0.3760288384299628,0.31920169745284355,1913,1924
TURCZAŃSKI,11602.887540475816,16716.215054280714,5113.3275138048975,0.44069439576721137,0.36512521664034026,1913,1924
TURECKI,9728.665634694931,13784.107688422462,4055.442053727531,0.4168549116607292,0.34843956425994627,1913,1924
TŁUMACKI,11180.745237998879,15828.00220424645,4647.256966247571,0.4156482298204418,0.347587539140811,1913,1924
WADOWICKI,14749.828017374753,19484.182712515165,4734.354695140411,0.32097694221000506,0.27837157058845996,1913,1924
WARSZAWSKI,16966.386219916367,27671.68151765097,10705.295297734603,0.6309708596146395,0.4891754569033271,1913,1924
WIELUŃSKI,8784.894477784981,11358.290108993331,2573.39563120835,0.29293415392932554,0.2569141734576714,1913,1924
WILEJSKI,6453.456400776013,9088.715885943966,2635.2594851679532,0.4083485378240206,0.3424177681708134,1913,1924
WILEŃSKO-TROCKI,7795.90376544901,11531.20981688607,3735.30605143706,0.4791370139779967,0.3914588190443684,1913,1924
WILNO (MIASTO),8664.746641248337,12576.468781697284,3911.7221404489464,0.45145257009908124,0.3725648274754114,1913,1924
WOLSZTYŃSKI,11012.179199656015,14817.190344371933,3805.011144715918,0.3455275359880423,0.29678615622107785,1913,1924
WOŁKOWYSKI,10114.49461531619,14881.812776233319,4767.318160917128,0.47133528092427524,0.3861703428567296,1913,1924
WOŁOŻYŃSKI,6118.4416705170615,9457.814632505764,3339.3729619887026,0.5457881502867208,0.4355339099132376,1913,1924
WRZESIŃSKI,12075.782012014273,17374.73671529383,5298.954703279558,0.4388084099238949,0.363815277918091,1913,1924
WYRZYSKI,11374.554842639758,15285.375149025369,3910.820306385611,0.34382183395214105,0.29551766928986645,1913,1924
WYSOKOMAZOWIECKI,10531.308875361568,15328.067388945403,4796.758513583834,0.45547600686236134,0.375332999603474,1913,1924
WĄBRZESKI,12230.127003983998,16633.39136940046,4403.26436541646,0.36003423055067874,0.30750986895377075,1913,1924
WĄGROWIECKI,11202.267703616862,15323.193507722197,4120.9258041053345,0.36786532094522384,0.31325136475243376,1913,1924
WĘGROWSKI,10861.312127337458,15793.502744888106,4932.190617550648,0.4541063326167134,0.3743915075355311,1913,1924
WŁOCŁAWSKI,12215.883358299301,18270.245239383898,6054.3618810845965,0.49561392357036094,0.4025367737661476,1913,1924
WŁODAWSKI,10225.76015707515,15958.575001748712,5732.814844673561,0.56062480995186,0.4450862602749517,1913,1924
WŁODZIMIERSKI,9907.01091618239,17720.42748877897,7813.4165725965795,0.7886754782750791,0.5814753896789906,1913,1924
WŁOSZCZOWSKI,12530.938477629052,17551.88927220947,5020.95079458042,0.40068433849101615,0.33696093039882413,1913,1924
ZALESZCZYCKI,9021.070294638022,12534.918685635423,3513.8483909974,0.3895156867457259,0.32895525962624284,1913,1924
ZAMOJSKI,8061.328144265663,19620.844383559837,11559.516239294175,1.4339468673678675,0.8895141649794418,1913,1924
ZBARASKI,10200.625730053289,14378.354797820657,4177.729067767368,0.4095561564874257,0.343274872202592,1913,1924
ZBOROWSKI,9959.150600505274,13869.251911220717,3910.101310715443,0.39261393542106515,0.3311825102413337,1913,1924
ZDOŁBUNOWSKI,9654.431170623708,13281.64447717199,3627.213306548283,0.3757045073339056,0.31896596887248485,1913,1924
ZŁOCZOWSKI,12087.158242972258,16994.87275288685,4907.714509914593,0.40602715801855616,0.3407681090045962,1913,1924
ŁASKI,13428.467050805997,18563.98768808471,5135.520637278714,0.3824353604807387,0.32384669779197495,1913,1924
ŁAŃCUCKI,12137.038197614811,19042.956828224345,6905.918630609534,0.5689953774691665,0.4504355275828633,1913,1924
ŁOMŻYŃSKI,10347.787666005814,15555.696839736314,5207.909173730501,0.5032872089982419,0.4076541829999023,1913,1924
ŁOWICKI,16522.36427320094,23697.859877480976,7175.495604280037,0.43428988040885885,0.36066986987158245,1913,1924
ŁUCKI,10228.349045601533,14491.98020978884,4263.631164187307,0.41684451177590387,0.34843222411318386,1913,1924
ŁUKOWSKI,12633.727199878938,18813.79331462415,6180.06611474521,0.48917204059973907,0.3982202880615979,1913,1924
ŁUNINIECKI,8688.32297524671,12104.279281515142,3415.956306268432,0.3931663585712215,0.3315791123413536,1913,1924
