District,MA_1924,MA_1939,delta,pct_change,log_change,from_year,to_year
SOKOŁOWSKI,18703.95074007156,28996.093718612305,10292.142978540745,0.5502657230854837,0.438426350486683,1924,1939
SOKÓLSKI,15130.168308386672,23748.741632126847,8618.573323740175,0.5696283840387213,0.4508388932783003,1924,1939
STANISŁAWOWSKI,16449.806468124643,24301.94425433442,7852.137786209776,0.4773392198519255,0.3902426453257437,1924,1939
STAROGARDZKI,13109.974492593894,20731.780092877667,7621.805600283773,0.5813745560366643,0.4582944410075225,1924,1939
STOLIŃSKI,11850.36901712883,18252.289989676763,6401.920972547932,0.5402296724510796,0.4319315432608235,1924,1939
STOPNICKI,15263.891909482132,22658.190996465535,7394.299086983403,0.48443078153547225,0.39503138667447857,1924,1939
STOŁPECKI,10780.430351582649,16626.648430539244,5846.2180789565955,0.5422991372601673,0.43327424936205006,1924,1939
STRYJSKI,14991.576302532576,21650.546211643872,6658.969909111296,0.4441807702360405,0.36754221977945,1924,1939
SUWALSKI,11560.858985495152,18108.241274502077,6547.382289006926,0.566340468058784,0.44874198649142905,1924,1939
SZAMOTULSKI,14329.377181312217,22483.698669944737,8154.32148863252,0.5690632178533934,0.4504787647514359,1924,1939
SZCZUCZYŃSKI (WOJ. BIAŁOSTOCKIE),13534.392672504608,21208.111416710282,7673.718744205675,0.5669791714995078,0.4491496713260723,1924,1939
SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),11766.046935175224,17719.74142020245,5953.694485027225,0.5060063518213866,0.40946134704569204,1924,1939
SZUBIŃSKI,16419.23299040206,26482.69480676923,10063.46181636717,0.6129069379945953,0.47803810249700085,1924,1939
SĘPOLEŃSKI,14655.194887488271,23492.730659781577,8837.535772293306,0.6030309279502153,0.47189616723431627,1924,1939
SŁONIMSKI,13595.010572031546,21300.040460572138,7705.029888540592,0.5667542402939965,0.4490061165456627,1924,1939
TARNOBRZESKI,21399.710295284447,32650.293379932566,11250.583084648119,0.525735298721649,0.4224764569522641,1924,1939
TARNOGÓRSKI,21895.91379799773,34615.75260048128,12719.838802483551,0.5809229484474274,0.4580088210798188,1924,1939
TARNOPOLSKI,15835.625242099837,23557.880567990433,7722.2553258905955,0.487650800510268,0.39719823179349234,1924,1939
TARNOWSKI,19841.38076448854,30043.402265664725,10202.021501176187,0.5141790091259897,0.41487338390837003,1924,1939
TCZEWSKI,12432.877237978131,19645.157369386216,7212.280131408084,0.5800974298513191,0.45748650960056025,1924,1939
TOMASZOWSKI,15843.62750986643,24149.901717503126,8306.274207636696,0.524265936097277,0.42151294079281243,1924,1939
TORUŃSKI,17684.53575031395,29234.329393397584,11549.793643083634,0.6531013200546467,0.5026531116093569,1924,1939
TREMBOWELSKI,15239.594295298886,22607.864831032097,7368.270535733211,0.48349518976408534,0.3944009182521331,1924,1939
TUCHOLSKI,14274.46508956593,22916.541039752836,8642.075950186905,0.6054220523124132,0.4733866829561233,1924,1939
TURCZAŃSKI,16716.215054280714,24979.03371903082,8262.818664750106,0.49429961494986574,0.40165761208590567,1924,1939
TURECKI,13784.107688422462,21221.902866608518,7437.795178186056,0.5395920683667612,0.43151749066487355,1924,1939
TŁUMACKI,15828.00220424645,23511.135431008322,7683.133226761873,0.48541395986794744,0.3956934942619128,1924,1939
WADOWICKI,19484.182712515165,30147.772090848117,10663.589378332952,0.5472946715636919,0.436508032808014,1924,1939
WARSZAWSKI,27671.68151765097,51442.012803826314,23770.331286175344,0.8590128963074735,0.6200456459435788,1924,1939
WIELUŃSKI,11358.290108993331,26404.932855365583,15046.642746372252,1.3247278069133426,0.8436029598904877,1924,1939
WILEJSKI,9088.715885943966,13740.52315039906,4651.807264455094,0.5118222775176946,0.4133157295245429,1924,1939
WILEŃSKO-TROCKI,11531.20981688607,18065.240506950515,6534.030690064445,0.5666387823848404,0.4489324214117474,1924,1939
WILNO (MIASTO),12576.468781697284,19893.553727218776,7317.084945521492,0.5818075862574517,0.4585682350566884,1924,1939
WOLSZTYŃSKI,14817.190344371933,23130.6892907103,8313.498946338366,0.5610712120936012,0.4453722600274137,1924,1939
WOŁKOWYSKI,14881.812776233319,23150.616362380082,8268.803586146763,0.5556314751756772,0.44188155655816885,1924,1939
WOŁOŻYŃSKI,9457.814632505764,14278.162700805953,4820.348068300189,0.5096682749240009,0.41188994121164946,1924,1939
WRZESIŃSKI,17374.73671529383,27379.857308189086,10005.120592895255,0.5758430045209497,0.45479037005292433,1924,1939
WYRZYSKI,15285.375149025369,24605.632708528778,9320.257559503409,0.6097500040813644,0.4760788899715589,1924,1939
WYSOKOMAZOWIECKI,15328.067388945403,23499.384136386052,8171.316747440649,0.5330950432364225,0.4272885961651429,1924,1939
WĄBRZESKI,16633.39136940046,26763.36256208803,10129.971192687572,0.6090141792324519,0.47562168042166775,1924,1939
WĄGROWIECKI,15323.193507722197,24312.95219601595,8989.758688293754,0.5866765752036818,0.46164162443199075,1924,1939
WĘGROWSKI,15793.502744888106,23585.464046088568,7791.961301200461,0.49336498856927014,0.4010319552367534,1924,1939
WŁOCŁAWSKI,18270.245239383898,29435.494025796106,11165.248786412209,0.6111165252639335,0.47692743259331216,1924,1939
WŁODAWSKI,15958.575001748712,23945.298024352054,7986.7230226033425,0.5004659264206339,0.4057756774902561,1924,1939
WŁODZIMIERSKI,17720.42748877897,26805.462455402016,9085.034966623047,0.5126871218189248,0.41388762017562897,1924,1939
WŁOSZCZOWSKI,17551.88927220947,27348.665347278242,9796.77607506877,0.5581607725032971,0.44350613371856973,1924,1939
ZALESZCZYCKI,12534.918685635423,18487.563597377626,5952.6449117422035,0.47488500412561296,0.38858002344781717,1924,1939
ZAMOJSKI,19620.844383559837,29866.815878863745,10245.971495303907,0.5221982955987834,0.42015553715454956,1924,1939
ZBARASKI,14378.354797820657,21311.082490260746,6932.7276924400885,0.4821641828932255,0.39350330541601686,1924,1939
ZBOROWSKI,13869.251911220717,19995.44434277058,6126.192431549864,0.4417103727558336,0.3658301676186291,1924,1939
ZDOŁBUNOWSKI,13281.64447717199,20008.9475581775,6727.30308100551,0.5065113053257939,0.4097965839250097,1924,1939
ZŁOCZOWSKI,16994.87275288685,25145.24408329203,8150.371330405178,0.4795782498001173,0.3917570808141271,1924,1939
ŁASKI,18563.98768808471,26677.666115572454,8113.678427487743,0.437065492814106,0.36260318212938536,1924,1939
ŁAŃCUCKI,19042.956828224345,28214.669938553998,9171.713110329652,0.4816328258821594,0.39314474036234515,1924,1939
ŁOMŻYŃSKI,15555.696839736314,24547.078757050902,8991.381917314588,0.5780121591432994,0.45616592780800147,1924,1939
ŁOWICKI,23697.859877480976,36466.39218170344,12768.532304222466,0.5388052917114188,0.43100633074596395,1924,1939
ŁUCKI,14491.98020978884,23460.799765480097,8968.819555691256,0.6188815762826616,0.48173552580811396,1924,1939
ŁUKOWSKI,18813.79331462415,28569.084770766603,9755.291456142455,0.5185180517827614,0.417734893337359,1924,1939
ŁUNINIECKI,12104.279281515142,18608.59858384827,6504.319302333128,0.537357008299213,0.4300647136412934,1924,1939
ŁÓDZKI,24088.94496536943,38012.3065921473,13923.361626777874,0.5779979840044582,0.4561569448591527,1924,1939
